,SMARCAL1 (50485)
ACH-000004,-0.030325299622800003
ACH-000007,-0.028323132623400003
ACH-000009,0.0339664209213
ACH-000011,0.13174093152000002
ACH-000012,0.08015352289649999
ACH-000013,0.058629738351
ACH-000014,0.0340775120202
ACH-000015,0.12396755450500001
ACH-000017,0.156724212241
ACH-000018,0.263161347575
ACH-000019,0.00914666273708
ACH-000021,0.13661453840399998
ACH-000022,0.146134160355
ACH-000025,-0.027197641268000002
ACH-000028,0.009628625178719999
ACH-000030,0.0207222924299
ACH-000035,0.188731529483
ACH-000036,-0.0591721746462
ACH-000037,0.170345274792
ACH-000039,-0.10615049022
ACH-000040,0.151716679644
ACH-000041,-0.0009647581034880001
ACH-000042,-0.09159611764049999
ACH-000045,-0.0291180398976
ACH-000047,0.193174906377
ACH-000052,0.0544802478753
ACH-000053,0.106116075876
ACH-000054,0.05849275342159999
ACH-000055,-0.0714518526748
ACH-000060,0.281867689194
ACH-000067,-0.0327929525239
ACH-000070,0.0477886322343
ACH-000075,0.10325109929300001
ACH-000078,0.0575681510685
ACH-000082,-0.900998044135
ACH-000085,-0.0222026253321
ACH-000086,-0.0230739221862
ACH-000087,-0.170692247189
ACH-000092,-0.11510481440199999
ACH-000095,-0.018435200219299997
ACH-000097,0.196662918922
ACH-000098,-0.0037792086901100004
ACH-000099,0.0031003963212100005
ACH-000108,0.00810779996877
ACH-000113,-0.16808755955899998
ACH-000115,0.123289772153
ACH-000116,0.102853164604
ACH-000118,0.259105624012
ACH-000120,-0.089855443344
ACH-000123,0.0264857061413
ACH-000127,0.0338021077447
ACH-000128,-0.152896563088
ACH-000132,0.296017957549
ACH-000133,-0.42799827576
ACH-000137,0.0219394083415
ACH-000138,0.14862516059800002
ACH-000142,0.0836097688525
ACH-000143,0.181299044872
ACH-000146,0.03663656534430001
ACH-000148,0.106851389829
ACH-000150,0.0525662639
ACH-000152,0.10637799323
ACH-000153,0.0103872306959
ACH-000159,-0.06412275560219999
ACH-000160,0.5164083937089999
ACH-000163,-0.0216271692068
ACH-000167,0.652048473834
ACH-000168,-0.0653322215355
ACH-000169,0.16427695113500002
ACH-000178,0.038113966679300004
ACH-000182,0.0787519889747
ACH-000183,-0.07958085827219999
ACH-000188,0.142794833608
ACH-000189,-0.086296677934
ACH-000190,0.347626059433
ACH-000198,0.0763884507604
ACH-000204,0.208759987089
ACH-000206,-0.244611673588
ACH-000207,0.023971251743299997
ACH-000211,0.09198430941569999
ACH-000215,-0.0156945313806
ACH-000221,0.22570408087299998
ACH-000222,0.00427076213078
ACH-000223,0.08172136365589999
ACH-000226,0.0963847506945
ACH-000227,-0.07093702257189999
ACH-000228,0.266784735762
ACH-000231,-0.166065464975
ACH-000232,0.145519687374
ACH-000233,0.131101751194
ACH-000234,-0.0313297991187
ACH-000235,0.127692088233
ACH-000237,0.09322899994310001
ACH-000238,0.20678667201499998
ACH-000243,0.12030228890599999
ACH-000244,-0.0603314700801
ACH-000246,-0.150786191604
ACH-000248,0.292656122264
ACH-000250,-0.0604753881063
ACH-000251,0.157510367948
ACH-000253,0.0163968133246
ACH-000255,0.167782592251
ACH-000256,0.18271413580200002
ACH-000257,-0.0529522990175
ACH-000258,-0.14392432269400002
ACH-000259,0.140473306466
ACH-000260,0.13689603471200001
ACH-000261,0.109757694945
ACH-000262,-0.12821132849199998
ACH-000263,0.121717771156
ACH-000264,0.133344087897
ACH-000265,-0.020743262007099996
ACH-000266,0.08681152257449999
ACH-000272,0.037236488622
ACH-000273,0.0229719119172
ACH-000274,-0.0227638494912
ACH-000277,-0.0627582621074
ACH-000278,-0.0206329125028
ACH-000279,-0.0334914425776
ACH-000280,0.194132325508
ACH-000281,0.09664827024039999
ACH-000288,0.013004175540100001
ACH-000291,0.0793827190464
ACH-000293,0.166085666988
ACH-000294,-0.188995261841
ACH-000295,-0.15230664847
ACH-000296,0.347027914385
ACH-000302,0.185206386869
ACH-000304,-0.234506555787
ACH-000307,0.026700152653999998
ACH-000308,0.0132391246967
ACH-000310,0.0160000453464
ACH-000311,0.12711700602499998
ACH-000312,0.0276894039286
ACH-000315,0.118904924571
ACH-000316,-0.0202849629087
ACH-000317,0.0439261344561
ACH-000318,0.179668356866
ACH-000319,-0.0257346780613
ACH-000320,0.23843369791299998
ACH-000322,0.116779707519
ACH-000323,0.142399590454
ACH-000324,-0.0470302971309
ACH-000329,-0.228317599935
ACH-000330,0.051215797136199996
ACH-000331,0.136452016002
ACH-000332,-0.306443513176
ACH-000334,0.23887150597399998
ACH-000335,-0.255245223488
ACH-000336,0.0392889645341
ACH-000337,0.0565126326881
ACH-000339,0.0676308292265
ACH-000341,-0.22295728015
ACH-000348,0.13826665577299999
ACH-000350,-0.041632040512099996
ACH-000352,0.358022621303
ACH-000356,0.149873965456
ACH-000361,-0.0940006167395
ACH-000362,-0.21381245343400002
ACH-000363,-0.0257293329783
ACH-000364,-0.047631579221599996
ACH-000365,0.180894312593
ACH-000366,-0.0515196717631
ACH-000368,0.0730127286489
ACH-000374,0.0446719594802
ACH-000375,0.08330178914889999
ACH-000376,0.0679785101685
ACH-000381,0.011819526084200001
ACH-000383,0.112457662645
ACH-000387,-0.009274877023259999
ACH-000389,-0.189127156936
ACH-000390,0.0386315074345
ACH-000393,-0.0720748996098
ACH-000395,-0.09300149647230001
ACH-000397,0.111990110087
ACH-000401,0.044489922597099996
ACH-000402,-0.0999675825829
ACH-000403,0.018520834384299998
ACH-000404,-0.04442412785159999
ACH-000406,0.0854177574989
ACH-000407,-0.0204262990733
ACH-000408,0.00365256657161
ACH-000410,-0.586477849356
ACH-000411,-0.821252546118
ACH-000414,0.0820601397572
ACH-000415,0.08072780488310001
ACH-000416,0.0927618408863
ACH-000420,0.11087799678200001
ACH-000421,-0.0185011150295
ACH-000424,0.248587319363
ACH-000425,0.017050839956200003
ACH-000426,0.275725319046
ACH-000427,0.226799889025
ACH-000433,0.143008823348
ACH-000436,-0.005873096362020001
ACH-000444,0.00296944285103
ACH-000445,0.38572157943400004
ACH-000448,-0.0124197998098
ACH-000450,0.12083537983300001
ACH-000452,0.178544643856
ACH-000454,0.058345139805500004
ACH-000458,0.142298198188
ACH-000459,-0.0673049870369
ACH-000460,0.0182495221333
ACH-000461,0.117337894194
ACH-000463,0.042236111078399995
ACH-000464,0.00915457440227
ACH-000466,0.0616228720287
ACH-000467,0.083317960159
ACH-000468,0.033469616090700004
ACH-000469,0.177867095151
ACH-000470,-0.0649438188977
ACH-000471,0.07125425704919999
ACH-000472,0.0952325694192
ACH-000473,0.10066669550000001
ACH-000475,0.114121892115
ACH-000476,0.055337476270000005
ACH-000477,-0.0777911661039
ACH-000480,-0.198435078375
ACH-000481,0.1405221221
ACH-000483,-0.124300690003
ACH-000484,0.0777438587133
ACH-000485,0.12752296782
ACH-000486,0.16239565375
ACH-000487,0.0938303528892
ACH-000488,0.163829648721
ACH-000490,0.0260002347172
ACH-000491,-0.11334060063
ACH-000495,-0.248509803104
ACH-000496,-0.052922918817999993
ACH-000499,0.0325928433028
ACH-000500,0.12885605528400002
ACH-000502,-0.0413533132042
ACH-000503,0.018788448895
ACH-000505,0.127989586259
ACH-000507,0.098721513791
ACH-000510,-0.10761577936200001
ACH-000511,0.126653353231
ACH-000512,0.314440685636
ACH-000516,0.171919725625
ACH-000517,0.055346382924899996
ACH-000518,0.17831592448800002
ACH-000520,-0.054224600015
ACH-000521,-0.08066592685710001
ACH-000522,0.038039502666899996
ACH-000524,0.0472024153653
ACH-000527,0.062715593375
ACH-000528,0.126129104393
ACH-000537,0.025438258701999998
ACH-000541,0.11297105382200001
ACH-000542,0.11170953798599999
ACH-000544,-0.0137689486231
ACH-000545,0.199332428075
ACH-000547,0.1000855731
ACH-000548,0.113299524165
ACH-000549,-0.11351501561100001
ACH-000550,-0.03612024526180001
ACH-000552,0.103424464555
ACH-000556,0.024503328647500003
ACH-000557,0.120153062352
ACH-000570,0.14799818643100002
ACH-000571,0.143854659498
ACH-000573,0.09033160455280001
ACH-000576,0.08658603120380001
ACH-000580,0.06008013155690001
ACH-000584,0.140025699072
ACH-000585,-0.0614049808908
ACH-000588,-0.0979795916725
ACH-000589,0.0609469667717
ACH-000591,-0.0875515933053
ACH-000593,0.0501549904578
ACH-000600,-0.06110445843230001
ACH-000601,0.229060203518
ACH-000604,0.196419301322
ACH-000605,0.21993256161
ACH-000606,0.168990987214
ACH-000608,0.09549295816410001
ACH-000614,0.191917969192
ACH-000616,0.0449760950621
