,FSIP2 (401024)
ACH-000004,-0.21666697858800002
ACH-000007,-0.12127246023499999
ACH-000009,-0.18169983949299998
ACH-000011,-0.219101936404
ACH-000012,-0.0728099882718
ACH-000013,-0.121622884066
ACH-000014,-0.0022530273897800003
ACH-000015,-0.246944638536
ACH-000017,-0.205190422464
ACH-000018,0.0194331812873
ACH-000019,-0.375094013569
ACH-000021,-0.0334352167465
ACH-000022,0.08835381609480002
ACH-000025,-0.169890696389
ACH-000028,-0.202054106855
ACH-000030,-0.020480125318200003
ACH-000035,0.15296491664
ACH-000036,-0.101213823326
ACH-000037,-0.035586695890800005
ACH-000039,0.0202249488951
ACH-000040,-0.15419751264599998
ACH-000041,-0.245807528398
ACH-000042,-0.028778663736099996
ACH-000045,-0.154274468788
ACH-000047,-0.12108867377900001
ACH-000052,0.087177975557
ACH-000053,-0.139364347235
ACH-000054,-0.123183110093
ACH-000055,-0.0346847527478
ACH-000060,-0.138121300702
ACH-000067,-0.172357610541
ACH-000070,0.00635610131379
ACH-000075,-0.0779166179822
ACH-000078,-0.242937049854
ACH-000082,-0.294881610243
ACH-000085,-0.16066553754899998
ACH-000086,-0.177608511019
ACH-000087,-0.38281731313
ACH-000092,-0.17491708474800002
ACH-000095,-0.16887997644799999
ACH-000097,-0.15397565531
ACH-000098,-0.13844061505000002
ACH-000099,-0.075317551563
ACH-000108,-0.106823539087
ACH-000113,-0.0869562277317
ACH-000115,0.12407532450999999
ACH-000116,0.0761778940508
ACH-000118,-0.13190922931600002
ACH-000120,-0.024477386019099996
ACH-000123,-0.08412367634130001
ACH-000127,-0.0492797058873
ACH-000128,-0.16330898217700002
ACH-000132,-0.310013333068
ACH-000133,-0.233718896681
ACH-000137,-0.180730641447
ACH-000138,-0.0317994037661
ACH-000142,0.11080464089000001
ACH-000143,-0.143132788241
ACH-000146,-0.12538045104599999
ACH-000148,-0.010724734567
ACH-000150,0.0798654684283
ACH-000152,-0.166373595022
ACH-000153,-0.170460704359
ACH-000159,-0.184146938334
ACH-000160,-0.108479559956
ACH-000163,-0.08395986253189999
ACH-000167,-0.0167082837269
ACH-000168,0.170749050996
ACH-000169,-0.18013795614300002
ACH-000178,-0.173726865843
ACH-000182,0.021224425504900002
ACH-000183,-0.148691653421
ACH-000188,-0.0821080461018
ACH-000189,-0.26833661756099997
ACH-000190,-0.142357264255
ACH-000198,-0.16707826623299998
ACH-000204,-0.370518687427
ACH-000206,-0.051220116561
ACH-000207,-0.108481183922
ACH-000211,-0.221347184529
ACH-000215,0.167728974374
ACH-000221,-0.0752917330418
ACH-000222,-0.280834524938
ACH-000223,-0.317976161732
ACH-000226,-0.16658993978199998
ACH-000227,-0.31094006880999997
ACH-000228,-0.026040813509
ACH-000231,-0.0303513646492
ACH-000232,-0.11978653185999999
ACH-000233,0.13503178703
ACH-000234,-0.395204259106
ACH-000235,-0.107107267191
ACH-000237,-0.12525534949
ACH-000238,0.028402409680000004
ACH-000243,-0.159415100504
ACH-000244,-0.0940536218365
ACH-000246,-0.0866244995964
ACH-000248,-0.12648771871
ACH-000250,-0.10972639086
ACH-000251,-0.10892048704000001
ACH-000253,-0.0119012098593
ACH-000255,-0.17878742555100002
ACH-000256,-0.0457434950325
ACH-000257,-0.330587630714
ACH-000258,-0.007266904706560001
ACH-000259,-0.109721970191
ACH-000260,-0.148379184108
ACH-000261,-0.0399706127294
ACH-000262,0.0810261554092
ACH-000263,-0.174578406845
ACH-000264,-0.0406823512139
ACH-000265,-0.29087376952
ACH-000266,-0.0855626850977
ACH-000272,-0.0166768985711
ACH-000273,-0.303487539132
ACH-000274,-0.237555083378
ACH-000277,0.0591273313948
ACH-000278,-0.265483566367
ACH-000279,-0.162274208888
ACH-000280,0.102962927777
ACH-000281,-0.223184039315
ACH-000288,-0.0846912255493
ACH-000291,-0.06397659831830001
ACH-000293,-0.0673603761073
ACH-000294,-0.0789044957832
ACH-000295,-0.00987054160456
ACH-000296,-0.251508376851
ACH-000302,-0.0737919085114
ACH-000304,-0.301966393026
ACH-000307,-0.000940149256487
ACH-000308,-0.172725519119
ACH-000310,-0.106825581714
ACH-000311,0.00278103351654
ACH-000312,-0.0421998127314
ACH-000315,-0.143768722014
ACH-000316,-0.142854715823
ACH-000317,-0.359290801455
ACH-000318,-0.0811723336573
ACH-000319,0.045762101610500004
ACH-000320,-0.294451110185
ACH-000322,-0.308304837976
ACH-000323,0.0239574012232
ACH-000324,-0.17174969499
ACH-000329,-0.165537774226
ACH-000330,-0.146209709045
ACH-000331,-0.23932653593000003
ACH-000332,-0.140442662343
ACH-000334,-0.27212511191100003
ACH-000335,-0.179831258657
ACH-000336,0.0618014062166
ACH-000337,-0.0831836075771
ACH-000339,-0.132088547858
ACH-000341,0.0353088854899
ACH-000348,-0.274699151821
ACH-000350,-0.110910841306
ACH-000352,0.048169594670199996
ACH-000356,-0.159235407908
ACH-000361,-0.47960692037299996
ACH-000362,0.00594218859955
ACH-000363,-0.21439977180599998
ACH-000364,-0.209996869587
ACH-000365,-0.0346390960909
ACH-000366,0.013362558757499999
ACH-000368,0.107825453258
ACH-000374,-0.19703034495299998
ACH-000375,-0.342311176642
ACH-000376,-0.11742261594100001
ACH-000381,-0.0947288337156
ACH-000383,-0.12478698152699999
ACH-000387,-0.17279367881299998
ACH-000389,-0.0658201095449
ACH-000390,-0.10986790695800001
ACH-000393,-0.108567184374
ACH-000395,-0.234819610299
ACH-000397,-0.0507462484719
ACH-000401,-0.17315327127799998
ACH-000402,-0.461584154076
ACH-000403,-0.133840042732
ACH-000404,0.00803631888302
ACH-000406,-0.17633189033
ACH-000407,-0.15836203460200002
ACH-000408,-0.0589953007566
ACH-000410,-0.23544767662500002
ACH-000411,-0.244251550602
ACH-000414,-0.169347107813
ACH-000415,-0.07339812103410001
ACH-000416,-0.153160584429
ACH-000420,-0.07634633194149999
ACH-000421,-0.236715945796
ACH-000424,-0.0814388119879
ACH-000425,-0.209964833433
ACH-000426,-0.22660945971700003
ACH-000427,-0.277674526384
ACH-000433,-0.0851208635575
ACH-000436,-0.13094052205499998
ACH-000444,-0.0385993885376
ACH-000445,-0.382557136167
ACH-000448,-0.212238844606
ACH-000450,-0.277886643758
ACH-000452,-0.036701619171599996
ACH-000454,-0.120282843308
ACH-000458,-0.0359404360849
ACH-000459,0.0864640350289
ACH-000460,-0.11597886769099999
ACH-000461,0.2159951377
ACH-000463,-0.050483932782500004
ACH-000464,-0.103299703892
ACH-000466,-0.0988078663239
ACH-000467,-0.211155193957
ACH-000468,-0.164033574685
ACH-000469,-0.037615678510800006
ACH-000470,-0.056867303524799996
ACH-000471,-0.172781033783
ACH-000472,-0.128171033648
ACH-000473,0.104926722313
ACH-000475,-0.0448623832919
ACH-000476,0.126885287392
ACH-000477,-0.45868122852300003
ACH-000480,-0.121040489131
ACH-000481,-0.00140072787507
ACH-000483,-0.09134416446110001
ACH-000484,-0.217404384356
ACH-000485,-0.040977851796
ACH-000486,-0.22153292261500002
ACH-000487,-0.0800756873692
ACH-000488,-0.0270168749829
ACH-000490,0.006243012905390001
ACH-000491,-0.22358146334000004
ACH-000495,-0.265595830292
ACH-000496,-0.30136495654199996
ACH-000499,-0.012757937327299998
ACH-000500,0.00564492189012
ACH-000502,-0.1335803697
ACH-000503,0.327786348424
ACH-000505,-0.282930850075
ACH-000507,-0.09791013630100001
ACH-000510,0.0350495018211
ACH-000511,-0.249239719557
ACH-000512,-0.23420490603
ACH-000516,-0.41499312471999994
ACH-000517,-0.224784402947
ACH-000518,0.0473692151299
ACH-000520,-0.190624197207
ACH-000521,-0.287269585239
ACH-000522,-0.10795753541400001
ACH-000524,-0.158738434407
ACH-000527,-0.08282922800160002
ACH-000528,-0.019162267296799998
ACH-000537,-0.162340108741
ACH-000541,0.109346452581
ACH-000542,-0.16888183077
ACH-000544,-0.0872308232611
ACH-000545,-0.103006993749
ACH-000547,-0.107987534007
ACH-000548,-0.150942755438
ACH-000549,-0.034478812880300004
ACH-000550,-0.046085005336999996
ACH-000552,-0.08971460101399999
ACH-000556,-0.0517313050263
ACH-000557,-0.0167813491315
ACH-000570,-0.242913248583
ACH-000571,-0.026965869791799997
ACH-000573,-0.154454427349
ACH-000576,-0.10330076147
ACH-000580,-0.24875607041499997
ACH-000584,-0.0351224518745
ACH-000585,-0.132937089428
ACH-000588,0.0537217238719
ACH-000589,-0.32932732324999997
ACH-000591,-0.0949307410564
ACH-000593,-0.093419154968
ACH-000600,-0.12596917312
ACH-000601,-0.136720559803
ACH-000604,-0.24482670391300002
ACH-000605,-0.0591674035628
ACH-000606,-0.17889994353
ACH-000608,-0.044608715132900004
ACH-000614,-0.148536191525
ACH-000616,-0.07547483165739999
ACH-000618,-0.0599847090869
ACH-000619,-0.26070443139800004
ACH-000620,-0.143732443989
ACH-000621,-0.141194099692
ACH-000622,-0.251674204833
ACH-000623,-0.0984635201684
ACH-000624,-0.100606161543
ACH-000627,-0.106266972407
ACH-000630,-0.0940863119337
ACH-000632,-0.256325208716
ACH-000633,-0.0626845949926
ACH-000637,-0.006874613180409999
ACH-000638,-0.0217570304312
ACH-000646,0.00314461352242
ACH-000647,-0.028391410558700002
ACH-000648,-0.15041346526799998
ACH-000649,-0.08186753281499999
ACH-000651,-0.00756254773938
ACH-000652,-0.0365029015438
ACH-000653,-0.151579575145
ACH-000657,-0.0458666046468
ACH-000658,-0.0379905622477
ACH-000661,-0.0250471697764
ACH-000662,-0.7076147810690001
ACH-000663,-0.158794822945
ACH-000665,-0.111122125121
ACH-000671,-0.033621925633799996
ACH-000673,-0.131269644785
ACH-000676,-0.04131746861669999
ACH-000677,0.045830069188
ACH-000681,0.00649901754927
ACH-000682,0.117842495381
ACH-000683,-0.0494110345268
ACH-000684,-0.286386310403
ACH-000688,-0.198816774033
ACH-000693,-0.035597307881999996
ACH-000694,-0.0589428026351
ACH-000695,-0.0812643612935
ACH-000696,-0.22352457428300002
ACH-000697,-0.21793340211399997
ACH-000699,-0.23288759711100002
ACH-000701,-0.0335254990023
ACH-000706,-0.048554720835300005
ACH-000711,-0.207530334297
ACH-000713,0.020080298947799998
ACH-000714,-0.148734811051
ACH-000718,-0.160131641351
ACH-000720,-0.0624887656862
ACH-000721,-0.325450729549
ACH-000724,0.0957385311696
ACH-000725,-0.09717406186239999
ACH-000732,-0.0459697569616
ACH-000734,-0.0376724211529
ACH-000735,-0.122503329582
ACH-000736,0.0310063792081
ACH-000738,-0.23366767637
ACH-000746,0.0408225879742
ACH-000747,-0.21352466205600001
ACH-000748,-0.157054527556
ACH-000753,-0.018932128371299997
ACH-000756,-0.207327182885
ACH-000757,-0.23016095136599998
ACH-000758,-0.11279312281300001
ACH-000760,-0.173017945364
ACH-000763,-0.34799710848300003
ACH-000764,0.017997467563099997
ACH-000765,-0.0259928774917
ACH-000766,-0.18980306061500002
ACH-000767,0.12998330002800002
ACH-000768,-0.17018970032400002
ACH-000769,0.00122463748658
ACH-000770,-0.217218373548
ACH-000771,-0.150595321026
ACH-000773,-0.033891074040399996
ACH-000776,-0.108103817292
ACH-000777,-0.206925966006
ACH-000778,0.0177775136489
ACH-000781,-0.151913178841
ACH-000782,-0.141685553262
ACH-000783,-0.0200532579398
ACH-000784,0.0521590386411
ACH-000785,0.028782281416700004
ACH-000787,-0.13475216381
ACH-000788,-0.12276406638599999
ACH-000791,-0.21148204120499997
ACH-000792,-0.107765406033
ACH-000794,-0.0949128884313
ACH-000796,-0.10117038789300001
ACH-000799,-0.367494196926
ACH-000800,-0.07524936517110001
