,SYNPO (11346)
ACH-000004,0.396628744332
ACH-000007,0.27413743391600004
ACH-000009,0.020332209126200002
ACH-000011,0.206329130794
ACH-000012,-0.0316122644258
ACH-000013,0.202911107685
ACH-000014,0.09086844773630001
ACH-000015,-0.110770490812
ACH-000017,-0.0329295466927
ACH-000018,0.36567031053000004
ACH-000019,0.09544897809139999
ACH-000021,0.145266078214
ACH-000022,-0.024935827766299996
ACH-000025,0.331973157414
ACH-000028,0.0527726135823
ACH-000030,0.206689934884
ACH-000035,0.220783651558
ACH-000036,0.172387713766
ACH-000037,0.153202793768
ACH-000039,-0.111897808322
ACH-000040,0.12717328738
ACH-000041,0.136108926954
ACH-000042,-0.0982152890113
ACH-000045,0.154573309144
ACH-000047,0.014546534759400001
ACH-000052,-0.047066035597400004
ACH-000053,0.152702258041
ACH-000054,0.08009168222339999
ACH-000055,0.26178865321
ACH-000060,0.133394762792
ACH-000067,0.038306644746800005
ACH-000070,0.35629770057300003
ACH-000075,0.34808350881300004
ACH-000078,0.205204964315
ACH-000082,0.09162754482419999
ACH-000085,0.168567045015
ACH-000086,0.2487715448
ACH-000087,0.24151970810600001
ACH-000092,0.192387263445
ACH-000095,0.0836108628824
ACH-000097,0.08649358736860001
ACH-000098,0.170066374503
ACH-000099,0.185116918422
ACH-000108,0.108801101883
ACH-000113,0.202070748326
ACH-000115,-0.23081753802700003
ACH-000116,0.104491263432
ACH-000118,0.007774764247770001
ACH-000120,0.0016212644863100002
ACH-000123,0.203968658658
ACH-000127,0.09918339602420001
ACH-000128,0.171574732001
ACH-000132,0.353600307131
ACH-000133,-0.0301525386491
ACH-000137,0.234097497443
ACH-000138,0.158308425168
ACH-000142,0.166497514738
ACH-000143,0.193272154909
ACH-000146,0.359324847873
ACH-000148,0.0221424645463
ACH-000150,-0.00810327163011
ACH-000152,0.16089890608
ACH-000153,-0.124917260044
ACH-000159,0.239188726757
ACH-000160,0.218448510528
ACH-000163,0.160577457545
ACH-000167,0.051931822453300004
ACH-000168,0.19657319298
ACH-000169,0.022050121472
ACH-000178,0.185470526232
ACH-000182,0.0880472184816
ACH-000183,0.0923100871363
ACH-000188,0.14942512987099998
ACH-000189,-0.10362242225299999
ACH-000190,0.058207784717800005
ACH-000198,0.127497667861
ACH-000204,-0.0940709318215
ACH-000206,0.324849462978
ACH-000207,0.00231171396998
ACH-000211,0.136237872809
ACH-000215,0.23059881131499999
ACH-000221,0.14592672157
ACH-000222,0.23620452829100003
ACH-000223,0.100611793332
ACH-000226,0.148522083482
ACH-000227,0.13192323207599999
ACH-000228,0.29133802682300003
ACH-000231,0.203507911585
ACH-000232,0.00753844303985
ACH-000233,0.271252542987
ACH-000234,0.0139151300988
ACH-000235,0.118372392743
ACH-000237,0.180173631125
ACH-000238,0.110816190238
ACH-000243,0.13020231667999999
ACH-000244,0.32572633810400003
ACH-000246,0.17087366193
ACH-000248,0.0710164980696
ACH-000250,0.184693200048
ACH-000251,0.141122435438
ACH-000253,0.250902683033
ACH-000255,0.124484807961
ACH-000256,0.10694418456499999
ACH-000257,0.24485625228
ACH-000258,0.14368215113399999
ACH-000259,0.155398027322
ACH-000260,0.16271793476399998
ACH-000261,0.0610231068848
ACH-000262,0.220172125337
ACH-000263,0.6402928288449999
ACH-000264,0.08987900392619999
ACH-000265,0.129040755002
ACH-000266,0.0495767415336
ACH-000272,0.062579520503
ACH-000273,0.373677090954
ACH-000274,0.0787768936988
ACH-000277,0.0508637243845
ACH-000278,0.346041423028
ACH-000279,-0.06573227481930001
ACH-000280,0.0202747635429
ACH-000281,0.0353616014053
ACH-000288,0.12870798227
ACH-000291,0.160815641433
ACH-000293,0.113542592653
ACH-000294,0.0422152260969
ACH-000295,0.035711486599599995
ACH-000296,0.301361154955
ACH-000302,0.0362193929307
ACH-000304,0.223509518534
ACH-000307,0.0667743060294
ACH-000308,0.108613947129
ACH-000310,0.160822670566
ACH-000311,0.18250511032299999
ACH-000312,0.0774256530935
ACH-000315,-0.0830671415989
ACH-000316,0.148168982926
ACH-000317,0.231433569902
ACH-000318,0.26144878744399996
ACH-000319,0.214801406021
ACH-000320,0.187268848847
ACH-000322,0.499424499236
ACH-000323,0.0234819640504
ACH-000324,0.158418029159
ACH-000329,0.193400598902
ACH-000330,0.085326251436
ACH-000331,0.13141298629
ACH-000332,0.132535031561
ACH-000334,0.24077719695099997
ACH-000335,0.5113117591740001
ACH-000336,0.09935189156680001
ACH-000337,-0.239855941706
ACH-000339,0.17855375362
ACH-000341,0.283493872425
ACH-000348,0.177057587059
ACH-000350,-0.22215005216400002
ACH-000352,0.16921399356199998
ACH-000356,0.08542031512369999
ACH-000361,0.154205438465
ACH-000362,0.18858705063499998
ACH-000363,0.07253025737260001
ACH-000364,0.130458816217
ACH-000365,0.144431258096
ACH-000366,0.0190318610697
ACH-000368,0.0502247244679
ACH-000374,0.233813061063
ACH-000375,0.071228691972
ACH-000376,0.112262126817
ACH-000381,0.256662508407
ACH-000383,0.119468255025
ACH-000387,0.171107899015
ACH-000389,0.288605907188
ACH-000390,0.07747788983510001
ACH-000393,0.0717454844859
ACH-000395,-0.05522135130030001
ACH-000397,0.0301992625512
ACH-000401,0.22667493095199998
ACH-000402,-0.14941961432700002
ACH-000403,0.008673693180040002
ACH-000404,-0.31749303711300003
ACH-000406,0.156165420256
ACH-000407,0.18918947672800002
ACH-000408,0.19039889852400002
ACH-000410,0.09126144163910002
ACH-000411,0.0741322808132
ACH-000414,0.101695367519
ACH-000415,0.249997143763
ACH-000416,0.23296596805199998
ACH-000420,0.0364145121877
ACH-000421,0.272755935151
ACH-000424,0.0851975774863
ACH-000425,0.0245102844194
ACH-000426,0.285743626741
ACH-000427,0.0649476177824
ACH-000433,0.380156930975
ACH-000436,-0.10194162099500001
ACH-000444,0.228676965874
ACH-000445,0.171883346694
ACH-000448,0.045841468000300006
ACH-000450,0.225859241261
ACH-000452,0.103859714146
ACH-000454,-0.0029223243923000002
ACH-000458,0.0670984990417
ACH-000459,0.334795593457
ACH-000460,0.157991480908
ACH-000461,0.0896786812112
ACH-000463,-0.0678680365405
ACH-000464,0.20160427768300002
ACH-000466,0.118905497301
ACH-000467,0.184490824332
ACH-000468,0.186756384955
ACH-000469,-0.042028510496500006
ACH-000470,0.191545949275
ACH-000471,0.127259977661
ACH-000472,0.0597784321413
ACH-000473,-0.014468444687
ACH-000475,0.108106633792
ACH-000476,-0.0437102860841
ACH-000477,0.0465022451668
ACH-000480,0.0914849618417
ACH-000481,0.0925446805911
ACH-000483,0.122131589564
ACH-000484,0.23481071717799998
ACH-000485,0.18885059964
ACH-000486,0.0673337178129
ACH-000487,0.0709255948795
ACH-000488,0.183750247597
ACH-000490,0.18252145763900002
ACH-000491,0.155828310944
ACH-000495,-0.08806912791680001
ACH-000496,0.144650025435
ACH-000499,-0.0962653434691
ACH-000500,-0.029806035917000002
ACH-000502,0.0816715186322
ACH-000503,-0.113386940588
ACH-000505,0.166062808587
ACH-000507,0.130326511643
ACH-000510,0.00806616113539
ACH-000511,0.124928876206
ACH-000512,0.16937154123
ACH-000516,0.24193876843000003
ACH-000517,0.08467658213780001
ACH-000518,0.0049450660585
ACH-000520,0.0349345632249
ACH-000521,0.340350714919
ACH-000522,-0.00770782532305
