,PSMD6 (9861)
ACH-000004,-1.51314524114
ACH-000007,-1.4427611541999998
ACH-000009,-1.8340506013099998
ACH-000011,-1.7639253057099997
ACH-000012,-1.57090925145
ACH-000013,-1.14206483579
ACH-000014,-1.5738141852599998
ACH-000015,-1.66667365386
ACH-000017,-2.09613089099
ACH-000018,-1.29002217188
ACH-000019,-0.756848454586
ACH-000021,-1.52076630234
ACH-000022,-1.40864315998
ACH-000025,-1.21966292889
ACH-000028,-1.06728580069
ACH-000030,-1.53765758059
ACH-000035,-1.0
ACH-000036,-1.34392614216
ACH-000037,-1.79639025311
ACH-000039,-1.6358475744999998
ACH-000040,-1.36837098293
ACH-000041,-1.3646057105899998
ACH-000042,-1.8219262896500001
ACH-000045,-1.65284815314
ACH-000047,-1.63019181104
ACH-000052,-1.43015550455
ACH-000053,-1.5195208444
ACH-000054,-1.50040283509
ACH-000055,-1.5886168346899998
ACH-000060,-1.9155100507099998
ACH-000067,-1.6366799391799998
ACH-000070,-1.60222586091
ACH-000075,-1.14656046137
ACH-000078,-1.6398145038
ACH-000082,-1.52723844144
ACH-000085,-1.51639905989
ACH-000086,-1.32779457549
ACH-000087,-1.46288981431
ACH-000092,-1.5790394841799997
ACH-000095,-1.59665422046
ACH-000097,-1.72398114211
ACH-000098,-1.1297734082700002
ACH-000099,-1.6719065855000002
ACH-000108,-1.50863299841
ACH-000113,-1.53999218504
ACH-000115,-1.1528106638200002
ACH-000116,-1.2632675012799999
ACH-000118,-1.49730036242
ACH-000120,-1.4135224745299997
ACH-000123,-1.3770640904799998
ACH-000127,-1.5445101717200003
ACH-000128,-1.60230582867
ACH-000132,-1.4180328803
ACH-000133,-1.8903498399
ACH-000137,-1.47176672599
ACH-000138,-1.63638546232
ACH-000142,-1.56547520158
ACH-000143,-0.9964305567849999
ACH-000146,-1.4302806276299997
ACH-000148,-1.28945714338
ACH-000150,-1.25982355372
ACH-000152,-1.16372286073
ACH-000153,-1.41628085377
ACH-000159,-1.7074553298
ACH-000160,-1.8496670072699999
ACH-000163,-1.58306233403
ACH-000167,-0.8242214029070001
ACH-000168,-1.3463995919799998
ACH-000169,-1.2987361499299999
ACH-000178,-1.59433060417
ACH-000182,-1.47367551437
ACH-000183,-1.36595301169
ACH-000188,-1.7346905730700002
ACH-000189,-1.6933055952200002
ACH-000190,-1.3394051164299998
ACH-000198,-1.5134318065
ACH-000204,-1.43090219558
ACH-000206,-1.6791095873800002
ACH-000207,-1.9513707582599997
