,A1CF (29974)
ACH-000004,0.0864028966973
ACH-000007,0.074289462918
ACH-000009,-0.014033302865899999
ACH-000011,0.0956883971425
ACH-000012,0.16424109116900001
ACH-000013,0.042916976272300005
ACH-000014,-0.049032632747300006
ACH-000015,0.006456513049270001
ACH-000017,0.12285015603
ACH-000018,0.086417307247
ACH-000019,-0.04629475455519999
ACH-000021,0.0475981330908
ACH-000022,0.12446363795499998
ACH-000025,-0.0962762500082
ACH-000028,-0.08870089454959999
ACH-000030,-0.209231500798
ACH-000035,0.0362199633376
ACH-000036,0.115439734189
ACH-000037,0.27567605533000006
ACH-000039,0.24677510372900002
ACH-000040,0.0652323647702
ACH-000041,0.173183450333
ACH-000042,0.0641332104205
ACH-000045,0.197253063247
ACH-000047,0.289175804098
ACH-000052,0.0300471855524
ACH-000053,0.0816287387448
ACH-000054,0.08093214531910001
ACH-000055,0.101247761614
ACH-000060,0.09556700394189999
ACH-000067,0.0195558706558
ACH-000070,-0.0049367662645
ACH-000075,0.0024057120140700003
ACH-000078,0.212281763923
ACH-000082,0.155240004847
ACH-000085,0.18263427996
ACH-000086,-0.0774241085175
ACH-000087,0.22304146509
ACH-000092,0.0535578108598
ACH-000095,0.0262031966465
ACH-000097,0.12733076445699998
ACH-000098,-0.0118311001116
ACH-000099,0.139013152698
ACH-000108,0.032298890632000005
ACH-000113,-0.00220764391672
ACH-000115,0.264638818535
ACH-000116,0.0351749823128
ACH-000118,0.0631129029152
ACH-000120,0.023282455446599997
ACH-000123,-0.0128831696537
ACH-000127,0.0621269929459
ACH-000128,0.00413291847764
ACH-000132,0.031667170553700004
ACH-000133,0.0928845047797
ACH-000137,0.0825936568664
ACH-000138,0.093700030721
ACH-000142,0.173724202183
ACH-000143,-0.129207581853
ACH-000146,0.139962699465
ACH-000148,-0.12056844452099999
ACH-000150,0.193151178846
ACH-000152,-0.0036689305403599997
ACH-000153,0.44085949517399997
ACH-000159,-0.0377705770695
ACH-000160,0.020206173519700003
ACH-000163,0.33884350159500004
ACH-000167,0.159193393817
ACH-000168,0.07098122440060001
ACH-000169,0.0939754554234
ACH-000178,0.134147377256
ACH-000182,0.0316573628301
ACH-000183,0.21977137145300002
ACH-000188,0.11110636740700001
ACH-000189,0.23446177269699997
ACH-000190,-0.05819890866499999
ACH-000198,0.0563362348156
ACH-000204,-0.015388567745299998
ACH-000206,0.16102368426799998
ACH-000207,-0.442044001496
ACH-000211,0.0151843411839
ACH-000215,0.170861400982
ACH-000221,0.167215171958
ACH-000222,0.31020196467300004
ACH-000223,-0.0182756500775
ACH-000226,-0.0677450645043
ACH-000227,-0.0328709164906
ACH-000228,-0.141030831251
ACH-000231,0.121857923014
ACH-000232,0.113934949638
ACH-000233,0.18059552819400002
ACH-000234,0.15792425082800002
ACH-000235,0.12355026942500001
ACH-000237,0.121297446421
ACH-000238,0.117937680556
ACH-000243,0.0024245651165100005
ACH-000244,0.09327925922739999
ACH-000246,0.165506212214
ACH-000248,0.050276331271
ACH-000250,0.0930889717199
ACH-000251,0.07036702027780001
ACH-000253,0.19776070402600002
ACH-000255,0.00427825854755
ACH-000256,0.117221143049
ACH-000257,-0.165601997621
ACH-000258,0.045282537987299996
ACH-000259,0.12471937724099999
ACH-000260,0.0812714938595
ACH-000261,-0.00481909514528
ACH-000262,0.281943328713
ACH-000263,0.151332958588
ACH-000264,0.20778780785300002
ACH-000265,0.046764432319700004
ACH-000266,0.128826051073
ACH-000272,0.0205733181849
ACH-000273,0.0261404083642
ACH-000274,0.203856673596
ACH-000277,0.132062427165
ACH-000278,0.286465006319
ACH-000279,-0.035248995926000004
ACH-000280,0.267824980158
ACH-000281,0.220121530621
ACH-000288,0.037487380947
ACH-000291,0.177024553945
ACH-000293,0.075920935572
ACH-000294,-0.264464391961
ACH-000295,0.231254286388
ACH-000296,0.031273020593500005
ACH-000302,0.059231076167999996
ACH-000304,0.378737041074
ACH-000307,0.14433917215999997
ACH-000308,0.0653791028318
ACH-000310,0.197342960812
ACH-000311,0.18191680533500001
ACH-000312,0.13281021284000002
ACH-000315,0.101101202152
ACH-000316,0.208832840473
ACH-000317,0.033012311347300004
ACH-000318,-0.0766770113891
ACH-000319,-0.000848229098378
ACH-000320,0.17700197187600003
ACH-000322,0.105527814304
ACH-000323,0.021665302752400004
ACH-000324,0.00915981749886
ACH-000329,0.16212318832
ACH-000330,-0.108636577269
ACH-000331,-0.08417563051789999
ACH-000332,0.10376843713
ACH-000334,0.11231904176799999
ACH-000335,-0.17310909294500001
ACH-000336,0.168426570752
ACH-000337,0.170590692206
ACH-000339,0.0772757123599
ACH-000341,0.302900523829
ACH-000348,0.105079670572
ACH-000350,-0.0170858158241
ACH-000352,0.0909100213401
ACH-000356,-0.109926246316
ACH-000361,-0.133007727065
ACH-000362,0.130921905455
ACH-000363,0.111516519571
ACH-000364,0.245406432645
ACH-000365,0.0324502263649
ACH-000366,0.204541458791
ACH-000368,-0.124712097114
ACH-000374,-0.17011566278
ACH-000375,-0.0501861146634
ACH-000376,0.00850134924832
ACH-000381,0.13425311321699998
ACH-000383,0.114257402378
ACH-000387,0.070242690774
ACH-000389,0.0770835705061
ACH-000390,-0.017870443931400002
ACH-000393,0.025386125260700002
ACH-000395,0.14294688173200001
ACH-000397,0.17484005178
ACH-000401,0.17762913142
ACH-000402,0.0127781957849
ACH-000403,0.0917406859193
ACH-000404,-0.0680932144465
ACH-000406,0.049965278797199995
ACH-000407,-0.143877690889
ACH-000408,0.0971350788665
ACH-000410,0.16070464526699998
ACH-000411,0.228067004637
ACH-000414,0.162527953562
ACH-000415,-0.07393119018910001
ACH-000416,0.045444627596899996
ACH-000420,-0.106853685217
ACH-000421,0.0361748669196
ACH-000424,0.0540703023194
ACH-000425,-0.0808442516553
ACH-000426,-0.117773157314
ACH-000427,-0.030692677052500002
ACH-000433,0.19369700632599998
ACH-000436,0.116082563043
ACH-000444,0.272130273554
ACH-000445,0.292769100803
ACH-000448,0.11654375611500001
ACH-000450,0.209326229745
ACH-000452,-0.155201820503
ACH-000454,0.116569573275
ACH-000458,-0.021195501397199997
ACH-000459,0.180938133998
ACH-000460,0.0371075649676
ACH-000461,-0.0460364529907
ACH-000463,0.136285341231
ACH-000464,-0.045081392302299995
ACH-000466,0.176927584881
ACH-000467,0.247501895442
ACH-000468,-0.109896844639
ACH-000469,-0.00600510455873
