,CTNNA3 (29119)
ACH-000004,-0.136713763414
ACH-000007,-0.0523292866043
ACH-000009,-0.0236957757466
ACH-000011,-0.08229153586730001
ACH-000012,-0.00488158987436
ACH-000013,-0.0726423037671
ACH-000014,-0.09802056743999998
ACH-000015,-0.139692627274
ACH-000017,-0.0919854676193
ACH-000018,-0.129762178981
ACH-000019,-0.036882775538699994
ACH-000021,-0.139996668366
ACH-000022,-0.08434820434319999
ACH-000025,-0.213977367205
ACH-000028,-0.20243465567699997
ACH-000030,-0.35731515785499995
ACH-000035,-0.201062035815
ACH-000036,-0.175917403431
ACH-000037,-0.0998041796597
ACH-000039,-0.329004038803
ACH-000040,0.0744051269837
ACH-000041,-0.0633330090292
ACH-000042,-0.156483632123
ACH-000045,-0.172869380145
ACH-000047,-0.0319131642452
ACH-000052,-0.197654340625
ACH-000053,-0.15058448340999997
ACH-000054,-0.147258349811
ACH-000055,-0.442011432255
ACH-000060,-0.0735004272272
ACH-000067,-0.193032624177
ACH-000070,-0.112331624766
ACH-000075,-0.0882033850456
ACH-000078,-0.0626632372253
ACH-000082,-0.11388119931099999
ACH-000085,-0.0563596140616
ACH-000086,-0.30109212299000004
ACH-000087,-0.040164255435599996
ACH-000092,-0.10933828620100002
ACH-000095,-0.124388920757
ACH-000097,-0.0335431113248
ACH-000098,-0.06742779706299999
ACH-000099,-0.0982138023121
ACH-000108,-0.0568298049873
ACH-000113,-0.09114703702
ACH-000115,0.07883192308050001
ACH-000116,-0.0994970112071
ACH-000118,-0.195994254941
ACH-000120,-0.0470395293783
ACH-000123,-0.128977810881
ACH-000127,-0.140781411069
ACH-000128,-0.107048881225
ACH-000132,-0.332422158365
ACH-000133,-0.0970512801635
ACH-000137,-0.27735626096
ACH-000138,0.0315673625942
ACH-000142,-0.08693458407230001
ACH-000143,-0.203227090585
ACH-000146,0.0785795359891
ACH-000148,-0.09504566664729999
ACH-000150,-0.0576257069669
ACH-000152,-0.150561249362
ACH-000153,0.13064058729699998
ACH-000159,-0.164634904788
ACH-000160,-0.11361784091600001
ACH-000163,-0.0789285663653
ACH-000167,-0.199613305094
ACH-000168,0.15244319843499998
ACH-000169,-0.0851966219552
ACH-000178,-0.094387736313
ACH-000182,-0.136092295582
ACH-000183,-0.108924979839
ACH-000188,-0.0885290765123
ACH-000189,-0.24545316714899998
ACH-000190,-0.139165131262
ACH-000198,-0.0499656804411
ACH-000204,-0.23569009787599998
ACH-000206,0.0421665990474
ACH-000207,0.043597237116
ACH-000211,-0.139504595259
ACH-000215,-0.10097480739600001
ACH-000221,-0.11367265770300002
ACH-000222,-0.0882834951894
ACH-000223,-0.134153616993
ACH-000226,-0.054099078408900006
ACH-000227,-0.336902399899
ACH-000228,-0.313448185568
ACH-000231,-0.123787952962
ACH-000232,-0.18691381026700002
ACH-000233,-0.08625995320350001
ACH-000234,0.0462221985503
ACH-000235,-0.08847827707360001
ACH-000237,-0.044667926662099997
ACH-000238,0.10409214446699999
ACH-000243,-0.07892510510669999
ACH-000244,-0.11159108045999998
ACH-000246,0.0177206489902
ACH-000248,-0.159119168144
ACH-000250,-0.156913836028
ACH-000251,-0.08714067989039999
ACH-000253,-0.00436624780434
ACH-000255,-0.200783887023
ACH-000256,0.0739283946436
ACH-000257,0.0026913838603600006
ACH-000258,-0.270952810586
ACH-000259,-0.184063610026
ACH-000260,0.0267420187855
ACH-000261,-0.111955037792
ACH-000262,0.18317119022599998
ACH-000263,-0.11297596841600001
ACH-000264,-0.162639001501
