,GTF2H3 (2967)
ACH-000248,-0.582645280159
ACH-000250,-0.523350975881
ACH-000251,-0.809525355583
ACH-000253,-0.543701234905
ACH-000255,-0.7125868629600001
ACH-000256,-0.597907318972
ACH-000257,-0.7487969664219999
ACH-000258,-0.650811862819
ACH-000259,-0.50286565126
ACH-000260,-0.595888474542
ACH-000261,-0.7472536322200001
ACH-000262,-0.47498810668700003
ACH-000263,-0.653407245477
ACH-000264,-0.5301331744009999
ACH-000265,-0.591902433673
ACH-000266,-0.826996222429
ACH-000272,-0.8571667945999999
ACH-000273,-0.518971108391
ACH-000274,-0.573018190458
ACH-000277,-0.330550974969
ACH-000278,-0.832920972618
ACH-000279,-0.534745644839
ACH-000280,-0.5193585662160001
ACH-000281,-0.7317089545290001
ACH-000288,-0.594074527982
ACH-000291,-0.7396023051809999
ACH-000293,-0.738895012985
ACH-000294,-0.329581423438
ACH-000295,-0.759413805768
ACH-000296,-0.7726177742970001
ACH-000302,-0.500117470921
ACH-000304,-0.492364082012
ACH-000307,-0.518004249335
ACH-000308,-0.649612686664
ACH-000310,-0.47285787115
ACH-000311,-0.602921004119
ACH-000312,-0.824362447762
ACH-000315,-0.42700244944700005
ACH-000316,-0.6921168390770001
ACH-000317,-0.5602753543729999
ACH-000318,-0.8193471232170001
ACH-000319,-0.39889229021899997
ACH-000320,-0.534037133581
ACH-000322,-0.694014393556
ACH-000323,-0.845654074359
ACH-000324,-0.651012579886
ACH-000329,-0.464010681967
ACH-000330,-0.661836648451
ACH-000331,-0.755501176522
ACH-000332,-0.713623796754
ACH-000334,-0.510505584688
ACH-000335,-0.7056835347980001
ACH-000336,-0.593889337657
ACH-000337,-0.424271639339
ACH-000339,-0.640955266148
ACH-000341,-0.627238779563
ACH-000348,-0.482389090904
ACH-000350,-0.46165959220799996
ACH-000352,-0.541712395071
ACH-000356,-0.8180902615510001
ACH-000361,-0.977109049254
ACH-000362,-0.609493566221
ACH-000363,-0.639802701585
ACH-000364,-0.5190920567230001
ACH-000365,-0.499691527721
ACH-000366,-0.6730026036329999
ACH-000368,-0.9889549372399999
ACH-000374,-0.7409867715009999
ACH-000375,-0.471020311563
ACH-000376,-0.521730393676
ACH-000381,-0.708037855919
ACH-000383,-0.565709207496
ACH-000387,-0.711435116991
ACH-000389,-0.672315614019
ACH-000390,-0.616091379105
ACH-000393,-0.72744466606
ACH-000395,-0.6966594022589999
ACH-000397,-0.48762925734800006
ACH-000401,-0.776423096649
ACH-000402,-0.19286145872699997
ACH-000403,-0.594543317649
ACH-000404,-0.748178476161
ACH-000406,-0.596494037387
ACH-000407,-0.596415871177
ACH-000408,-0.952355173472
ACH-000410,-0.557974351643
ACH-000411,-0.669220422411
ACH-000414,-0.620903788236
ACH-000415,-0.665809974151
ACH-000416,-0.623903385015
ACH-000420,-0.785161279958
ACH-000421,-0.845927135127
ACH-000424,-0.8097440463109999
ACH-000425,-0.5537144134549999
ACH-000426,-0.47231687866800004
ACH-000427,-0.411697365945
ACH-000433,-0.715449144831
ACH-000436,-0.503732149827
ACH-000444,-0.426890259603
ACH-000445,-0.7347650585600001
ACH-000448,-0.637537797904
ACH-000450,-0.472003973126
ACH-000452,-0.6791699057100001
ACH-000454,-0.6718014618320001
ACH-000458,-0.509729434046
ACH-000459,-0.32242143254
ACH-000460,-0.709135461013
ACH-000461,-0.58272964346
ACH-000463,-0.6860503918899999
ACH-000464,-0.8083506165009999
ACH-000466,-0.665804361198
ACH-000467,-0.586647386894
ACH-000468,-0.872002581325
ACH-000469,-0.662646497412
ACH-000470,-0.830342778952
ACH-000471,-0.528519391105
ACH-000472,-0.522021019312
ACH-000473,-0.43997127837899996
ACH-000475,-0.685247220736
ACH-000476,-0.507993103861
ACH-000477,-0.572215864668
ACH-000480,-0.844009176032
ACH-000481,-0.646619999195
ACH-000483,-0.7104364215369999
ACH-000484,-0.24136599620299998
ACH-000485,-0.51211014647
ACH-000486,-0.479802167629
ACH-000487,-0.557459216855
ACH-000488,-0.501481422724
ACH-000490,-0.545832787277
ACH-000491,-0.522128229815
ACH-000495,-0.636217777292
ACH-000496,-0.38060091526100004
ACH-000499,-0.658284197971
ACH-000500,-0.88913625814
ACH-000502,-0.45033265489299995
ACH-000503,-0.6969645671320001
ACH-000505,-0.515425714675
ACH-000507,-0.599749015307
ACH-000510,-0.674445001787
ACH-000511,-0.79445164741
ACH-000512,-0.45838871074299997
ACH-000516,-0.655614317372
ACH-000517,-0.514734607699
ACH-000518,-0.562619099369
ACH-000520,-0.710724502853
ACH-000521,-0.862210409714
ACH-000522,-0.614566450815
ACH-000524,-0.536424874321
ACH-000527,-0.590296866163
ACH-000528,-0.682464983117
ACH-000537,-0.799222873831
ACH-000541,-0.648388497477
ACH-000542,-0.591559810519
ACH-000544,-0.40181335402900004
ACH-000545,-0.639528283455
ACH-000547,-0.5898826363149999
ACH-000548,-0.641195941628
ACH-000549,-0.643028333861
ACH-000550,-0.725936657105
ACH-000552,-0.5914326869659999
ACH-000556,-0.724822737917
ACH-000557,-0.497994479125
ACH-000570,-0.5300644651959999
ACH-000571,-0.5141907891659999
ACH-000573,-0.529987338933
ACH-000576,-0.813658722844
ACH-000580,-0.467884425097
ACH-000584,-0.6180199350069999
ACH-000585,-0.566172538694
ACH-000588,-0.568793237289
ACH-000589,-0.610450368981
ACH-000591,-0.586401293748
ACH-000593,-0.6158634834510001
ACH-000600,-0.6584997475850001
ACH-000601,-0.7306854386689999
ACH-000604,-0.45708819321500005
ACH-000605,-0.784676274209
ACH-000606,-0.767884232095
ACH-000608,-0.5440337850429999
ACH-000614,-0.729035888058
ACH-000616,-0.715679959788
ACH-000618,-0.573261260701
ACH-000619,-0.779956707845
ACH-000620,-0.47212699803400004
ACH-000621,-0.561442968806
ACH-000622,-0.633698718597
ACH-000623,-0.516992771675
ACH-000624,-0.43613943326000004
ACH-000627,-0.54310808746
ACH-000630,-0.718651085254
ACH-000632,-0.7873501451780001
ACH-000633,-0.638729929733
ACH-000637,-0.7550298043629999
ACH-000638,-0.6644121127889999
ACH-000646,-0.641177402331
ACH-000647,-0.579552014732
ACH-000648,-0.610826556259
ACH-000649,-0.7270644001459999
ACH-000651,-0.6759666844589999
ACH-000652,-0.5845107755100001
ACH-000653,-0.5356925956390001
ACH-000657,-0.72393570363
ACH-000658,-0.527598407474
ACH-000661,-0.636311984548
ACH-000662,-0.919302164823
ACH-000663,-0.595297557042
ACH-000665,-0.635371891473
ACH-000671,-0.320466255567
ACH-000673,-0.6385526427880001
ACH-000676,-0.676458514171
ACH-000677,-0.514775672808
ACH-000681,-0.550456869715
ACH-000682,-0.689516716583
ACH-000683,-0.514036532475
ACH-000684,-0.699416843881
ACH-000688,-0.17124730490499998
ACH-000693,-0.8356945836730001
ACH-000694,-0.438890399964
ACH-000695,-0.8893562812549999
ACH-000696,-0.641305197844
ACH-000697,-0.368518809363
ACH-000699,-0.609649716318
ACH-000701,-0.7880808984469999
ACH-000706,-0.602144959445
ACH-000711,-0.5507737822500001
ACH-000713,-0.633652510479
ACH-000714,-0.957771015046
ACH-000718,-0.672225169273
ACH-000720,-0.390698947117
ACH-000721,-0.668175178541
ACH-000724,-0.288405681686
ACH-000725,-0.328390078511
ACH-000732,-0.623924162254
ACH-000734,-0.413068437014
ACH-000735,-0.561763999316
ACH-000736,-0.497216448586
ACH-000738,-0.567149199705
ACH-000746,-0.356749956461
ACH-000747,-0.7822630085879999
ACH-000748,-0.814863734084
ACH-000753,-0.638211775064
ACH-000756,-0.5708902922429999
ACH-000757,-0.725662245061
ACH-000758,-0.655370622273
ACH-000760,-0.650277089871
ACH-000763,-0.81533806241
ACH-000764,-0.709625154092
ACH-000765,-0.657763145846
ACH-000766,-0.628525681375
ACH-000767,-0.631487092978
ACH-000768,-0.603984379174
ACH-000769,-0.6869636682410001
ACH-000770,-0.707891322897
ACH-000771,-0.50097597578
ACH-000773,-0.613559942215
ACH-000776,-0.534178662045
ACH-000777,-0.627151264852
ACH-000778,-0.541550094891
ACH-000781,-0.573206014802
ACH-000782,-0.663112795163
ACH-000783,-0.541484079793
ACH-000784,-0.644847579858
ACH-000785,-0.718868119889
ACH-000787,-0.596614206296
ACH-000788,-0.6837307219930001
ACH-000791,-0.541452963643
ACH-000792,-0.555576862466
ACH-000794,-0.5517634439119999
ACH-000796,-0.858156629722
ACH-000799,-0.591475765797
ACH-000800,-1.04076792652
ACH-000802,-0.7859275437630001
ACH-000804,-0.509613330079
ACH-000805,-1.02868791406
ACH-000809,-0.7228451250929999
ACH-000810,-0.422209560401
ACH-000811,-0.489734794781
ACH-000817,-0.7935290631790001
ACH-000819,-0.8976557751719999
ACH-000820,-0.655823939519
ACH-000821,-0.868889667596
ACH-000822,-0.477458431831
ACH-000823,-0.838282729076
ACH-000824,-0.597260373647
ACH-000827,-0.669045040867
ACH-000829,-0.59298269232
ACH-000831,-0.784510043811
ACH-000832,-0.698714328282
ACH-000833,-0.590627860914
ACH-000834,-0.5601343777750001
ACH-000835,-0.477102417967
ACH-000836,-0.212392716323
ACH-000837,-0.58094173633
ACH-000838,-0.6053432081100001
ACH-000839,-0.643476177566
ACH-000840,-0.6872184632430001
ACH-000841,-0.991006536593
ACH-000843,-0.485138637025
ACH-000846,-0.55082870368
ACH-000847,-0.799082706048
ACH-000848,-0.684812311687
ACH-000849,-0.927647987213
ACH-000851,-0.588675104559
ACH-000855,-0.631684444885
ACH-000856,-0.713574344548
ACH-000858,-0.560803507597
ACH-000859,-0.7667384081849999
ACH-000861,-0.6330944988989999
ACH-000862,-0.708837402387
ACH-000865,-0.659913258244
ACH-000866,-0.713370448139
ACH-000867,-0.85013482238
ACH-000869,-0.35467234364100003
ACH-000872,-0.7300384230210001
ACH-000873,-0.64441479686
ACH-000876,-0.21600099957600002
ACH-000878,-1.0240140062
ACH-000880,-0.600849595256
ACH-000881,-0.563722874642
ACH-000882,-0.47362755183899996
ACH-000884,-0.7451630264069999
ACH-000885,-0.45026960780599995
ACH-000887,-0.6701052065850001
ACH-000888,-0.591300969033
ACH-000889,-0.5671612449260001
ACH-000890,-0.460496576959
ACH-000896,-0.655870506949
ACH-000898,-0.391564883623
ACH-000900,-0.7538640638349999
ACH-000901,-0.789758984207
ACH-000905,-0.473264185161
ACH-000906,-0.748703425466
ACH-000907,-0.582794925045
ACH-000910,-0.535326785284
ACH-000911,-0.529103515522
ACH-000912,-0.548837499326
ACH-000913,-0.665940285642
ACH-000915,-0.472145766414
ACH-000916,-0.615700716635
ACH-000917,-0.542080289007
ACH-000921,-0.757852547045
ACH-000924,-0.583317674488
ACH-000926,-0.464300901075
ACH-000928,-0.697599273833
ACH-000929,-0.63990451794
ACH-000932,-0.632967986698
ACH-000935,-0.641954481914
ACH-000936,-0.491192351064
ACH-000937,-0.718296844585
ACH-000938,-0.546681603504
ACH-000939,-0.029410056352699998
ACH-000941,-0.4362638052
ACH-000943,-0.624933376317
ACH-000946,-0.632681853063
ACH-000947,-0.517165812758
ACH-000948,-0.599366021135
ACH-000950,-0.568228826688
ACH-000953,-0.76912255433
ACH-000957,-0.44045688476899997
ACH-000958,-0.721553643894
ACH-000960,-0.7795173152509999
ACH-000963,-0.88900873579
ACH-000968,-0.646192580608
ACH-000969,-0.37965953287
ACH-000973,-0.670836776903
ACH-000974,-0.7197805009010001
ACH-000975,-0.644942433473
ACH-000976,-0.76719382709
ACH-000978,-0.8385660471619999
ACH-000980,-0.7408591349670001
ACH-000984,-0.725454144301
ACH-000986,-0.46128972902300003
ACH-000988,-0.693043751085
ACH-000993,-0.8643438049
ACH-000994,-0.433154456031
ACH-000996,-0.9339547312250001
ACH-001001,-0.685005643874
ACH-001020,-0.42406275840400004
ACH-001028,-0.6491565416539999
ACH-001031,-0.846077233088
ACH-001038,-0.798678521178
ACH-001048,-0.580853392131
ACH-001050,-0.666297573299
ACH-001053,-0.5985066620080001
ACH-001054,-0.485297253264
ACH-001061,-0.533042904278
ACH-001067,-0.643679970926
ACH-001075,-0.41864431861100004
ACH-001096,-0.523930520999
ACH-001128,0.274805146118
ACH-001134,-0.468781061781
ACH-001151,-0.724364973519
ACH-001163,-0.698472748786
ACH-001164,-0.6859631700409999
ACH-001173,-0.67998020752
ACH-001183,-0.525003151661
ACH-001184,-0.621533937509
ACH-001190,-0.38783745343000003
ACH-001192,-0.577808523931
ACH-001193,-0.5864690620740001
ACH-001196,-0.417292431791
ACH-001197,-0.588048810135
ACH-001205,-0.8467812182950001
ACH-001211,-0.328756209961
ACH-001212,-0.986488323052
ACH-001228,-0.503795642028
ACH-001232,-0.831871932361
ACH-001239,-0.622025201472
ACH-001274,-0.5287424103630001
ACH-001275,-0.464885950187
ACH-001277,-0.6231934117100001
ACH-001278,-0.406298753642
ACH-001280,-0.6278189385230001
ACH-001283,-0.850967430334
ACH-001289,-0.552586192647
ACH-001295,-0.744421066458
ACH-001300,-0.586947924895
ACH-001301,-0.7936507426549999
ACH-001302,-0.8023111212530001
ACH-001303,-0.5993772254240001
ACH-001306,-0.7882074272390001
ACH-001318,-0.603743298425
ACH-001322,-0.706836868141
ACH-001328,-0.692958158641
ACH-001332,-0.886558067749
ACH-001333,-0.8535398812199999
ACH-001336,-0.78161977782
ACH-001340,-0.67682987087
ACH-001346,-0.753320739845
ACH-001353,-0.821862778737
ACH-001354,-0.624248455787
ACH-001367,-0.956182885382
ACH-001368,-0.60350902381
ACH-001374,-1.12229359712
ACH-001375,-0.6347829801079999
ACH-001377,-0.65266677037
ACH-001380,-0.8160132715899999
ACH-001391,-0.782179003803
ACH-001407,-0.593683013559
ACH-001408,-0.641905262546
ACH-001413,-0.98119759278
ACH-001430,-0.965125616215
ACH-001431,-0.650354277383
ACH-001450,-0.6801202119769999
ACH-001496,-0.305949288656
ACH-001500,-0.228485762482
ACH-001521,-0.990419669457
ACH-001523,-0.515669338514
ACH-001532,-0.717146479014
ACH-001536,-0.74370730713
ACH-001550,-0.228822012864
ACH-001552,-0.774729365099
ACH-001554,-0.5618985762550001
ACH-001645,-0.627060973747
ACH-001654,-0.703364452926
ACH-001715,-0.96815276003
ACH-001735,-0.560462439229
ACH-001736,-0.576355798574
ACH-001737,-0.262859211674
ACH-001740,-0.621886266471
ACH-001745,-0.598665742299
ACH-001750,-0.696372238116
ACH-001765,-0.642210476223
ACH-001956,-0.431603865154
ACH-001957,-0.493004784256
