,SRP72 (6731)
ACH-000004,-0.9566423088689999
ACH-000007,-1.0926559331999999
ACH-000009,-1.24779187181
ACH-000011,-1.17378447521
ACH-000012,-1.30017342676
ACH-000013,-1.02644828766
ACH-000014,-1.09178775645
ACH-000015,-1.22130432941
ACH-000017,-1.22957184833
ACH-000018,-0.9273646597040001
ACH-000019,-1.04205646826
ACH-000021,-0.711503820036
ACH-000022,-0.997504550813
ACH-000025,-0.9310010384440001
ACH-000028,-0.9716067001809999
ACH-000030,-1.22810798565
ACH-000035,-0.929748390505
ACH-000036,-1.11662501964
ACH-000037,-1.37365045269
ACH-000039,-1.11208089896
ACH-000040,-1.19594367847
ACH-000041,-1.26950255551
ACH-000042,-1.11696011501
ACH-000045,-1.28011430465
ACH-000047,-1.21153414339
ACH-000052,-1.3476464409600002
ACH-000053,-1.14326842216
ACH-000054,-1.0106391784200002
ACH-000055,-1.07292293698
ACH-000060,-1.11775767042
ACH-000067,-0.9488482870370001
ACH-000070,-1.01670254047
ACH-000075,-1.2937164563299999
ACH-000078,-1.07787565034
ACH-000082,-1.32205502171
ACH-000085,-0.192597106835
ACH-000086,-1.17350571641
ACH-000087,-0.8041284122419999
ACH-000092,-1.21233377481
ACH-000095,-1.02277227288
ACH-000097,-1.13451485331
ACH-000098,-1.16714284172
ACH-000099,-0.9113793800550001
ACH-000108,-1.1591231399500002
ACH-000113,-1.2154739649700002
ACH-000115,-0.915513500615
ACH-000116,-1.2598630501799999
ACH-000118,-1.1527083499700002
ACH-000120,-1.15044574097
ACH-000123,-1.1224844732500001
ACH-000127,-1.1123591335299998
ACH-000128,-1.36729510725
ACH-000132,-1.20514937775
ACH-000133,-0.7865652140530001
ACH-000137,-1.01524837512
ACH-000138,-1.00062492104
ACH-000142,-1.08262829278
ACH-000143,-1.2430024314299999
ACH-000146,-0.843137428725
ACH-000148,-1.01453228126
ACH-000150,-1.17759747514
ACH-000152,-1.16755795972
ACH-000153,-1.1034380416
ACH-000159,-1.0280485692499999
ACH-000160,-1.0937380948100002
ACH-000163,-0.974448839954
ACH-000167,-1.25954639589
ACH-000168,-0.986800342924
ACH-000169,-1.13235251144
ACH-000178,-1.09473236574
ACH-000182,-0.968677069507
ACH-000183,-1.13109022375
ACH-000188,-0.947592497027
ACH-000189,-1.44564557986
ACH-000190,-1.27588834456
ACH-000198,-1.04985702114
ACH-000204,-1.44987816513
ACH-000206,-1.19947316794
ACH-000207,-0.643250097127
ACH-000211,-1.11365112315
ACH-000215,-1.02892833561
ACH-000221,-0.9452137123190001
ACH-000222,-0.976627271548
ACH-000223,-0.9595637934799999
ACH-000226,-1.23632505291
ACH-000227,-0.8711125961249999
ACH-000228,-1.21074769854
ACH-000231,-1.1077160836
ACH-000232,-0.878008809768
ACH-000233,-0.978017456989
ACH-000234,-1.20932438029
ACH-000235,-0.948627914456
ACH-000237,-1.2229870597499999
ACH-000238,-0.8261329980959999
ACH-000243,-1.18425061732
ACH-000244,-1.2568566423
ACH-000246,-1.06371439714
ACH-000248,-1.11848838348
ACH-000250,-1.05524548538
ACH-000251,-1.0602433546899999
ACH-000253,-0.5880989109470001
ACH-000255,-1.2422922712
ACH-000256,-1.1419891721200002
ACH-000257,-1.31893197818
ACH-000258,-0.9415925443200001
ACH-000259,-0.9333441864659999
ACH-000260,-1.03016132202
ACH-000261,-1.25714685589
ACH-000262,-1.14422508526
ACH-000263,-1.07465577311
ACH-000264,-1.03783223125
ACH-000265,-1.0253921476799999
ACH-000266,-1.1046021663299999
ACH-000272,-1.31255768513
ACH-000273,-1.27844602068
ACH-000274,-1.31014360588
ACH-000277,-1.18713649399
ACH-000278,-0.956139135897
ACH-000279,-0.913972657174
ACH-000280,-1.1934440746
ACH-000281,-1.1389331821
ACH-000288,-1.00769391601
ACH-000291,-1.14735240047
ACH-000293,-0.887153918381
ACH-000294,-0.771453114094
ACH-000295,-0.7533455677330001
ACH-000296,-1.42688882039
ACH-000302,-1.28179917775
ACH-000304,-1.54977791671
ACH-000307,-1.04833640809
ACH-000308,-1.18486232334
ACH-000310,-0.898983604327
ACH-000311,-1.01533596663
ACH-000312,-0.983279186863
ACH-000315,-0.954917435299
ACH-000316,-1.1690948010299997
ACH-000317,-0.965537491956
ACH-000318,-1.49896429049
ACH-000319,-1.04829288016
ACH-000320,-1.0115751285799999
ACH-000322,-1.27118128782
ACH-000323,-1.0686193564700002
ACH-000324,-1.15617195571
ACH-000329,-0.7299523674609999
ACH-000330,-1.43540594211
ACH-000331,-1.1026522248100001
ACH-000332,-0.9104312557459999
ACH-000334,-1.09548957088
ACH-000335,-1.08043174022
ACH-000336,-1.3319381707100002
ACH-000337,-1.2436094733
ACH-000339,-1.12788665521
ACH-000341,-1.13669441903
ACH-000348,-1.23658230342
ACH-000350,-1.2397969366500001
ACH-000352,-0.878677907896
ACH-000356,-1.13031110339
ACH-000361,-1.06161688075
ACH-000362,-1.16421343593
ACH-000363,-0.8314878057709999
ACH-000364,-1.0683128259299999
ACH-000365,-1.10007087021
ACH-000366,-1.0830888115000001
ACH-000368,-1.23313187323
ACH-000374,-1.1830272065799998
ACH-000375,-0.978771695675
ACH-000376,-0.98875714609
ACH-000381,-1.13580909816
ACH-000383,-1.0735683837999999
ACH-000387,-1.2574689045
ACH-000389,-1.16074475143
ACH-000390,-1.21300094492
ACH-000393,-1.0899124538
ACH-000395,-1.20881793298
ACH-000397,-1.11313916545
ACH-000401,-1.0264862184299999
ACH-000402,-0.565124314709
ACH-000403,-1.26272446337
ACH-000404,-1.2524830706799999
ACH-000406,-1.15202934128
ACH-000407,-1.03658806629
ACH-000408,-1.13713383896
ACH-000410,-0.987104778978
ACH-000411,-0.964368223942
ACH-000414,-0.979465072808
ACH-000415,-1.09960058105
ACH-000416,-1.0181398822499999
ACH-000420,-1.17999271943
ACH-000421,-1.1498991831999998
ACH-000424,-1.1648190787600001
ACH-000425,-1.1618448077399999
ACH-000426,-1.1358978992
ACH-000427,-1.3621454134900002
ACH-000433,-1.1442050033700002
ACH-000436,-1.29195550786
ACH-000444,-0.9796691515739999
ACH-000445,-1.29048011431
ACH-000448,-1.0962180265500001
ACH-000450,-0.9982497838709999
ACH-000452,-1.13971818484
ACH-000454,-1.19985180755
ACH-000458,-0.9748984219210001
ACH-000459,-0.873751508636
ACH-000460,-1.31684142272
ACH-000461,-0.789920986962
ACH-000463,-1.23399820815
ACH-000464,-1.19419262073
ACH-000466,-1.216075571
ACH-000467,-1.21515998783
ACH-000468,-1.08323242584
ACH-000469,-1.19922066685
ACH-000470,-1.19150913906
ACH-000471,-1.06768973172
ACH-000472,-1.1066063711799998
ACH-000473,-1.1484119599200002
ACH-000475,-1.0466656037
ACH-000476,-1.3938936623
ACH-000477,-1.25284357404
ACH-000480,-1.03238382727
ACH-000481,-1.03786686079
ACH-000483,-1.5194592938100002
ACH-000484,-0.41281217485
ACH-000485,-1.15589944873
ACH-000486,-1.00193498077
ACH-000487,-1.06814653984
ACH-000488,-1.1539656865799999
ACH-000490,-1.19430019654
ACH-000491,-1.33541516406
ACH-000495,-0.905806440311
ACH-000496,-1.2486019603299998
ACH-000499,-1.07541641906
ACH-000500,-0.7069655051479999
ACH-000502,-1.18164030866
ACH-000503,-0.977247241092
ACH-000505,-1.13696073475
ACH-000507,-1.10828050262
ACH-000510,-1.15693076799
ACH-000511,-1.1635910362100002
ACH-000512,-1.07578313296
ACH-000516,-0.8036610474410001
ACH-000517,-0.9107078498890001
ACH-000518,-1.0600830199200002
ACH-000520,-0.995270413949
ACH-000521,-1.20240891949
ACH-000522,-1.2552035707
ACH-000524,-1.34046714994
ACH-000527,-1.14581600531
ACH-000528,-1.25617306545
ACH-000537,-1.25110156092
ACH-000541,-0.958877237118
ACH-000542,-0.961535249878
ACH-000544,-0.962317243335
ACH-000545,-1.1216608069399998
ACH-000547,-0.910928230569
ACH-000548,-1.12577695919
ACH-000549,-1.18460499131
ACH-000550,-0.918508780881
ACH-000552,-1.02182734788
ACH-000556,-1.1199090806799998
ACH-000557,-0.8670447764579999
ACH-000570,-0.9674902414450001
ACH-000571,-1.03682148419
ACH-000573,-0.886111864523
ACH-000576,-1.09809266765
ACH-000580,-1.2982336808600001
ACH-000584,-0.972505947489
ACH-000585,-1.22159530622
ACH-000588,-1.04995813015
ACH-000589,-0.8203515514040001
ACH-000591,-1.26671233278
ACH-000593,-1.1932257529
ACH-000600,-1.22498984309
ACH-000601,-1.2076745188299998
ACH-000604,-1.07592060116
ACH-000605,-1.13666049893
ACH-000606,-1.23102758629
ACH-000608,-1.32991701021
ACH-000614,-0.889883291292
ACH-000616,-1.10066601741
ACH-000618,-1.01633255088
ACH-000619,-1.50567371666
ACH-000620,-1.24666137857
ACH-000621,-0.588082915629
ACH-000622,-1.77940703027
ACH-000623,-1.0064147487200001
ACH-000624,-1.0937841268000001
ACH-000627,-1.0
ACH-000630,-1.02824933856
ACH-000632,-1.1536320020100002
ACH-000633,-0.746626594606
ACH-000637,-1.19577047768
ACH-000638,-1.1125466447799999
ACH-000646,-0.968571794073
ACH-000647,-0.985373347192
ACH-000648,-1.36836801035
ACH-000649,-0.925621425833
ACH-000651,-1.05334879836
ACH-000652,-0.965444459045
ACH-000653,-1.25146106785
ACH-000657,-1.06046259135
ACH-000658,-0.947292145279
ACH-000661,-1.2319314218600002
ACH-000662,-1.1501044813299999
ACH-000663,-1.4469118381200001
ACH-000665,-0.9856267058849999
ACH-000671,-1.17158526841
ACH-000673,-1.13533179593
ACH-000676,-0.983404600273
ACH-000677,-1.22225527572
ACH-000681,-1.1120194653
ACH-000682,-0.924088908064
ACH-000683,-0.743708747885
ACH-000684,-1.2419742660100002
ACH-000688,-1.2439880394399998
ACH-000693,-1.17466647087
ACH-000694,-1.0510203226000001
ACH-000695,-0.8602492676200001
ACH-000696,-1.10382638744
ACH-000697,-0.8248149776260001
ACH-000699,-0.9159053298000001
ACH-000701,-0.947774385831
ACH-000706,-1.1685303677299999
ACH-000711,-0.9653165813850001
ACH-000713,-1.04222555064
ACH-000714,-0.8897105547799998
ACH-000718,-1.24704647152
ACH-000720,-1.1682564489799998
ACH-000721,-0.976702599861
ACH-000724,-0.8519119713600001
ACH-000725,-0.992955764417
ACH-000732,-1.15560055765
ACH-000734,-1.11025504342
ACH-000735,-1.1281239328200001
ACH-000736,-1.00080553464
ACH-000738,-1.20467081419
ACH-000746,-1.05620318938
ACH-000747,-1.06428842708
ACH-000748,-0.909849593123
ACH-000753,-0.923731736024
ACH-000756,-0.8570639667059999
ACH-000757,-1.08399978267
ACH-000758,-1.10472177095
ACH-000760,-1.1488872276200002
ACH-000763,-0.968119422268
ACH-000764,-0.885761849967
ACH-000765,-1.09877923729
ACH-000766,-1.22293317217
ACH-000767,-1.22930642528
ACH-000768,-1.0374850331799998
ACH-000769,-0.8417740324699999
ACH-000770,-1.12357297183
ACH-000771,-1.10890552346
ACH-000773,-0.9699656364399999
ACH-000776,-1.16537478393
ACH-000777,-1.0340988563
ACH-000778,-1.4072571781
ACH-000781,-0.896228258615
ACH-000782,-1.0405343564299998
ACH-000783,-0.797559133856
ACH-000784,-0.9818040651700001
ACH-000785,-0.872597691412
ACH-000787,-1.1505297698499999
ACH-000788,-0.917186023956
ACH-000791,-1.03603325183
ACH-000792,-0.8606206374850001
ACH-000794,-1.23161886346
ACH-000796,-1.11597466938
ACH-000799,-1.10706814295
ACH-000800,-1.00163758341
ACH-000802,-1.13731288512
ACH-000804,-0.764484064865
ACH-000805,-1.2030622703799998
ACH-000809,-1.0327625672399998
ACH-000810,-1.4842555755200002
ACH-000811,-1.00906936597
ACH-000817,-1.1931263085400001
ACH-000819,-0.977334464649
ACH-000820,-0.9497480990549999
ACH-000821,-1.05826394713
ACH-000822,-0.538588746203
ACH-000823,-1.05112289471
ACH-000824,-1.35581565901
ACH-000827,-1.1216578427200001
ACH-000829,-0.9441585252760001
ACH-000831,-1.08150378884
ACH-000832,-1.2079477508399998
ACH-000833,-1.15820964379
ACH-000834,-0.9613015313009999
ACH-000835,-1.0073686876899999
ACH-000836,-1.3252616653
ACH-000837,-1.04569754386
ACH-000838,-1.40091599083
ACH-000839,-1.52369680213
ACH-000840,-1.08284821391
ACH-000841,-1.3139226293200001
ACH-000843,-0.9531678829369999
ACH-000846,-1.36388456034
ACH-000847,-1.1529993411
ACH-000848,-1.14493645869
ACH-000849,-1.24890168926
ACH-000851,-1.3062554549299998
ACH-000855,-1.25514415411
ACH-000856,-0.992604693617
ACH-000858,-0.9756133270849999
ACH-000859,-0.9316113010200001
ACH-000861,-1.11900531931
ACH-000862,-1.07414491338
ACH-000865,-0.850001976234
ACH-000866,-1.0366647064
ACH-000867,-0.9912470465279999
ACH-000869,-1.1109099518899999
ACH-000872,-1.1050028631
ACH-000873,-1.3831275561200003
ACH-000876,-0.84734971314
ACH-000878,-1.10441170455
ACH-000880,-1.1080925805
ACH-000881,-1.09283240047
ACH-000882,-0.803194982161
ACH-000884,-1.22932041344
ACH-000885,-1.0551928664399999
ACH-000887,-1.04893635624
ACH-000888,-1.08831511524
ACH-000889,-1.10174580734
ACH-000890,-1.09755938795
ACH-000896,-1.28721060573
ACH-000898,-1.27995134652
ACH-000900,-1.02826548157
ACH-000901,-1.22800917238
ACH-000905,-0.99505636552
ACH-000906,-1.3080534065
ACH-000907,-1.09493108331
ACH-000910,-1.09312054548
ACH-000911,-1.13704912933
ACH-000912,-1.04117817619
ACH-000913,-0.9320516307969999
ACH-000915,-1.10862619805
ACH-000916,-1.06921880251
ACH-000917,-0.88872803031
ACH-000921,-0.9554320491600001
ACH-000924,-0.9455690214129999
ACH-000926,-1.15759276999
ACH-000928,-0.8842595506
ACH-000929,-1.2338358898200001
ACH-000932,-0.990448580931
ACH-000935,-1.18470787411
ACH-000936,-0.969125369863
ACH-000937,-0.93912485911
ACH-000938,-0.884517623071
ACH-000939,-1.32638626767
ACH-000941,-1.39794588223
ACH-000943,-1.1410288216700002
ACH-000946,-1.00356681628
ACH-000947,-0.9934843643539999
ACH-000948,-1.20446341774
ACH-000950,-1.20047210719
ACH-000953,-1.04050476295
ACH-000957,-1.12272220402
ACH-000958,-1.09633401437
ACH-000960,-0.8891058854620001
ACH-000963,-1.3547296488
ACH-000968,-0.916038918485
ACH-000969,-0.716024520344
ACH-000973,-0.988329477394
ACH-000974,-1.02232479958
ACH-000975,-1.09558926082
ACH-000976,-1.04062678411
ACH-000978,-1.11016482176
ACH-000980,-0.850987796215
ACH-000984,-0.839425067104
ACH-000986,-1.03361072078
ACH-000988,-1.3179949663700001
ACH-000993,-1.14255566558
ACH-000994,-0.868199942297
ACH-000996,-0.9624666228479999
ACH-001001,-0.997001303275
ACH-001020,-1.15758995177
ACH-001028,-1.03715242583
ACH-001031,-0.984152458697
ACH-001038,-1.03014158158
ACH-001048,-1.31020915183
ACH-001050,-1.15527501691
ACH-001053,-1.01185901745
