,ARL13B (200894)
ACH-000323,-0.34131390351199997
ACH-000324,0.014836569435
ACH-000329,-0.139593990302
ACH-000330,-0.255277457187
ACH-000331,-0.26248647794700003
ACH-000332,-0.165125855956
ACH-000334,-0.296712595506
ACH-000335,-0.236718402932
ACH-000336,-0.11794740665799999
ACH-000337,-0.162240274649
ACH-000339,-0.402564534511
ACH-000341,-0.530488863378
ACH-000348,0.0596503483191
ACH-000350,-0.06006427876130001
ACH-000352,-0.36161996229000004
ACH-000356,-0.16870061427299998
ACH-000361,-0.250921389337
ACH-000362,-0.0195301562081
ACH-000363,-0.267453556634
ACH-000364,-0.36419966165299994
ACH-000365,-0.18802869885600001
ACH-000366,-0.049137668256900004
ACH-000368,-0.19392214730000001
ACH-000374,0.0311115130577
ACH-000375,-0.110308655629
ACH-000376,-0.292289530093
ACH-000381,-0.118009464791
ACH-000383,-0.0978979111138
ACH-000387,0.0190434413291
ACH-000389,-0.027339843854099995
ACH-000390,0.0221726099651
ACH-000393,0.00883417554718
ACH-000395,-0.006342393756520001
ACH-000397,-0.159347767235
ACH-000401,-0.0269722791272
ACH-000402,-0.251672388809
ACH-000403,-0.0579640218721
ACH-000404,-0.45670225446199997
ACH-000406,-0.153918720227
ACH-000407,-0.23738017827100003
ACH-000408,0.159958260396
ACH-000410,-0.241621263528
ACH-000411,-0.200135162335
ACH-000414,-0.131654253265
ACH-000415,-0.0566555649538
ACH-000416,-0.0395929492501
ACH-000420,-0.178647336987
ACH-000421,-0.15803752963
ACH-000424,-0.0936319317571
ACH-000425,0.14913349935999998
ACH-000426,0.0180207320134
ACH-000427,0.210632763818
ACH-000433,-0.186656482274
ACH-000436,-0.130490982195
ACH-000444,0.0436494486256
ACH-000445,0.042018857327199996
ACH-000448,-0.10200043353299999
ACH-000450,0.172669540041
ACH-000452,-0.145145169198
ACH-000454,-0.307639285226
ACH-000458,-0.142390027941
ACH-000459,-0.14469192661
ACH-000460,-0.18568837826200002
ACH-000461,-0.0428290813733
ACH-000463,-0.257500503226
ACH-000464,-0.034646513283
ACH-000466,-0.053264460446499996
ACH-000467,-0.118690838447
ACH-000468,0.140389021614
ACH-000469,0.0610562420856
ACH-000470,-0.5303910434
ACH-000471,-0.290040706639
ACH-000472,-0.0614583073392
ACH-000473,0.250365623699
ACH-000475,-0.252000820035
ACH-000476,0.0196783714118
ACH-000477,-0.23500509658399998
ACH-000480,-0.162261208287
ACH-000481,-0.196422842865
ACH-000483,0.050060519918800006
ACH-000484,-0.160239536606
ACH-000485,-0.008766334185149998
ACH-000486,-0.0340755503876
ACH-000487,-0.117970602214
ACH-000488,-0.0686404978717
ACH-000490,-0.24782898705200002
ACH-000491,-0.0769358063999
ACH-000495,-0.10209098753200001
ACH-000496,-0.22456141005600003
ACH-000499,-0.445095791171
ACH-000500,-0.59155762494
ACH-000502,-0.136801080421
ACH-000503,-0.401619307914
ACH-000505,-0.156698265012
ACH-000507,-0.048847256199500005
ACH-000510,0.0297453691629
ACH-000511,-0.415673615148
ACH-000512,-0.44235259031400004
ACH-000516,-0.436956052968
ACH-000517,-0.166344831732
ACH-000518,-0.30238696575199997
ACH-000520,-0.332399112624
ACH-000521,-0.25780267742199997
ACH-000522,-0.213299599732
ACH-000524,-0.17808767867699998
ACH-000527,-0.0769475083492
ACH-000528,-0.0742509284664
ACH-000537,0.09565591296330002
ACH-000541,0.25290265718800004
ACH-000542,-0.123676874152
ACH-000544,-0.167691803393
ACH-000545,-0.454138027948
ACH-000547,-0.359826406965
ACH-000548,-0.0817834609412
ACH-000549,-0.139022544857
ACH-000550,-0.08999779316630001
ACH-000552,-0.43855848205
ACH-000556,-0.0714044516592
ACH-000557,0.0234652791974
ACH-000570,-0.0554655842926
ACH-000571,0.0036097846745
ACH-000573,0.0656375842036
ACH-000576,-0.0173239250566
ACH-000580,-0.215259898631
ACH-000584,-0.19298089958099998
ACH-000585,0.017451221068
ACH-000588,-0.0791708406725
ACH-000589,-0.10340944873400001
ACH-000591,-0.023211127571400005
ACH-000593,-0.102063376579
ACH-000600,-0.24934621968899998
ACH-000601,-0.20700193088399998
ACH-000604,-0.18115368219300002
ACH-000605,-0.056682438943499995
ACH-000606,0.107861665682
ACH-000608,-0.0618136711087
ACH-000614,0.055052967195199996
ACH-000616,-0.264086201985
ACH-000618,-0.032822484723299995
ACH-000619,0.035599322684699994
ACH-000620,-0.22315529961
ACH-000621,-0.17254469356600002
ACH-000622,-0.237391606452
ACH-000623,-0.0484220043564
ACH-000624,-0.16285324874600002
ACH-000627,-0.020128463986200003
ACH-000630,-0.174412445116
ACH-000632,-0.154058010823
ACH-000633,-0.0793932042281
ACH-000637,-0.227292983449
ACH-000638,-0.21310283291999998
ACH-000646,0.00510526288075
ACH-000647,-0.239956734199
ACH-000648,0.0604767060816
ACH-000649,-0.0575031152831
ACH-000651,-0.19927255221700002
ACH-000652,-0.0712358049423
ACH-000653,-0.137154802973
ACH-000657,-0.157820243683
ACH-000658,-0.127846716814
ACH-000661,-0.0444503896512
ACH-000662,0.11910989012599998
ACH-000663,-0.0695076740117
ACH-000665,-0.0658502187253
ACH-000671,-0.141220921359
ACH-000673,-0.0639023437863
ACH-000676,-0.293799353136
ACH-000677,-0.19020516659000003
ACH-000681,-0.362295143427
ACH-000682,-0.09221353699789998
ACH-000683,-0.0653412213616
ACH-000684,-0.18353036940499998
ACH-000688,-0.565764934089
ACH-000693,-0.129605121037
ACH-000694,-0.024531303826000002
ACH-000695,0.131329606742
ACH-000696,-0.18570785716
ACH-000697,-0.121922803591
ACH-000699,-0.221851451106
ACH-000701,-0.159124620002
ACH-000706,-0.21857462917
ACH-000711,-0.0902607134945
ACH-000713,0.0471611698054
ACH-000714,0.05009432739440001
ACH-000718,-0.239142432312
ACH-000720,-0.053832880557500004
ACH-000721,-0.201857089707
ACH-000724,-0.587375076498
ACH-000725,0.07846255612700001
ACH-000732,0.035244939741800006
ACH-000734,-0.12022017633
ACH-000735,-0.367688589
ACH-000736,0.07177404879869999
ACH-000738,-0.07267955216580001
ACH-000746,-0.025334505222299998
ACH-000747,-0.0553561314869
ACH-000748,-0.05618298844959999
ACH-000753,-0.0811201928885
ACH-000756,-0.111176612126
ACH-000757,-0.415444432403
ACH-000758,-0.275543247244
ACH-000760,0.17607857342799998
ACH-000763,-0.0819582899305
ACH-000764,-0.23931927795000002
ACH-000765,-0.06866116059999999
ACH-000766,-0.045395731286500006
ACH-000767,0.00041855198625999996
ACH-000768,-0.22315341884300002
ACH-000769,0.0325922250155
ACH-000770,-0.15398049667400002
ACH-000771,-0.21456161132100002
ACH-000773,-0.294441456418
ACH-000776,-0.325255890057
ACH-000777,-0.0330541983269
ACH-000778,-0.15295416385
ACH-000781,-0.181792710628
ACH-000782,-0.0269342558985
ACH-000783,-0.0065032931258
ACH-000784,-0.19367569529
ACH-000785,-0.35571669524599997
ACH-000787,-0.127340423345
ACH-000788,-0.0663613375548
ACH-000791,-0.0556540635671
ACH-000792,-0.179006756684
ACH-000794,-0.0304821607723
ACH-000796,-0.24241323638700002
ACH-000799,-0.344609059517
ACH-000800,0.0609974121715
ACH-000802,-0.16919411487
ACH-000804,-0.0810214921198
ACH-000805,-0.324535496981
ACH-000809,-0.015377386084100001
ACH-000810,-0.0401191357282
ACH-000811,-0.133649813957
ACH-000817,-0.015854591384100003
ACH-000819,-0.056132805056
ACH-000820,0.300061323532
ACH-000821,-0.166622720787
ACH-000822,0.0811082544832
ACH-000823,-0.255220227668
ACH-000824,0.109359037421
ACH-000827,-0.260944858121
ACH-000829,-0.274546273168
ACH-000831,-0.23752429093400002
ACH-000832,-0.406028687378
ACH-000833,0.057209093745599994
ACH-000834,0.050903821471499994
ACH-000835,-0.286781542748
ACH-000836,-0.041711474808099995
ACH-000837,-0.21882976724800002
ACH-000838,0.16469595633099998
ACH-000839,-0.116582613127
ACH-000840,-0.014626486541299999
ACH-000841,-0.0417607786559
ACH-000843,0.0448325889657
ACH-000846,-0.347467949617
ACH-000847,0.191882710589
ACH-000848,0.05283375978569999
ACH-000849,0.00472268890604
ACH-000851,-0.0393519867063
ACH-000855,-0.564026875166
ACH-000856,0.0888481181346
ACH-000858,-0.251645949882
ACH-000859,0.0100506547504
ACH-000861,-0.13891723215500001
ACH-000862,-0.32767639689
ACH-000865,-0.0287411518141
ACH-000866,-0.303562697386
ACH-000867,-0.133236673915
ACH-000869,-0.09654837688370001
ACH-000872,-0.14692836380899998
ACH-000873,-0.0227743530215
ACH-000876,-0.320362999327
ACH-000878,-0.39784168001599995
ACH-000880,-0.11327812234099999
ACH-000881,-0.154286436257
ACH-000882,-0.35300916096999996
ACH-000884,-0.138816271977
ACH-000885,0.003965940962679999
ACH-000887,-0.17661751416299998
ACH-000888,0.09329402746760002
ACH-000889,-0.0818903797244
ACH-000890,-0.0866200856447
ACH-000896,-0.147949102614
ACH-000898,-0.0625682026599
ACH-000900,-0.33025629227
ACH-000901,-0.18073611556400002
ACH-000905,-0.272182473245
ACH-000906,-0.154271563076
ACH-000907,-0.315338163766
ACH-000910,0.0181443954111
ACH-000911,-0.0249818190943
ACH-000912,-0.315387151145
ACH-000913,0.0661823271833
ACH-000915,-0.29475488418
ACH-000916,0.445156134836
ACH-000917,-0.21738620483600002
ACH-000921,-0.32149678782499996
ACH-000924,-0.19757511370499997
ACH-000926,-0.0876651592492
ACH-000928,-0.511804743956
ACH-000929,-0.174927589078
ACH-000932,-0.29300060172
ACH-000935,-0.37358911883100004
ACH-000936,-0.191678487607
ACH-000937,-0.0541419245593
ACH-000938,-0.139320804897
ACH-000939,-0.27383627388
ACH-000941,-0.0976467806016
ACH-000943,-0.253631459179
ACH-000946,-0.41318165771
ACH-000947,-0.0554663749333
ACH-000948,-0.230556207306
ACH-000950,-0.0388345917776
ACH-000953,0.0450877906326
ACH-000957,-0.37961751997599996
ACH-000958,-0.314170402392
ACH-000960,-0.04857605916569999
ACH-000963,-0.513240286177
ACH-000968,-0.0567944383803
ACH-000969,-0.16879753827500002
ACH-000973,-0.2197481748
ACH-000974,-0.156844805655
ACH-000975,-0.191480781956
ACH-000976,-0.043075441699199996
ACH-000978,-0.274730125566
ACH-000980,0.0451305243661
ACH-000984,-0.20508934116099997
ACH-000986,-0.138168366988
ACH-000988,-0.152615706602
ACH-000993,-0.417313827826
ACH-000994,-0.152040538935
ACH-000996,-0.18692944915600002
ACH-001001,-0.0929789457922
ACH-001020,-0.427870594082
ACH-001028,-0.09495048649160001
ACH-001031,-0.011801458509799998
ACH-001038,-0.0974095532093
ACH-001048,-0.19817651662799998
ACH-001050,-0.180743481152
ACH-001053,-0.19208191346
ACH-001054,0.0235255036036
ACH-001061,-0.26020016184300004
ACH-001067,0.033657149811
ACH-001075,-0.213441145644
ACH-001096,0.137944138261
ACH-001128,-0.377151201749
ACH-001134,-0.185938307835
ACH-001151,-0.163665462149
ACH-001163,0.017213400687
ACH-001164,-0.375093659335
ACH-001173,-0.21260174251699998
ACH-001183,-0.14584620074899998
ACH-001184,0.00251907302019
ACH-001190,-0.424607007662
ACH-001192,0.163639754647
ACH-001193,-0.0173107192483
ACH-001196,-0.166207608936
ACH-001197,-0.282567003848
ACH-001205,-0.121462182917
ACH-001211,0.130361680033
ACH-001212,-0.19109290594999997
ACH-001228,-0.0320337374808
ACH-001232,-0.0761226334006
ACH-001239,-0.167350096345
ACH-001274,-0.282639076532
ACH-001275,-0.220686827135
ACH-001277,0.04389925460749999
ACH-001278,-0.22122950910999997
ACH-001280,-0.190374391174
ACH-001283,0.00621138535622
ACH-001289,-0.307625445103
ACH-001295,-0.0945141533594
ACH-001300,-0.182773448951
ACH-001301,0.109340307129
ACH-001302,-0.219390425838
ACH-001303,-0.387650013099
ACH-001306,-0.182916226272
ACH-001318,-0.10292328758500001
ACH-001322,-0.107178012834
ACH-001328,-0.108444873793
ACH-001332,-0.150605646971
ACH-001333,-0.0622589028335
ACH-001336,-0.21612668400899998
ACH-001340,-0.125702932476
ACH-001346,0.0324447177399
ACH-001353,-0.304601043807
ACH-001354,0.0022495184445100003
ACH-001367,0.0374463400602
ACH-001368,-0.08355646526089999
ACH-001374,0.0216693547907
ACH-001375,-0.0812976768321
ACH-001377,-0.0581688340885
ACH-001380,-0.33834293097499996
ACH-001391,0.000644783816055
ACH-001407,-0.136581744432
ACH-001408,-0.0170449891747
ACH-001413,-0.1766323578
ACH-001430,-0.17754395110500001
ACH-001431,-0.1824570511
ACH-001450,0.08801283561920001
ACH-001496,-0.166761759995
ACH-001500,-0.029929081090700003
ACH-001521,0.133269453359
ACH-001523,0.137253684766
ACH-001532,-0.0152210573209
ACH-001536,0.12436963051899999
ACH-001550,-0.0447411141973
ACH-001552,-0.028742313257800002
ACH-001554,-0.07412873481650001
ACH-001645,-0.0038240149556799997
ACH-001654,-0.0524793695809
ACH-001715,-0.558735001682
ACH-001735,-0.018066977554
ACH-001736,-0.0725028669162
ACH-001737,0.179912567617
ACH-001740,0.181348162144
ACH-001745,0.0603699774939
ACH-001750,-0.166255083599
ACH-001765,-0.207203805003
ACH-001956,-0.16721814834899998
ACH-001957,-0.289206356668
