,TEKT4 (150483)
ACH-000004,-0.0563834203861
ACH-000007,-0.303951730323
ACH-000009,-0.147378178627
ACH-000011,-0.318090600042
ACH-000012,-0.246564772131
ACH-000013,-0.11016569507000001
ACH-000014,-0.41160451238300005
ACH-000015,-0.164533462515
ACH-000017,-0.226927833814
ACH-000018,-0.223809202766
ACH-000019,-0.495802812181
ACH-000021,-0.130149206972
ACH-000022,-0.125676111468
ACH-000025,-0.16984757909899997
ACH-000028,-0.251022516191
ACH-000030,-0.31319474147799997
ACH-000035,-0.16550731907299998
ACH-000036,-0.406378345536
ACH-000037,-0.46831225033999996
ACH-000039,-0.08623146266760001
ACH-000040,-0.338092040999
ACH-000041,-0.16285651925
ACH-000042,-0.040774345782199996
ACH-000045,-0.381632444691
ACH-000047,-0.18063428631900003
ACH-000052,-0.22840560108600003
ACH-000053,-0.201061028094
ACH-000054,-0.260942633872
ACH-000055,-0.148217271628
ACH-000060,-0.376199477787
ACH-000067,-0.350134637478
ACH-000070,-0.41768722271700004
ACH-000075,-0.49765576460600003
ACH-000078,-0.00533082747125
ACH-000082,-0.262867768783
ACH-000085,-0.319918131265
ACH-000086,-0.153751721163
ACH-000087,-0.114549825425
ACH-000092,-0.439364653737
ACH-000095,-0.207899060471
ACH-000097,-0.174079724936
ACH-000098,-0.297747258434
ACH-000099,-0.16945979525199997
ACH-000108,-0.20778662092999997
ACH-000113,-0.11805620727800001
ACH-000115,-0.0234652384197
ACH-000116,-0.0493254480363
ACH-000118,-0.169289199419
ACH-000120,-0.136132686354
ACH-000123,-0.300553930304
ACH-000127,-0.23801276038600003
ACH-000128,-0.124088189443
ACH-000132,-0.28055231431
ACH-000133,-0.438655762188
ACH-000137,-0.443743925615
ACH-000138,-0.0182502008891
ACH-000142,-0.312287093432
ACH-000143,-0.246839113042
ACH-000146,-0.210007299866
ACH-000148,-0.219068198706
ACH-000150,-0.198111158964
ACH-000152,-0.260991237195
ACH-000153,-0.385286675378
ACH-000159,-0.267340879823
ACH-000160,-0.295567371683
ACH-000163,-0.161831373602
ACH-000167,-0.04625645683330001
ACH-000168,-0.0734450242095
ACH-000169,-0.116949061616
ACH-000178,-0.40157575043000004
ACH-000182,-0.222859839432
ACH-000183,-0.278591288942
ACH-000188,-0.20105173275199997
ACH-000189,-0.39980795859800006
ACH-000190,-0.182555534402
ACH-000198,-0.214052500689
ACH-000204,-0.110900190355
ACH-000206,0.0783280414376
ACH-000207,-0.0832875862493
ACH-000211,-0.16011573035499999
ACH-000215,-0.269295516572
ACH-000221,-0.46903890566600004
ACH-000222,-0.0598079444275
ACH-000223,-0.443824266146
ACH-000226,-0.223915100478
ACH-000227,-0.119843953851
ACH-000228,0.006546401703999999
ACH-000231,-0.350751406007
ACH-000232,-0.375435893618
ACH-000233,-0.47283348694399996
ACH-000234,-0.593272941169
ACH-000235,-0.16918594945999998
ACH-000237,-0.341457661907
ACH-000238,0.03724316068130001
ACH-000243,-0.225767822492
ACH-000244,-0.146558462883
ACH-000246,-0.198591415365
ACH-000248,-0.359406504996
ACH-000250,-0.38963090772200004
ACH-000251,-0.057264501402000005
ACH-000253,-0.014385985367
ACH-000255,-0.291848237066
ACH-000256,-0.30940470429
ACH-000257,0.0260552026111
ACH-000258,-0.146741688469
ACH-000259,-0.33066603334399997
ACH-000260,-0.266694138928
ACH-000261,-0.145284151992
ACH-000262,-0.0818863077234
ACH-000263,-0.45248697601599996
ACH-000264,-0.201016783006
ACH-000265,-0.202579496356
ACH-000266,-0.13631392489299998
ACH-000272,-0.13121735221699998
ACH-000273,-0.159737111574
ACH-000274,-0.18056202947500002
ACH-000277,0.0508613317148
ACH-000278,-0.0920716884027
ACH-000279,-0.21565430527399998
ACH-000280,-0.00981676471487
ACH-000281,0.051187091929099995
ACH-000288,-0.278521030474
ACH-000291,-0.177977440345
ACH-000293,-0.023623730516599998
ACH-000294,-0.00448543685549
ACH-000295,-0.11533118223500001
ACH-000296,-0.098118087021
ACH-000302,-0.35062013234800005
ACH-000304,-0.53897104183
ACH-000307,-0.288564605627
ACH-000308,-0.21045858215799998
ACH-000310,-0.00043938088790699994
ACH-000311,0.0381820958158
ACH-000312,-0.20218683453699998
ACH-000315,-0.12192885809699999
ACH-000316,-0.181796719016
ACH-000317,-0.113109808101
ACH-000318,-0.125410154605
ACH-000319,-0.360212512219
ACH-000320,0.0161841567312
ACH-000322,-0.31339304782099997
ACH-000323,-0.23159717138
ACH-000324,-0.34970280768600004
ACH-000329,-0.29163643528
ACH-000330,-0.166256135447
ACH-000331,-0.17109607890999998
ACH-000332,0.0208189340087
ACH-000334,-0.324808499232
ACH-000335,-0.118168302336
ACH-000336,-0.189190162578
ACH-000337,-0.5391056949040001
ACH-000339,-0.0587779653853
ACH-000341,-0.34064912305699996
ACH-000348,-0.133822348789
ACH-000350,-0.0149550462378
ACH-000352,-0.159187622739
ACH-000356,-0.178975514248
ACH-000361,-0.39434544226499996
ACH-000362,-0.24457655857900001
ACH-000363,-0.230636571832
ACH-000364,-0.46882880011100003
ACH-000365,-0.32892428264
ACH-000366,-0.0926063215409
ACH-000368,0.0782434635673
ACH-000374,-0.584348405815
ACH-000375,-0.261130223908
ACH-000376,-0.21144428592199999
ACH-000381,-0.20906559566
ACH-000383,-0.162222966367
ACH-000387,-0.176133085047
ACH-000389,-0.26297138714
ACH-000390,-0.34269703014799996
ACH-000393,-0.170475656878
ACH-000395,0.0331757801235
ACH-000397,-0.190432819124
ACH-000401,-0.032447745759900004
ACH-000402,-0.302702960101
ACH-000403,-0.16160985296
ACH-000404,-0.426466110445
ACH-000406,-0.170454021739
ACH-000407,-0.11964374328600001
ACH-000408,-0.149655293709
ACH-000410,-0.356883381483
ACH-000411,-0.245840288699
ACH-000414,-0.329004523239
ACH-000415,-0.19717054708
ACH-000416,-0.23666788147300002
ACH-000420,-0.17846613048300003
ACH-000421,-0.17413068022999997
ACH-000424,-0.29214726886
ACH-000425,-0.362283695793
ACH-000426,-0.242527942855
ACH-000427,-0.188924755834
ACH-000433,-0.253107440003
ACH-000436,-0.169502342283
ACH-000444,-0.11525162465500001
ACH-000445,-0.178021200682
ACH-000448,-0.22948988921900002
ACH-000450,-0.26160471935199997
ACH-000452,-0.147743115607
ACH-000454,-0.536624759691
ACH-000458,-0.440619368012
ACH-000459,-0.18719629333700002
ACH-000460,-0.182133352581
ACH-000461,-0.100943852297
ACH-000463,-0.18208210953600001
ACH-000464,-0.44061771941600003
ACH-000466,-0.475439712198
ACH-000467,-0.273961881536
ACH-000468,-0.166443338301
ACH-000469,-0.183871264594
ACH-000470,-0.32196108175099997
ACH-000471,-0.09010526470339998
ACH-000472,-0.219188144184
ACH-000473,-0.41813140747500005
ACH-000475,-0.227052144131
ACH-000476,-0.25808560006700004
ACH-000477,-0.0347098152963
ACH-000480,-0.171651660007
ACH-000481,-0.360034822339
ACH-000483,-0.144591862464
ACH-000484,-0.521693424029
ACH-000485,-0.0362628128281
ACH-000486,-0.199546132967
ACH-000487,-0.181852933843
ACH-000488,-0.148171275793
ACH-000490,-0.155791431549
ACH-000491,-0.10202050912999999
ACH-000495,-0.44676536552900004
ACH-000496,-0.373440226123
ACH-000499,-0.146077645256
ACH-000500,-0.7026873745640001
ACH-000502,-0.22098213540800002
ACH-000503,-0.582557473634
ACH-000505,-0.217611284671
ACH-000507,-0.0546497909214
ACH-000510,-0.42738084249799996
ACH-000511,-0.17245763833799999
ACH-000512,-0.29300056297800003
ACH-000516,-0.20742653801600003
ACH-000517,-0.025863123517
ACH-000518,-0.00827537016591
ACH-000520,-0.481874825242
ACH-000521,-0.219871034912
ACH-000522,-0.212737968131
ACH-000524,0.00820816062088
ACH-000527,-0.132886848389
ACH-000528,-0.235379174265
ACH-000537,-0.0626682345
ACH-000541,-0.155785620406
ACH-000542,-0.11418388785
ACH-000544,-0.589082438671
ACH-000545,-0.233171632376
ACH-000547,-0.21427194106400002
ACH-000548,-0.369832420224
ACH-000549,-0.536381909277
ACH-000550,-0.140155817834
ACH-000552,-0.178191903849
ACH-000556,-0.146036336621
ACH-000557,-0.183100014021
ACH-000570,-0.421191395607
ACH-000571,-0.166845131806
ACH-000573,-0.109980844152
ACH-000576,-0.150566069908
ACH-000580,-0.0782624332255
ACH-000584,-0.212154842588
ACH-000585,-0.129477018255
ACH-000588,-0.15309847914799998
ACH-000589,-0.397192609816
ACH-000591,-0.33202872295
ACH-000593,-0.329640796764
ACH-000600,-0.463739465873
