,ACY1 (95)
ACH-000004,-0.0589841948035
ACH-000007,0.198032159531
ACH-000009,-0.0990057792688
ACH-000011,0.0412695767075
ACH-000012,-0.0373030992664
ACH-000013,0.21413216864999998
ACH-000014,0.0118640863046
ACH-000015,0.110410270931
ACH-000017,-0.0609675757404
ACH-000018,0.14579295384500002
ACH-000019,0.130115274555
ACH-000021,-0.0176613329005
ACH-000022,-0.162616399701
ACH-000025,-0.00459093484821
ACH-000028,0.0902776941898
ACH-000030,0.0545177730559
ACH-000035,0.11719615656400001
ACH-000036,-0.09951233829230001
ACH-000037,-0.271239105377
ACH-000039,-0.0317111877054
ACH-000040,0.23451364558
ACH-000041,0.08260951527110001
ACH-000042,-0.14079140222300002
ACH-000045,-0.042074785131299995
ACH-000047,0.0503553253253
ACH-000052,0.148518143052
ACH-000053,-0.0286085117268
ACH-000054,0.161671601087
ACH-000055,0.157033090991
ACH-000060,0.0741237529242
ACH-000067,-0.08558089404330001
ACH-000070,-0.010629468516299999
ACH-000075,-0.0952935529483
ACH-000078,-0.0170035590855
ACH-000082,0.115219805299
ACH-000085,0.185650014335
ACH-000086,0.00672475227095
ACH-000087,-0.0153663272856
ACH-000092,0.134752972114
ACH-000095,-0.0472489747073
ACH-000097,0.0129113268002
ACH-000098,0.0663323218944
ACH-000099,0.0345796235168
ACH-000108,-0.0705831077694
ACH-000113,0.047624938691499995
ACH-000115,-0.11378701387599999
ACH-000116,0.08018678187739998
ACH-000118,-0.042581616293599994
ACH-000120,-0.135616159805
ACH-000123,-0.0565421564645
ACH-000127,-0.000340036334434
ACH-000128,-0.13291612359000002
ACH-000132,0.184206191804
ACH-000133,0.007999228449000001
ACH-000137,0.219323045055
ACH-000138,-0.2708247794
ACH-000142,0.050764456089
ACH-000143,0.307638521996
ACH-000146,-0.07872252041389999
ACH-000148,0.08062803933
ACH-000150,-0.25253810998000004
ACH-000152,-0.014204631953200002
ACH-000153,0.43799131776100003
ACH-000159,0.0296262517333
ACH-000160,-0.00144404665519
ACH-000163,0.164255787129
ACH-000167,-0.0660149463203
ACH-000168,-0.0338831101749
ACH-000169,0.061563469462599996
ACH-000178,0.133012438901
ACH-000182,0.0598983725124
ACH-000183,0.00195643178213
ACH-000188,-0.11924961613900001
ACH-000189,-0.174121101974
ACH-000190,-0.095298492556
ACH-000198,0.052521861315900004
ACH-000204,-0.0759362320475
ACH-000206,-0.10766352680199999
ACH-000207,-0.115153522937
ACH-000211,0.0377106660532
ACH-000215,0.00783501766391
ACH-000221,0.021946274994399998
ACH-000222,-0.08311465289589999
ACH-000223,0.168648267991
ACH-000226,0.00984090996165
ACH-000227,-0.28881563680399996
ACH-000228,-0.211105693423
ACH-000231,-0.0664373114383
ACH-000232,0.19208241601700002
ACH-000233,-0.030641693013299998
ACH-000234,0.0443214575287
ACH-000235,0.026122438414300002
ACH-000237,0.09498595532639999
ACH-000238,-0.18992042304499998
ACH-000243,-0.00355588293038
ACH-000244,-0.141300307396
ACH-000246,0.08128857487289999
ACH-000248,0.022261774872499997
ACH-000250,0.0748899734861
ACH-000251,0.255744989287
ACH-000253,-0.0149720138644
ACH-000255,0.046272598669499995
ACH-000256,0.165213937654
ACH-000257,-0.259929176546
ACH-000258,0.132438376642
ACH-000259,-0.032934534270799995
ACH-000260,0.0204491731843
ACH-000261,0.065886542049
