,IGF2BP3 (10643)
ACH-000004,0.121491045512
ACH-000007,-0.328222996195
ACH-000009,-0.242784328037
ACH-000011,-0.22689163996999998
ACH-000012,-0.026744325995
ACH-000013,0.0376424553997
ACH-000014,-0.039313943991199994
ACH-000015,-0.367061370812
ACH-000017,-0.156564429069
ACH-000018,-0.31736054125700003
ACH-000019,-0.178223982681
ACH-000021,-0.403201834653
ACH-000022,-0.312405080057
ACH-000025,-0.425544242236
ACH-000028,-0.140579754082
ACH-000030,-0.288720246567
ACH-000035,-0.457686257611
ACH-000036,-0.0818946215889
ACH-000037,-0.244620568536
ACH-000039,-0.235367410103
ACH-000040,-0.34773238617200003
ACH-000041,-0.257000120286
ACH-000042,-0.462099212852
ACH-000045,-0.11667554598799999
ACH-000047,-0.34580001126599996
ACH-000052,-0.265987261209
ACH-000053,-0.0923682329325
ACH-000054,-0.448667619349
ACH-000055,-0.33575145988000005
ACH-000060,-0.15389772511
ACH-000067,-0.20467600174699999
ACH-000070,-0.0573479348001
ACH-000075,-0.331807295479
ACH-000078,-0.283001300824
ACH-000082,-0.574256557447
ACH-000085,-0.253698816702
ACH-000086,-0.162216208883
ACH-000087,-0.076414106516
ACH-000092,-0.113501281342
ACH-000095,-0.314290121913
ACH-000097,0.0180349787282
ACH-000098,-0.162052697358
ACH-000099,-0.310783480956
ACH-000108,-0.562844154184
ACH-000113,-0.22711547257800002
ACH-000115,-0.176438880445
ACH-000116,-0.371912570302
ACH-000118,-0.312807924603
ACH-000120,-0.277496730253
ACH-000123,-0.146014818855
ACH-000127,-0.145720394005
ACH-000128,-0.345089266439
ACH-000132,0.0408757218424
ACH-000133,-0.276254360383
ACH-000137,-0.165712601922
ACH-000138,-0.464800346589
ACH-000142,-0.2897522413
ACH-000143,-0.309149951655
ACH-000146,-0.15039728843
ACH-000148,-0.234412368195
ACH-000150,-0.301716978695
ACH-000152,-0.24458356183600002
ACH-000153,-0.207481797315
ACH-000159,-0.289007191374
ACH-000160,-0.176253731466
ACH-000163,-0.252561693764
ACH-000167,-0.698860200446
ACH-000168,-0.139708327081
ACH-000169,-0.36186568204999997
ACH-000178,-0.18735670792599998
ACH-000182,-0.40044604519
ACH-000183,-0.241993297238
ACH-000188,-0.335125623383
ACH-000189,-0.18844513712900002
ACH-000190,-0.301226023922
ACH-000198,-0.293808425622
ACH-000204,-0.105810988074
ACH-000206,-0.34582835460100003
ACH-000207,-0.811262910078
ACH-000211,-0.454689542583
ACH-000215,-0.134280665487
ACH-000221,-0.43817687591399995
ACH-000222,-0.39384140343199997
ACH-000223,-0.20631028880600003
ACH-000226,-0.340208923584
ACH-000227,-0.34143274826700004
ACH-000228,-0.37844135647200006
ACH-000231,-0.24797764452100002
ACH-000232,-0.307904651479
ACH-000233,-0.11711397821599999
ACH-000234,-0.138896079225
ACH-000235,-0.36693189209700006
