,PCMT1 (5110)
ACH-000520,-0.151498674174
ACH-000521,-0.211647570627
ACH-000522,-0.160474519537
ACH-000524,-0.120905302433
ACH-000527,-0.19205259835400001
ACH-000528,-0.182850036546
ACH-000537,-0.24719164025600002
ACH-000541,-0.0306838660163
ACH-000542,-0.321699373559
ACH-000544,-0.309151999804
ACH-000545,-0.34424195255999995
ACH-000547,-0.296537927205
ACH-000548,-0.192242946144
ACH-000549,-0.297986305475
ACH-000550,-0.19224760312800002
ACH-000552,-0.203826885475
ACH-000556,-0.0485325101849
ACH-000557,-0.169739572594
ACH-000570,-0.393565083443
ACH-000571,0.199791740461
ACH-000573,-0.293148989657
ACH-000576,-0.303157785246
ACH-000580,0.0685381092694
ACH-000584,-0.320490012285
ACH-000585,-0.165569776266
ACH-000588,-0.218241184349
ACH-000589,-0.184672841
ACH-000591,-0.0365836319711
ACH-000593,-0.16798459221200002
ACH-000600,-0.287605435717
ACH-000601,-0.245030359778
ACH-000604,-0.179737371799
ACH-000605,-0.158101385439
ACH-000606,-0.231160891238
ACH-000608,-0.452835367717
ACH-000614,-0.48289767814900003
ACH-000616,-0.143392265656
ACH-000618,-0.254981797041
ACH-000619,-0.133610370532
ACH-000620,-0.277356162544
ACH-000621,-0.221465314587
ACH-000622,-0.325875113492
ACH-000623,-0.38696551564900006
ACH-000624,-0.133871135648
ACH-000627,-0.253109636121
ACH-000630,-0.180374673605
ACH-000632,-0.27227509277199996
ACH-000633,-0.230835669998
ACH-000637,-0.380725762564
ACH-000638,-0.335633973313
ACH-000646,-0.37058432584600004
ACH-000647,-0.138533130998
ACH-000648,-0.304345232073
ACH-000649,-0.18367298523400002
ACH-000651,-0.281789995412
ACH-000652,-0.0388686729588
ACH-000653,-0.26404550677099997
ACH-000657,-0.192536791288
ACH-000658,-0.0373341617323
ACH-000661,-0.0775942167958
ACH-000662,-0.31904430214699997
ACH-000663,-0.0200480938208
ACH-000665,-0.187808045561
ACH-000671,-0.211329593048
ACH-000673,-0.102634182751
ACH-000676,-0.311728705589
ACH-000677,-0.165188647324
ACH-000681,-0.07532880932830001
ACH-000682,-0.26835119842300004
ACH-000683,-0.169602531496
ACH-000684,-0.251536263392
ACH-000688,-0.188578191246
ACH-000693,-0.204130080599
ACH-000694,-0.173960269622
ACH-000695,-0.272522444845
ACH-000696,-0.165306433123
ACH-000697,-0.38379281360699996
ACH-000699,-0.299099509038
ACH-000701,-0.200588906776
ACH-000706,-0.09634068317490001
ACH-000711,-0.205424544377
ACH-000713,-0.129539994766
ACH-000714,-0.20453250677700002
ACH-000718,-0.228250970285
ACH-000720,-0.196622584626
ACH-000721,-0.218320312084
ACH-000724,-0.15043855259299999
ACH-000725,-0.303421779684
ACH-000732,0.0023852504426
ACH-000734,-0.255119492639
ACH-000735,-0.180353848352
ACH-000736,-0.349356950277
ACH-000738,-0.320953901559
ACH-000746,-0.25749440493299997
ACH-000747,-0.08838452577510002
ACH-000748,-0.10031514115000001
ACH-000753,-0.22397758800599998
ACH-000756,-0.279424165331
ACH-000757,-0.13538066352199998
ACH-000758,-0.268767414217
ACH-000760,-0.204079808354
ACH-000763,-0.0185882244583
ACH-000764,-0.378134786264
ACH-000765,-0.325513568171
ACH-000766,-0.21560922102400001
ACH-000767,-0.20172385971
ACH-000768,-0.184793058916
ACH-000769,-0.00878606833348
ACH-000770,-0.219294940856
ACH-000771,-0.25300305693
ACH-000773,-0.312703951813
ACH-000776,-0.045447912509199995
ACH-000777,-0.318059040289
ACH-000778,-0.175302383592
ACH-000781,-0.268012104388
ACH-000782,-0.021405481182400002
ACH-000783,-0.365299305654
ACH-000784,-0.08956232465160001
ACH-000785,-0.253137765234
ACH-000787,-0.214559728621
ACH-000788,-0.21652766233399998
ACH-000791,-0.236538384299
ACH-000792,-0.259601865938
ACH-000794,-0.23867457089400002
ACH-000796,-0.294494294062
ACH-000799,-0.24032094646899999
ACH-000800,-0.09651891148439999
ACH-000802,-0.269123498924
ACH-000804,0.007060096599090001
ACH-000805,-0.101142682376
ACH-000809,-0.276859179355
ACH-000810,-0.0150034870296
ACH-000811,-0.273583864363
ACH-000817,-0.056366227336599996
ACH-000819,-0.294533822597
ACH-000820,-0.21792428151999998
ACH-000821,-0.354309316777
ACH-000822,-0.133212527305
ACH-000823,-0.24545890330400003
ACH-000824,-0.275668450103
ACH-000827,-0.18899626715300002
ACH-000829,-0.199653144002
ACH-000831,-0.341047399092
ACH-000832,-0.34170066575400004
ACH-000833,-0.18134197996800003
ACH-000834,-0.384814212187
ACH-000835,-0.196416944182
ACH-000836,-0.301209888759
ACH-000837,-0.052390660701299996
ACH-000838,-0.229330796297
ACH-000839,-0.276580552262
ACH-000840,-0.492908390603
ACH-000841,-0.019884940435299998
ACH-000843,-0.250243339803
ACH-000846,-0.00364827637571
ACH-000847,-0.186280639619
ACH-000848,-0.582625784458
ACH-000849,-0.251609955896
ACH-000851,-0.35701044166699997
ACH-000855,-0.31555491586999995
ACH-000856,-0.0386426372816
ACH-000858,-0.24112637959199998
ACH-000859,-0.011371281611600002
ACH-000861,-0.409907556497
ACH-000862,-0.0911227322018
ACH-000865,-0.192790683611
ACH-000866,-0.23787757040999996
ACH-000867,-0.235633388726
ACH-000869,-0.28837286348700003
ACH-000872,-0.15051629545
ACH-000873,-0.09721254610639998
ACH-000876,-0.103917777576
ACH-000878,-0.428899523245
ACH-000880,-0.374055159377
ACH-000881,-0.145117290339
ACH-000882,-0.141800915167
ACH-000884,-0.0975439588599
ACH-000885,-0.151671375354
ACH-000887,-0.230320945363
ACH-000888,-0.342949309024
ACH-000889,-0.147391295085
ACH-000890,-0.398033454652
ACH-000896,-0.184100734529
ACH-000898,-0.379351530898
ACH-000900,-0.560878116041
ACH-000901,-0.25493308546
ACH-000905,-0.215841252878
ACH-000906,-0.223697148164
ACH-000907,-0.07431262024789999
ACH-000910,-0.35046931480099996
ACH-000911,-0.36174304387100004
ACH-000912,-0.24548815524300002
ACH-000913,-0.24399081487399998
ACH-000915,0.009186344472299999
ACH-000916,-0.04943559735780001
ACH-000917,-0.150602301306
ACH-000921,-0.278788916639
ACH-000924,-0.203322315178
ACH-000926,-0.20355361851
ACH-000928,-0.322085405178
ACH-000929,-0.497073359763
ACH-000932,-0.17805986750100003
ACH-000935,-0.334545497139
ACH-000936,-0.127981287686
ACH-000937,-0.22018393796
ACH-000938,-0.16804717612199999
ACH-000939,0.026430836271700002
ACH-000941,-0.23057138490499998
ACH-000943,-0.165264094183
ACH-000946,-0.22661647967700002
ACH-000947,-0.278938340081
ACH-000948,-0.376868348545
ACH-000950,-0.216467465449
ACH-000953,-0.108558490582
ACH-000957,-0.216168086743
ACH-000958,-0.164658577487
ACH-000960,-0.126335195835
ACH-000963,-0.278481732812
ACH-000968,-0.0174218922253
ACH-000969,-0.0172677280947
ACH-000973,-0.323535931306
ACH-000974,-0.238364026541
ACH-000975,-0.21695520637600002
ACH-000976,-0.355167613488
ACH-000978,0.0444624117843
ACH-000980,-0.30203936891800004
ACH-000984,-0.20689536617100002
ACH-000986,-0.328901975126
ACH-000988,0.201965428533
ACH-000993,-0.353356943429
ACH-000994,-0.11310535847799999
ACH-000996,-0.290908366598
ACH-001001,-0.17646115976100002
ACH-001020,-0.69403730147
ACH-001028,-0.17867723351700002
ACH-001031,-0.0450756729404
ACH-001038,-0.327776945852
ACH-001048,-0.0874337637108
ACH-001050,-0.0467671437516
ACH-001053,-0.07293697362380001
ACH-001054,-0.144882333879
ACH-001061,-0.19576777975200002
ACH-001067,-0.09603453233480001
ACH-001075,-0.230915265661
ACH-001096,-0.041683228605400004
ACH-001128,-0.377611519626
ACH-001134,-0.20828527457
ACH-001151,-0.269128396221
ACH-001163,-0.0843871355369
ACH-001164,-0.087704223963
ACH-001173,-0.212384303775
ACH-001183,-0.186939162135
ACH-001184,-0.18884695289
ACH-001190,-0.241894671064
ACH-001192,0.006981532379459999
ACH-001193,-0.144321988135
ACH-001196,-0.0734108518102
ACH-001197,-0.058486929675699996
ACH-001205,-0.396449639916
ACH-001211,-0.205634659476
ACH-001212,-0.468970913269
ACH-001228,-0.28499391944200003
ACH-001232,-0.16924480805199998
ACH-001239,-0.21831794566999999
ACH-001274,-0.246692631307
ACH-001275,-0.264831563092
ACH-001277,-0.37180912949699996
ACH-001278,0.021979400782699998
ACH-001280,0.014242911496899999
ACH-001283,-0.0187691771503
ACH-001289,-0.155000371032
ACH-001295,-0.152754774056
ACH-001300,-0.108636466284
ACH-001301,-0.0584063476965
ACH-001302,0.2786521155
ACH-001303,-0.258131590806
ACH-001306,-0.30573694248399996
ACH-001318,-0.0759584567705
ACH-001322,-0.245690602522
ACH-001328,-0.296224616147
ACH-001332,-0.293538634244
ACH-001333,-0.0423984037863
ACH-001336,-0.21911363003000003
ACH-001340,-0.39197662984399995
ACH-001346,-0.162679659331
ACH-001353,-0.265740499417
ACH-001354,-0.242733734647
ACH-001367,0.15071358896099998
ACH-001368,-0.189853362927
ACH-001374,-0.151478694198
ACH-001375,-0.311182294868
ACH-001377,-0.14270418646
ACH-001380,-0.361033862007
ACH-001391,-0.21014856612500002
ACH-001407,-0.281443904207
ACH-001408,-0.278360733576
ACH-001413,-0.169366874575
ACH-001430,-0.430408913627
ACH-001431,-0.162590741328
ACH-001450,0.0025084018027600003
ACH-001496,-0.274817691136
ACH-001500,-0.385991694323
ACH-001521,-0.228811940984
ACH-001523,-0.21949620869699998
ACH-001532,-0.30610639033500003
ACH-001536,-0.0664327832762
ACH-001550,-0.19572682426600002
ACH-001552,-0.23548629111299998
ACH-001554,-0.179833389591
ACH-001645,-0.146790939178
ACH-001654,-0.271241705778
ACH-001715,-0.223408756928
ACH-001735,-0.263313634527
ACH-001736,-0.171110671013
ACH-001737,-0.595407833499
ACH-001740,-0.0252750800153
ACH-001745,-0.17390407334199998
ACH-001750,-0.29375969660900003
ACH-001765,-0.302289933395
ACH-001956,-0.171986463838
ACH-001957,-0.33853721879199994
