,DUS1L (64118)
ACH-000004,-0.126129457404
ACH-000007,-0.047930081867699995
ACH-000009,-0.173043683593
ACH-000011,-0.166999756783
ACH-000012,-0.129361717462
ACH-000013,-0.232118400705
ACH-000014,-0.12110021438799999
ACH-000015,-0.08458887092939998
ACH-000017,-0.209542615836
ACH-000018,-0.33656798086499995
ACH-000019,-0.18583640486699998
ACH-000021,-0.0627129248579
ACH-000022,0.0461446452415
ACH-000025,-0.09818051761810001
ACH-000028,-0.194049361762
ACH-000030,-0.147228898838
ACH-000035,-0.052278746619499994
ACH-000036,-0.373712776859
ACH-000037,0.10563628560900001
ACH-000039,-0.140321465878
ACH-000040,-0.319428470543
ACH-000041,-0.49149590226000006
ACH-000042,-0.035834002353
ACH-000045,-0.387511734393
ACH-000047,0.0300556943473
ACH-000052,-0.307992569077
ACH-000053,0.0414235429216
ACH-000054,-0.0215838365783
ACH-000055,-0.00998509949517
ACH-000060,-0.139988820187
ACH-000067,-0.24362454889600002
ACH-000070,-0.23497893158100003
ACH-000075,-0.18708237400400002
ACH-000078,-0.144488094037
ACH-000082,-0.160644648501
ACH-000085,-0.151916910028
ACH-000086,0.0776061110697
ACH-000087,-0.0593689974196
ACH-000092,0.163852466975
ACH-000095,-0.225553930281
ACH-000097,-0.20182493508699997
ACH-000098,-0.154732222783
ACH-000099,-0.0933918568241
ACH-000108,-0.231209710432
ACH-000113,-0.053906337158699996
ACH-000115,0.08001309692580001
ACH-000116,-0.237869820999
ACH-000118,-0.115625301042
ACH-000120,-0.19160843425000001
ACH-000123,-0.201148561201
ACH-000127,-0.111275865186
ACH-000128,-0.0392849207325
ACH-000132,0.0700875168081
ACH-000133,0.11460725072000001
ACH-000137,-0.00200338290913
ACH-000138,-0.07574334457389999
ACH-000142,-0.247077594864
ACH-000143,0.182672035037
ACH-000146,-0.068077412753
ACH-000148,-0.102014454419
ACH-000150,-0.10428671367999999
ACH-000152,-0.029144488471
ACH-000153,-0.006958692079290001
ACH-000159,-0.12070511540100001
ACH-000160,-0.0353730643461
ACH-000163,-0.131882124902
ACH-000167,0.307331106644
ACH-000168,-0.211876141133
ACH-000169,-0.0791598641802
ACH-000178,-0.146475299694
ACH-000182,-0.041061645126
ACH-000183,-0.162347280761
ACH-000188,0.056752187404300006
ACH-000189,-0.20140344621800002
ACH-000190,-0.125121191788
ACH-000198,-0.28116970085
ACH-000204,-0.0078592884738
ACH-000206,0.39101230221999994
ACH-000207,-0.34542941485
ACH-000211,-0.0457891637742
ACH-000215,-0.15953533170700002
ACH-000221,-0.07740301874489999
ACH-000222,-0.383479176933
ACH-000223,0.071365704365
ACH-000226,-0.0548247521015
ACH-000227,-0.0131987481421
ACH-000228,-0.146621275557
ACH-000231,-0.106488938839
ACH-000232,-0.08125207933739999
ACH-000233,0.050984363164099995
ACH-000234,-0.11739674685999998
ACH-000235,-0.18747138508000002
ACH-000237,-0.0329909267579
ACH-000238,0.0494982647513
ACH-000243,-0.283359130076
ACH-000244,-0.0738980149188
ACH-000246,-0.167804293964
ACH-000248,-0.15286944774800001
ACH-000250,-0.143477365604
ACH-000251,-0.289146828519
ACH-000253,-0.0549717667759
ACH-000255,0.0166499730526
ACH-000256,-0.08465088711439998
ACH-000257,-0.148347148793
ACH-000258,-0.43545231394100004
ACH-000259,-0.27117518888000003
ACH-000260,-0.232163050486
ACH-000261,-0.25734522494
ACH-000262,-0.142893827392
ACH-000263,-0.0508860116826
ACH-000264,-0.2783927549
ACH-000265,-0.09082496850789999
ACH-000266,-0.242088504509
ACH-000272,-0.150249154119
ACH-000273,0.00376386723958
ACH-000274,-0.19404008105999998
ACH-000277,-0.292572026592
ACH-000278,0.061121046191600005
ACH-000279,-0.30388944357299996
ACH-000280,-0.0606485214138
ACH-000281,-0.3330651518
ACH-000288,-0.262623623694
ACH-000291,-0.0385529419796
ACH-000293,0.0143474415894
ACH-000294,-0.11802410615
ACH-000295,0.102294082863
ACH-000296,-0.168794655074
ACH-000302,-0.134043198006
ACH-000304,-0.0247037520433
ACH-000307,-0.136915033136
ACH-000308,0.00669407085179
ACH-000310,-0.36878967497500004
ACH-000311,-0.441040907068
ACH-000312,-0.29980167980300004
ACH-000315,-0.140271296051
ACH-000316,-0.225696196431
ACH-000317,-0.0397659334226
ACH-000318,0.07716146383019999
ACH-000319,-0.264002640806
ACH-000320,-0.43724550083499997
ACH-000322,-0.156839538972
ACH-000323,-0.21016537194899998
ACH-000324,-0.190027886217
ACH-000329,-0.0653984757701
ACH-000330,-0.051794443932699996
ACH-000331,-0.0334727106588
ACH-000332,-0.15667271007300002
ACH-000334,-0.0633251615857
ACH-000335,-0.130626884528
ACH-000336,0.19772015219500003
ACH-000337,-0.358518751614
ACH-000339,-0.0412651283491
ACH-000341,0.0150900009296
ACH-000348,-0.025379330625499998
ACH-000350,-0.209092270865
ACH-000352,-0.31616118303199997
ACH-000356,-0.165457636694
ACH-000361,-0.476045761623
ACH-000362,-0.116970552717
ACH-000363,-0.0724357132015
ACH-000364,-0.244294887995
ACH-000365,0.009226964583209998
ACH-000366,-0.174927130425
ACH-000368,0.0402028259626
ACH-000374,-0.214696055186
ACH-000375,-0.102258335436
ACH-000376,-0.13757555397
ACH-000381,-0.0342644053028
ACH-000383,-0.186345221392
ACH-000387,-0.238927742908
ACH-000389,-0.013377812473
ACH-000390,0.0312737991437
ACH-000393,-0.265109627401
ACH-000395,-0.254857386878
ACH-000397,-0.133085769664
ACH-000401,-0.138172656088
ACH-000402,0.249456149076
ACH-000403,-0.182012512698
ACH-000404,-0.11365952496300001
ACH-000406,-0.0379321985781
ACH-000407,-0.18734365810800002
ACH-000408,-0.25428786260499997
ACH-000410,0.035575744819
ACH-000411,-0.20978751345899999
ACH-000414,-0.061158715454400006
ACH-000415,-0.111215169181
ACH-000416,-0.11844898947
ACH-000420,-0.105968573301
ACH-000421,-0.190528295789
ACH-000424,0.274901908161
ACH-000425,-0.18378263220600002
ACH-000426,-0.17286936397999997
ACH-000427,0.04787293714319999
ACH-000433,0.0269743957289
ACH-000436,0.107686972775
ACH-000444,-0.23426587609400001
ACH-000445,-0.282828573496
ACH-000448,-0.0654680867168
ACH-000450,0.07662508688280001
ACH-000452,-0.298202927921
ACH-000454,0.014960094231700001
ACH-000458,-0.277014501071
ACH-000459,-0.0341537399883
ACH-000460,-0.241711225167
ACH-000461,-0.04841614616719999
ACH-000463,-0.223744284771
ACH-000464,-0.133441803034
ACH-000466,-0.16949278073600002
ACH-000467,-0.110994057786
ACH-000468,-0.17412454886300002
ACH-000469,0.0373693205811
ACH-000470,-0.33277072833099997
ACH-000471,-0.202846517685
ACH-000472,-0.220126551481
ACH-000473,-0.154638507237
ACH-000475,-0.146433295844
ACH-000476,-0.270538794315
ACH-000477,0.0296983855107
ACH-000480,0.0203545263613
ACH-000481,-0.306797303237
ACH-000483,-0.123424335195
ACH-000484,0.038113997561800006
ACH-000485,-0.0393624653816
ACH-000486,-0.21781497854100001
ACH-000487,-0.0535029422361
ACH-000488,-0.162317030355
ACH-000490,0.080671270024
ACH-000491,-0.160542402529
ACH-000495,0.115986987244
ACH-000496,-0.492909596267
ACH-000499,-0.405091575955
ACH-000500,-0.506616699153
ACH-000502,-0.22931490017700001
ACH-000503,0.416565177421
ACH-000505,0.0181636947405
ACH-000507,-0.21202017964000003
ACH-000510,-0.14330122291300001
ACH-000511,0.09959431308620001
ACH-000512,-0.26570478762
ACH-000516,-0.25533918425700003
ACH-000517,-0.22552774966800002
ACH-000518,-0.0031031641566500005
ACH-000520,-0.367455963399
ACH-000521,-0.254830146122
ACH-000522,0.0503816238754
ACH-000524,-0.24433091505100002
ACH-000527,-0.0854550672322
ACH-000528,0.0249219949224
ACH-000537,-0.0306656351218
ACH-000541,0.08029054388569999
ACH-000542,-0.0487392669876
ACH-000544,-0.055493011719899996
ACH-000545,-0.18275200138599998
ACH-000547,-0.153887751972
ACH-000548,0.026428831252
ACH-000549,-0.109459381064
ACH-000550,-0.274560351758
ACH-000552,-0.0914412173305
ACH-000556,-0.10845368661499999
ACH-000557,-0.10393083988500001
ACH-000570,-0.152669030448
ACH-000571,-0.115601008909
ACH-000573,-0.05193519922019999
ACH-000576,-0.191238937011
ACH-000580,-0.12177882659000001
ACH-000584,-0.0732432849228
ACH-000585,-0.146524786066
ACH-000588,0.0877732867168
ACH-000589,-0.119896234635
ACH-000591,-0.22872369764400002
ACH-000593,-0.0810995609311
ACH-000600,-0.13545710295399999
ACH-000601,-0.0878228513615
ACH-000604,-0.333226525887
ACH-000605,-0.216252315526
ACH-000606,-0.07764457070169999
ACH-000608,-0.138300936851
ACH-000614,-0.107437752414
ACH-000616,-0.150728356138
ACH-000618,-0.0699846654059
ACH-000619,-0.017129943228400002
ACH-000620,-0.131093492074
ACH-000621,-0.281222312227
ACH-000622,0.1187146117
ACH-000623,-0.247419435588
ACH-000624,-0.09322383793500001
ACH-000627,-0.293268924557
ACH-000630,-0.279654013988
ACH-000632,-0.0670619598467
ACH-000633,-0.24380249383299998
ACH-000637,-0.0752444633605
ACH-000638,-0.19269603266399998
ACH-000646,-0.162703725964
ACH-000647,-0.085570877055
ACH-000648,-0.299326092887
ACH-000649,-0.140514820875
ACH-000651,-0.207335530342
ACH-000652,-0.06164411611819999
ACH-000653,-0.149092189047
ACH-000657,-0.09890835099749999
ACH-000658,-0.06904296177019999
ACH-000661,0.017902916799700002
ACH-000662,-0.379852389113
ACH-000663,-0.0532563743994
ACH-000665,0.0720384481765
ACH-000671,-0.283066363715
ACH-000673,-0.147911616046
ACH-000676,-0.18602623066100002
ACH-000677,0.0973407297122
ACH-000681,-0.25652389897
ACH-000682,-0.20915333718600002
ACH-000683,-0.171578651437
ACH-000684,-0.00938845567006
ACH-000688,-0.329238254984
ACH-000693,-0.144653650306
ACH-000694,-0.047477433921
ACH-000695,0.171925438191
ACH-000696,-0.06430410478
ACH-000697,-0.0679949066091
ACH-000699,-0.246220040632
ACH-000701,-0.27575691968800004
ACH-000706,0.16539765599
ACH-000711,-0.20927835114399998
ACH-000713,-0.00569780215232
ACH-000714,-0.460443771204
ACH-000718,-0.18338295903000001
ACH-000720,-0.234619059514
ACH-000721,-0.0393032940416
ACH-000724,-0.194960304293
ACH-000725,-0.291052306546
ACH-000732,-0.10504744886299999
ACH-000734,0.010495100953500001
ACH-000735,-0.15146812955299999
ACH-000736,-0.04683436828509999
ACH-000738,0.0137172042258
ACH-000746,0.020789129257099997
ACH-000747,-0.049339931023300004
ACH-000748,-0.177297618519
ACH-000753,-0.0874686525423
ACH-000756,-0.04746131493559999
ACH-000757,-0.13498690318
ACH-000758,-0.12234490236
ACH-000760,-0.232603353541
ACH-000763,0.08065635872839999
ACH-000764,-0.273919694112
ACH-000765,-0.24512331781
ACH-000766,-0.0575232426295
ACH-000767,-0.0971161246535
ACH-000768,0.183611681957
ACH-000769,-0.22232539500300003
ACH-000770,-0.034754322991199994
ACH-000771,-0.048682675938400005
ACH-000773,-0.2946995757
ACH-000776,-0.12441794875600001
ACH-000777,-0.13898784084000002
ACH-000778,-0.140629980086
ACH-000781,-0.24453791221299997
ACH-000782,-0.278776828822
ACH-000783,-0.202668625102
ACH-000784,0.09900907910569999
ACH-000785,-0.0375149568191
ACH-000787,-0.141134001453
ACH-000788,-0.104815313243
ACH-000791,-0.262101788474
ACH-000792,-0.030077588351799998
ACH-000794,-0.0401272019781
ACH-000796,-0.104019099324
ACH-000799,-0.114235343881
ACH-000800,0.118145594895
ACH-000802,-0.19489225926399997
ACH-000804,-0.133642575956
ACH-000805,-0.259740030638
ACH-000809,-0.07486313456060001
ACH-000810,-0.0579200093479
ACH-000811,-0.056710053527100006
ACH-000817,-0.130432513193
ACH-000819,-0.187869480816
ACH-000820,-0.0715622856225
ACH-000821,-0.122232710087
ACH-000822,0.050452947375900004
ACH-000823,-0.0106714527373
ACH-000824,-0.0514656578738
ACH-000827,-0.103519320113
ACH-000829,-0.06591101334890001
ACH-000831,-0.0777572072216
ACH-000832,-0.0284148788232
ACH-000833,-0.252875534173
ACH-000834,-0.036788231083499996
ACH-000835,-0.210549627278
ACH-000836,-0.090544431566
ACH-000837,-0.07212593299219999
ACH-000838,-0.143063241963
ACH-000839,-0.206701346384
ACH-000840,-0.091305195755
ACH-000841,-0.053310045930500004
ACH-000843,-0.179248457467
ACH-000846,-0.48221494501999995
ACH-000847,-0.12273951748600001
ACH-000848,-0.0681255758369
ACH-000849,0.051834814449
ACH-000851,-0.10727985657700001
ACH-000855,0.135255485358
ACH-000856,-0.162211784162
ACH-000858,-0.164857374409
ACH-000859,0.161449362884
ACH-000861,-0.08771475805839998
ACH-000862,0.0640040587981
ACH-000865,-0.158184474302
ACH-000866,-0.15682389455700002
ACH-000867,-0.154560400962
ACH-000869,-0.148514325458
ACH-000872,-0.056076474832499994
ACH-000873,-0.060045251853099994
ACH-000876,0.0218898010244
ACH-000878,0.07494240724580001
ACH-000880,0.09114133714139999
ACH-000881,-0.20296822487900001
ACH-000882,-0.233170031555
ACH-000884,-0.20816069056699998
ACH-000885,-0.081775361115
ACH-000887,-0.0192534987279
ACH-000888,-0.14634296201
ACH-000889,-0.020984702752
ACH-000890,0.0931964642083
ACH-000896,0.0268902473232
ACH-000898,0.086816112377
ACH-000900,-0.177831705931
ACH-000901,-0.04792139196819999
ACH-000905,-0.147529312839
ACH-000906,0.039690873663599996
ACH-000907,-0.0508581244029
ACH-000910,-0.24930049750500002
ACH-000911,-0.30510600959899997
ACH-000912,-0.0116457560974
ACH-000913,-0.22403177796999998
ACH-000915,-0.140543005932
ACH-000916,0.568067213477
ACH-000917,-0.00674556828418
ACH-000921,-0.0971866747616
ACH-000924,0.03974589889730001
ACH-000926,-0.122649931761
ACH-000928,-0.0151473746849
ACH-000929,0.00776061466838
ACH-000932,-0.20151153228500002
ACH-000935,0.0328520052816
ACH-000936,-0.026315846687
ACH-000937,-0.0826955842052
ACH-000938,0.06658344691359999
ACH-000939,-0.078760891195
ACH-000941,-0.117258643351
ACH-000943,-0.126049913166
ACH-000946,0.08878748190089998
ACH-000947,-0.110117830656
ACH-000948,0.0902126765543
ACH-000950,-0.128759091935
ACH-000953,-0.0495612250073
ACH-000957,0.0118988883828
ACH-000958,-0.0247508624778
ACH-000960,-0.034972619489000004
ACH-000963,-0.12600622480999998
ACH-000968,-0.247521307324
ACH-000969,0.111009930294
ACH-000973,-0.0567539283615
ACH-000974,-0.12895172444
ACH-000975,-0.10799007335899999
ACH-000976,-0.005213972347180001
ACH-000978,-0.369104810612
ACH-000980,-0.0101484510117
ACH-000984,-0.009117238538899999
ACH-000986,-0.10079780339500001
ACH-000988,-0.07299964074660001
ACH-000993,-0.393032577333
ACH-000994,0.0277786667163
ACH-000996,-0.373349229633
ACH-001001,-0.227480721443
ACH-001020,-0.199679128616
ACH-001028,-0.294919051866
ACH-001031,-0.122571066998
ACH-001038,0.0275986112036
ACH-001048,-0.00174487682716
ACH-001050,-0.0193861348821
ACH-001053,-0.312349626556
ACH-001054,-0.409602900248
ACH-001061,-0.170290397857
ACH-001067,-0.059968375106499994
ACH-001075,-0.0369299734901
ACH-001096,-0.61285524617
ACH-001128,-0.36802688094400005
ACH-001134,-0.169091814403
ACH-001151,-0.155235727484
ACH-001163,-0.0412141012288
ACH-001164,-0.163536066361
ACH-001173,-0.07841013822439999
ACH-001183,-0.234326479518
ACH-001184,-0.291048048778
ACH-001190,-0.25181324755999995
ACH-001192,-0.257946764745
ACH-001193,-0.222221295651
ACH-001196,0.21495395959000002
ACH-001197,-0.0474995673348
ACH-001205,0.0351824194509
ACH-001211,-0.152243165309
ACH-001212,-0.218489435352
ACH-001228,0.37853596207400003
ACH-001232,-0.152917027595
ACH-001239,-0.10239128309800001
ACH-001274,-0.150459624393
ACH-001275,-0.17278020064
ACH-001277,-0.186948119798
ACH-001278,0.0453548295483
ACH-001280,-0.058017658562
ACH-001283,-0.174026806613
ACH-001289,0.0100952702715
ACH-001295,-0.246851141246
ACH-001300,-0.268288398092
ACH-001301,-0.133577792176
ACH-001302,-0.47494701555299995
ACH-001303,-0.162853385583
ACH-001306,0.0529152831343
ACH-001318,-0.0908120259083
ACH-001322,-0.140180861334
ACH-001328,-0.245344975268
ACH-001332,-0.274952165585
ACH-001333,-0.15416311886700002
ACH-001336,-0.0693177215315
ACH-001340,-0.247883274824
ACH-001346,0.0260496114448
ACH-001353,-0.0364385697675
ACH-001354,-0.290972878595
ACH-001367,-0.34662679911
ACH-001368,-0.0870729441826
ACH-001374,-0.12132551807900001
ACH-001375,-0.308818418042
ACH-001377,-0.190390228666
ACH-001380,-0.15285093408
ACH-001391,-0.219762084498
ACH-001407,0.0163429053996
ACH-001408,0.0576414632411
ACH-001413,0.153450842412
ACH-001430,0.17087586000799998
ACH-001431,-0.128872542267
ACH-001450,0.313974142912
ACH-001496,-0.0262766453303
ACH-001500,-0.241431577459
ACH-001521,-0.239862665828
ACH-001523,-0.120675298608
ACH-001532,0.10882924536699999
ACH-001536,0.0802354533053
ACH-001550,0.051347927738199996
ACH-001552,-0.305451912881
ACH-001554,-0.0172512681704
ACH-001645,-0.37765419284699997
ACH-001654,-0.173722768926
ACH-001715,0.010576817065900001
ACH-001735,-0.201649337583
ACH-001736,-0.159578902262
ACH-001737,0.095335967096
ACH-001740,0.05548299004369999
ACH-001745,-0.158164429239
ACH-001750,-0.0690160775771
ACH-001765,-0.134576402753
ACH-001956,0.0410029666399
ACH-001957,0.010137826380700002
