,DDX10 (1662)
ACH-000004,-1.31346016072
ACH-000007,-1.44875732175
ACH-000009,-1.1586481694600002
ACH-000011,-1.34810685092
ACH-000012,-1.24500745162
ACH-000013,-1.30202859746
ACH-000014,-1.2701293137799998
ACH-000015,-1.29339490746
ACH-000017,-1.1947540150799998
ACH-000018,-1.25572289895
ACH-000019,-1.42074975067
ACH-000021,-1.20531195139
ACH-000022,-1.3809979535799999
ACH-000025,-1.1296970312399999
ACH-000028,-1.24771642044
ACH-000030,-1.3534268124200002
ACH-000035,-1.23005310113
ACH-000036,-1.5314310882100002
ACH-000037,-1.7786002974000001
ACH-000039,-1.28431869421
ACH-000040,-1.47712240582
ACH-000041,-1.24971692887
ACH-000042,-1.26893035818
ACH-000045,-1.19395266677
ACH-000047,-1.38360933937
ACH-000052,-1.37127021105
ACH-000053,-1.37158728771
ACH-000054,-1.3240107101
ACH-000055,-1.1944644771700001
ACH-000060,-1.52381867824
ACH-000067,-1.08280889313
ACH-000070,-1.47998677238
ACH-000075,-1.8513637142200001
ACH-000078,-1.5770029533599998
ACH-000082,-1.51829931561
ACH-000085,-1.3928438616299998
ACH-000086,-1.4260502693900001
ACH-000087,-1.09650358183
ACH-000092,-1.32897848347
ACH-000095,-1.4350397277000002
ACH-000097,-1.52318053459
ACH-000098,-1.42031580973
ACH-000099,-1.50592072064
ACH-000108,-1.33897725849
ACH-000113,-1.31789526014
ACH-000115,-1.02848238956
ACH-000116,-1.31458959071
ACH-000118,-1.2733678867899998
ACH-000120,-1.2914827016600001
ACH-000123,-1.33424914094
ACH-000127,-1.11699876243
ACH-000128,-1.62570698455
ACH-000132,-1.36579868381
ACH-000133,-1.3758933591100002
ACH-000137,-1.43860899836
ACH-000138,-1.23150961891
ACH-000142,-1.56424982921
ACH-000143,-1.33451448156
ACH-000146,-1.31993208123
ACH-000148,-1.33587151948
ACH-000150,-1.30416463685
ACH-000152,-1.63595540094
ACH-000153,-1.1139081018700001
ACH-000159,-1.6120330469
ACH-000160,-1.5748134319100002
ACH-000163,-1.34874966863
ACH-000167,-1.54362727151
ACH-000168,-1.5141470819299998
ACH-000169,-1.27748975369
ACH-000178,-1.24052037532
ACH-000182,-1.28690593065
ACH-000183,-1.2314844664799998
ACH-000188,-1.4190299157600001
ACH-000189,-1.5008528623
ACH-000190,-1.4070514421
ACH-000198,-1.5675583880700001
ACH-000204,-1.15623069169
ACH-000206,-1.00747337095
ACH-000207,-1.14518502367
ACH-000211,-1.45245776742
ACH-000215,-1.39937893514
ACH-000221,-1.3169753545
ACH-000222,-1.2980894595399999
ACH-000223,-1.2488157516399998
ACH-000226,-1.34668055618
ACH-000227,-1.53775669386
ACH-000228,-1.18635563075
ACH-000231,-1.41725553458
ACH-000232,-1.45416097285
ACH-000233,-1.35415287954
ACH-000234,-1.31039946967
ACH-000235,-1.2569908726999999
ACH-000237,-1.14662297244
ACH-000238,-1.6446714392200001
ACH-000243,-1.18192567882
ACH-000244,-1.4613602711700002
ACH-000246,-1.2688446184200002
ACH-000248,-1.24023326512
ACH-000250,-1.40393532618
ACH-000251,-1.23414495051
ACH-000253,-1.40994929159
ACH-000255,-1.4058833776299997
ACH-000256,-1.55555600296
ACH-000257,-1.39893251474
ACH-000258,-1.9094518199700001
ACH-000259,-1.40587324536
ACH-000260,-1.4444133329700002
ACH-000261,-1.38807004424
ACH-000262,-1.07264018175
ACH-000263,-0.8732518175130001
ACH-000264,-1.5790109897600002
ACH-000265,-1.32840543892
ACH-000266,-1.20187713839
ACH-000272,-1.37661501701
ACH-000273,-1.43191678797
ACH-000274,-1.4508369635299998
ACH-000277,-1.09773880286
ACH-000278,-1.19092714431
ACH-000279,-1.4930854579600001
ACH-000280,-1.06729805234
ACH-000281,-1.35087480699
ACH-000288,-1.45747111243
ACH-000291,-1.44516941498
ACH-000293,-1.2090553238
ACH-000294,-1.0407632612
ACH-000295,-1.61562149883
ACH-000296,-1.46515689558
ACH-000302,-1.13970645676
ACH-000304,-1.11948399808
ACH-000307,-1.1990405130500001
ACH-000308,-1.25712913842
ACH-000310,-1.3851195868700001
ACH-000311,-1.6217394693599998
ACH-000312,-1.46134014623
ACH-000315,-1.12003195621
ACH-000316,-1.2783544164700003
ACH-000317,-1.34056370816
ACH-000318,-1.30816817699
ACH-000319,-1.6151408014700002
ACH-000320,-1.32198194673
ACH-000322,-1.4391255759000001
ACH-000323,-1.3628918766100002
ACH-000324,-1.2673519957600001
ACH-000329,-1.5411163547600002
ACH-000330,-1.4141366817299998
ACH-000331,-1.12156451133
ACH-000332,-1.04055214266
ACH-000334,-1.2095150956899998
ACH-000335,-1.30991879903
ACH-000336,-1.32952766365
ACH-000337,-1.45330634187
ACH-000339,-1.3542940052599999
ACH-000341,-1.4798446591699999
ACH-000348,-1.15817370964
ACH-000350,-1.12062535673
ACH-000352,-1.43717334373
ACH-000356,-1.3854612265700001
ACH-000361,-1.4835524300299998
ACH-000362,-1.1995001858
ACH-000363,-1.30126377816
ACH-000364,-1.42149249114
ACH-000365,-1.39348833917
ACH-000366,-1.7470507273700002
ACH-000368,-1.5331335579299998
ACH-000374,-1.5043059958000002
ACH-000375,-1.34482119087
ACH-000376,-1.37985692508
ACH-000381,-1.2728455922
ACH-000383,-1.6371345359600002
ACH-000387,-1.10261431158
ACH-000389,-1.24496790592
ACH-000390,-1.5292442507700001
ACH-000393,-1.55148078118
ACH-000395,-1.5855344591100002
ACH-000397,-1.24883202133
ACH-000401,-1.3877448389899998
ACH-000402,-1.51423849278
ACH-000403,-1.5461133929299997
ACH-000404,-0.9494514635439999
ACH-000406,-1.24145027953
ACH-000407,-1.5834517830700001
ACH-000408,-1.35408769151
ACH-000410,-1.41443760059
ACH-000411,-1.3522108885799997
ACH-000414,-1.21952622816
ACH-000415,-1.35210856082
ACH-000416,-1.4655259197400001
ACH-000420,-1.5358513270200003
ACH-000421,-1.2931878258399998
ACH-000424,-1.4854896717500001
ACH-000425,-1.57066152076
ACH-000426,-1.14950814013
ACH-000427,-1.06364096767
ACH-000433,-1.38726207384
ACH-000436,-1.24199811366
ACH-000444,-1.49310430523
ACH-000445,-1.6696847715600003
ACH-000448,-1.4077938557299998
ACH-000450,-1.41981854185
