,TBRG4 (9238)
ACH-000395,-0.310240766187
ACH-000397,-0.13174077291300001
ACH-000401,-0.09547301774360001
ACH-000402,-0.103611343525
ACH-000403,-0.0751858160369
ACH-000404,-0.29127920158799997
ACH-000406,-0.352336729767
ACH-000407,-0.172721798552
ACH-000408,-0.39907557068599997
ACH-000410,-0.18777379274
ACH-000411,-0.153342039234
ACH-000414,-0.227163443528
ACH-000415,-0.155417276185
ACH-000416,-0.120033349836
ACH-000420,-0.08477783872580001
ACH-000421,-0.232872709851
ACH-000424,-0.193833496272
ACH-000425,-0.358672862737
ACH-000426,-0.129372744002
ACH-000427,-0.533753525238
ACH-000433,-0.0474014086034
ACH-000436,0.0330081625531
ACH-000444,-0.32531296806
ACH-000445,0.00295015630108
ACH-000448,-0.147367782547
ACH-000450,-0.647247334736
ACH-000452,-0.281802162024
ACH-000454,-0.576027059549
ACH-000458,0.07240343060360001
ACH-000459,-0.22837806499699997
ACH-000460,-0.117749492687
ACH-000461,-0.241252243458
ACH-000463,-0.150803567242
ACH-000464,-0.238997018391
ACH-000466,-0.23420212017900002
ACH-000467,-0.15870388153599999
ACH-000468,-0.138404031899
ACH-000469,-0.248700460275
ACH-000470,0.027734669323999997
ACH-000471,-0.0651222245762
ACH-000472,-0.23742133927700002
ACH-000473,-0.160929767901
ACH-000475,-0.205985342838
ACH-000476,-0.0770370721753
ACH-000477,-0.120583571719
ACH-000480,-0.051650951644
ACH-000481,-0.19063728903000002
ACH-000483,-0.364989102091
ACH-000484,-0.18518458162700002
ACH-000485,-0.0959967238136
ACH-000486,-0.133796621458
ACH-000487,-0.0930905918081
ACH-000488,-0.213722037282
ACH-000490,-0.280338838082
ACH-000491,-0.645816685421
ACH-000495,-0.153589179187
ACH-000496,-0.235338261346
ACH-000499,-0.11156149843699999
ACH-000500,-0.534651936077
ACH-000502,-0.12452939078400001
ACH-000503,-0.234946207545
ACH-000505,-0.0957035453995
ACH-000507,-0.396403140372
ACH-000510,-0.40302361865599995
ACH-000511,-0.06629521935390001
ACH-000512,-0.532740897006
ACH-000516,-0.16803869531800003
ACH-000517,-0.26162286432
ACH-000518,-0.319397967966
ACH-000520,0.0835500657982
ACH-000521,-0.19664376720899998
ACH-000522,-0.10122569104
ACH-000524,-0.14233496070499999
ACH-000527,-0.207476872102
ACH-000528,-0.40249905981899997
ACH-000537,-0.137758758755
ACH-000541,-0.458959941451
ACH-000542,-0.00569479443979
ACH-000544,-0.144716568066
ACH-000545,-0.29981909344999996
ACH-000547,-0.484694093938
ACH-000548,0.0357369983239
ACH-000549,-0.055453366696499994
ACH-000550,-0.137227494944
ACH-000552,-0.241789654848
ACH-000556,-0.139894229679
ACH-000557,-0.0847067783244
ACH-000570,-0.13365542006
ACH-000571,-0.11730058877699999
ACH-000573,-0.230169083045
ACH-000576,-0.024520553390299998
ACH-000580,-0.0708385424896
ACH-000584,-0.297011333476
ACH-000585,-0.0757696575793
ACH-000588,-0.37093794210600006
ACH-000589,-0.182765945174
ACH-000591,-0.416908542742
ACH-000593,-0.201225832573
ACH-000600,-0.152227757976
ACH-000601,-0.0991409074283
ACH-000604,-0.234144677929
ACH-000605,-0.262565574265
ACH-000606,-0.40063931053499996
ACH-000608,-0.208688687515
ACH-000614,-0.441151479066
ACH-000616,-0.29735965836
ACH-000618,-0.195707252716
ACH-000619,-0.102071232143
ACH-000620,-0.0203610812312
ACH-000621,-0.316092044654
ACH-000622,-0.0472554413207
ACH-000623,-0.21122974391199997
ACH-000624,-0.1548991692
ACH-000627,-0.238698567112
ACH-000630,-0.208481934501
ACH-000632,-0.335801164125
ACH-000633,-0.084194003994
ACH-000637,-0.0090390174268
ACH-000638,-0.348294400559
ACH-000646,-0.7707919768989999
ACH-000647,-0.299005742027
ACH-000648,-0.148313430629
ACH-000649,0.0027446927516600003
ACH-000651,-0.639229782969
ACH-000652,-0.00417870147908
ACH-000653,-0.546041624632
ACH-000657,-0.38154013318700003
ACH-000658,-0.446287176941
ACH-000661,-0.247107020928
ACH-000662,-0.442820636823
ACH-000663,-0.302696353599
ACH-000665,0.0610774528126
ACH-000671,-0.0473889697958
ACH-000673,-0.170920786928
ACH-000676,-0.21678209969099999
ACH-000677,-0.9867231303030001
ACH-000681,-0.135631720758
ACH-000682,-0.172135963677
ACH-000683,-0.410090355934
ACH-000684,-0.0177646621417
ACH-000688,-0.23954821563499998
ACH-000693,-0.729084776637
ACH-000694,-0.504356446117
ACH-000695,-0.173073629158
ACH-000696,-0.158915425469
ACH-000697,-0.7078582601060001
ACH-000699,-0.34256163666199996
ACH-000701,-0.23802111493099998
ACH-000706,-0.307090987163
ACH-000711,-0.0699004639832
ACH-000713,-0.5428362104819999
ACH-000714,-0.111241423433
ACH-000718,-0.303536329325
ACH-000720,-0.134865980602
ACH-000721,-0.137334098151
ACH-000724,-0.192093295537
ACH-000725,-0.244974051822
ACH-000732,-0.34273455147799997
ACH-000734,-0.11270628770600001
ACH-000735,-0.241868579798
ACH-000736,-0.0181788097646
ACH-000738,-0.380838662456
ACH-000746,-0.648769627007
ACH-000747,-0.49414266653800004
ACH-000748,-0.184832257608
ACH-000753,-0.390561796352
ACH-000756,0.228125468667
ACH-000757,-0.127301119395
ACH-000758,-0.210573112615
ACH-000760,-0.313891210172
ACH-000763,-0.141023698869
ACH-000764,-0.09672554806880002
ACH-000765,0.000579553140716
ACH-000766,-0.23608381649000001
ACH-000767,-0.485876938034
ACH-000768,-0.0609216648919
ACH-000769,-0.494108828148
ACH-000770,-0.08125863386139999
ACH-000771,-0.14913335266
ACH-000773,-0.194772029966
ACH-000776,0.04616229305930001
ACH-000777,-0.10612859426200001
ACH-000778,-0.267156371939
ACH-000781,-0.29287177782400003
ACH-000782,-0.0640439479795
ACH-000783,-0.017474743875
ACH-000784,-0.243761409205
ACH-000785,-0.543990120423
ACH-000787,-0.0963407433468
ACH-000788,-0.0808377567233
ACH-000791,-0.013670845921799998
ACH-000792,-0.0929533674797
ACH-000794,-0.127902407204
ACH-000796,-0.0370733261915
ACH-000799,-0.19808192108800002
ACH-000800,-0.128244205194
ACH-000802,-0.330303334109
ACH-000804,-0.215132296114
ACH-000805,-0.337401120172
ACH-000809,-0.21858125988699997
ACH-000810,-0.350500886829
ACH-000811,-0.19586239574900002
ACH-000817,-0.011326693171700002
ACH-000819,-0.08974638455880002
ACH-000820,0.038831655717
ACH-000821,-0.542441266604
ACH-000822,-0.14890934311100001
ACH-000823,-0.0770448258335
ACH-000824,-0.0852140904558
ACH-000827,-0.036449171811800005
ACH-000829,0.144448672058
ACH-000831,-0.6631452834780001
ACH-000832,0.138739379998
ACH-000833,-0.0596764436163
ACH-000834,-0.233683388806
ACH-000835,-0.0817225612643
ACH-000836,-0.0804191654806
ACH-000837,-0.353179863253
ACH-000838,-0.08084020645750001
ACH-000839,-0.111589871254
ACH-000840,-0.573248089389
ACH-000841,-0.293617995376
ACH-000843,-0.384594514277
ACH-000846,-0.026732022365
ACH-000847,-0.46835659265100005
ACH-000848,-0.41919010599600004
ACH-000849,-0.282899587135
ACH-000851,-0.181012948024
ACH-000855,-0.110083388232
ACH-000856,-0.20038362424400002
ACH-000858,-0.149834799602
ACH-000859,-0.327283629151
ACH-000861,0.0096982957941
ACH-000862,-0.39078574822800005
ACH-000865,-0.343424265221
ACH-000866,-0.105323911138
ACH-000867,-0.20085174587299998
ACH-000869,-0.515117247021
ACH-000872,0.10852679761600001
ACH-000873,-0.299294492654
ACH-000876,-0.61400068913
ACH-000878,-0.22536209061299997
ACH-000880,0.216952567623
ACH-000881,-0.235920998751
ACH-000882,-0.42715053209299997
ACH-000884,-0.175781688609
ACH-000885,-0.23436755967599998
ACH-000887,-0.26741533921300004
ACH-000888,-0.18332125298799998
ACH-000889,-0.612342466135
ACH-000890,-0.174634278683
ACH-000896,-0.269925169727
ACH-000898,-0.401117790647
ACH-000900,-0.503359757809
ACH-000901,-0.269199679536
ACH-000905,-0.28701453454
ACH-000906,-0.253779019688
ACH-000907,0.0392714354462
ACH-000910,-0.106031237042
ACH-000911,-0.334188725431
ACH-000912,-0.0960389741427
ACH-000913,-0.228535760756
ACH-000915,-0.373460317517
ACH-000916,-0.275369512898
ACH-000917,-0.0235429120354
ACH-000921,-0.277177056026
ACH-000924,-0.419634679009
ACH-000926,-0.24597290864399998
ACH-000928,-0.181853923425
ACH-000929,-0.133583377561
ACH-000932,-0.22995849843600003
ACH-000935,-0.420098377208
ACH-000936,-0.654326665824
ACH-000937,-0.140138854404
ACH-000938,-0.233310985022
ACH-000939,-0.24807463576900002
ACH-000941,-0.283164035317
ACH-000943,-0.149808894474
ACH-000946,-0.043278461341199996
ACH-000947,-0.2720212677
ACH-000948,0.00588489324946
ACH-000950,-0.0574803426306
ACH-000953,-0.034001174923400004
ACH-000957,-0.33386615017099996
ACH-000958,-0.19593245878600002
ACH-000960,-0.12141719264900001
ACH-000963,-0.256067470812
ACH-000968,-0.276277640784
ACH-000969,-0.40836254858599996
ACH-000973,-0.13881507092
ACH-000974,-0.055678786112699996
ACH-000975,-0.363616290299
ACH-000976,0.051269601400300006
ACH-000978,-0.364853521195
ACH-000980,-0.498515456261
ACH-000984,-0.186430459359
ACH-000986,-0.0524359653572
ACH-000988,-0.30497196336300003
ACH-000993,-0.08053174435789999
ACH-000994,-0.40925999551
ACH-000996,-0.141796808533
ACH-001001,-0.467367998851
ACH-001020,0.23230436329999998
ACH-001028,-0.312503679899
ACH-001031,-0.185455097181
ACH-001038,-0.0913608632948
ACH-001048,-0.13212797545
ACH-001050,-0.125899947813
ACH-001053,-0.0106961232449
ACH-001054,-0.17587226282
ACH-001061,-0.421083308139
ACH-001067,-0.18829749160300002
ACH-001075,-0.274225782573
ACH-001096,-0.160485675461
ACH-001128,-0.11531797175999998
ACH-001134,-0.257012314667
ACH-001151,-0.042438214896
ACH-001163,-0.528489394978
ACH-001164,0.10304435602499999
ACH-001173,-0.165069925037
ACH-001183,-0.17056274787700001
ACH-001184,-0.264649081093
ACH-001190,0.0282028838361
ACH-001192,-0.141388549512
ACH-001193,-0.12456318784600001
ACH-001196,-0.314487083581
ACH-001197,-0.355749870491
ACH-001205,0.0152581420343
ACH-001211,-0.273815981798
ACH-001212,-0.061813794617099994
ACH-001228,0.0290253173093
ACH-001232,-0.24363061864399999
ACH-001239,-0.34210031539200003
ACH-001274,-0.0009105870291719999
ACH-001275,-0.339527508224
ACH-001277,-0.251777402903
ACH-001278,-0.7793111995309999
ACH-001280,-0.177775451412
ACH-001283,-0.0200348555392
ACH-001289,-0.0107872754386
ACH-001295,-0.121466682189
ACH-001300,-0.172785778235
ACH-001301,0.0324203300288
ACH-001302,-0.109724812485
ACH-001303,-0.0387215920117
ACH-001306,-0.242208930229
ACH-001318,-0.243307695874
ACH-001322,-0.376653522372
ACH-001328,-0.012473391693899999
ACH-001332,-0.377559446255
ACH-001333,-0.0522066161988
ACH-001336,-0.248686933763
ACH-001340,-0.035239236980800004
ACH-001346,-0.029390512130400004
ACH-001353,0.0916527834688
ACH-001354,-0.365707989488
ACH-001367,-0.536663197928
ACH-001368,-0.27025290132199997
ACH-001374,0.174444780852
ACH-001375,-0.348828469361
ACH-001377,-0.15757602737600002
ACH-001380,-0.26135923914299997
ACH-001391,-0.222767823032
ACH-001407,-0.0909867929421
ACH-001408,-0.047878788270899995
ACH-001413,-0.110756127007
ACH-001430,-0.279742333171
ACH-001431,-0.29455803165100003
ACH-001450,0.07192384794310001
ACH-001496,-0.12801239503599998
ACH-001500,-0.346841893444
ACH-001521,0.030632414629799997
ACH-001523,-0.252264761418
ACH-001532,-0.126836137948
ACH-001536,-0.07530121139069999
ACH-001550,-0.434683691152
ACH-001552,0.115451806862
ACH-001554,-0.103456274966
ACH-001645,-0.24453444921599998
ACH-001654,-0.2408976434
ACH-001715,-0.553010599345
ACH-001735,-0.23839755151099998
ACH-001736,-0.32645404506
ACH-001737,0.492352788027
ACH-001740,-0.070023909306
ACH-001745,-0.09874654903169999
ACH-001750,-0.081243785185
ACH-001765,-0.104898546796
ACH-001956,0.0087939667507
ACH-001957,-0.16998770949499997
