,CD3D (915)
ACH-000004,0.158391664584
ACH-000007,-0.0503835718178
ACH-000009,-0.113855528844
ACH-000011,0.107855527672
ACH-000012,-0.0650047035121
ACH-000013,-0.0680280946029
ACH-000014,-0.22335919625999998
ACH-000015,-0.07122573272180001
ACH-000017,0.0686648204814
ACH-000018,0.142378525001
ACH-000019,-0.28686883482500003
ACH-000021,-0.04601889783919999
ACH-000022,-0.0437103098068
ACH-000025,-0.0520727196633
ACH-000028,-0.167086026306
ACH-000030,-0.07686172714539999
ACH-000035,0.09771492502399999
ACH-000036,0.0618534345643
ACH-000037,-0.16860237617600002
ACH-000039,-0.0417855643502
ACH-000040,-0.05870229133259999
ACH-000041,-0.188242498537
ACH-000042,-0.159058157985
ACH-000045,0.0237989243143
ACH-000047,0.0128082488199
ACH-000052,-0.0668849997403
ACH-000053,-0.119183614662
ACH-000054,0.047133830228399995
ACH-000055,-0.059759609342900005
ACH-000060,-0.08546453704029999
ACH-000067,0.23675819267200002
ACH-000070,-0.0520118450739
ACH-000075,-0.0124960524532
ACH-000078,-0.170914022327
ACH-000082,0.0127121567141
ACH-000085,0.0286579337892
ACH-000086,0.00408101309117
ACH-000087,-0.10794378591399999
ACH-000092,0.045364781914800006
ACH-000095,-0.0865824763424
ACH-000097,0.036174822937300004
ACH-000098,-0.08934459181880001
ACH-000099,-0.0607280833812
ACH-000108,0.030367395038
ACH-000113,-0.07493754354960001
ACH-000115,-0.14904904409000003
ACH-000116,-0.019152795905200002
ACH-000118,-0.028345905015799998
ACH-000120,0.00310276255484
ACH-000123,-0.00413226096983
ACH-000127,-0.0292202649571
ACH-000128,0.0863165867014
ACH-000132,-0.151828728785
ACH-000133,-0.0113304123661
ACH-000137,-0.0738725097785
ACH-000138,-0.139149479495
ACH-000142,-0.061741753911300004
ACH-000143,0.0462091127891
ACH-000146,-0.0137295565793
ACH-000148,-0.0800305603242
ACH-000150,-0.053082423873300005
ACH-000152,-0.07098764576410001
ACH-000153,-0.22042714612300002
ACH-000159,0.045548940553
ACH-000160,0.48721297498000005
ACH-000163,-0.035574123310599996
ACH-000167,0.7697046209620001
ACH-000168,-0.30713263105099997
ACH-000169,-0.194315301736
ACH-000178,-0.0244532789118
ACH-000182,0.0121718885166
ACH-000183,-0.23125628285799998
ACH-000188,-0.11872190994699999
ACH-000189,0.0902806696591
ACH-000190,0.31377473337699996
ACH-000198,-0.0650703207517
ACH-000204,-0.19082671160599998
ACH-000206,-0.0637539078746
ACH-000207,-0.23487793291099998
ACH-000211,-0.040447205766099996
ACH-000215,-0.074061613831
ACH-000221,0.00127134361677
ACH-000222,0.0331981112304
ACH-000223,-0.0232465220746
ACH-000226,0.005783494176609999
ACH-000227,0.136585324419
ACH-000228,0.17545089633299998
ACH-000231,-0.0686235078592
ACH-000232,-0.0427866385446
ACH-000233,-0.0291726378326
ACH-000234,0.0869926190282
ACH-000235,-0.0168808442684
ACH-000237,-0.0020755453059800003
ACH-000238,0.0106355324795
ACH-000243,0.00414289166416
ACH-000244,0.0126733928976
ACH-000246,-0.0326004569363
ACH-000248,-0.0589403318674
ACH-000250,-0.10940403696699999
ACH-000251,0.18130354953699998
ACH-000253,-0.175482065954
ACH-000255,-0.0399124712058
ACH-000256,0.141629150298
ACH-000257,-0.0711670346866
ACH-000258,-0.0965516714996
ACH-000259,-0.110550280781
ACH-000260,-0.049925465005
ACH-000261,0.09784520080919999
ACH-000262,0.15214552973
ACH-000263,0.154045248358
ACH-000264,0.0571695317146
ACH-000265,0.0842508239649
ACH-000266,-0.059554403864199995
ACH-000272,0.0121838833779
ACH-000273,-0.0912847831535
ACH-000274,-0.07599209607889999
ACH-000277,-0.036818646470199994
ACH-000278,-0.102042755832
ACH-000279,-0.0266225309639
ACH-000280,-0.125273658276
ACH-000281,-0.251617291445
ACH-000288,-0.051633512816
ACH-000291,0.059580708633500006
ACH-000293,-0.0727853776034
ACH-000294,0.026929137809099998
ACH-000295,0.218674579106
ACH-000296,0.15689946537799998
ACH-000302,-0.00515827328342
ACH-000304,-0.250959062629
ACH-000307,-0.0535846584743
ACH-000308,-0.0068622999051199994
ACH-000310,-0.171044111239
ACH-000311,-0.047895691073000006
ACH-000312,-0.151434432102
ACH-000315,-0.10547335033600001
ACH-000316,0.0991182364992
ACH-000317,-0.11497199127800001
ACH-000318,0.143366524366
ACH-000319,-0.0747841356175
ACH-000320,0.044715318858500004
ACH-000322,-0.10279157407400001
ACH-000323,-0.0617331941823
ACH-000324,-0.0018585080504500001
ACH-000329,-0.0558964877446
ACH-000330,0.17324957194899998
ACH-000331,-0.0557367106243
ACH-000332,-0.17967974860599997
ACH-000334,-0.0740282933775
ACH-000335,0.111499946392
ACH-000336,-0.17740947920400002
ACH-000337,0.0212044119373
ACH-000339,-0.020383076104999998
ACH-000341,0.012426217455799998
ACH-000348,0.022460055518799996
ACH-000350,-0.307821396944
ACH-000352,-0.027123684866200003
ACH-000356,-0.0456024114851
ACH-000361,-0.12861598100299998
ACH-000362,-0.0974725831088
ACH-000363,-0.13559575438
ACH-000364,-0.0943386577772
ACH-000365,-0.0964155933736
ACH-000366,-0.135214727106
ACH-000368,-0.174795102416
ACH-000374,-0.277936178207
ACH-000375,-0.0952100888569
ACH-000376,-0.11564666027899999
ACH-000381,-0.0074155517950299996
ACH-000383,0.10355909275800002
ACH-000387,-0.08545753525380001
ACH-000389,0.011636288160399999
ACH-000390,-0.00088430043525
ACH-000393,-0.125495558864
ACH-000395,-0.2678801632
ACH-000397,-0.0410760117707
ACH-000401,-0.0374981621277
ACH-000402,-0.587662664954
ACH-000403,-0.142985672637
ACH-000404,-0.10195860247199999
ACH-000406,-0.0923903525017
ACH-000407,-0.136981961201
ACH-000408,0.0062892500190200006
ACH-000410,-0.0298768569879
ACH-000411,-0.153035831735
ACH-000414,-0.0625767661265
ACH-000415,-0.09448931886489999
ACH-000416,-0.126665610065
ACH-000420,0.015464739213299997
ACH-000421,-0.0393095525924
ACH-000424,0.083289880186
ACH-000425,0.0046594764868500005
ACH-000426,-0.17874071750700002
ACH-000427,-0.127958902127
ACH-000433,-0.315723885288
ACH-000436,-0.37317217502800004
ACH-000444,-0.054609094693300005
ACH-000445,-0.017514896929099997
ACH-000448,0.06319955122030001
ACH-000450,-0.326859539217
ACH-000452,-0.00912267152276
ACH-000454,-0.132972185368
ACH-000458,-0.013820634040299998
ACH-000459,-0.0914219979443
ACH-000460,-0.0872417452558
ACH-000461,-0.26279598416
ACH-000463,-0.0529898502793
ACH-000464,-0.0268268436863
ACH-000466,0.0303413086084
ACH-000467,0.028540085844400005
ACH-000468,0.0271758198866
ACH-000469,-0.0499684408279
ACH-000470,0.160602275121
ACH-000471,0.022519178723
ACH-000472,-0.0172097972162
ACH-000473,-0.026183420611
ACH-000475,-0.0521645142814
ACH-000476,-0.012023945431299999
ACH-000477,-0.0168756998407
ACH-000480,-0.0675529842942
ACH-000481,-0.104082550195
ACH-000483,-0.131252500198
ACH-000484,-0.0691132597847
ACH-000485,-0.13155893843900002
ACH-000486,-0.0576829275727
ACH-000487,-0.029384872848099996
ACH-000488,-0.140894986394
ACH-000490,-0.032135787049799996
ACH-000491,0.09178399748089999
ACH-000495,-0.018433271117599997
ACH-000496,0.015575872922799999
ACH-000499,-0.0756921785097
ACH-000500,-0.43566256938500003
ACH-000502,-0.115831769783
ACH-000503,0.0636083112695
ACH-000505,0.00490791333892
ACH-000507,0.09313735988800001
ACH-000510,0.0550126545099
ACH-000511,-0.09138665458289999
ACH-000512,0.062232221557099995
ACH-000516,0.0156198421539
ACH-000517,-0.060304111245
ACH-000518,0.05319445676080001
ACH-000520,0.0668458078045
ACH-000521,-0.162590335414
ACH-000522,0.0417271484044
ACH-000524,-0.046302205426699994
ACH-000527,-0.09462962448489999
ACH-000528,-0.0523300654039
ACH-000537,-0.188427752166
ACH-000541,-0.297687564051
ACH-000542,0.062466527940300005
ACH-000544,0.133193745945
ACH-000545,-0.0131046858068
ACH-000547,-0.0878563171564
ACH-000548,-0.188542779218
ACH-000549,0.0324171795973
ACH-000550,-0.217892040462
ACH-000552,-0.148691931802
ACH-000556,0.08548524465710002
ACH-000557,-0.286253189357
ACH-000570,-0.15790148898700002
ACH-000571,-0.19000038975400002
ACH-000573,-0.00730332701093
ACH-000576,-0.21167349686
ACH-000580,-0.17004322696199997
ACH-000584,-0.15260925091900002
ACH-000585,0.00035448920604
ACH-000588,-0.18736358167800002
ACH-000589,0.00173782941481
ACH-000591,-0.0832344977271
ACH-000593,-0.0137953690921
ACH-000600,0.007645363743350001
ACH-000601,-0.0907082525203
ACH-000604,0.143774585306
ACH-000605,-0.0712411301743
ACH-000606,-0.0328548335002
ACH-000608,0.0066174667049799995
ACH-000614,-0.0676361141131
ACH-000616,0.119007560218
ACH-000618,-0.0497050919778
ACH-000619,0.00874565957485
ACH-000620,0.0643803946722
ACH-000621,0.0720036028705
ACH-000622,0.048301217418300006
ACH-000623,0.020977945122199998
ACH-000624,-0.0366726679833
ACH-000627,0.011450602305299998
ACH-000630,-0.062100516939400004
ACH-000632,-0.08406885382929999
ACH-000633,-0.0763324973012
ACH-000637,-0.37857700528800003
ACH-000638,-0.074100196203
ACH-000646,-0.0795550340229
ACH-000647,-0.0455584452671
ACH-000648,0.120739714586
ACH-000649,-0.0168448278242
ACH-000651,-0.200486686193
ACH-000652,-0.18790442602200003
ACH-000653,-0.177961194341
ACH-000657,-0.0650220127147
ACH-000658,-0.177327599619
ACH-000661,-0.11956914842599999
ACH-000662,-0.032556314426599994
ACH-000663,-0.0670904225069
ACH-000665,0.0168992580856
ACH-000671,-0.172642529887
ACH-000673,-0.0362554965711
ACH-000676,-0.0116378763805
ACH-000677,-0.0513015394805
ACH-000681,0.0709916388097
ACH-000682,-0.0332354154687
ACH-000683,-0.0914548315475
ACH-000684,-0.188353658713
ACH-000688,0.09121420431770001
ACH-000693,-0.028048726476500002
ACH-000694,-0.0647668425252
ACH-000695,-0.404765384608
ACH-000696,0.028812749391900004
ACH-000697,0.04625801983109999
ACH-000699,-0.12164129848300001
ACH-000701,-0.20647521895999998
ACH-000706,0.077905695016
ACH-000711,-0.0385358557989
ACH-000713,-0.0322332894284
ACH-000714,-0.13899430428600001
ACH-000718,-0.0781570737555
ACH-000720,0.0140615988381
ACH-000721,0.0277195475965
ACH-000724,-0.26863415427
ACH-000725,0.0805971397848
ACH-000732,0.167118520174
ACH-000734,-0.04654173557730001
ACH-000735,0.0523063233603
ACH-000736,-0.00770251561754
ACH-000738,-0.233012301744
ACH-000746,-0.166080432553
ACH-000747,-0.151210197362
ACH-000748,0.23159642832600003
ACH-000753,-0.0343474526631
ACH-000756,-0.251618476128
ACH-000757,0.04293018364969999
ACH-000758,0.0457325106827
ACH-000760,0.04836473134909999
ACH-000763,-0.039138502245099994
ACH-000764,-0.08341641873
ACH-000765,-0.0523453635771
ACH-000766,-0.07740735355539999
ACH-000767,-0.155934000272
ACH-000768,-0.0626887368566
ACH-000769,0.0229167984327
ACH-000770,-0.133125734967
ACH-000771,-0.010202942250799998
ACH-000773,-0.0458102740878
ACH-000776,0.0885064752567
ACH-000777,-0.0555162824252
ACH-000778,-0.0334830168434
ACH-000781,-0.0128794429902
ACH-000782,0.028092549501400003
ACH-000783,-0.196245887156
ACH-000784,0.0588041419577
ACH-000785,-0.0222976420871
ACH-000787,-0.0106295883009
ACH-000788,-0.0166409254925
ACH-000791,-0.0800315022089
ACH-000792,-0.221473828191
ACH-000794,-0.0342941848355
ACH-000796,-0.056153290516300004
ACH-000799,0.0583695500526
ACH-000800,-0.040103605289
ACH-000802,-0.070476505915
ACH-000804,-0.215875947656
ACH-000805,-0.234649150772
ACH-000809,-0.08052057134530001
ACH-000810,-0.339966702148
ACH-000811,-0.105060876095
ACH-000817,-0.180752590159
ACH-000819,-0.134945247991
ACH-000820,0.13564377974000003
ACH-000821,0.183387300209
ACH-000822,-0.116558370933
ACH-000823,0.109131003928
ACH-000824,-0.0392105048464
ACH-000827,-0.018548439903400004
ACH-000829,-0.143461526384
ACH-000831,-0.146563747412
ACH-000832,0.0231754253991
ACH-000833,0.231244483424
ACH-000834,-0.0889289373868
ACH-000835,0.0594424067186
ACH-000836,0.372300578466
ACH-000837,-0.0182230059998
ACH-000838,0.0203691455232
ACH-000839,-0.0268988504184
ACH-000840,-0.259461141252
ACH-000841,-0.00327416853212
ACH-000843,-0.123758837764
ACH-000846,-0.0980707421799
ACH-000847,-0.10054178419
ACH-000848,0.0157301528942
ACH-000849,-0.169221858684
ACH-000851,-0.139209370601
ACH-000855,0.00740237437444
ACH-000856,-0.1869436974
ACH-000858,-0.0843222067969
ACH-000859,0.31735228325
ACH-000861,-0.161689542168
ACH-000862,-0.10877706135700001
ACH-000865,-0.20617968222600003
ACH-000866,0.0152692700285
ACH-000867,-0.18232654851100003
ACH-000869,-0.00948605838847
ACH-000872,-0.10892686722999999
ACH-000873,0.038924145431800006
ACH-000876,0.016721437545
ACH-000878,0.13868816025800002
ACH-000880,-0.028028950391099997
ACH-000881,0.0033978264069000003
ACH-000882,-0.07025567619919999
ACH-000884,0.0309997668294
ACH-000885,-0.16347466528100002
ACH-000887,-0.114241120789
ACH-000888,-0.11939634158500001
ACH-000889,-0.141073138892
ACH-000890,0.190579552431
ACH-000896,-0.0780674178952
ACH-000898,-0.13973702901499999
ACH-000900,-0.093381594427
ACH-000901,-0.046133929404999996
ACH-000905,-0.0324071583307
ACH-000906,-0.0259674140121
ACH-000907,0.115780457673
ACH-000910,-0.0437734128697
ACH-000911,-0.06752334903479999
ACH-000912,-0.0325715952958
ACH-000913,-0.00586487165166
ACH-000915,-0.0862507719926
ACH-000916,0.0241474056611
ACH-000917,-0.105150862217
ACH-000921,-0.032033193557700006
ACH-000924,0.00546652626786
ACH-000926,-0.21456043904199998
ACH-000928,-0.0965307496116
ACH-000929,-0.0649694784873
ACH-000932,-0.029966308056099997
ACH-000935,-0.132785353807
ACH-000936,-0.0978500941582
ACH-000937,-0.199376033915
ACH-000938,0.0940757771938
ACH-000939,0.465806384937
ACH-000941,-0.0683449948628
ACH-000943,0.04233458381519999
ACH-000946,0.032817108195099996
ACH-000947,-0.08389705159119999
ACH-000948,-0.045242774537899995
ACH-000950,-0.146886657873
ACH-000953,-0.576539053981
ACH-000957,-0.0300737590601
