,CPSF2 (53981)
ACH-000004,-1.24783101141
ACH-000007,-1.32551194675
ACH-000009,-1.29604012027
ACH-000011,-1.262771697
ACH-000012,-1.15805535004
ACH-000013,-1.17220192087
ACH-000014,-1.33399713293
ACH-000015,-1.21180059326
ACH-000017,-1.31099356735
ACH-000018,-1.0378098657600001
ACH-000019,-1.08105864624
ACH-000021,-1.07548696865
ACH-000022,-1.02453010096
ACH-000025,-1.23813520568
ACH-000028,-1.09902958487
ACH-000030,-1.30508835608
ACH-000035,-1.2130609648200001
ACH-000036,-1.23039625709
ACH-000037,-1.24666061623
ACH-000039,-1.16434057784
ACH-000040,-1.34181158675
ACH-000041,-1.44209888315
ACH-000042,-1.06874103416
ACH-000045,-1.23474095381
ACH-000047,-1.1436636776
ACH-000052,-1.1071243553799999
ACH-000053,-1.30992080617
ACH-000054,-1.2335394226799998
ACH-000055,-0.888413340641
ACH-000060,-1.35354256285
ACH-000067,-1.17014678589
ACH-000070,-1.20482897496
ACH-000075,-0.963898399394
ACH-000078,-1.4859918434000001
ACH-000082,-1.31135489881
ACH-000085,-1.23226136717
ACH-000086,-1.24974055181
ACH-000087,-1.1631447677700002
ACH-000092,-1.3875054233200002
ACH-000095,-1.13903567528
ACH-000097,-1.16631421704
ACH-000098,-1.4294226838799997
ACH-000099,-1.1789713281
ACH-000108,-1.2265350607799999
ACH-000113,-1.18565789189
ACH-000115,-1.4491563598
ACH-000116,-1.0055758965000001
ACH-000118,-1.0977529358700002
ACH-000120,-1.31798344847
ACH-000123,-1.1764576921799998
ACH-000127,-1.11046625213
ACH-000128,-1.14808173934
ACH-000132,-1.23575988443
ACH-000133,-1.3560603191299998
ACH-000137,-1.30449368586
ACH-000138,-1.24022005969
ACH-000142,-1.13578511709
ACH-000143,-1.03926834725
ACH-000146,-1.5235089794299999
ACH-000148,-1.29351686745
ACH-000150,-0.974264054597
ACH-000152,-1.21558757027
ACH-000153,-1.12884744712
ACH-000159,-1.28591321735
ACH-000160,-0.81028611891
ACH-000163,-1.11959124839
ACH-000167,-0.816741009935
ACH-000168,-1.2182483931
ACH-000169,-1.22520251469
ACH-000178,-1.0486433774
ACH-000182,-1.06014532282
ACH-000183,-1.24168210948
ACH-000188,-0.963358247746
ACH-000189,-1.26237941409
ACH-000190,-0.915420241155
ACH-000198,-1.23080911987
ACH-000204,-1.0121152193
ACH-000206,-0.7589861375329999
ACH-000207,-1.0668477445
ACH-000211,-1.1485047111700002
ACH-000215,-1.09551499353
ACH-000221,-1.23031787861
ACH-000222,-1.05337720553
ACH-000223,-1.32393712134
ACH-000226,-1.26297272368
ACH-000227,-1.55131656266
ACH-000228,-1.2784357881200001
ACH-000231,-1.0322062992299998
ACH-000232,-1.17632438264
ACH-000233,-1.1085250914899998
ACH-000234,-1.31405101797
ACH-000235,-1.05440254251
ACH-000237,-0.986291890474
ACH-000238,-1.0959177169399998
ACH-000243,-1.18324618676
ACH-000244,-0.740139056147
ACH-000246,-1.20831691183
ACH-000248,-1.2303203731299999
ACH-000250,-1.26032585908
ACH-000251,-0.8518195345199999
ACH-000253,-1.43605889245
ACH-000255,-1.0972930140700001
ACH-000256,-0.906789139795
ACH-000257,-1.21606683117
ACH-000258,-0.942909501111
ACH-000259,-1.0420396370899998
ACH-000260,-1.17330366043
ACH-000261,-1.2756621656799998
ACH-000262,-1.61929912459
ACH-000263,-1.24580772389
ACH-000264,-1.14892524133
ACH-000265,-1.18632857734
ACH-000266,-1.02982399123
ACH-000272,-1.33913485842
ACH-000273,-1.35703100458
ACH-000274,-1.26050488405
ACH-000277,-1.22750363764
ACH-000278,-1.4903815905000002
ACH-000279,-1.32350631228
ACH-000280,-1.06696359923
ACH-000281,-1.28306078138
ACH-000288,-1.01865065186
ACH-000291,-1.2918753339
ACH-000293,-1.1872575751799999
ACH-000294,-1.23159034286
ACH-000295,-1.46484863194
ACH-000296,-1.4563616576700003
ACH-000302,-1.02565656683
ACH-000304,-1.1087725446799999
ACH-000307,-1.0800579374700001
ACH-000308,-1.1682575933600001
ACH-000310,-1.4318949079299998
ACH-000311,-1.07587983594
ACH-000312,-1.3001204371
ACH-000315,-1.33752069807
ACH-000316,-1.2377134289
ACH-000317,-1.51523272657
ACH-000318,-0.959150040166
ACH-000319,-1.26639710739
ACH-000320,-1.02121537612
ACH-000322,-1.09811967183
ACH-000323,-1.13404995767
ACH-000324,-1.2372274161499999
