,XRN2 (22803)
ACH-000364,-1.5632749854499999
ACH-000365,-1.54547388784
ACH-000366,-1.50010879125
ACH-000368,-1.3825534230599998
ACH-000374,-1.0640743897799998
ACH-000375,-1.03427990536
ACH-000376,-1.38821461394
ACH-000381,-1.1605011325499999
ACH-000383,-0.9580039325949999
ACH-000387,-1.51663169325
ACH-000389,-1.35094931674
ACH-000390,-0.536412017121
ACH-000393,-1.25317503117
ACH-000395,-1.6353224526899999
ACH-000397,-0.9491613917370001
ACH-000401,-1.22820880887
ACH-000402,-1.7568211365900002
ACH-000403,-1.2902696480700002
ACH-000404,-1.11614907444
ACH-000406,-1.19165513066
ACH-000407,-1.31063805781
ACH-000408,-1.4022089236200002
ACH-000410,-1.30690361843
ACH-000411,-1.3672387553
ACH-000414,-1.06347292984
ACH-000415,-1.3059945058700002
ACH-000416,-1.05252490477
ACH-000420,-1.3462970840000001
ACH-000421,-1.3902273076700002
ACH-000424,-1.06357435531
ACH-000425,-1.28576881947
ACH-000426,-1.2017914005700001
ACH-000427,-1.15593270062
ACH-000433,-1.25821402153
ACH-000436,-1.0665117991700002
ACH-000444,-1.68392624446
ACH-000445,-1.40060952958
ACH-000448,-1.10317743329
ACH-000450,-1.39122620728
ACH-000452,-1.57844392504
ACH-000454,-1.27185912707
ACH-000458,-1.10835236513
ACH-000459,-1.56844964018
ACH-000460,-1.14472065371
ACH-000461,-1.0404548546799999
ACH-000463,-1.391969187
ACH-000464,-1.3171183954899999
ACH-000466,-1.2106252945799998
ACH-000467,-1.33107823154
ACH-000468,-1.34354968854
ACH-000469,-1.3391754861
ACH-000470,-1.4150030959
ACH-000471,-1.16173625653
ACH-000472,-1.15496118419
ACH-000473,-1.63980474003
ACH-000475,-1.3161781707200002
ACH-000476,-0.99830417968
ACH-000477,-1.25209622782
ACH-000480,-1.19757131413
ACH-000481,-1.16509717402
ACH-000483,-1.14610481287
ACH-000484,-1.6921074591799998
ACH-000485,-1.30766639191
ACH-000486,-1.3914295990399999
ACH-000487,-1.34969909247
ACH-000488,-1.09263198377
ACH-000490,-1.4322351009099998
ACH-000491,-0.9948718688770001
ACH-000495,-1.39247918201
ACH-000496,-1.49937693529
ACH-000499,-1.33044407787
ACH-000500,-0.265956793379
ACH-000502,-1.07928582505
ACH-000503,-1.44082720478
ACH-000505,-1.60783932074
ACH-000507,-1.1264786229700001
ACH-000510,-1.34887001919
ACH-000511,-1.25745728332
ACH-000512,-1.3168701342
ACH-000516,-1.2737349676899998
ACH-000517,-1.0956070611700002
ACH-000518,-1.25795353587
ACH-000520,-1.3038612672299998
ACH-000521,-1.4680450842299997
ACH-000522,-1.0836679188200002
ACH-000524,-1.31073728477
ACH-000527,-1.29928791568
ACH-000528,-1.30049344472
ACH-000537,-1.4600770034200001
ACH-000541,-1.4398971778
ACH-000542,-1.4872802597299999
ACH-000544,-1.07922307512
ACH-000545,-1.1786095874299998
ACH-000547,-1.33232000681
ACH-000548,-1.0427551253899998
ACH-000549,-0.9987410412469999
ACH-000550,-1.44979418512
ACH-000552,-1.56162670303
ACH-000556,-1.15958968809
ACH-000557,-1.00386857837
ACH-000570,-1.4678524914700002
ACH-000571,-1.03959620421
ACH-000573,-1.39551375445
ACH-000576,-1.2927461646
ACH-000580,-1.5914579259600001
ACH-000584,-1.31904787388
ACH-000585,-1.2217993441500001
ACH-000588,-1.1999394844600002
ACH-000589,-1.30749771015
ACH-000591,-1.4500036496700002
ACH-000593,-1.10775053715
ACH-000600,-1.23720286778
ACH-000601,-1.11412073826
ACH-000604,-1.3182640321899999
ACH-000605,-1.22653861538
ACH-000606,-1.26530103245
ACH-000608,-1.0877546249299999
ACH-000614,-1.64809562757
ACH-000616,-1.32017793437
ACH-000618,-0.875279087774
ACH-000619,-1.0529272354399999
ACH-000620,-1.19905667505
ACH-000621,-1.28478335688
ACH-000622,-1.2108225088
ACH-000623,-1.37980916252
ACH-000624,-1.1875744484
ACH-000627,-1.3747679067700003
ACH-000630,-1.3192177704
ACH-000632,-1.36781928336
ACH-000633,-0.9493810302399999
ACH-000637,-1.15632287633
ACH-000638,-1.3202782810299998
ACH-000646,-1.7026614261700002
ACH-000647,-1.37419797329
ACH-000648,-1.5834620525100003
ACH-000649,-1.41436611072
ACH-000651,-1.13779104407
ACH-000652,-1.79177637627
ACH-000653,-1.2254017742
ACH-000657,-1.34288728128
ACH-000658,-1.33250946426
ACH-000661,-1.28613418496
ACH-000662,-1.226396825
ACH-000663,-1.50199100338
ACH-000665,-1.36421799986
ACH-000671,-1.37433491311
ACH-000673,-1.1164076463700001
ACH-000676,-1.54832937752
ACH-000677,-1.24252147202
ACH-000681,-1.1620209100299999
ACH-000682,-1.339197455
ACH-000683,-1.4284359858899998
ACH-000684,-1.1810626736
ACH-000688,-1.1937107328799998
ACH-000693,-1.7044171985699998
ACH-000694,-1.4570082614700002
ACH-000695,-1.7733138868
ACH-000696,-1.2753847652399999
ACH-000697,-1.32485586978
ACH-000699,-1.01774730049
ACH-000701,-1.5824716380500001
ACH-000706,-1.28073479888
ACH-000711,-1.28243629424
ACH-000713,-1.19186881169
ACH-000714,-1.5394852108700001
ACH-000718,-1.36408824621
ACH-000720,-1.11845808202
ACH-000721,-1.38124074833
ACH-000724,-1.03002069901
ACH-000725,-0.774922621422
ACH-000732,-1.52978782977
ACH-000734,-1.4152834841600002
ACH-000735,-1.4011479291100002
ACH-000736,-1.1137239578799998
ACH-000738,-1.0960007230700002
ACH-000746,-0.8517610812909999
ACH-000747,-1.14280038061
ACH-000748,-1.34715833128
ACH-000753,-1.4059226782700003
ACH-000756,-1.18764311037
ACH-000757,-1.256024131
ACH-000758,-1.14181752543
ACH-000760,-1.30904812318
ACH-000763,-1.1454890427600002
ACH-000764,-1.48216149595
ACH-000765,-1.3401503749500001
ACH-000766,-1.2214462648
ACH-000767,-1.27447939886
ACH-000768,-1.23039203078
ACH-000769,-1.37140263588
ACH-000770,-1.30886473248
ACH-000771,-1.19620996582
ACH-000773,-1.25435820775
ACH-000776,-1.15777089
ACH-000777,-1.28206658485
ACH-000778,-1.4125373978
ACH-000781,-1.24975460153
ACH-000782,-1.32356062729
ACH-000783,-1.0374660254
ACH-000784,-1.38849336503
ACH-000785,-1.04276207415
ACH-000787,-1.46743365371
ACH-000788,-1.2887961894
ACH-000791,-1.00189838822
ACH-000792,-1.0913494197799998
ACH-000794,-0.946978326733
ACH-000796,-1.30531665611
ACH-000799,-1.1227404111200001
ACH-000800,-1.23734633149
ACH-000802,-1.30650205865
ACH-000804,-1.03030776579
ACH-000805,-1.3478706541299998
ACH-000809,-1.36505088264
ACH-000810,-1.1550261498
ACH-000811,-1.38650659729
ACH-000817,-1.19506288701
ACH-000819,-1.59047158771
ACH-000820,-1.59175900513
ACH-000821,-1.4861202555200002
ACH-000822,-0.872635430089
ACH-000823,-1.37106946058
ACH-000824,-1.3477606714200001
ACH-000827,-1.3209534812000001
ACH-000829,-1.4017546411300001
ACH-000831,-1.0577902155299999
ACH-000832,-1.07410055155
ACH-000833,-1.69771516868
ACH-000834,-1.2262331913700002
ACH-000835,-1.4012321050299998
ACH-000836,-1.4412005904799998
ACH-000837,-1.23436303613
ACH-000838,-1.35378721829
ACH-000839,-1.34890261951
ACH-000840,-1.4182136033300001
ACH-000841,-1.32696060275
ACH-000843,-1.27561334775
ACH-000846,-1.59653447166
ACH-000847,-1.4816876812900002
ACH-000848,-1.396521093
ACH-000849,-1.22017584795
ACH-000851,-1.20197498774
ACH-000855,-1.4553185843
ACH-000856,-1.29111476472
ACH-000858,-1.43623844477
ACH-000859,-1.60173873208
ACH-000861,-1.0116025709999998
ACH-000862,-1.1144121745
ACH-000865,-1.41826705523
ACH-000866,-1.31144934324
ACH-000867,-1.3287412456799998
ACH-000869,-1.25465014662
ACH-000872,-1.15362582209
ACH-000873,-1.26960446587
ACH-000876,-1.09485625635
ACH-000878,-1.40599389225
ACH-000880,-1.09761316953
ACH-000881,-1.37766957643
ACH-000882,-1.3137370832100002
ACH-000884,-1.5540823536000001
ACH-000885,-1.22324862515
ACH-000887,-1.42445751272
ACH-000888,-1.4248877337099999
ACH-000889,-1.26325682701
ACH-000890,-1.44841446806
ACH-000896,-0.9347545816789999
ACH-000898,-1.0016222697
ACH-000900,-1.23291558873
ACH-000901,-1.29086283691
ACH-000905,-1.22514238161
ACH-000906,-1.22342397398
ACH-000907,-1.1607028862
ACH-000910,-1.12623120104
ACH-000911,-0.9133953280580001
ACH-000912,-1.3185655777399998
ACH-000913,-1.36346537985
ACH-000915,-1.12530353909
ACH-000916,-1.00818980169
ACH-000917,-1.32459756205
ACH-000921,-1.2421921845200001
ACH-000924,-1.38030624301
ACH-000926,-1.5945708462000001
ACH-000928,-1.3431512785
ACH-000929,-1.71102228692
ACH-000932,-1.12231455541
ACH-000935,-1.2716546183600002
ACH-000936,-1.0411378464899999
ACH-000937,-1.2536031143100002
ACH-000938,-1.51158876299
ACH-000939,-1.4593233610299998
ACH-000941,-1.81344080567
ACH-000943,-1.11082920032
ACH-000946,-1.2990331618700002
ACH-000947,-1.38792040849
ACH-000948,-1.12726620488
ACH-000950,-1.51236472136
ACH-000953,-1.0612357879
ACH-000957,-1.40748253968
ACH-000958,-1.23691694271
ACH-000960,-1.5561907108200002
ACH-000963,-1.2661627559100002
ACH-000968,-1.51321596481
ACH-000969,-1.09119628248
ACH-000973,-0.988396808219
ACH-000974,-1.2384266918100002
ACH-000975,-1.12786255029
ACH-000976,-1.2216541645399999
ACH-000978,-1.6958039873100001
ACH-000980,-1.32414036153
ACH-000984,-1.5699794680899999
ACH-000986,-1.30729972379
ACH-000988,-1.0352620921
ACH-000993,-1.146055922
ACH-000994,-1.45322354706
ACH-000996,-1.32642018192
ACH-001001,-1.4038331418399999
ACH-001020,-1.46209246801
ACH-001028,-1.42082467294
ACH-001031,-1.20253485
ACH-001038,-1.14142045972
ACH-001048,-1.1993997895200001
ACH-001050,-1.3932466172
ACH-001053,-1.3913753962200002
ACH-001054,-1.3169832963700001
ACH-001061,-1.3039485223799998
ACH-001067,-1.3210186668200001
ACH-001075,-1.21893495199
ACH-001096,-1.1895476673899998
ACH-001128,-1.6943175835
ACH-001134,-1.3143133090999999
ACH-001151,-1.32562347708
ACH-001163,-1.10298087484
ACH-001164,-1.13782543121
ACH-001173,-1.2761265344600001
ACH-001183,-1.14595601844
ACH-001184,-1.0464282544399999
ACH-001190,-1.38996475025
ACH-001192,-1.10995523108
ACH-001193,-1.27631912744
ACH-001196,-1.1551174641
ACH-001197,-1.3538138075
ACH-001205,-1.37438787854
ACH-001211,-1.27429317768
ACH-001212,-1.4244230140399998
ACH-001228,-1.28948788214
ACH-001232,-1.55805447272
ACH-001239,-1.45519374177
ACH-001274,-1.36666397209
ACH-001275,-1.16711648945
ACH-001277,-1.3637425689200002
ACH-001278,-1.28864807847
ACH-001280,-0.9743620643529999
ACH-001283,-1.33393741909
ACH-001289,-1.25437961905
ACH-001295,-1.45705942626
ACH-001300,-1.3731485716799998
ACH-001301,-1.31942494419
ACH-001302,-1.55485560176
ACH-001303,-1.48693716781
ACH-001306,-1.12795477627
ACH-001318,-1.44681269404
ACH-001322,-1.41476572958
ACH-001328,-1.30032172486
ACH-001332,-1.32729789668
ACH-001333,-1.5487941171200001
ACH-001336,-1.28559299718
ACH-001340,-1.19791395579
ACH-001346,-1.27899493235
ACH-001353,-1.15179625584
ACH-001354,-1.0119377258600002
ACH-001367,-1.1980250544600002
ACH-001368,-1.41202018204
ACH-001374,-1.7593040991900002
ACH-001375,-1.5419112831
ACH-001377,-1.10331726094
ACH-001380,-1.25282204704
ACH-001391,-1.43304491199
ACH-001407,-1.1413126408399998
ACH-001408,-1.13478955141
ACH-001413,-0.913944740429
ACH-001430,-1.2283367286700002
ACH-001431,-1.18291288661
ACH-001450,-1.1748522278799998
ACH-001496,-1.30417024896
ACH-001500,-1.49407098541
ACH-001521,-0.849306995068
ACH-001523,-1.29775622166
ACH-001532,-1.31222715382
ACH-001536,-1.17651884832
ACH-001550,-1.63080746273
ACH-001552,-1.47721411247
ACH-001554,-1.20255606847
ACH-001645,-1.36287026948
ACH-001654,-1.32218284739
ACH-001715,-1.59153534259
ACH-001735,-1.03495869659
ACH-001736,-1.1796171587200002
ACH-001737,-0.839260288435
ACH-001740,-1.0870741428200001
ACH-001745,-1.0524030175399999
ACH-001750,-1.2549653375799998
ACH-001765,-1.17144323304
ACH-001956,-1.0683516471899999
ACH-001957,-1.1344660502200001
