,DAZL (1618)
ACH-000004,-0.0506883166983
ACH-000007,-0.231080604371
ACH-000009,0.0601737954715
ACH-000011,0.11000689266899999
ACH-000012,0.0611393444783
ACH-000013,0.123543375754
ACH-000014,0.0562017387181
ACH-000015,0.0413755953695
ACH-000017,0.0849404383577
ACH-000018,0.0791773462728
ACH-000019,0.0165428010825
ACH-000021,0.015419389973600001
ACH-000022,0.163143301768
ACH-000025,-0.135972849423
ACH-000028,-0.0398287875761
ACH-000030,0.07668157918160001
ACH-000035,0.253589169081
ACH-000036,-0.2529704862
ACH-000037,-0.147258436429
ACH-000039,0.123229099454
ACH-000040,0.0635678132571
ACH-000041,0.0177515136239
ACH-000042,-0.1438674328
ACH-000045,0.033908316748700006
ACH-000047,0.0895348401702
ACH-000052,0.174502690281
ACH-000053,-0.119883590091
ACH-000054,-0.114939681136
ACH-000055,-0.0061201735583000004
ACH-000060,-0.0278086419559
ACH-000067,-0.11758926523499999
ACH-000070,-0.14552712781899999
ACH-000075,-0.267462358431
ACH-000078,-0.27446729943000003
ACH-000082,0.12419088355
ACH-000085,0.0274657201797
ACH-000086,-0.012905339263500001
ACH-000087,-0.18979133567
ACH-000092,-0.21148574005800003
ACH-000095,-0.17917372362700001
ACH-000097,0.046391626533900006
ACH-000098,-0.109831028684
ACH-000099,-0.173259433074
ACH-000108,-0.0712095734073
ACH-000113,-0.182794688006
ACH-000115,-0.119487905959
ACH-000116,0.062267940509900005
ACH-000118,-0.05761406318469999
ACH-000120,-0.08200478126189999
ACH-000123,-0.0995543706067
ACH-000127,0.00751188942105
ACH-000128,0.11960259404100002
ACH-000132,-0.10073065253699999
ACH-000133,-0.0816747576318
ACH-000137,0.0798685076062
ACH-000138,-0.00219640928343
ACH-000142,0.0295165221966
ACH-000143,-0.110092834057
ACH-000146,-0.018817736313200002
ACH-000148,0.0510448569917
ACH-000150,-0.31304215754299997
ACH-000152,-0.0967453000134
ACH-000153,-0.113368468747
ACH-000159,-0.0631549613564
ACH-000160,-0.06244152045469999
ACH-000163,-0.031684769425900004
ACH-000167,0.36203735514700003
ACH-000168,0.218143946472
ACH-000169,0.021565588878799998
ACH-000178,-0.038424842217199995
ACH-000182,0.0894711421696
ACH-000183,0.017714369180299998
ACH-000188,-0.013550187515000001
ACH-000189,-0.0656443952799
ACH-000190,-0.436385523111
ACH-000198,-0.0058548808636
ACH-000204,-0.08438684256330001
ACH-000206,-0.43019345707199996
ACH-000207,0.255842672052
ACH-000211,-0.133562296581
ACH-000215,0.051260841449600004
ACH-000221,0.114927464927
ACH-000222,-0.10808451742000001
ACH-000223,-0.0366357875184
ACH-000226,-0.0463869320245
ACH-000227,-0.27593186698000005
ACH-000228,0.032607874594799996
ACH-000231,0.0182773211944
ACH-000232,-0.079892343368
ACH-000233,-0.136020226712
ACH-000234,-0.0942742978183
ACH-000235,0.0639898598458
ACH-000237,-0.0461982832089
ACH-000238,-0.004463651641390001
ACH-000243,-0.0545975434535
ACH-000244,-0.1635655691
ACH-000246,-0.0227270565974
ACH-000248,0.11366451620100002
ACH-000250,0.09238607649620001
ACH-000251,0.0290737921176
ACH-000253,-0.15440707097
ACH-000255,-0.08345735991660001
ACH-000256,0.0321735805999
ACH-000257,-0.23639153236
ACH-000258,0.159657334407
ACH-000259,-0.0076799630963100005
ACH-000260,0.0512672047635
ACH-000261,0.18714534385499998
ACH-000262,0.007300265315619999
ACH-000263,0.06227493742430001
ACH-000264,-0.062007183680900003
ACH-000265,0.0493654592545
ACH-000266,-0.0239609943331
ACH-000272,0.18186207689599998
ACH-000273,-0.171944420819
ACH-000274,-0.180264494394
ACH-000277,-0.18027874845800002
ACH-000278,-0.11435696908199999
ACH-000279,0.114915520345
ACH-000280,-0.101576612316
ACH-000281,0.108071964682
ACH-000288,0.035670778552
ACH-000291,-0.047252209415199996
ACH-000293,-0.16615113368599999
ACH-000294,0.040478889431199996
ACH-000295,0.129384010523
ACH-000296,-0.207464553081
ACH-000302,0.127474931786
ACH-000304,-0.0967983841595
ACH-000307,0.050268624656999994
ACH-000308,0.0058182238550900005
ACH-000310,-0.20942713629
