,CHI3L1 (1116)
ACH-000004,-0.053326305339
ACH-000007,0.029923950147700003
ACH-000009,-0.0520260152142
ACH-000011,0.0805370236883
ACH-000012,-0.038136769457
ACH-000013,-0.0646056464754
ACH-000014,-0.0174283028511
ACH-000015,-0.04210105269119999
ACH-000017,-0.07015659094889999
ACH-000018,0.203632208666
ACH-000019,-0.11794225868899999
ACH-000021,-0.019033949230900002
ACH-000022,-0.0116977934287
ACH-000025,-0.09464559309790001
ACH-000028,-0.026573338297099996
ACH-000030,0.00790766459789
ACH-000035,-0.031969779388200004
ACH-000036,0.0669855424769
ACH-000037,-0.0452965038844
ACH-000039,0.11674182066299998
ACH-000040,-0.128837132564
ACH-000041,-0.0345259010438
ACH-000042,0.035266053631
ACH-000045,0.0748447135492
ACH-000047,0.0471283220419
ACH-000052,-0.178864647692
ACH-000053,-0.029668185889
ACH-000054,0.0299003027392
ACH-000055,-0.231374644679
ACH-000060,0.109788972759
ACH-000067,0.133107966346
ACH-000070,0.0973481204464
ACH-000075,0.12839175296
ACH-000078,0.0450029194599
ACH-000082,-0.101286486026
ACH-000085,-0.0581201495999
ACH-000086,-0.0731702829791
ACH-000087,-0.021496940677400003
ACH-000092,0.042263421491099996
ACH-000095,0.0926645381813
ACH-000097,0.0788006575015
ACH-000098,-0.04700802680940001
ACH-000099,-0.00687679884863
ACH-000108,0.056980707045300005
ACH-000113,-0.191312244469
ACH-000115,0.180354892207
ACH-000116,0.0625268374576
ACH-000118,0.09277853489839999
ACH-000120,-0.18782893746399998
ACH-000123,0.08559145741110001
ACH-000127,-0.0307727450526
ACH-000128,0.0569638351558
ACH-000132,-0.11033249113600001
ACH-000133,-0.0627280172026
ACH-000137,0.031954464869400005
ACH-000138,-0.0179631476298
ACH-000142,-0.059801707637599996
ACH-000143,0.00255015445048
ACH-000146,-0.07528335970389999
ACH-000148,-0.0252687798788
ACH-000150,-0.06977319199939999
ACH-000152,0.0230973138793
ACH-000153,0.158802023075
ACH-000159,0.0794840959966
ACH-000160,0.19769385245700002
ACH-000163,-0.00848361789566
ACH-000167,0.126459871614
ACH-000168,0.07760188824
ACH-000169,0.0420542521043
ACH-000178,0.0768202988431
