,EPM2A (7957)
ACH-000477,0.0987395337727
ACH-000480,0.0719397502708
ACH-000481,-0.128365656069
ACH-000483,0.17292923660300002
ACH-000484,-0.108405246326
ACH-000485,-0.21958217215599998
ACH-000486,0.00302568738673
ACH-000487,-0.09643445635060001
ACH-000488,-0.0576863158572
ACH-000490,-0.17184791378199998
ACH-000491,-0.249314135277
ACH-000495,-0.0672355651197
ACH-000496,-0.054957010042399994
ACH-000499,0.0794056914548
ACH-000500,0.103296314928
ACH-000502,-0.18233415753899998
ACH-000503,0.0615324687155
ACH-000505,-0.192853445407
ACH-000507,-0.124472569275
ACH-000510,0.0007141609717520001
ACH-000511,-0.255171708943
ACH-000512,-0.158852379209
ACH-000516,-0.09222604383300001
ACH-000517,-0.187592136352
ACH-000518,0.0728741504043
ACH-000520,-0.0902222148378
ACH-000521,-0.17734752428599998
ACH-000522,-0.0505145669206
ACH-000524,-0.1870540556
ACH-000527,-0.0362396069609
ACH-000528,0.0454511094279
ACH-000537,-0.273665832263
ACH-000541,0.249991528371
ACH-000542,-0.18244616837900002
ACH-000544,-0.180001361909
ACH-000545,-0.120111967225
ACH-000547,0.016419263887
ACH-000548,-0.117602773302
ACH-000549,-0.0415365135526
ACH-000550,-0.0540926368131
ACH-000552,-0.213755666934
ACH-000556,0.085136434143
ACH-000557,-0.124788654901
ACH-000570,-0.282578092452
ACH-000571,0.014003481142899999
ACH-000573,-0.152718352614
ACH-000576,0.00024575043282400004
ACH-000580,-0.13225720663499999
ACH-000584,-0.148583930136
ACH-000585,-0.08643771247089999
ACH-000588,-0.163698800577
ACH-000589,-0.21027614982700002
ACH-000591,0.04498760923330001
ACH-000593,-0.15969046698
ACH-000600,-0.00158368102803
ACH-000601,-0.08028616478289999
ACH-000604,0.11369713177799999
ACH-000605,-0.141685668322
ACH-000606,-0.0816535795529
ACH-000608,-0.09508580853219999
ACH-000614,-0.207566760722
ACH-000616,-0.134568124285
ACH-000618,-0.125248777335
ACH-000619,-0.047024871553199996
ACH-000620,-0.151806483301
ACH-000621,-0.0122504497784
ACH-000622,-0.0832073683759
ACH-000623,-0.161984706454
ACH-000624,-0.161412557476
ACH-000627,-0.038121048183199994
ACH-000630,-0.0799516407367
ACH-000632,-0.0982851846938
ACH-000633,-0.276146386957
ACH-000637,-0.072275105952
ACH-000638,-0.0107504791443
ACH-000646,0.0935419598028
ACH-000647,-0.133522755355
ACH-000648,0.0702008013858
ACH-000649,-0.1572072757
ACH-000651,-0.18740332228300002
ACH-000652,-0.0725037266842
ACH-000653,-0.160581215832
ACH-000657,-0.09925626958619999
ACH-000658,0.0442774123771
ACH-000661,-0.16353178081800002
ACH-000662,0.232866434643
ACH-000663,0.022878416380000002
ACH-000665,-0.09117732182060001
ACH-000671,-0.166866464529
ACH-000673,-0.21681708713599998
ACH-000676,-0.0194583513809
ACH-000677,-0.0858948276612
ACH-000681,-0.0984419735059
ACH-000682,-0.0371328735404
ACH-000683,-0.135515630542
ACH-000684,-0.00233169083323
ACH-000688,-0.0245008942216
ACH-000693,-0.0832399643878
ACH-000694,-0.0334770375327
ACH-000695,-0.569353044585
ACH-000696,-0.102716110999
ACH-000697,-0.049599999104199995
ACH-000699,-0.29158812459399996
ACH-000701,-0.0772166528283
ACH-000706,0.0224826229013
ACH-000711,-0.139659735501
ACH-000713,-0.06728681762519999
ACH-000714,0.011552371667
ACH-000718,-0.282189201938
ACH-000720,-0.134248789717
ACH-000721,-0.153090893958
ACH-000724,-0.191275013508
ACH-000725,-0.188361105387
ACH-000732,-0.020653103116900003
ACH-000734,-0.036601965650400005
ACH-000735,-0.0480148122499
ACH-000736,-0.120747047279
ACH-000738,-0.235523672707
ACH-000746,0.0235134952287
ACH-000747,0.0741587201695
ACH-000748,-0.000152960495585
ACH-000753,-0.060167099381200004
ACH-000756,-0.12178946863399999
ACH-000757,-0.025064477755999997
ACH-000758,-0.0774612012507
ACH-000760,-0.016316926318
ACH-000763,-0.16295447146400002
ACH-000764,-0.0961486526687
ACH-000765,-0.163811185357
ACH-000766,-0.016531233598700002
ACH-000767,-0.137822541548
ACH-000768,-0.08142997604930001
ACH-000769,0.00722748570242
ACH-000770,-0.0278612875086
ACH-000771,-0.194626577777
ACH-000773,-0.023710609797
ACH-000776,-0.0326189046892
ACH-000777,-0.077213975618
ACH-000778,-0.0415676124078
ACH-000781,-0.0918973665257
ACH-000782,-0.028957573730099998
ACH-000783,-0.322595430892
ACH-000784,-0.0784913665499
ACH-000785,-0.144913986173
ACH-000787,-0.059402232255499995
ACH-000788,-0.183425321873
ACH-000791,-0.147083559823
ACH-000792,-0.080627632
ACH-000794,-0.153164164817
ACH-000796,-0.191183162457
ACH-000799,-0.051949669460899996
ACH-000800,-0.269428099251
ACH-000802,-0.251923909173
ACH-000804,0.17409941350400002
ACH-000805,0.0659053602836
ACH-000809,-0.0926033953525
ACH-000810,-0.12893173116599999
ACH-000811,-0.18019233482799998
ACH-000817,-0.25401497779300003
ACH-000819,-0.13004641554500002
ACH-000820,-0.563841998171
ACH-000821,-0.0569948730872
ACH-000822,0.0591887133084
ACH-000823,-0.0236996382252
ACH-000824,-0.278683083617
ACH-000827,-0.247472547974
ACH-000829,-0.018287563779200003
ACH-000831,-0.30504634835
ACH-000832,0.0774473487355
ACH-000833,-0.0727184564534
ACH-000834,-0.156574579135
ACH-000835,0.00828196686785
ACH-000836,-0.118959941132
ACH-000837,-0.0440269391377
ACH-000838,-0.0424770993439
ACH-000839,-0.370373720409
ACH-000840,-0.24851719308200002
ACH-000841,0.17123783973200002
ACH-000843,-0.0973209324437
ACH-000846,-0.129175562477
ACH-000847,0.086906678457
ACH-000848,0.010506381214700001
ACH-000849,-0.196843347925
ACH-000851,0.0926940438204
ACH-000855,-0.34391509708400003
ACH-000856,0.135712471254
ACH-000858,0.024794668449300002
ACH-000859,0.0310584036051
ACH-000861,0.178551295092
ACH-000862,0.091864506371
ACH-000865,-0.123970221196
ACH-000866,-0.072613034387
ACH-000867,-0.125663032108
ACH-000869,-0.127022973316
ACH-000872,-0.19020506566
ACH-000873,0.09060530699449999
ACH-000876,-0.248807619725
ACH-000878,-0.0242706024252
ACH-000880,-0.0764841483106
ACH-000881,-0.177589076453
ACH-000882,0.22719698907299998
ACH-000884,-0.21671042837699997
ACH-000885,0.09515152569869999
ACH-000887,-0.125361091112
ACH-000888,-0.24774613049600003
ACH-000889,-0.114450455055
ACH-000890,-0.055416515628699994
ACH-000896,-0.08050366061719999
ACH-000898,-0.115318889643
ACH-000900,-0.0866479076948
ACH-000901,-0.111134896621
ACH-000905,-0.023013286769
ACH-000906,-0.144584581653
ACH-000907,-0.0255575206135
ACH-000910,-0.365114361402
ACH-000911,-0.201290103361
ACH-000912,-0.11019065570900001
ACH-000913,-0.202792350537
ACH-000915,0.19304852673
ACH-000916,0.21499360476100002
ACH-000917,0.022956472472099997
ACH-000921,-0.134122114864
ACH-000924,-0.0606051890699
ACH-000926,-0.008766864007780002
ACH-000928,-0.0842943927998
ACH-000929,0.0954120824278
ACH-000932,-0.181483755867
ACH-000935,-0.194930206629
ACH-000936,-0.0957360747965
ACH-000937,-0.197463442874
ACH-000938,-0.139911665561
ACH-000939,-0.157052309717
ACH-000941,-0.138676494397
ACH-000943,-0.107716399412
ACH-000946,-0.0718817244955
ACH-000947,-0.135726347707
ACH-000948,-0.07177649569160001
ACH-000950,0.30734055083
ACH-000953,-0.245629124427
ACH-000957,-0.0190507142373
ACH-000958,-0.19790574514800002
ACH-000960,-0.19991989633499999
ACH-000963,-0.18149278388
ACH-000968,-0.018793254300200003
ACH-000969,-0.067670343739
ACH-000973,-0.193372117438
ACH-000974,-0.27680095146899997
ACH-000975,-0.0571329373862
ACH-000976,-0.142330128916
ACH-000978,0.181191320758
ACH-000980,-0.0673248849004
ACH-000984,-0.08131958982000001
ACH-000986,-0.0613003923917
ACH-000988,-0.109528642382
ACH-000993,-0.0788694896209
ACH-000994,-0.0782886346697
ACH-000996,-0.394737260268
ACH-001001,-0.134804699559
ACH-001020,-0.0118472982256
ACH-001028,-0.0462150707252
ACH-001031,-0.14650353794
ACH-001038,-0.060396601613
ACH-001048,-0.19770589612300002
ACH-001050,-0.269211373193
ACH-001053,0.181530861509
ACH-001054,-0.25858170259
ACH-001061,-2.96803292827e-05
ACH-001067,0.0152885045389
ACH-001075,-0.110757937387
ACH-001096,0.0403079225626
ACH-001128,0.119812683588
ACH-001134,0.127052540539
ACH-001151,-0.208589780605
ACH-001163,-0.144769085473
ACH-001164,-0.162948011296
ACH-001173,-0.10896311679500001
ACH-001183,-0.20810343199499998
ACH-001184,-0.247889944934
ACH-001190,-0.18789958485
ACH-001192,0.0595049172186
ACH-001193,-0.0523480384418
ACH-001196,-0.255451273306
ACH-001197,-0.000564257403865
ACH-001205,-0.094026862664
ACH-001211,-0.23985520493700002
ACH-001212,-0.14967501941
ACH-001228,0.0278308209823
ACH-001232,-0.18341315746800002
ACH-001239,-0.344536170538
ACH-001274,-0.18526259047000002
ACH-001275,-0.209030050178
ACH-001277,-0.531535769845
ACH-001278,-0.0692586031762
ACH-001280,-0.0562225837629
ACH-001283,-0.08186832637630001
ACH-001289,-0.0574034513298
ACH-001295,-0.209147883312
ACH-001300,-0.261835394014
ACH-001301,0.013417004958600001
ACH-001302,0.105599860223
ACH-001303,0.0172883489431
ACH-001306,-0.0724951959937
ACH-001318,0.055481438711199996
ACH-001322,-0.0500427617502
ACH-001328,-0.19574083655299998
ACH-001332,0.07158777476160001
ACH-001333,-0.25409858386
ACH-001336,-0.0381863510376
ACH-001340,-0.0572368542407
ACH-001346,0.0032478134149200003
ACH-001353,-0.19096306542999997
ACH-001354,-0.563598920979
ACH-001367,-0.148937927651
ACH-001368,-0.0856566926131
ACH-001374,-0.563340450451
ACH-001375,-0.0939067834626
ACH-001377,-0.18946321296500002
ACH-001380,-0.242294679225
ACH-001391,0.0757329512405
ACH-001407,-0.34870350891199997
ACH-001408,0.0194520717362
ACH-001413,-0.300019961201
ACH-001430,-0.663480243403
ACH-001431,0.0456097844899
ACH-001450,0.00322161360842
ACH-001496,-0.11297352267500001
ACH-001500,-0.135881546909
ACH-001521,-0.18765143885699997
ACH-001523,-0.227071844276
ACH-001532,-0.135906208413
ACH-001536,-0.10992712182900001
ACH-001550,-0.037218211140400005
ACH-001552,-0.305626887711
ACH-001554,-0.29320184242499997
ACH-001645,-0.00555878230735
ACH-001654,-0.10783153352399999
ACH-001715,-0.40085789876999994
ACH-001735,-0.15181945645199998
ACH-001736,-0.17997324675
ACH-001737,-0.503371840848
ACH-001740,0.136810967433
ACH-001745,-0.058558251204399996
ACH-001750,-0.13904365811
ACH-001765,-0.11122515469699999
ACH-001956,0.0163468437222
ACH-001957,-0.09076123886839998
