,ITGAV (3685)
ACH-000250,-0.9662888405
ACH-000251,-0.9914944338580001
ACH-000253,-0.0100178503828
ACH-000255,-0.774310277632
ACH-000256,-1.1697565742799998
ACH-000257,-0.304288853479
ACH-000258,-0.17609587309099997
ACH-000259,-0.359425420338
ACH-000260,-0.561171687314
ACH-000261,-1.25985787306
ACH-000262,-0.8556331844230001
ACH-000263,-0.45291036584100003
ACH-000264,-0.9600479257979999
ACH-000265,-1.06863656093
ACH-000266,0.112787311248
ACH-000272,-1.14613085201
ACH-000273,-0.8505357434399999
ACH-000274,-1.4097401229100002
ACH-000277,-0.371741787172
ACH-000278,-0.46115472677599995
ACH-000279,-0.425588001994
ACH-000280,-0.319454757083
ACH-000281,-0.75832817123
ACH-000288,-1.2810306282500001
ACH-000291,-0.918584545184
ACH-000293,-0.439915094795
ACH-000294,-0.147882032736
ACH-000295,-0.29204171643300003
ACH-000296,-0.496233214986
ACH-000302,-1.3425719288799998
ACH-000304,-0.622694958393
ACH-000307,-0.286801632277
ACH-000308,-0.7878254029649999
ACH-000310,-0.604169768252
ACH-000311,-0.379000268965
ACH-000312,-0.31814380970899997
ACH-000315,-0.24791141024500002
ACH-000316,-0.438001814454
ACH-000317,-1.0945648403000001
ACH-000318,-0.222832159965
ACH-000319,-0.295031113109
ACH-000320,-1.02035670317
ACH-000322,-0.122156291704
ACH-000323,-0.447777369783
ACH-000324,-0.5693531987129999
ACH-000329,-0.6354667059369999
ACH-000330,-0.913173085721
ACH-000331,-1.0899936342
ACH-000332,-0.146117311009
ACH-000334,0.0731665858119
ACH-000335,-0.29562049271699997
ACH-000336,-0.581266308408
ACH-000337,-0.650092355706
ACH-000339,-1.2425433921100002
ACH-000341,-0.440252306201
ACH-000348,-0.935741944429
ACH-000350,-0.611151966838
ACH-000352,-0.338660635078
ACH-000356,-0.295039602843
ACH-000361,-0.488586050967
ACH-000362,-0.502706498361
ACH-000363,0.135852374345
ACH-000364,-1.1471148229500001
ACH-000365,-0.334774226579
ACH-000366,-0.0495671612606
ACH-000368,-0.660499195065
ACH-000374,-0.03853005737719999
ACH-000375,-1.31039727838
ACH-000376,-0.619362204261
ACH-000381,-0.412126838376
ACH-000383,-0.12807163907299998
ACH-000387,-0.0746102075085
ACH-000389,-1.1582858605
ACH-000390,-0.070241435191
ACH-000393,-1.23035951178
ACH-000395,-0.6038597841009999
ACH-000397,-0.0327483460156
ACH-000401,-0.43789365324199997
ACH-000402,-0.5277250178980001
ACH-000403,-0.770126574803
ACH-000404,-0.875316533515
ACH-000406,-0.09581747123220001
ACH-000407,-0.854929533626
ACH-000408,-0.617189669186
ACH-000410,-0.866426546397
ACH-000411,-0.854987521435
ACH-000414,-0.558124420511
ACH-000415,0.17918421692400002
ACH-000416,-1.30061048602
ACH-000420,-1.10381150696
ACH-000421,-0.247856839666
ACH-000424,-0.47052752903800005
ACH-000425,-0.059081153725199995
ACH-000426,-0.0766906934905
ACH-000427,-0.211693429522
ACH-000433,-1.07877148689
ACH-000436,-0.265660591497
ACH-000444,-0.622439990635
ACH-000445,-0.714677781363
ACH-000448,0.10267603431
ACH-000450,-0.837844721863
ACH-000452,0.21564958801999998
ACH-000454,-0.17884063177099999
ACH-000458,-0.214534749288
ACH-000459,-1.1954750919700001
ACH-000460,0.0451665676002
ACH-000461,0.0532417723596
ACH-000463,-0.632426228765
ACH-000464,-0.6912740017919999
ACH-000466,-0.8406991439749999
ACH-000467,-0.30752560185
ACH-000468,-1.67671011107
ACH-000469,-1.05574784246
ACH-000470,-0.952781700736
ACH-000471,-1.2505106716299998
ACH-000472,0.41460402531900004
ACH-000473,0.26571205446999996
ACH-000475,-0.310738280448
ACH-000476,-1.36309132946
ACH-000477,-0.61070003535
ACH-000480,-0.512972293965
ACH-000481,0.162131426936
ACH-000483,-1.2604199636799998
ACH-000484,-0.0010810255606700002
ACH-000485,-0.27553934437600003
ACH-000486,-0.10295376610300001
ACH-000487,-0.165790241555
ACH-000488,-0.21144734752799998
ACH-000490,-0.163752994269
ACH-000491,0.06419309942200001
ACH-000495,-1.0618175923200002
ACH-000496,-1.01548966745
ACH-000499,-0.0169051235387
ACH-000500,-0.177954282432
ACH-000502,-0.912507863748
ACH-000503,-0.278765118305
ACH-000505,-1.36031624755
ACH-000507,-0.36344794762599997
ACH-000510,-1.1606236634
ACH-000511,-0.8778621541380001
ACH-000512,-0.309236689217
ACH-000516,-0.7424245251880001
ACH-000517,-1.42458984944
ACH-000518,-0.37412680994099995
ACH-000520,-0.7760087535079999
ACH-000521,-1.16298774451
ACH-000522,-1.4462442873899999
ACH-000524,-0.886558187739
ACH-000527,-0.00345865495763
ACH-000528,-0.646517474478
ACH-000537,-1.25042242246
ACH-000541,-0.46159529835
ACH-000542,-0.794295643724
ACH-000544,-0.0793818933008
ACH-000545,-0.19337749188900002
ACH-000547,-0.612463474696
ACH-000548,0.204711920109
ACH-000549,-0.132791104799
ACH-000550,-1.01859237906
ACH-000552,-0.818675556209
ACH-000556,-1.0151050883600001
ACH-000557,0.450366323457
ACH-000570,-0.848908085778
ACH-000571,-0.980408813404
ACH-000573,-0.451807272454
ACH-000576,-0.0908425351884
ACH-000580,-0.427273760898
ACH-000584,-0.417184683228
ACH-000585,-0.29760641452
ACH-000588,-0.274309496579
ACH-000589,-0.328072651931
ACH-000591,-0.7300097687870001
ACH-000593,-1.20418911918
ACH-000600,-0.864483961952
ACH-000601,-1.28306063684
ACH-000604,-0.49163060125299995
ACH-000605,0.018050654053700002
ACH-000606,0.0474807223292
ACH-000608,0.20165786104800001
ACH-000614,-1.7061510265200002
ACH-000616,-1.0958740409299998
ACH-000618,-0.15870733998
ACH-000619,-0.388223580811
ACH-000620,-0.561481014575
ACH-000621,-0.688191881469
ACH-000622,-0.993926411552
ACH-000623,-1.0949591875700002
ACH-000624,0.000646015217857
ACH-000627,-1.13840284707
ACH-000630,-0.770687340535
ACH-000632,-0.890085664401
ACH-000633,-1.42097127556
ACH-000637,0.355756742759
ACH-000638,-0.123652504526
ACH-000646,-0.157940417381
ACH-000647,0.409852546466
ACH-000648,-1.09352319596
ACH-000649,-1.20609324518
ACH-000651,-0.575327842558
ACH-000652,-0.891761255564
ACH-000653,-0.202516782742
ACH-000657,-0.888932025637
ACH-000658,-0.0292279011964
ACH-000661,-0.16250053406099998
ACH-000662,-0.18103197990400002
ACH-000663,-0.2714214358
ACH-000665,-0.43888238334799995
ACH-000671,-0.931438866398
ACH-000673,-0.9531463493250001
ACH-000676,-0.072299812423
ACH-000677,-2.40890104213
ACH-000681,-1.0086482431000001
ACH-000682,0.0777045425254
ACH-000683,0.453743316514
ACH-000684,-1.02825393169
ACH-000688,-1.56208218811
ACH-000693,-0.031782907486
ACH-000694,-0.050813808427
ACH-000695,-0.14055048995
ACH-000696,-0.5768788281639999
ACH-000697,-0.32765230561299996
ACH-000699,-0.37355312551700004
ACH-000701,-0.648621514126
ACH-000706,-0.745829937105
ACH-000711,-0.21803903399099997
ACH-000713,-0.715002961005
ACH-000714,-0.970010692719
ACH-000718,-0.5684383586399999
ACH-000720,-0.994287382773
ACH-000721,-0.5577234535360001
ACH-000724,-0.276827596788
ACH-000725,-0.9138648619930001
ACH-000732,-0.0394832627371
ACH-000734,-0.420740060362
ACH-000735,0.0074979460488599995
ACH-000736,-0.38566378140600005
ACH-000738,-1.1467792580299998
ACH-000746,0.0261178294127
ACH-000747,-1.16539855212
ACH-000748,-0.24016925487500002
ACH-000753,0.00655357527331
ACH-000756,-0.236950068439
ACH-000757,-0.67605551421
ACH-000758,-0.639605883777
ACH-000760,-0.517768099532
ACH-000763,-0.290692984532
ACH-000764,-0.656442891391
ACH-000765,-0.247576053548
ACH-000766,-0.822586047764
ACH-000767,0.056502910295299996
ACH-000768,-1.09290343664
ACH-000769,-0.760279450615
ACH-000770,-0.39007177265799997
ACH-000771,-0.11442730173
ACH-000773,-0.239350802319
ACH-000776,-0.16090769155999998
ACH-000777,-0.381299861759
ACH-000778,0.319262654391
ACH-000781,-0.7324153452159999
ACH-000782,-0.428071558337
ACH-000783,-1.36768859025
ACH-000784,-0.30399318256200003
ACH-000785,0.015492385811299999
ACH-000787,-0.995114271873
ACH-000788,-0.41604474806999997
ACH-000791,0.234087425984
ACH-000792,-0.402137039933
ACH-000794,0.0306040005474
ACH-000796,-0.030125404133
ACH-000799,-0.962469689339
ACH-000800,-0.27256126456700003
ACH-000802,-0.46638012301200005
ACH-000804,-0.39784283013800004
ACH-000805,-0.518560493719
ACH-000809,-0.578622709438
ACH-000810,-0.686459805731
ACH-000811,0.191812530654
ACH-000817,-0.26498305891999996
ACH-000819,-1.00727141012
ACH-000820,-0.802230573281
ACH-000821,-0.00943090520016
ACH-000822,-0.8389493159260001
ACH-000823,0.09977273774150001
ACH-000824,-0.123300557487
ACH-000827,-0.914460531796
ACH-000829,-0.461619777391
ACH-000831,-0.7856741393250001
ACH-000832,-0.45138559809100004
ACH-000833,-0.152189535294
ACH-000834,-0.06514932307709999
ACH-000835,-1.1444548482899999
ACH-000836,-0.233608817278
ACH-000837,-0.22484186074999998
ACH-000838,0.175598280686
ACH-000839,-0.26467718455
ACH-000840,-0.32002258367499997
ACH-000841,-0.6990073585079999
ACH-000843,-0.0857616904821
ACH-000846,-0.040441939138599996
ACH-000847,-0.352492989412
ACH-000848,-0.318865410735
ACH-000849,-1.3266220734999998
ACH-000851,-0.735456689208
ACH-000855,0.0445699806861
ACH-000856,-1.25851714034
ACH-000858,0.12352310194
ACH-000859,-0.992959087845
ACH-000861,-1.05299735297
ACH-000862,-0.035951594311699996
ACH-000865,-0.123553492733
ACH-000866,-0.6169299117189999
ACH-000867,-0.21215081451200002
ACH-000869,0.142896205419
ACH-000872,-0.7424089137000001
ACH-000873,-0.420061636999
ACH-000876,-0.206725314849
ACH-000878,-0.763167637758
ACH-000880,-0.930226676286
ACH-000881,-0.7593002292550001
ACH-000882,-0.586111725005
ACH-000884,-0.211473171176
ACH-000885,-1.35444880644
ACH-000887,0.0842590056046
ACH-000888,-0.9120383540899999
ACH-000889,-0.130852070999
ACH-000890,-1.34915451507
ACH-000896,0.058870930252800005
ACH-000898,0.058587602584
ACH-000900,-0.8483763981929999
ACH-000901,-1.0069752915899999
ACH-000905,-0.212798358126
ACH-000906,-0.17257383097800003
ACH-000907,-1.0649653194
ACH-000910,-0.13089583475
ACH-000911,-0.122654614552
ACH-000912,-1.2213365272
ACH-000913,-0.825976642731
ACH-000915,-1.14354541297
ACH-000916,-0.6326962991439999
ACH-000917,-0.200885583143
ACH-000921,-1.01369788061
ACH-000924,-1.1288430121100002
ACH-000926,-0.277409804902
ACH-000928,-0.9701947265090001
ACH-000929,-0.07268792189069999
ACH-000932,-0.125855355998
ACH-000935,-0.586850905349
ACH-000936,-0.06556033094330001
ACH-000937,-0.07472915404080001
ACH-000938,-0.440684369287
ACH-000939,-0.721265086752
ACH-000941,-0.903968640207
ACH-000943,-0.969847669112
ACH-000946,-0.35341201813900003
ACH-000947,-0.979849500749
ACH-000948,-0.496847361552
ACH-000950,-0.9415514406290001
ACH-000953,-0.163018415781
ACH-000957,-0.755049033274
ACH-000958,-0.674679793985
ACH-000960,-0.393569076699
ACH-000963,-0.203371428763
ACH-000968,-0.883863631461
ACH-000969,-0.266342160732
ACH-000973,-0.9386852895350001
ACH-000974,-0.371114028168
ACH-000975,-1.03675934401
ACH-000976,0.137593585523
ACH-000978,-0.491222653949
ACH-000980,-0.0717104934956
ACH-000984,-1.04299675545
ACH-000986,-0.485328242101
ACH-000988,-0.727477117544
ACH-000993,-0.14758123382899999
ACH-000994,-0.560756483141
ACH-000996,-0.08192383466799999
ACH-001001,-0.34277107997
ACH-001020,-0.975944315193
ACH-001028,-0.0171231979805
ACH-001031,-1.01604508359
ACH-001038,-0.0266481191473
ACH-001048,-0.9035258964799999
ACH-001050,-1.20497797224
ACH-001053,-0.382437929239
ACH-001054,-0.167129836837
ACH-001061,-0.49349218775
ACH-001067,-1.29385157283
ACH-001075,-0.129533983847
ACH-001096,-0.6367935518060001
ACH-001128,-1.50355226199
ACH-001134,-0.0535853465282
ACH-001151,-1.3840316080700001
ACH-001163,-1.00386163662
ACH-001164,-0.20330382744199998
ACH-001173,-1.31480816698
ACH-001183,-0.424889859799
ACH-001184,-0.6173265203639999
ACH-001190,-1.18854234083
ACH-001192,-0.209925047139
ACH-001193,-0.301015681356
ACH-001196,-0.40960184676100003
ACH-001197,-0.498334660285
ACH-001205,-0.9602543031499999
ACH-001211,-1.02601735118
ACH-001212,-0.906241840619
ACH-001228,-0.11019766297599999
ACH-001232,-0.886223946691
ACH-001239,-0.329380732097
ACH-001274,-0.920538361819
ACH-001275,-0.679695577463
ACH-001277,-0.0651319800758
ACH-001278,-1.13360174082
ACH-001280,-0.381161944139
ACH-001283,0.0391924118011
ACH-001289,-0.187104751847
ACH-001295,-0.20434024086
ACH-001300,-0.44938877482
ACH-001301,-0.719339020733
ACH-001302,-0.38341453313900004
ACH-001303,-0.713466311562
ACH-001306,-0.464266387664
ACH-001318,-0.47356605276299996
ACH-001322,-1.0896220207
ACH-001328,-0.0228738212937
ACH-001332,-0.412087122015
ACH-001333,-1.09814451536
ACH-001336,0.225881942927
ACH-001340,-0.24247612458
ACH-001346,0.18237285240200002
ACH-001353,0.213986048134
ACH-001354,-0.328119901913
ACH-001367,-0.956127057523
ACH-001368,-0.0963710520301
ACH-001374,-0.7291780673199999
ACH-001375,-0.237214521669
ACH-001377,-0.6445624649130001
ACH-001380,-0.9093412058939999
ACH-001391,-1.71785807507
ACH-001407,-1.32685646762
ACH-001408,-0.333066570741
ACH-001413,-1.25623839468
ACH-001430,-0.9476797718960001
ACH-001431,-0.475582339143
ACH-001450,0.06613813740380001
ACH-001496,-0.0645460899947
ACH-001500,-1.26725188568
ACH-001521,0.288496757638
ACH-001523,-0.0773557015476
ACH-001532,-0.436181744439
ACH-001536,-1.54450454107
ACH-001550,0.0147751616215
ACH-001552,-0.504699544508
ACH-001554,-0.753907157261
ACH-001645,-0.00352820109863
ACH-001654,0.00685558970476
ACH-001715,-0.8626558107089999
ACH-001735,-0.195491017902
ACH-001736,-0.377572794124
ACH-001737,-0.907947549139
ACH-001740,-0.26491461604100003
ACH-001745,-0.385734350793
ACH-001750,-0.7623001653329999
ACH-001765,-0.15181466121
ACH-001956,-0.695599203495
ACH-001957,-1.35376188225
