,EIF5 (1983)
ACH-000488,-1.46532466889
ACH-000490,-1.2363035685400001
ACH-000491,-1.33336893759
ACH-000495,-1.4907503678
ACH-000496,-1.27654343095
ACH-000499,-1.2313840194
ACH-000500,-1.66978648669
ACH-000502,-1.3770078930899998
ACH-000503,-1.20061523996
ACH-000505,-1.53475928521
ACH-000507,-1.47919166197
ACH-000510,-1.02014091211
ACH-000511,-1.3683946920399999
ACH-000512,-1.26381158178
ACH-000516,-1.22757898033
ACH-000517,-1.54024752981
ACH-000518,-1.17552076681
ACH-000520,-1.45578452382
ACH-000521,-1.22339932632
ACH-000522,-1.44435475728
ACH-000524,-1.9158401095299997
ACH-000527,-1.41172823264
ACH-000528,-1.6223146633899999
ACH-000537,-1.40713323545
ACH-000541,-1.3827573711399999
ACH-000542,-1.45558364629
ACH-000544,-1.16398753989
ACH-000545,-1.26208167123
ACH-000547,-0.997055425926
ACH-000548,-1.2150079506
ACH-000549,-0.914374662754
ACH-000550,-1.43612869521
ACH-000552,-1.32758717167
ACH-000556,-1.48070786331
ACH-000557,-2.0571856233099997
ACH-000570,-1.89604941768
ACH-000571,-2.0594538616699998
ACH-000573,-1.35727015788
ACH-000576,-1.4999995576700003
ACH-000580,-1.44690796735
ACH-000584,-1.38161479416
ACH-000585,-1.2375521298999999
ACH-000588,-1.5386275978200001
ACH-000589,-1.29108373812
ACH-000591,-1.72086006841
ACH-000593,-1.28281359485
ACH-000600,-1.36998499607
ACH-000601,-1.43363044032
ACH-000604,-1.49158723916
ACH-000605,-1.1405268126700001
ACH-000606,-1.1231514587
ACH-000608,-2.0658821948400004
ACH-000614,-1.42509103348
ACH-000616,-1.13772253781
ACH-000618,-1.46229241726
ACH-000619,-1.6009048109600001
ACH-000620,-1.4382771293599999
ACH-000621,-1.47417375116
ACH-000622,-1.76371394434
ACH-000623,-1.59933800322
ACH-000624,-1.4260475591100001
ACH-000627,-1.22230883284
ACH-000630,-1.30652981552
ACH-000632,-1.56594222793
ACH-000633,-1.46898916964
ACH-000637,-1.27414394646
ACH-000638,-1.03958910122
ACH-000646,-2.1559849026099998
ACH-000647,-1.47239256933
ACH-000648,-2.02851335359
ACH-000649,-1.5888129510799998
ACH-000651,-1.3689279990099998
ACH-000652,-1.32402188846
ACH-000653,-1.59624069853
ACH-000657,-1.64076990563
ACH-000658,-1.4965896326800001
ACH-000661,-1.7238243048099997
ACH-000662,-1.48815446516
ACH-000663,-1.24988261189
ACH-000665,-1.4159853281600001
ACH-000671,-1.2917709990200001
ACH-000673,-1.3522339761000002
ACH-000676,-1.31030273315
ACH-000677,-1.48061179526
ACH-000681,-1.5917185129
ACH-000682,-1.49277250871
ACH-000683,-1.0906145025799998
ACH-000684,-1.2762069925700001
ACH-000688,-1.6979643171899998
ACH-000693,-1.2596594828299998
ACH-000694,-1.2109537830500001
ACH-000695,-1.4336322834
ACH-000696,-1.4476476606200002
ACH-000697,-1.26651324755
ACH-000699,-1.24280672404
ACH-000701,-1.7226775963099998
ACH-000706,-1.41571355185
ACH-000711,-1.68011071646
ACH-000713,-1.10536715009
ACH-000714,-1.84700933633
ACH-000718,-1.53789827947
ACH-000720,-1.6163608789100001
ACH-000721,-1.2949185668
ACH-000724,-2.2716973989700002
ACH-000725,-1.8555629717
ACH-000732,-1.44999903928
ACH-000734,-1.4595768253299999
ACH-000735,-1.2173134191500001
ACH-000736,-1.76184213433
ACH-000738,-1.1312735765700002
ACH-000746,-1.4749406170800001
ACH-000747,-1.23506376581
ACH-000748,-1.7288481166900003
ACH-000753,-1.5143227577899998
ACH-000756,-1.57152785262
ACH-000757,-1.0488439161
ACH-000758,-1.39495709118
ACH-000760,-1.5343108894100002
ACH-000763,-1.7276551213099998
ACH-000764,-0.9273005465399999
ACH-000765,-1.39953256984
ACH-000766,-1.56294891761
ACH-000767,-1.5604505071700001
ACH-000768,-1.22409382594
ACH-000769,-1.61330839071
ACH-000770,-1.59474329239
ACH-000771,-1.40888302185
ACH-000773,-1.59587306815
ACH-000776,-1.39532669315
ACH-000777,-1.56644281206
ACH-000778,-1.7714523586700002
ACH-000781,-1.47772243783
ACH-000782,-1.23776188736
ACH-000783,-2.07124186656
ACH-000784,-1.24556295546
ACH-000785,-1.36127515488
ACH-000787,-1.36530239174
ACH-000788,-1.5556730827599998
ACH-000791,-1.5521943253400001
ACH-000792,-1.3216862918999999
ACH-000794,-1.4143415295
ACH-000796,-1.24989124064
ACH-000799,-1.6196146142299999
ACH-000800,-1.6320587174799999
ACH-000802,-1.3629556483899998
ACH-000804,-1.61065592145
ACH-000805,-1.5552360232700002
ACH-000809,-1.51557466381
ACH-000810,-1.65784162395
ACH-000811,-1.67954977539
ACH-000817,-1.55487210757
ACH-000819,-1.17007147096
ACH-000820,-1.09090611861
ACH-000821,-1.54264950814
ACH-000822,-1.75961541075
ACH-000823,-1.3313690312100002
ACH-000824,-1.37336695859
ACH-000827,-1.1632438373799998
ACH-000829,-1.62004119211
ACH-000831,-1.4891746605899998
ACH-000832,-1.3782973896200001
ACH-000833,-1.32188355576
ACH-000834,-1.52937944184
ACH-000835,-1.3827758025799999
ACH-000836,-1.61121622195
ACH-000837,-1.3686888870299998
ACH-000838,-1.6946849264500001
ACH-000839,-1.24734917831
ACH-000840,-1.27384377099
ACH-000841,-1.27423116956
ACH-000843,-1.21216265425
ACH-000846,-1.37980662097
ACH-000847,-1.19222495857
ACH-000848,-1.46396897317
ACH-000849,-1.30838923606
ACH-000851,-1.2573567123
ACH-000855,-1.03186551877
ACH-000856,-1.5831458807499998
ACH-000858,-1.33510258267
ACH-000859,-1.14415649128
ACH-000861,-1.60462567525
ACH-000862,-1.4312534464200002
ACH-000865,-1.59669078578
ACH-000866,-1.51001144227
ACH-000867,-1.54601718181
ACH-000869,-1.24142109229
ACH-000872,-1.24756773568
ACH-000873,-1.18357015533
ACH-000876,-1.35301931378
ACH-000878,-0.995552543294
ACH-000880,-1.1753392998
ACH-000881,-1.6418752410799997
ACH-000882,-1.3839916336000002
ACH-000884,-1.46033237568
ACH-000885,-1.4807396014200003
ACH-000887,-1.63941127944
ACH-000888,-1.25781020372
ACH-000889,-1.30514973385
ACH-000890,-1.0864894131799998
ACH-000896,-1.39215042873
ACH-000898,-1.33365770344
ACH-000900,-1.51929791515
ACH-000901,-1.3471035307299999
ACH-000905,-1.36915801463
ACH-000906,-1.43389133991
ACH-000907,-1.41659229217
ACH-000910,-1.2954776968700001
ACH-000911,-1.43794894271
ACH-000912,-1.36828821814
ACH-000913,-1.47358427519
ACH-000915,-1.5310749553
ACH-000916,-0.8295901192640001
ACH-000917,-1.24630138851
ACH-000921,-1.42497406473
ACH-000924,-1.08337960367
ACH-000926,-1.4754663214300001
ACH-000928,-1.25064811904
ACH-000929,-1.46751325067
ACH-000932,-1.33900606163
ACH-000935,-1.29110896927
ACH-000936,-1.31005816361
ACH-000937,-1.53999353333
ACH-000938,-1.29015383599
ACH-000939,-1.58282616704
ACH-000941,-1.42364087243
ACH-000943,-1.61056836988
ACH-000946,-1.38685705308
ACH-000947,-1.3079071371
ACH-000948,-1.30386498192
ACH-000950,-1.52198231371
ACH-000953,-1.5160755336000002
ACH-000957,-1.2470082993
ACH-000958,-1.34824430993
ACH-000960,-1.3284181967200002
ACH-000963,-1.71816770034
ACH-000968,-1.74527789712
ACH-000969,-1.50667894872
ACH-000973,-1.48451351025
ACH-000974,-1.23279376521
ACH-000975,-1.10785270594
ACH-000976,-1.2452445691399998
ACH-000978,-1.09507589462
ACH-000980,-1.4073469258200002
ACH-000984,-1.26075141634
ACH-000986,-1.3268641039799998
ACH-000988,-1.82045366771
ACH-000993,-1.49309718795
ACH-000994,-1.66441629586
ACH-000996,-1.48193974394
ACH-001001,-1.55326682677
ACH-001020,-1.42667865317
ACH-001028,-1.38726243241
ACH-001031,-1.71173318782
ACH-001038,-1.52292102463
ACH-001048,-1.3103873556899999
ACH-001050,-1.5322249506799999
ACH-001053,-1.07500566735
ACH-001054,-1.3949408693799998
ACH-001061,-1.26823474096
ACH-001067,-1.50312020208
ACH-001075,-1.34656830562
ACH-001096,-1.39195385288
ACH-001128,-1.51568974438
ACH-001134,-1.36190651757
ACH-001151,-1.59088231271
ACH-001163,-1.3258751909
ACH-001164,-1.40271107401
ACH-001173,-1.4796366753
ACH-001183,-1.3461992783
ACH-001184,-1.44398847993
ACH-001190,-1.16872182841
ACH-001192,-1.55366062799
ACH-001193,-1.59604002964
ACH-001196,-1.75666122021
ACH-001197,-1.5166317044100002
ACH-001205,-1.25759711032
ACH-001211,-1.3157749872
ACH-001212,-1.4390850013499998
ACH-001228,-1.54163797685
ACH-001232,-1.3426577711399998
ACH-001239,-1.3976943723500002
ACH-001274,-1.6212290389300001
ACH-001275,-1.3367469351
ACH-001277,-1.46900849201
ACH-001278,-1.5051134017299999
ACH-001280,-1.7969947778400002
ACH-001283,-1.38297231546
ACH-001289,-1.54199299028
ACH-001295,-1.55951843558
ACH-001300,-1.40225568063
ACH-001301,-1.40096604262
ACH-001302,-1.10262581843
ACH-001303,-1.09053745636
ACH-001306,-1.37466204036
ACH-001318,-1.33106762999
ACH-001322,-1.43100801495
ACH-001328,-1.25566169843
ACH-001332,-1.04143982717
ACH-001333,-1.41162709105
ACH-001336,-1.10695339869
ACH-001340,-1.46511095278
ACH-001346,-1.5284126743900002
ACH-001353,-1.4320804335
ACH-001354,-1.84462524718
ACH-001367,-1.28558188262
ACH-001368,-1.5111744918599999
ACH-001374,-0.8652024309899999
ACH-001375,-1.39347961841
ACH-001377,-1.2427072507799999
ACH-001380,-1.5126763620299999
ACH-001391,-1.1006709029700001
ACH-001407,-1.1068762416
ACH-001408,-1.45590767745
ACH-001413,-1.5961217583899998
ACH-001430,-1.62701223539
ACH-001431,-1.53186955863
ACH-001450,-1.48569954019
ACH-001496,-1.59299174314
ACH-001500,-1.22242395408
ACH-001521,-1.5801557895200002
ACH-001523,-1.53175240585
ACH-001532,-1.45543433896
ACH-001536,-1.5181832830500002
ACH-001550,-1.24329969067
ACH-001552,-1.40034333537
ACH-001554,-1.51964463829
ACH-001645,-1.71940834402
ACH-001654,-1.56163894912
ACH-001715,-1.23155371905
ACH-001735,-1.44868753122
ACH-001736,-1.15415201191
ACH-001737,-1.7724757319
ACH-001740,-1.56080607792
ACH-001745,-1.3758424540799998
ACH-001750,-1.6796644165799999
ACH-001765,-1.2510272060799998
ACH-001956,-1.6240365578600002
ACH-001957,-1.5384634663999999
