,LINGO4 (339398)
ACH-000004,0.046409920733199994
ACH-000007,0.159139414005
ACH-000009,-0.157454990907
ACH-000011,0.117488752842
ACH-000012,0.0541701772671
ACH-000013,0.0388523489615
ACH-000014,-0.174824387246
ACH-000015,-0.0591091893105
ACH-000017,-0.0133621484035
ACH-000018,-0.00995889480431
ACH-000019,-0.024455391889100002
ACH-000021,-0.024655542465400002
ACH-000022,-0.052093098138499994
ACH-000025,0.0304913671517
ACH-000028,-0.0945734403372
ACH-000030,-0.025861676073699998
ACH-000035,-0.192412600856
ACH-000036,-0.039113784825400004
ACH-000037,0.06802609786569999
ACH-000039,-0.15616539066
ACH-000040,-0.0824053963472
ACH-000041,0.0569020291089
ACH-000042,0.082170735317
ACH-000045,-0.0748220764652
ACH-000047,0.031009892842799997
ACH-000052,0.140888983534
ACH-000053,-0.078563186162
ACH-000054,0.16366161862099998
ACH-000055,-0.131714718787
ACH-000060,-0.00474591458063
ACH-000067,0.09307504394539999
ACH-000070,-0.00630575885348
ACH-000075,-0.0350635736028
ACH-000078,0.0608266537033
ACH-000082,0.060588131639599994
ACH-000085,-0.0267565446679
ACH-000086,-0.302128194579
ACH-000087,0.5792062873480001
ACH-000092,0.045446780839800006
ACH-000095,-0.0613365930308
ACH-000097,-0.0167638167446
ACH-000098,0.0683810345767
ACH-000099,0.0981363343124
ACH-000108,0.127390673675
ACH-000113,-0.161900358637
ACH-000115,0.030675088755600002
ACH-000116,0.0197539485325
ACH-000118,0.0693613040691
ACH-000120,-0.0160521755176
ACH-000123,-0.16410466761499998
ACH-000127,-0.145988546833
ACH-000128,0.0390282302903
ACH-000132,-0.0985268329382
ACH-000133,-0.14831269160399999
ACH-000137,-0.0627932486058
ACH-000138,0.0867576489163
ACH-000142,-0.236671669808
ACH-000143,-0.0190136455296
ACH-000146,0.0952155045441
ACH-000148,0.009784327976309999
ACH-000150,-0.0971146782672
ACH-000152,0.045075601524199996
ACH-000153,-0.150661920867
ACH-000159,0.00737079475673
ACH-000160,0.0820664984451
ACH-000163,-0.260834665164
ACH-000167,-0.226571322575
ACH-000168,-0.0771818986742
ACH-000169,0.014927896377
ACH-000178,-0.0487943051751
ACH-000182,-0.0178109074136
ACH-000183,-0.145101648137
ACH-000188,-0.12876206648900002
ACH-000189,-0.20505445311999998
ACH-000190,0.133925554385
ACH-000198,-0.07655688791160001
ACH-000204,0.0988652502185
ACH-000206,-0.208079601527
ACH-000207,0.00198464604342
ACH-000211,0.0336628819855
ACH-000215,-0.0035517482938
ACH-000221,0.08224173285469999
ACH-000222,0.100134847285
ACH-000223,0.0735082247487
ACH-000226,0.0682233860178
ACH-000227,-0.06028286537309999
ACH-000228,-0.090506922905
ACH-000231,0.0905050503427
ACH-000232,-0.159434735341
ACH-000233,-0.09932748912049999
ACH-000234,-0.0689184134516
ACH-000235,-0.128789740634
ACH-000237,-0.118160611235
ACH-000238,-0.142117460755
ACH-000243,0.0427969180036
ACH-000244,-0.0033832108715500003
ACH-000246,-0.0492015917187
ACH-000248,0.0211093861611
ACH-000250,-0.0320596917131
ACH-000251,-0.05777936770790001
ACH-000253,-0.08589406095339999
ACH-000255,-0.08581328241589999
ACH-000256,0.150257859484
ACH-000257,-0.256359303932
ACH-000258,0.242485728514
ACH-000259,0.043492064415999995
ACH-000260,0.09429083658839998
ACH-000261,0.0988725272102
ACH-000262,-0.167124343038
ACH-000263,-0.558912291729
ACH-000264,-0.141415068828
ACH-000265,0.11655029356300001
ACH-000266,0.0219026457082
ACH-000272,-0.108171911738
ACH-000273,-0.18904475506700003
ACH-000274,-0.020615643840900002
ACH-000277,0.0922905799375
ACH-000278,0.0911256993603
ACH-000279,-0.0114852224975
ACH-000280,0.0808378569495
ACH-000281,-0.0159551583311
ACH-000288,-0.015489736914399999
ACH-000291,-0.00356330167088
ACH-000293,-0.207870681774
ACH-000294,-0.16728851796299998
ACH-000295,-0.12217194271199999
ACH-000296,0.08365029896580001
ACH-000302,-0.06351266267149999
ACH-000304,0.209569222159
ACH-000307,-0.17971086172000003
ACH-000308,-0.020716693398200002
ACH-000310,0.148530675801
ACH-000311,0.0101551959828
ACH-000312,0.162093467013
ACH-000315,-0.035946504379599994
ACH-000316,0.0944617455465
ACH-000317,0.13654443022600002
ACH-000318,-0.0523324521513
ACH-000319,-0.183609566575
ACH-000320,0.15747698109400002
ACH-000322,-0.0846854196074
ACH-000323,-0.0666753184622
ACH-000324,0.0162832967626
ACH-000329,-0.217270912686
ACH-000330,-0.0622202037519
ACH-000331,0.0066481103817800005
ACH-000332,0.103799217309
ACH-000334,-0.154557836512
ACH-000335,-0.0387135087365
ACH-000336,-0.31773252158599996
ACH-000337,-0.137165375905
ACH-000339,0.0669058558205
ACH-000341,0.0955165554535
ACH-000348,-0.123939665702
ACH-000350,0.06353900751410001
ACH-000352,0.16774591345599998
ACH-000356,0.06724815207109999
ACH-000361,0.0423315260231
ACH-000362,0.0426195244333
ACH-000363,-0.038622633275800004
ACH-000364,-0.0120426808387
ACH-000365,-0.08741389375690001
ACH-000366,-0.010766030628
ACH-000368,0.10935208848200001
ACH-000374,-0.036386122314
ACH-000375,-0.103487098281
ACH-000376,-0.0449805941287
ACH-000381,-0.176412332416
ACH-000383,-0.042648172120199994
ACH-000387,-0.052588709574600004
ACH-000389,0.203212874727
ACH-000390,-0.162052873167
ACH-000393,0.0074717111625800005
ACH-000395,0.008282328454759999
ACH-000397,-0.000678950993368
ACH-000401,-0.116488963005
ACH-000402,-0.08293041058469999
ACH-000403,0.0199737766153
ACH-000404,-0.056219112590199995
ACH-000406,-0.0254419381112
