,DES (1674)
ACH-000376,-0.021567518415599996
ACH-000381,-0.116043189965
ACH-000383,-0.127999752227
ACH-000387,0.0478379062867
ACH-000389,-0.0705589536689
ACH-000390,-0.028543230312099998
ACH-000393,-0.038752636770300004
ACH-000395,-0.00452054464186
ACH-000397,-0.09522148060560001
ACH-000401,0.163671571331
ACH-000402,-0.11476974448300001
ACH-000403,-0.18477980437600003
ACH-000404,0.0212775883468
ACH-000406,0.0436094548185
ACH-000407,0.0504245430062
ACH-000408,0.215709619938
ACH-000410,0.08807630985639998
ACH-000411,-0.0919890877073
ACH-000414,0.067348646447
ACH-000415,-0.14026761618300002
ACH-000416,-0.0722645806262
ACH-000420,-0.238619101468
ACH-000421,0.0307608476229
ACH-000424,0.0033358861686199996
ACH-000425,0.0256316255199
ACH-000426,0.0618794233669
ACH-000427,-0.19186607089299998
ACH-000433,0.20257691668400002
ACH-000436,0.09065614325969999
ACH-000444,-0.1688799132
ACH-000445,-0.35760268744
ACH-000448,0.012557771380399999
ACH-000450,-0.0645682680083
ACH-000452,-0.060896310103699995
ACH-000454,-0.128365753245
ACH-000458,-0.129166836595
ACH-000459,-0.181040249115
ACH-000460,-0.139256667438
ACH-000461,-0.046179124866199996
ACH-000463,-0.186165792852
ACH-000464,-0.0938144535767
ACH-000466,0.11379565763699999
ACH-000467,-0.0639331560769
ACH-000468,0.083584297414
ACH-000469,-0.0674624575386
ACH-000470,-0.0251538356702
ACH-000471,-0.07027844456089999
ACH-000472,-0.0510054239659
ACH-000473,0.10645198552999999
ACH-000475,-0.19020012737999997
ACH-000476,-0.11746549906199999
ACH-000477,0.0032498255478200003
ACH-000480,-0.17433878887899998
ACH-000481,-0.00019905430567
ACH-000483,-0.086497275924
ACH-000484,0.0682005621182
ACH-000485,-0.23217947483399998
ACH-000486,-0.0118953391392
ACH-000487,-0.12459187451199999
ACH-000488,-0.050097688337400005
ACH-000490,-0.195979077033
ACH-000491,-0.11848025605000001
ACH-000495,-0.0779100967603
ACH-000496,-0.179198387492
ACH-000499,-0.137268587115
ACH-000500,-0.46172229075300003
ACH-000502,-0.00867836873777
ACH-000503,0.0384395549244
ACH-000505,-0.049247169002800004
ACH-000507,0.0133669570099
ACH-000510,-0.0369406063419
ACH-000511,-0.08698906389180001
ACH-000512,-0.21956761705299999
ACH-000516,-0.013898609829500001
ACH-000517,-0.08103472262400001
ACH-000518,0.043074338482099996
ACH-000520,0.0273623654036
ACH-000521,0.0974371291626
ACH-000522,-0.0949934425268
ACH-000524,0.032598289847
ACH-000527,-0.0950291931305
ACH-000528,-0.040544115891
ACH-000537,-0.0243054647098
ACH-000541,0.11705266192
ACH-000542,0.059698863396300005
ACH-000544,-0.097368047795
ACH-000545,0.022437183785399998
ACH-000547,0.30168163802299997
ACH-000548,-0.0955255236004
ACH-000549,0.007309503266520001
ACH-000550,-0.22418984035700001
ACH-000552,-0.045957924762199995
ACH-000556,-0.17903684627500002
ACH-000557,-0.0180897395166
ACH-000570,-0.059007598526999994
ACH-000571,-0.0374740087714
ACH-000573,-0.14806599481899999
ACH-000576,0.00207897191877
ACH-000580,-0.026572652924700003
ACH-000584,-0.0695215486791
ACH-000585,-0.051790213268
ACH-000588,-0.0811942891126
ACH-000589,-0.0185808027443
ACH-000591,-0.0809101541863
ACH-000593,-0.103755150561
ACH-000600,-0.271066309156
ACH-000601,-0.011097375766700002
ACH-000604,0.133219272876
ACH-000605,-0.148444631821
ACH-000606,-0.18711166111400002
ACH-000608,0.037375763580699994
ACH-000614,-0.0411036480656
ACH-000616,-0.15492311739
ACH-000618,-0.21076665921799997
ACH-000619,0.00240939110996
ACH-000620,0.041826234542999996
ACH-000621,-0.0282243154612
ACH-000622,-0.127819848343
ACH-000623,-0.0748059287598
ACH-000624,-0.10296372262
ACH-000627,-0.121315909789
ACH-000630,-0.0298842972346
ACH-000632,-0.10316171521400001
ACH-000633,-0.042664420999999994
ACH-000637,-0.100646438587
ACH-000638,0.0635087640708
ACH-000646,0.0673538424721
ACH-000647,0.020821067267
ACH-000648,0.128907780894
ACH-000649,-0.11113084411499999
ACH-000651,-4.41758078481e-05
ACH-000652,-0.213002159077
ACH-000653,-0.096815589989
ACH-000657,-0.039503554119
ACH-000658,0.0954884307139
ACH-000661,0.0636756671948
ACH-000662,-0.364755144797
ACH-000663,-0.0507590598194
ACH-000665,-0.176913872523
ACH-000671,-0.0553343104897
ACH-000673,-0.036195755206699994
ACH-000676,0.0331091326496
ACH-000677,-0.0282159700506
ACH-000681,0.0321147489214
ACH-000682,-0.061845159454899996
ACH-000683,-0.08554058577880001
ACH-000684,-0.139809273791
ACH-000688,-0.272885862555
ACH-000693,-0.00154941527202
ACH-000694,-0.0110997083647
ACH-000695,0.27422192488
ACH-000696,-0.0789836681151
ACH-000697,-0.427638757184
ACH-000699,-0.0421033732517
ACH-000701,-0.0760745719594
ACH-000706,-0.09077507081160001
ACH-000711,-0.0352134322884
ACH-000713,0.08027775802189999
ACH-000714,-0.21300108721799998
ACH-000718,0.144615351769
ACH-000720,-0.15540352141
ACH-000721,-0.04531974968
ACH-000724,-0.005939490693119999
ACH-000725,0.0763868074036
ACH-000732,-0.09156563544089999
ACH-000734,-0.10687918270199999
ACH-000735,-0.164614317378
ACH-000736,-0.11865718466900001
ACH-000738,-0.105982693884
ACH-000746,0.175556619445
ACH-000747,-0.09803770492889999
ACH-000748,-0.25513737627
ACH-000753,0.0556787515537
ACH-000756,0.0292643211668
ACH-000757,0.23280751147700002
ACH-000758,-0.10720445969499999
ACH-000760,-0.0144200290689
ACH-000763,-0.0520164016204
ACH-000764,-0.0329298497481
ACH-000765,-0.1302367748
ACH-000766,-0.022110754369900003
ACH-000767,-0.21337726936999998
ACH-000768,0.011018028096200002
ACH-000769,0.10634158620999999
ACH-000770,-0.015963161440099998
ACH-000771,-0.103268692193
ACH-000773,0.22677168578
ACH-000776,-0.122652123695
ACH-000777,-0.135133730768
ACH-000778,-0.20504404306899998
ACH-000781,-0.0829655816228
ACH-000782,-0.0978538491354
ACH-000783,0.0280020227487
ACH-000784,0.0965416617825
ACH-000785,-0.023330964149000002
ACH-000787,-0.107440627284
ACH-000788,0.0529558439619
ACH-000791,0.0193750801797
ACH-000792,0.0738763613485
ACH-000794,-0.10628333625
ACH-000796,0.0224092926418
ACH-000799,-0.15946240070599998
ACH-000800,-0.16832600193
ACH-000802,-0.0434896079893
ACH-000804,0.0988898155796
ACH-000805,-0.07803630491
ACH-000809,-0.0967509070958
ACH-000810,0.276944293803
ACH-000811,-0.07170758449810001
ACH-000817,-0.24239308981999996
ACH-000819,-0.100011568136
ACH-000820,0.0762349773635
ACH-000821,-0.0323422193659
ACH-000822,0.102878975845
ACH-000823,-0.109598087661
ACH-000824,-0.0666277235038
ACH-000827,-0.0354870911864
ACH-000829,-0.10054759386800001
ACH-000831,-0.17956268273499998
ACH-000832,0.0681107078849
ACH-000833,-0.21584084019299998
ACH-000834,-0.157003025909
ACH-000835,-0.07396335264380001
ACH-000836,0.015133493801200002
ACH-000837,-0.0298666571898
ACH-000838,0.058252381644800004
ACH-000839,-0.279263518174
ACH-000840,-0.100741573554
ACH-000841,0.0194753915673
ACH-000843,-0.0594757026023
ACH-000846,0.07995649574460001
ACH-000847,-0.028605460705599998
ACH-000848,-0.10119385085100001
ACH-000849,-0.105507991646
ACH-000851,-0.140494371347
ACH-000855,0.00259164565448
ACH-000856,-0.0751691978104
ACH-000858,-0.08748368665539999
ACH-000859,-0.228617648777
ACH-000861,-0.0376279899734
ACH-000862,0.0403889097765
ACH-000865,-0.11301508419000002
ACH-000866,-0.077562753545
ACH-000867,-0.10174481318499999
ACH-000869,0.125133544689
ACH-000872,-0.021287822779900004
ACH-000873,-0.0762641202612
ACH-000876,-0.06600710301149999
ACH-000878,-0.143421490799
ACH-000880,-0.235862539175
ACH-000881,-0.0837211763533
ACH-000882,-0.122367461943
ACH-000884,0.033883648103299996
ACH-000885,-0.0195759314638
ACH-000887,-0.11156578076500001
ACH-000888,-0.007501385323289999
ACH-000889,-0.0596497691922
ACH-000890,0.0653836607278
ACH-000896,0.012370699309100001
ACH-000898,0.14862435813
ACH-000900,-0.00378184099294
ACH-000901,0.0914108275055
ACH-000905,-0.0056179059043599995
ACH-000906,-0.029260706193400002
ACH-000907,-0.181175732518
ACH-000910,-0.0844421791002
ACH-000911,-0.0906929916449
ACH-000912,-0.0341004019002
ACH-000913,-0.18898673348900002
ACH-000915,0.0332527474955
ACH-000916,0.311773598537
ACH-000917,-0.0208558421652
ACH-000921,-0.0572329001956
ACH-000924,-0.047384698258600005
ACH-000926,-0.035395399104400004
ACH-000928,-0.22763468525
ACH-000929,0.112019437536
ACH-000932,-0.0901816721916
ACH-000935,-0.04286801492330001
ACH-000936,-0.0353227722742
ACH-000937,-0.06927294015339999
ACH-000938,0.0548275519982
ACH-000939,-0.157685437263
ACH-000941,-0.0407309073431
ACH-000943,-0.0129673164368
ACH-000946,-0.08032334469739999
ACH-000947,-0.0936419373414
ACH-000948,0.0231925637555
ACH-000950,0.260850363626
ACH-000953,-0.21897560044
ACH-000957,0.0852916896745
ACH-000958,-0.110899735344
ACH-000960,-0.0328940010258
ACH-000963,-0.05185689605280001
ACH-000968,-0.007414998373819999
ACH-000969,-0.0210642883678
ACH-000973,0.024167080552099998
ACH-000974,-0.121972780298
ACH-000975,-0.163195860319
ACH-000976,0.0011986700715899998
ACH-000978,-0.341225489508
ACH-000980,-0.221999032676
ACH-000984,0.0208746354137
ACH-000986,0.0992125720538
ACH-000988,0.0220386461062
ACH-000993,0.0761313615749
ACH-000994,0.0858431049471
ACH-000996,0.0352932730384
ACH-001001,-0.129685910366
ACH-001020,-0.107645929217
ACH-001028,-0.11233079300799999
ACH-001031,-0.10883510214000001
ACH-001038,-0.0371078091846
ACH-001048,-0.0749502323004
ACH-001050,-0.194078213261
ACH-001053,-0.043770107959
ACH-001054,-0.204480571698
ACH-001061,-0.038255785454800004
ACH-001067,-0.203877712783
ACH-001075,-0.13928983800699998
ACH-001096,0.00126298989773
ACH-001128,-0.19143528333299997
ACH-001134,-0.07462749957760001
ACH-001151,-0.08925409405510001
ACH-001163,0.00173415999419
ACH-001164,0.050281571283599995
ACH-001173,-0.0252722982139
ACH-001183,-0.143189249312
ACH-001184,0.0173681372905
ACH-001190,-0.16134311786900002
ACH-001192,0.149703473424
ACH-001193,0.136443688825
ACH-001196,0.176853306808
ACH-001197,0.052757630529500006
ACH-001205,-0.0329760985207
ACH-001211,-0.188166745627
ACH-001212,-0.218957837254
ACH-001228,-0.22849988630399998
ACH-001232,0.0272542709392
ACH-001239,-0.16933298140900002
ACH-001274,-0.0164398848069
ACH-001275,0.210777122335
ACH-001277,-0.128267430307
ACH-001278,-0.0594666432725
ACH-001280,-0.168086853968
ACH-001283,-0.052553375532800005
ACH-001289,-0.0498335011319
ACH-001295,0.00172558439063
ACH-001300,-0.16397353506100001
ACH-001301,-0.11936153729599999
ACH-001302,-0.299619503638
ACH-001303,-0.0832674418707
ACH-001306,-0.16736909206199999
ACH-001318,-0.096723223223
ACH-001322,-0.028370073391999998
ACH-001328,-0.005559429688979999
ACH-001332,-0.0229134188535
ACH-001333,-0.14751997740999997
ACH-001336,-0.0708471911614
ACH-001340,-0.0156057777979
ACH-001346,0.0450917214731
ACH-001353,-0.0895944035602
ACH-001354,0.18720159961
ACH-001367,-0.123286226197
ACH-001368,-0.023085276460099998
ACH-001374,-0.5622002791290001
ACH-001375,-0.240895339881
ACH-001377,-0.011925446522500001
ACH-001380,-0.0638569423134
ACH-001391,-0.285609223089
ACH-001407,-0.194887957016
ACH-001408,-0.0758052608741
ACH-001413,-0.0530208020681
ACH-001430,-0.19750430513300002
ACH-001431,0.0289036757655
ACH-001450,-0.07587830044480001
ACH-001496,-0.029028600643599998
ACH-001500,-0.0324426724766
ACH-001521,-0.114258744472
ACH-001523,-0.109879496027
ACH-001532,-0.022022860635000002
ACH-001536,-0.00290375801863
ACH-001550,-0.0389180362227
ACH-001552,-0.112369245522
ACH-001554,-0.08369642394719999
ACH-001645,0.0991473281396
ACH-001654,-0.027155921734700002
ACH-001715,-0.03765936617480001
ACH-001735,0.0345703588254
ACH-001736,0.0157318008033
ACH-001737,0.0373593101948
ACH-001740,-0.216621969474
ACH-001745,-0.231878871939
ACH-001750,-0.0628326988294
ACH-001765,-0.0816782705456
ACH-001956,-0.0480234205234
ACH-001957,-0.13325629736199998
