,LGI1 (9211)
ACH-000004,-0.243716386191
ACH-000007,-0.112956036966
ACH-000009,-0.261553610738
ACH-000011,-0.122149867161
ACH-000012,-0.163412817012
ACH-000013,-0.195977835516
ACH-000014,-0.103318965469
ACH-000015,-0.27189178800700003
ACH-000017,-0.209989973453
ACH-000018,-0.36689628086
ACH-000019,-0.174245802316
ACH-000021,-0.10272163945900001
ACH-000022,0.10789065398499999
ACH-000025,-0.23713485111
ACH-000028,-0.10108515789999999
ACH-000030,-0.197744083311
ACH-000035,-0.10251852523
ACH-000036,-0.29643241451200003
ACH-000037,-0.333725046543
ACH-000039,-0.218432349948
ACH-000040,-0.225057969199
ACH-000041,-0.158697464928
ACH-000042,-0.129758983188
ACH-000045,-0.223749172194
ACH-000047,-0.2184436521
ACH-000052,-0.618293339514
ACH-000053,-0.0676016309681
ACH-000054,-0.137334925079
ACH-000055,-0.012012804941399998
ACH-000060,-0.177414572008
ACH-000067,-0.383890002773
ACH-000070,-0.368572700619
ACH-000075,0.0527897820179
ACH-000078,-0.150900694769
ACH-000082,-0.08012891660930001
ACH-000085,-0.07878307073089999
ACH-000086,-0.213137801614
ACH-000087,-0.237283163675
ACH-000092,-0.027668783702799998
ACH-000095,-0.19276795841299998
ACH-000097,-0.0374033252677
ACH-000098,-0.233459417418
ACH-000099,-0.148784894169
ACH-000108,-0.213459986343
ACH-000113,-0.176225686072
ACH-000115,-0.224603485733
ACH-000116,-0.0141239801314
ACH-000118,-0.137127175504
ACH-000120,-0.00808386054416
ACH-000123,-0.128002181825
ACH-000127,-0.167778973433
ACH-000128,-0.202311218411
ACH-000132,-0.101509481565
ACH-000133,-0.324807570739
ACH-000137,-0.225632275356
ACH-000138,-0.143190359316
ACH-000142,-0.38159555600100004
ACH-000143,-0.311774731049
ACH-000146,-0.163219493499
ACH-000148,-0.16021709665
ACH-000150,-0.270830191056
ACH-000152,-0.134175315592
ACH-000153,-0.106444400439
ACH-000159,-0.0657806876407
ACH-000160,-0.347599053515
ACH-000163,-0.179982515892
ACH-000167,0.08554558930939998
ACH-000168,-0.188338461588
ACH-000169,-0.0302504229685
ACH-000178,-0.081657225592
ACH-000182,-0.301411043422
ACH-000183,-0.24016465635099998
ACH-000188,-0.09595747009880001
ACH-000189,0.0042147390455600005
ACH-000190,-0.00860499021867
ACH-000198,-0.123672820112
ACH-000204,-0.0574943759277
ACH-000206,-0.121829394497
ACH-000207,-0.256430927165
ACH-000211,-0.24155643480300001
ACH-000215,-0.18716399127500002
ACH-000221,-0.0950835868694
ACH-000222,-0.27747219209699997
ACH-000223,-0.237465118839
ACH-000226,-0.0652037101068
ACH-000227,-0.24825612305199998
ACH-000228,-0.08964928657089999
ACH-000231,-0.124845675143
ACH-000232,-0.046802634666300004
ACH-000233,-0.124373522455
ACH-000234,-0.144068005471
ACH-000235,-0.11201924403899999
ACH-000237,-0.207597045784
ACH-000238,-0.205745757133
ACH-000243,-0.13997671481899998
ACH-000244,0.173566866642
ACH-000246,-0.24544812275800001
ACH-000248,-0.250712222727
ACH-000250,-0.3065004238
ACH-000251,-0.30819108172299997
ACH-000253,-0.11328696852600001
ACH-000255,-0.21017311748700002
ACH-000256,-0.0828471612445
ACH-000257,-0.293169528346
ACH-000258,-0.19756927349700001
ACH-000259,-0.105126788966
ACH-000260,-0.23387622114999998
ACH-000261,-0.0584273920474
ACH-000262,-0.10388928237600001
ACH-000263,-0.328900402824
ACH-000264,-0.22629820685
ACH-000265,-0.20019875811
ACH-000266,-0.077817958238
ACH-000272,0.0143469069208
ACH-000273,-0.262361001712
ACH-000274,-0.0868032227225
ACH-000277,-0.17918341105399999
ACH-000278,-0.0663703621284
ACH-000279,-0.142944431378
ACH-000280,-0.11820468596799999
ACH-000281,-0.147477526152
ACH-000288,-0.204036160234
ACH-000291,-0.122245441429
ACH-000293,-0.134000852436
ACH-000294,-0.239686461481
ACH-000295,-0.21345431443500001
ACH-000296,-0.237069058577
ACH-000302,-0.108971545296
ACH-000304,-0.10552780362299999
ACH-000307,-0.15607640644200002
ACH-000308,-0.148619059361
ACH-000310,-0.353903784902
ACH-000311,-0.206679629844
ACH-000312,-0.10600654661
ACH-000315,-0.0805598891322
ACH-000316,0.00347528623775
ACH-000317,-0.18881428549100002
ACH-000318,-0.08143772671860001
ACH-000319,-0.211591127868
ACH-000320,-0.243529199929
ACH-000322,-0.162014496567
ACH-000323,-0.28666194642299997
ACH-000324,-0.252957692418
ACH-000329,-0.07832864141319999
ACH-000330,0.024931152445
ACH-000331,-0.100768674306
ACH-000332,-0.0476749477648
ACH-000334,-0.126586202157
ACH-000335,-0.0497231989178
ACH-000336,0.21888781657499998
ACH-000337,-0.0422792780893
ACH-000339,-0.199511686365
ACH-000341,-0.3065343226
ACH-000348,-0.030248136189799997
ACH-000350,-0.0202481160745
ACH-000352,-0.117614548168
ACH-000356,-0.47475140525700005
ACH-000361,-0.550562600084
ACH-000362,-0.154803616847
ACH-000363,-0.089135602734
ACH-000364,0.019400446476599997
ACH-000365,-0.03863379070569999
ACH-000366,-0.228207194562
ACH-000368,-0.128449963236
ACH-000374,-0.28922266331999996
ACH-000375,-0.307420019042
ACH-000376,-0.125302928828
ACH-000381,-0.277193240353
ACH-000383,-0.0606828658507
ACH-000387,-0.267589110648
ACH-000389,0.019474344152900003
ACH-000390,-0.181398379617
ACH-000393,-0.12876234107999998
ACH-000395,-0.389653431469
ACH-000397,-0.16280968799599999
ACH-000401,0.0561700147696
ACH-000402,-0.13190393742599998
ACH-000403,-0.044956251873900004
ACH-000404,-0.0843037765721
ACH-000406,-0.119285094858
ACH-000407,-0.0405622719503
ACH-000408,-0.23703446001999998
ACH-000410,-0.104472680909
ACH-000411,-0.0484265625786
ACH-000414,-0.104390758544
ACH-000415,-0.27617516605799997
ACH-000416,-0.17210451736
ACH-000420,-0.267201357977
ACH-000421,0.0109409694542
ACH-000424,0.046064865894599995
ACH-000425,-0.158886127853
ACH-000426,0.0271045477282
ACH-000427,0.0352967587861
ACH-000433,-0.184340938414
ACH-000436,-0.16105088814500002
ACH-000444,-0.153796610094
ACH-000445,-0.28079437009
ACH-000448,-0.0243033306924
ACH-000450,-0.24557978796500002
ACH-000452,-0.195578664707
ACH-000454,-0.270379289749
ACH-000458,-0.163303433351
ACH-000459,-0.34224975417099995
ACH-000460,-0.0534210088004
ACH-000461,-0.300255056816
ACH-000463,-0.026648248493599997
ACH-000464,0.035924863372
ACH-000466,-0.294215300057
ACH-000467,-0.22964614243200002
ACH-000468,-0.181021832251
ACH-000469,-0.20560348223400002
ACH-000470,-0.175037541769
ACH-000471,-0.0607630977556
ACH-000472,-0.16932974856400002
ACH-000473,-0.133737361552
ACH-000475,-0.116522220421
ACH-000476,-0.259652552155
ACH-000477,-0.238888106784
ACH-000480,-0.027652181231499998
ACH-000481,-0.195323396373
ACH-000483,0.08612109242869999
ACH-000484,0.103141857139
ACH-000485,0.0863040888002
ACH-000486,-0.025273764607599995
ACH-000487,-0.17762246114500002
ACH-000488,-0.0633512776117
ACH-000490,-0.08225866389139999
ACH-000491,-0.0814832108664
ACH-000495,-0.123173196392
ACH-000496,-0.324286051301
ACH-000499,-0.392700187644
ACH-000500,0.31639104626
ACH-000502,-0.147769310983
ACH-000503,-0.165832204201
ACH-000505,-0.0740728339535
ACH-000507,-0.148638679525
ACH-000510,-0.167045785437
ACH-000511,-0.16633289581
ACH-000512,-0.191133700042
ACH-000516,0.06595953786719999
ACH-000517,-0.10351137365900001
ACH-000518,-0.0612638742515
ACH-000520,-0.192800448974
ACH-000521,-0.225126503831
ACH-000522,-0.08483719250579999
ACH-000524,-0.129062691827
ACH-000527,-0.0735657549411
ACH-000528,-0.143406139339
ACH-000537,-0.062067752757199994
ACH-000541,-0.6970656926809999
ACH-000542,-0.149420474309
ACH-000544,-0.19485334316199998
ACH-000545,-0.243138445315
ACH-000547,-0.37295966263999997
ACH-000548,-0.147104790384
ACH-000549,0.0686524194559
ACH-000550,-0.256178585936
ACH-000552,-0.133180378482
ACH-000556,-0.0452075580091
ACH-000557,-0.330934543903
ACH-000570,-0.12217857863600001
ACH-000571,-0.0822120530629
ACH-000573,-0.125839293869
ACH-000576,-0.0332509344368
ACH-000580,0.08002883715369999
ACH-000584,-0.00982195611668
ACH-000585,-0.057211213166300005
ACH-000588,-0.105104362835
ACH-000589,-0.0554399010076
ACH-000591,0.0007828677780810002
ACH-000593,-0.319794915632
ACH-000600,-0.1350324467
ACH-000601,-0.12136822946699999
ACH-000604,-0.0747129429638
ACH-000605,-0.321635384561
ACH-000606,-0.311971226669
ACH-000608,-0.0587736579902
ACH-000614,-0.127528398937
ACH-000616,-0.0796694266826
ACH-000618,-0.245394645207
ACH-000619,-0.20343796421799998
ACH-000620,-0.0940525454369
ACH-000621,-0.155137184775
ACH-000622,-0.125967160374
ACH-000623,-0.21126766342599998
ACH-000624,-0.07182266179010001
ACH-000627,-0.219306370172
ACH-000630,-0.117959511513
ACH-000632,-0.323835028876
ACH-000633,-0.0498102074008
ACH-000637,-0.16304394611700002
ACH-000638,-0.315918233868
ACH-000646,0.15487072056099999
ACH-000647,-0.0496879266211
ACH-000648,-0.17397057905699997
ACH-000649,-0.16796657382199998
ACH-000651,-0.117268263992
ACH-000652,-0.128468108896
ACH-000653,0.0183561834213
ACH-000657,-0.231076886191
ACH-000658,0.00324041004573
ACH-000661,0.0212584750386
ACH-000662,0.184301645488
ACH-000663,-0.153978722672
ACH-000665,-0.156985372803
ACH-000671,-0.12302567256699999
ACH-000673,-0.266224661382
ACH-000676,-0.11494711080900001
