,BLMH (642)
ACH-000004,-0.14640611144500001
ACH-000007,0.109446982044
ACH-000009,-0.036000405467699996
ACH-000011,0.102693549063
ACH-000012,0.021098139410900003
ACH-000013,-0.0506483331278
ACH-000014,0.109080985176
ACH-000015,-0.00265451848789
ACH-000017,-0.028747230490299997
ACH-000018,0.317721756619
ACH-000019,-0.287799744116
ACH-000021,-0.0486382761279
ACH-000022,-0.0767389167556
ACH-000025,0.054157720404099996
ACH-000028,0.005436363128600001
ACH-000030,-0.10075045884600001
ACH-000035,-0.295415555925
ACH-000036,-0.190158811397
ACH-000037,0.0618376070648
ACH-000039,0.0436753780425
ACH-000040,0.13044440053300002
ACH-000041,0.0153981778826
ACH-000042,0.0319506537309
ACH-000045,-0.0310904867396
ACH-000047,-0.229668909731
ACH-000052,0.0921655881953
ACH-000053,0.018309297103900002
ACH-000054,-0.011463431158799999
ACH-000055,-0.155627869995
ACH-000060,0.116009231604
ACH-000067,0.0456373003665
ACH-000070,0.052360697976500004
ACH-000075,0.306075455738
ACH-000078,-0.199079990092
ACH-000082,0.004496691809770001
ACH-000085,-0.0716040363869
ACH-000086,-0.0308093274046
ACH-000087,-0.278483572599
ACH-000092,0.23241754155699998
ACH-000095,0.017747740047
ACH-000097,-0.0493910600916
ACH-000098,-0.0729695286069
ACH-000099,0.0733523041443
ACH-000108,-0.069818822444
ACH-000113,0.056739627209800005
ACH-000115,0.0018360793879100001
ACH-000116,0.019910308239
ACH-000118,0.0782782433117
ACH-000120,-0.0534439817344
ACH-000123,-0.130126258167
ACH-000127,0.00174547135339
ACH-000128,0.0541222933851
ACH-000132,0.0632824873089
ACH-000133,0.048342733382800006
ACH-000137,-0.0208269008414
ACH-000138,-0.0374433047004
ACH-000142,-0.028205658958
ACH-000143,-0.0312046656461
ACH-000146,0.190782580422
ACH-000148,0.14398487346799999
ACH-000150,0.18518486313299998
ACH-000152,-0.0508213130737
ACH-000153,0.144504858869
ACH-000159,0.0708457118897
ACH-000160,-0.0213463667176
ACH-000163,0.00153830174631
ACH-000167,0.017346112035900002
ACH-000168,0.0747355592722
ACH-000169,0.052045925508399996
ACH-000178,-0.00989217317041
ACH-000182,-0.009008750900770001
ACH-000183,-0.058413070647099996
ACH-000188,-0.07076012072910001
ACH-000189,0.04839392549819999
ACH-000190,0.193660755424
ACH-000198,-0.11905731237299999
ACH-000204,0.033343690117599994
ACH-000206,0.187238739647
ACH-000207,-0.30016622215300004
ACH-000211,-0.0710101961365
ACH-000215,0.129835863173
ACH-000221,0.08346675520819999
ACH-000222,-0.004894510799979999
ACH-000223,-0.013704679436899998
ACH-000226,0.15617625748199998
ACH-000227,-0.22932339005600003
ACH-000228,-0.0018788188793499997
ACH-000231,0.042611294875
ACH-000232,-0.00901038145014
ACH-000233,0.20050878106199999
ACH-000234,-0.020598300657500002
ACH-000235,0.0142433430803
ACH-000237,0.251469477941
ACH-000238,0.0429859202604
ACH-000243,-0.138887499028
ACH-000244,-0.08719518374360001
ACH-000246,0.00237643822828
ACH-000248,-0.28968165887499997
ACH-000250,-0.0302221002728
ACH-000251,-0.24011779057500002
ACH-000253,0.09649144394649999
ACH-000255,-0.05392119177069999
ACH-000256,0.07963890300200001
ACH-000257,-0.08732584626420001
ACH-000258,-0.137811150688
ACH-000259,0.09502837607510001
ACH-000260,0.0520304003656
ACH-000261,-0.0149112244661
ACH-000262,0.0591819650876
ACH-000263,0.129345276907
ACH-000264,-0.153995480921
ACH-000265,-0.123602577214
ACH-000266,0.0169818175429
ACH-000272,-0.101819648939
ACH-000273,0.12162731105699999
ACH-000274,-0.146096076592
ACH-000277,0.0260998411491
ACH-000278,0.043371303255
ACH-000279,-0.0559547201906
ACH-000280,0.161812791439
ACH-000281,-0.225480593484
ACH-000288,-0.0928216306488
ACH-000291,-0.072106945517
ACH-000293,-0.0347124214756
ACH-000294,0.191119699679
ACH-000295,-0.13389003635
ACH-000296,0.17544019128600002
ACH-000302,0.0655862416563
ACH-000304,-0.10775942039799999
ACH-000307,0.111964954997
ACH-000308,0.0885634932705
ACH-000310,0.11372709039899999
ACH-000311,0.021003774655499997
ACH-000312,-0.029670533829
ACH-000315,0.0606393010015
ACH-000316,0.059538340895
ACH-000317,0.226136153373
ACH-000318,-0.0550464642712
ACH-000319,0.047573472558699995
ACH-000320,0.00784588874384
ACH-000322,0.267884518405
ACH-000323,0.013242225996100001
ACH-000324,0.0538670035716
ACH-000329,0.0296533169538
ACH-000330,-0.0653545851972
ACH-000331,0.08331415475819999
ACH-000332,0.0978810296504
ACH-000334,-0.17479973970899998
ACH-000335,0.15482096297599998
ACH-000336,0.45450238854900005
ACH-000337,-0.08624683048569999
ACH-000339,-0.0113342697796
ACH-000341,0.08729170071760001
ACH-000348,0.010533802577200001
ACH-000350,-0.137379210908
ACH-000352,0.020151459549599997
ACH-000356,0.137268414306
ACH-000361,-0.08076688329189999
ACH-000362,0.164836725524
ACH-000363,-0.0780029120474
ACH-000364,0.130612314015
ACH-000365,0.0161609815538
ACH-000366,-0.0147752911699
ACH-000368,0.234968138153
ACH-000374,-0.036989529118400005
ACH-000375,-0.129323774573
ACH-000376,0.05762939315309999
ACH-000381,-0.06014756886559999
ACH-000383,0.08436132596179999
ACH-000387,0.142361505174
ACH-000389,0.07251265827480001
ACH-000390,-0.021826307047900003
ACH-000393,0.046483095581499996
ACH-000395,0.130171439944
ACH-000397,0.0142820545595
ACH-000401,-0.0885454451927
ACH-000402,-0.041301344708599995
ACH-000403,0.11332567805600001
ACH-000404,-0.187244984226
ACH-000406,-0.0358235706011
ACH-000407,0.179270706164
ACH-000408,-0.0402445568161
ACH-000410,0.17243659291299998
ACH-000411,0.0906148673443
ACH-000414,-0.00830253418551
ACH-000415,-0.236881790093
ACH-000416,0.160813828025
ACH-000420,0.061741129167599995
ACH-000421,-0.012186975820599999
ACH-000424,0.0995144965386
ACH-000425,0.208008834237
ACH-000426,0.214900297161
ACH-000427,0.00127351389772
ACH-000433,-0.25306310571400004
ACH-000436,0.265774532311
ACH-000444,0.042893686365199996
ACH-000445,0.138612508831
ACH-000448,0.0195367588145
ACH-000450,-0.0723453997017
ACH-000452,0.08042335967360001
ACH-000454,0.29524163620099997
ACH-000458,-0.21697352233000003
ACH-000459,0.296105106833
ACH-000460,0.206680350728
ACH-000461,0.10538041512099999
ACH-000463,0.0401007143896
ACH-000464,0.04865975382590001
ACH-000466,0.00334355677425
ACH-000467,0.0021604742928600005
ACH-000468,-0.20824265502999997
ACH-000469,0.17414326930799998
ACH-000470,0.082563561721
ACH-000471,0.0797763195098
ACH-000472,0.04885508831180001
ACH-000473,0.0812014578959
ACH-000475,0.11135386463
ACH-000476,0.100606106151
ACH-000477,-0.333787600139
ACH-000480,-0.22358261987599998
ACH-000481,0.316740412192
ACH-000483,-0.189715059426
ACH-000484,-0.207714909624
ACH-000485,-0.0863435161188
ACH-000486,-0.0867006491678
ACH-000487,0.0425203247559
ACH-000488,-0.0697646365095
ACH-000490,0.0308009764786
