,ZNF385A (25946)
ACH-000004,-0.291107860028
ACH-000007,-0.08759053977949999
ACH-000009,-0.213769034447
ACH-000011,-0.0800181358839
ACH-000012,-0.6710166596720001
ACH-000013,-0.137675223615
ACH-000014,-0.11910451668199999
ACH-000015,-0.181823754146
ACH-000017,-0.230471641571
ACH-000018,-0.22427075931499998
ACH-000019,0.044801081480999996
ACH-000021,-0.141088310547
ACH-000022,-0.163490861576
ACH-000025,-0.166722570544
ACH-000028,-0.240865199229
ACH-000030,-0.158740470301
ACH-000035,-0.21044125187899998
ACH-000036,-0.233562315126
ACH-000037,-0.278120318725
ACH-000039,-0.07718744584460001
ACH-000040,-0.05594640667069999
ACH-000041,-0.291284611922
ACH-000042,-0.137963959905
ACH-000045,-0.281633504182
ACH-000047,-0.241700225737
ACH-000052,-0.232434309336
ACH-000053,-0.110225872546
ACH-000054,-0.11157287879200001
ACH-000055,-0.193346954426
ACH-000060,-0.08957582688989998
ACH-000067,-0.114786232661
ACH-000070,-0.055946465794400005
ACH-000075,-0.0285168315956
ACH-000078,-0.174614166261
ACH-000082,-0.23437545324900003
ACH-000085,-0.179183368477
ACH-000086,-0.230828573721
ACH-000087,-0.140547619068
ACH-000092,-0.229817005861
ACH-000095,-5.45055460566e-06
ACH-000097,-0.172925054312
ACH-000098,-0.0411376662632
ACH-000099,-0.046216232656899996
ACH-000108,-0.0739266993111
ACH-000113,-0.0925258553304
ACH-000115,-0.0325975875317
ACH-000116,-0.102395562335
ACH-000118,-0.130390767436
ACH-000120,-0.11710525157400001
ACH-000123,-0.047215869325099996
ACH-000127,-0.137715604675
ACH-000128,-0.34877695231
ACH-000132,0.0439300716469
ACH-000133,-0.285277263236
ACH-000137,-0.186054555565
ACH-000138,-0.13208966308
ACH-000142,0.0163112651624
ACH-000143,-0.0131191651678
ACH-000146,-0.140649423304
ACH-000148,-0.208255213436
ACH-000150,-0.375249333586
ACH-000152,-0.312293516788
ACH-000153,-0.0913766102683
ACH-000159,0.00225450117669
ACH-000160,-0.291195394723
ACH-000163,-0.259389036815
