,DPP3 (10072)
ACH-000004,-0.118718035501
ACH-000007,-0.36993263745800004
ACH-000009,-0.31119334083
ACH-000011,-0.0084764910662
ACH-000012,-0.0926334450385
ACH-000013,-0.05022132014169999
ACH-000014,0.20928369298
ACH-000015,-0.12214212637399999
ACH-000017,-0.10777186616800001
ACH-000018,-0.0727297671498
ACH-000019,-0.23374805647100003
ACH-000021,-0.0910045766911
ACH-000022,-0.18591758400199998
ACH-000025,-0.017133093899399997
ACH-000028,-0.176773038719
ACH-000030,-0.08108992292489998
ACH-000035,0.0249119833312
ACH-000036,-0.162960053055
ACH-000037,-0.048875313392400005
ACH-000039,-0.162579294589
ACH-000040,-0.017786064651799997
ACH-000041,-0.23830842911
ACH-000042,-0.19358897364799998
ACH-000045,-0.138349890279
ACH-000047,-0.0284246226013
ACH-000052,-0.2653278289
ACH-000053,-0.00923422711907
ACH-000054,-0.137692527314
ACH-000055,-0.0866522776793
ACH-000060,-0.142963822739
ACH-000067,0.10793701529500001
ACH-000070,-0.18673894484
ACH-000075,-0.139697333835
ACH-000078,-0.120684040243
ACH-000082,-0.339701213918
ACH-000085,-0.21452825960000002
ACH-000086,-0.193444094822
ACH-000087,-0.177508408125
ACH-000092,-0.16545367937799998
ACH-000095,-0.0728992094106
ACH-000097,-0.29885358878199997
ACH-000098,-0.108198956655
ACH-000099,-0.116444448545
ACH-000108,-0.07611698203860001
ACH-000113,-0.0772807305785
ACH-000115,-0.14249817239600002
ACH-000116,-0.328013034439
ACH-000118,-0.24552943696899998
ACH-000120,0.00765862646636
ACH-000123,-0.13212955787
ACH-000127,-0.121061831677
ACH-000128,-0.03692231326980001
ACH-000132,-0.424330174992
ACH-000133,-0.31205039765000003
ACH-000137,-0.0685369882309
ACH-000138,-0.0458815333625
ACH-000142,-0.017791412740799997
ACH-000143,-0.030046021763400002
ACH-000146,-0.0347565683088
ACH-000148,-0.0324267431247
ACH-000150,-0.0811086701193
ACH-000152,-0.11672147307900001
ACH-000153,-0.17333883858100002
ACH-000159,0.00698527678264
ACH-000160,-0.21572369743
ACH-000163,-0.130872572692
ACH-000167,-0.321528435508
ACH-000168,-0.22533692732299998
ACH-000169,-0.10267800518100001
ACH-000178,0.0192648200656
ACH-000182,0.0461267643576
ACH-000183,-0.17060318216499998
ACH-000188,-0.288444955166
ACH-000189,0.09267454512949999
ACH-000190,-0.290991972627
ACH-000198,-0.12244257221799999
ACH-000204,0.044234658763699995
ACH-000206,-0.211433108919
ACH-000207,-0.11446950049
ACH-000211,-0.140634218464
ACH-000215,-0.143352090855
ACH-000221,-0.163629964978
ACH-000222,-0.17417065357900002
ACH-000223,-0.20283516385000003
ACH-000226,-0.220821712932
ACH-000227,-0.528006742786
ACH-000228,-0.280648677723
ACH-000231,-0.0770280853741
ACH-000232,-0.0237095635866
ACH-000233,-0.131080595332
ACH-000234,-0.06953475539939999
ACH-000235,-0.123879283606
ACH-000237,-0.185060776036
ACH-000238,-0.219041144263
ACH-000243,-0.049459348365900005
ACH-000244,-0.30853831220100003
ACH-000246,-0.023641474601400002
ACH-000248,-0.19725813688700003
ACH-000250,-0.042287456227
ACH-000251,-0.413808283165
ACH-000253,-0.106575292325
ACH-000255,-0.222004871081
ACH-000256,-0.0851183813833
ACH-000257,0.111677859046
ACH-000258,-0.10801108909000001
ACH-000259,-0.195297822329
ACH-000260,-0.12498012990999999
ACH-000261,-0.214522476236
ACH-000262,-0.11098345931399999
ACH-000263,-0.14302858357
ACH-000264,-0.157109726583
ACH-000265,-0.210166299298
ACH-000266,-0.210057008118
ACH-000272,0.0550061355425
ACH-000273,-0.21884793369600003
ACH-000274,-0.0301890269483
ACH-000277,-0.184721070403
ACH-000278,-0.0371526527846
ACH-000279,-0.07207478694660001
ACH-000280,-0.0438398691325
ACH-000281,-0.0318001810066
ACH-000288,-0.0756641411557
ACH-000291,-0.26551323966400003
ACH-000293,-0.07072413982369999
ACH-000294,-0.110348303971
ACH-000295,-0.319614432355
ACH-000296,0.0922357804737
ACH-000302,-0.014058189566600002
ACH-000304,-0.0301896162046
ACH-000307,-0.0516944556114
ACH-000308,-0.294239890306
ACH-000310,-0.133550791827
ACH-000311,-0.07325147365069999
ACH-000312,-0.123028174553
ACH-000315,-0.0386727636016
ACH-000316,-0.208694070368
ACH-000317,-0.054115911854400005
ACH-000318,-0.6743225616390001
ACH-000319,-0.234852840246
ACH-000320,-0.0557816993574
ACH-000322,-0.11667873710999999
ACH-000323,-0.057666910909599994
ACH-000324,-0.148805922785
