,CDK5RAP2 (55755)
ACH-000004,-0.400820626732
ACH-000007,-0.17972647144
ACH-000009,-0.467707559607
ACH-000011,-0.22412089633499999
ACH-000012,-0.354165664719
ACH-000013,-0.5306513175190001
ACH-000014,-0.055928068796699995
ACH-000015,-0.566723016436
ACH-000017,-0.120446575606
ACH-000018,-0.014855969924899999
ACH-000019,-0.44601505833099997
ACH-000021,-0.437227096317
ACH-000022,-0.465972979123
ACH-000025,-0.250507805049
ACH-000028,-0.500961676798
ACH-000030,-0.16432807050599998
ACH-000035,-0.0462052725405
ACH-000036,-0.265498659194
ACH-000037,-0.520540216014
ACH-000039,-0.290540765308
ACH-000040,-0.38093531716799994
ACH-000041,-0.512818965653
ACH-000042,-0.38253676789499996
ACH-000045,-0.276498836692
ACH-000047,-0.162990143113
ACH-000052,-0.18459390559
ACH-000053,-0.686300382506
ACH-000054,-0.252781010264
ACH-000055,-0.506918224639
ACH-000060,-0.453890901694
ACH-000067,-0.319076597548
ACH-000070,-0.256329663155
ACH-000075,-0.253430209738
ACH-000078,-0.576350234961
ACH-000082,-0.263936174995
ACH-000085,-0.20203366857799998
ACH-000086,-0.38330306149300003
ACH-000087,-0.88779598906
ACH-000092,-0.38799024124700005
ACH-000095,-0.136699239622
ACH-000097,-0.36881092559699996
ACH-000098,-0.253237178202
ACH-000099,-0.150025389263
ACH-000108,-0.346894301624
ACH-000113,-0.248296548454
ACH-000115,-0.319293175271
ACH-000116,-0.195565072415
ACH-000118,-0.374273100558
ACH-000120,-0.421323165881
ACH-000123,-0.6022824685729999
ACH-000127,-0.298887486137
ACH-000128,-0.48321875937299996
ACH-000132,-0.260351283528
ACH-000133,-0.453950750281
ACH-000137,-0.376541029933
ACH-000138,-0.522211914923
ACH-000142,-0.20244741612300002
ACH-000143,-0.48615506308399997
ACH-000146,-0.396360958216
ACH-000148,-0.404013493288
ACH-000150,-0.330806231321
ACH-000152,-0.45922699238700004
ACH-000153,0.0406984154638
ACH-000159,-0.20994049282699997
ACH-000160,-0.34184780290600003
ACH-000163,-0.44498508731200004
ACH-000167,0.0588528617164
ACH-000168,-0.317138066831
ACH-000169,-0.464565445885
ACH-000178,-0.43528882032899996
ACH-000182,-0.306778919712
ACH-000183,-0.426407821031
ACH-000188,-0.354646137706
ACH-000189,-0.17869484065299998
ACH-000190,-0.252648484678
ACH-000198,-0.14363492503699998
ACH-000204,-0.444547975779
ACH-000206,-0.23516837693700002
ACH-000207,-0.275397564375
ACH-000211,-0.458719004267
ACH-000215,-0.36517962839199997
ACH-000221,-0.46969360120700004
ACH-000222,-0.35555099841399995
ACH-000223,-0.19115186335499998
ACH-000226,-0.276335221764
ACH-000227,-0.367147783446
ACH-000228,-0.462451424988
ACH-000231,-0.314794092683
ACH-000232,-0.255125137719
ACH-000233,-0.293493778709
ACH-000234,-0.0647514555495
ACH-000235,-0.294812256911
ACH-000237,-0.625670424498
ACH-000238,-0.524607179923
ACH-000243,-0.22986616409000002
ACH-000244,-0.525531502334
ACH-000246,-0.384126149361
ACH-000248,-0.13151993547000002
ACH-000250,-0.412804438156
ACH-000251,-0.34086732195200004
ACH-000253,-0.324557880894
ACH-000255,-0.42701208770099996
ACH-000256,-0.238329577615
ACH-000257,-0.502458085271
ACH-000258,-0.503719076268
ACH-000259,-0.267997179002
ACH-000260,-0.5014566135899999
ACH-000261,-0.35619186417599996
ACH-000262,-0.22383609551999997
ACH-000263,-0.584820400318
ACH-000264,-0.6142612743460001
ACH-000265,-0.370775934789
ACH-000266,-0.303212787324
ACH-000272,-0.304024227143
ACH-000273,-0.477722912111
ACH-000274,-0.46283749923399997
ACH-000277,-0.204827723406
ACH-000278,-0.32381241998300003
ACH-000279,-0.350793124419
ACH-000280,-0.37607603439900006
ACH-000281,-0.206661138452
ACH-000288,-0.371937009193
ACH-000291,-0.307357995455
ACH-000293,-0.386252826368
ACH-000294,-0.7780152777539999
ACH-000295,-0.52505529521
ACH-000296,-0.033685992912
ACH-000302,-0.51393471619
ACH-000304,-0.0171606207953
ACH-000307,-0.43504796925399997
ACH-000308,-0.360592818491
ACH-000310,-0.0811123519967
ACH-000311,-0.22668319464699999
ACH-000312,-0.467940655265
ACH-000315,-0.10229153383999999
ACH-000316,-0.41783556857299997
ACH-000317,-0.113129688145
ACH-000318,-0.536577792083
ACH-000319,-0.0953786580648
ACH-000320,-0.447347480092
ACH-000322,-0.559854155936
ACH-000323,-0.24064517522599999
ACH-000324,-0.092182719979
ACH-000329,-0.35868013068800003
ACH-000330,-0.08890612506210001
ACH-000331,-0.22341014373799997
ACH-000332,-0.23712218588000003
ACH-000334,-0.342165693395
ACH-000335,-0.461044096876
ACH-000336,-0.556831794913
ACH-000337,-0.186948669358
ACH-000339,-0.179101721766
ACH-000341,-0.630022584892
ACH-000348,-0.247585529957
ACH-000350,-0.697334897567
ACH-000352,-0.401149901967
ACH-000356,-0.422721204793
ACH-000361,-0.187235216064
ACH-000362,-0.148432322406
ACH-000363,-0.42965660163
ACH-000364,-0.48313807764600003
ACH-000365,-0.281257993404
ACH-000366,-0.495155010185
ACH-000368,-0.462178023243
ACH-000374,-0.584993757497
ACH-000375,-0.33858481370800003
ACH-000376,-0.220927145416
ACH-000381,-0.281199164048
ACH-000383,-0.319050632344
ACH-000387,-0.431806953652
ACH-000389,-0.256004736979
ACH-000390,-0.25273624867600003
ACH-000393,-0.41084297598499997
ACH-000395,-0.41654322156999996
ACH-000397,-0.384354736293
ACH-000401,-0.50736596301
ACH-000402,-0.212461025378
ACH-000403,-0.224299395915
ACH-000404,-0.042081655360400004
ACH-000406,-0.275577583542
ACH-000407,-0.601099874552
ACH-000408,-0.215696438798
ACH-000410,-0.256642529506
ACH-000411,-0.286718537926
ACH-000414,-0.24098559110999998
ACH-000415,-0.252394094583
