,COX6B2 (125965)
ACH-000004,0.125686353288
ACH-000007,0.203582842825
ACH-000009,-0.0182956817561
ACH-000011,-0.00975726798291
ACH-000012,0.14137393964000003
ACH-000013,-0.145419462956
ACH-000014,0.04499666152480001
ACH-000015,-0.0163097001994
ACH-000017,0.136046248449
ACH-000018,0.390220986509
ACH-000019,0.114972395828
ACH-000021,-0.0114663323581
ACH-000022,0.0492795328471
ACH-000025,0.11167618550899999
ACH-000028,0.11790125947699999
ACH-000030,-0.241679945125
ACH-000035,0.268747448788
ACH-000036,0.055733324427699994
ACH-000037,-0.0237746562978
ACH-000039,0.282306346187
ACH-000040,0.0399656249504
ACH-000041,0.020708744066299998
ACH-000042,0.10557891904899999
ACH-000045,-0.10002087334200001
ACH-000047,0.11615501329700001
ACH-000052,0.152689136825
ACH-000053,0.0264835014448
ACH-000054,0.10028222648299999
ACH-000055,-0.0162756467845
ACH-000060,0.15588692006
ACH-000067,-0.0201451745071
ACH-000070,-0.0176147230725
ACH-000075,0.182303523706
ACH-000078,-0.03466182741630001
ACH-000082,0.057953622233
ACH-000085,0.154811303695
ACH-000086,0.0750219903517
ACH-000087,0.16709791518300002
ACH-000092,-0.0831482571355
ACH-000095,-0.0190717676927
ACH-000097,0.129666407564
ACH-000098,-0.063854480889
ACH-000099,0.10674370615499999
ACH-000108,0.0304397768626
ACH-000113,0.0700641096818
ACH-000115,0.00691712720446
ACH-000116,0.0825320958783
ACH-000118,0.07212657237339999
ACH-000120,0.210557389864
ACH-000123,0.0245039325441
ACH-000127,-0.0209311470107
ACH-000128,0.047037650549400005
ACH-000132,0.15479845107999998
ACH-000133,-0.028761065336
ACH-000137,-0.157249657312
ACH-000138,0.08000487932960001
ACH-000142,0.044900777476000006
ACH-000143,-0.011443540302899999
ACH-000146,-0.12645663546299998
ACH-000148,0.119902132923
ACH-000150,0.158145479522
ACH-000152,0.07580188988910001
ACH-000153,0.21813902487700002
ACH-000159,-0.0590559123591
ACH-000160,0.0715648924213
ACH-000163,0.0410183514688
ACH-000167,0.000307894261954
ACH-000168,0.16455172248299998
ACH-000169,0.043366687013
ACH-000178,-0.0850496332247
ACH-000182,0.13499527709
ACH-000183,0.051129921716
ACH-000188,0.026039358319900004
ACH-000189,0.0483611834329
ACH-000190,0.06491448792519999
ACH-000198,0.219205601276
ACH-000204,0.160432564803
ACH-000206,-0.030152807009499998
ACH-000207,0.08441218623510001
ACH-000211,0.00228575879814
ACH-000215,0.0363240821894
ACH-000221,0.08809913024360001
ACH-000222,0.128856647466
ACH-000223,0.16979599135499998
ACH-000226,0.139030592185
ACH-000227,0.0811229440756
ACH-000228,0.014073711455700001
ACH-000231,0.06431901058669999
ACH-000232,0.0411159904267
ACH-000233,-0.030710152669900005
ACH-000234,-0.0122600449715
ACH-000235,0.126149467833
ACH-000237,-0.10070367924200001
ACH-000238,0.117752373342
ACH-000243,0.103981504267
ACH-000244,0.09398794697419999
ACH-000246,0.10401248171399999
ACH-000248,0.276483108868
ACH-000250,0.137941916819
ACH-000251,0.18481563304
ACH-000253,0.113933459835
ACH-000255,-0.0034809573444899997
ACH-000256,-0.0677289582761
ACH-000257,0.121498430352
ACH-000258,-0.10761861991900001
ACH-000259,0.0918586041702
ACH-000260,0.0520180557626
ACH-000261,0.0698326389766
ACH-000262,0.0181303525872
ACH-000263,0.10242689405300001
ACH-000264,0.128485983878
ACH-000265,-0.0647905340659
ACH-000266,0.055161746393800004
ACH-000272,0.157932199101
ACH-000273,-0.009339939962509999
ACH-000274,0.0577585402703
ACH-000277,0.134657994495
ACH-000278,-0.0708777162776
ACH-000279,0.0471315365616
ACH-000280,0.0108825349776
ACH-000281,0.204393628037
ACH-000288,0.108606298192
ACH-000291,0.106917879322
ACH-000293,0.24132442582400002
ACH-000294,-0.171760651788
ACH-000295,0.020055325587400002
ACH-000296,-0.09465352472619999
ACH-000302,-0.318393196497
ACH-000304,0.153847008983
ACH-000307,0.129021739329
ACH-000308,0.058137037177
ACH-000310,0.10685602373
ACH-000311,-0.021943862387599995
ACH-000312,0.162077824037
ACH-000315,0.0349325671441
ACH-000316,0.21456402179200001
ACH-000317,0.0784965967184
ACH-000318,0.034952882586300006
ACH-000319,0.0292256104835
ACH-000320,-0.06524531929340001
ACH-000322,0.440564373894
ACH-000323,0.0235419749145
ACH-000324,-0.0924893183833
ACH-000329,-0.0232274956429
ACH-000330,-0.08354889974219999
ACH-000331,0.07106095598189999
ACH-000332,0.0342668232858
ACH-000334,0.05077501244009999
ACH-000335,0.126899696907
ACH-000336,-0.0270213497401
ACH-000337,0.0133187387554
ACH-000339,0.0886195867879
ACH-000341,0.175094046385
ACH-000348,0.0508477669403
ACH-000350,0.105332398574
ACH-000352,-0.00981907806085
ACH-000356,0.131467083227
ACH-000361,0.08084844611980001
ACH-000362,0.122643412821
ACH-000363,0.0939797708233
ACH-000364,-0.0358428222192
ACH-000365,0.127776086096
ACH-000366,-0.017875942319
ACH-000368,0.0832887469322
ACH-000374,0.253468451638
ACH-000375,0.13691907759000002
ACH-000376,-0.013894097105199999
ACH-000381,0.025688866090299998
ACH-000383,0.134463669374
ACH-000387,0.135306762563
ACH-000389,-0.229202979648
ACH-000390,0.185222388913
ACH-000393,0.101595333985
ACH-000395,0.057834145053199996
ACH-000397,0.0208702144841
ACH-000401,-0.0741555075103
ACH-000402,0.0835201543945
ACH-000403,0.0317531367087
ACH-000404,0.231522580748
ACH-000406,0.0710585034216
ACH-000407,0.119329632962
ACH-000408,0.194187493331
ACH-000410,-0.113828218575
ACH-000411,-0.0409708078317
ACH-000414,0.159815309397
ACH-000415,0.227487327124
ACH-000416,0.03478760893769999
ACH-000420,0.0518563861455
ACH-000421,0.0405640720731
ACH-000424,0.133791261787
ACH-000425,-0.015472035756700002
ACH-000426,0.147221444698
ACH-000427,0.10838869125
ACH-000433,0.0902558918448
ACH-000436,-0.107819638771
ACH-000444,0.0721904525203
ACH-000445,0.146750741987
ACH-000448,0.137249045022
ACH-000450,-0.10685338081800001
ACH-000452,0.0810602784652
ACH-000454,0.250215477704
ACH-000458,-0.0287440208592
ACH-000459,0.0126745250961
ACH-000460,0.037414048980300006
ACH-000461,0.087526949957
ACH-000463,0.053091234584900004
ACH-000464,0.033512589015900006
ACH-000466,0.012290417472299999
ACH-000467,0.170123920872
ACH-000468,0.0703069056287
ACH-000469,0.08487351438020001
ACH-000470,0.0798594631524
ACH-000471,0.058828298985800005
ACH-000472,0.12306615435799999
ACH-000473,0.10677398542099999
ACH-000475,0.0729245560217
ACH-000476,0.166241026757
ACH-000477,0.129768636146
ACH-000480,0.0315285463075
ACH-000481,0.101977243947
ACH-000483,0.0458462954819
ACH-000484,-0.029444566407499997
ACH-000485,0.0536563568966
ACH-000486,0.101539727652
ACH-000487,0.155876048961
ACH-000488,0.144971052652
ACH-000490,0.18413583017000001
ACH-000491,0.043654002873
ACH-000495,0.19959872533300002
ACH-000496,0.13563670916200002
ACH-000499,0.0457517362321
ACH-000500,0.316596217455
ACH-000502,0.0367982541925
ACH-000503,-0.0571362397822
ACH-000505,-0.0068266713878199995
ACH-000507,-0.05436872990669999
ACH-000510,-0.018605213645099997
ACH-000511,0.052823856557
ACH-000512,-0.0291170690545
ACH-000516,-0.0567433932461
ACH-000517,-0.0059817171173
ACH-000518,0.0591243803642
ACH-000520,-0.0885187947277
ACH-000521,0.172686211302
ACH-000522,0.134594648436
ACH-000524,-0.0536933113208
ACH-000527,0.0504541355612
ACH-000528,0.052566762224500005
ACH-000537,-0.0111469270445
ACH-000541,0.305343916005
ACH-000542,0.0624045259363
ACH-000544,0.137034789322
ACH-000545,0.122556677828
ACH-000547,0.137641003623
ACH-000548,0.0071198280610299996
ACH-000549,0.114083953053
ACH-000550,0.101156574872
ACH-000552,-0.006650549419699999
ACH-000556,-0.034523585198300004
ACH-000557,0.0423229964925
ACH-000570,0.16221496719
ACH-000571,-0.110953804776
ACH-000573,-0.0527662733851
ACH-000576,0.132863538779
ACH-000580,0.21345433195500002
ACH-000584,-0.0406102878534
ACH-000585,0.012564454522400001
ACH-000588,0.010072200240600002
ACH-000589,0.106108813587
ACH-000591,-0.0911914980501
ACH-000593,0.08234434870780001
ACH-000600,0.0385835933134
ACH-000601,0.117746576652
ACH-000604,0.12371781529
ACH-000605,0.11972436300999999
ACH-000606,0.179736450827
ACH-000608,-0.0170509654538
ACH-000614,0.258721387293
ACH-000616,-0.0324420036803
ACH-000618,0.07294516312760001
ACH-000619,0.23539925081799998
ACH-000620,-0.237898101703
ACH-000621,-0.0322670605878
ACH-000622,-0.05064949820569999
ACH-000623,-0.0463942526486
ACH-000624,-0.022256553191999998
ACH-000627,-0.0079821798485
ACH-000630,0.045902909936499994
ACH-000632,-0.0268350766261
ACH-000633,-0.0161663208339
ACH-000637,-0.029182985857599996
ACH-000638,0.09502661155850001
ACH-000646,-0.0453908876181
ACH-000647,0.133278424289
ACH-000648,0.0502803596366
ACH-000649,0.188723990248
ACH-000651,0.0175534849206
ACH-000652,0.0614645399125
ACH-000653,0.054276979309199995
ACH-000657,0.109302721025
ACH-000658,-0.05538718246780001
ACH-000661,-0.0283353612569
ACH-000662,0.410805008708
ACH-000663,0.19877603268
ACH-000665,0.12331701066600001
ACH-000671,0.120379154748
ACH-000673,0.144630846672
ACH-000676,0.11833860555
ACH-000677,0.0139530161407
ACH-000681,-0.149095548548
ACH-000682,0.0226020475685
ACH-000683,0.082683570082
ACH-000684,-0.0306532512335
ACH-000688,0.00456605272626
ACH-000693,0.148450510215
ACH-000694,0.0049182203386000005
ACH-000695,-0.21290431241
ACH-000696,0.0799614908379
ACH-000697,0.136804817871
ACH-000699,0.123433985899
ACH-000701,-0.300011013306
ACH-000706,0.101939905766
ACH-000711,0.05835576371119999
ACH-000713,0.19811458784699998
ACH-000714,0.0978049916278
ACH-000718,0.0981217601399
ACH-000720,-0.00308944473121
ACH-000721,0.0171174307844
ACH-000724,0.0383509823853
ACH-000725,0.0375683577919
ACH-000732,0.405246313719
ACH-000734,-0.00869545103125
ACH-000735,0.0470670161778
ACH-000736,-0.117473923098
ACH-000738,0.17072740324299998
ACH-000746,0.168889816785
ACH-000747,0.0752627833735
ACH-000748,0.030933043549900004
ACH-000753,0.154507117888
ACH-000756,0.0495295985183
ACH-000757,0.177326267346
ACH-000758,0.286035462788
ACH-000760,0.006995155019029999
ACH-000763,0.011389337556200002
ACH-000764,0.109858245888
ACH-000765,-0.0141526063827
ACH-000766,0.166108293791
ACH-000767,0.08841861927960001
ACH-000768,0.18777921971500003
ACH-000769,0.122394802649
ACH-000770,0.0297306825354
ACH-000771,-0.0360031562497
ACH-000773,-0.0797886095813
ACH-000776,-0.08320278323
ACH-000777,-0.025165550512
ACH-000778,0.08658010283590001
ACH-000781,0.10511519294600001
ACH-000782,-0.0905951351158
ACH-000783,0.0204208174508
ACH-000784,0.135576668157
ACH-000785,0.0787351629995
ACH-000787,-0.105723133253
ACH-000788,0.0324273343007
ACH-000791,0.155237471268
ACH-000792,0.0774027380975
ACH-000794,0.128568671993
ACH-000796,0.114627255747
ACH-000799,0.02919319187
ACH-000800,-0.00457058197642
ACH-000802,0.110062982208
ACH-000804,-0.102631741613
ACH-000805,0.105732804441
ACH-000809,0.0401687668185
ACH-000810,0.117929142271
ACH-000811,-0.0936993443457
ACH-000817,0.020944393507700002
