,MON1B (22879)
ACH-000004,0.12480193047
ACH-000007,-0.20885730877999997
ACH-000009,0.0269817687012
ACH-000011,0.314644811337
ACH-000012,-0.060749181615900004
ACH-000013,0.07492858141599999
ACH-000014,-0.0035639279122100004
ACH-000015,0.219243983798
ACH-000017,-0.16784165164599998
ACH-000018,0.0561922893841
ACH-000019,-0.00043973558998
ACH-000021,0.103947987586
ACH-000022,-0.00516687903424
ACH-000025,-0.05810729626780001
ACH-000028,0.230779637104
ACH-000030,0.084770343252
ACH-000035,0.0828917599141
ACH-000036,-0.0907068010906
ACH-000037,-0.09838193416649998
ACH-000039,0.118491532108
ACH-000040,-0.251731673692
ACH-000041,0.14075059898700001
ACH-000042,-0.08526791638350001
ACH-000045,0.11271985605000001
ACH-000047,-0.005549865568779999
ACH-000052,-0.0351208785281
ACH-000053,0.0827636616739
ACH-000054,-0.016099020093
ACH-000055,0.111700165145
ACH-000060,-0.0276430440914
ACH-000067,-0.19970421369000002
ACH-000070,0.164132653112
ACH-000075,-0.129454287679
ACH-000078,0.153615062854
ACH-000082,0.017344727881200003
ACH-000085,0.11447778214099999
ACH-000086,-0.0340877368294
ACH-000087,-0.030106667140799997
ACH-000092,0.149638410309
ACH-000095,-0.0686952970689
ACH-000097,0.028883490508599997
ACH-000098,-0.141638972856
ACH-000099,0.135932027011
ACH-000108,-0.0730554241139
ACH-000113,0.129166115661
ACH-000115,0.0480200224795
ACH-000116,0.146850993165
ACH-000118,-0.108437852805
ACH-000120,0.0474095540405
ACH-000123,0.06477189912909999
ACH-000127,-0.0028659345688200003
ACH-000128,-0.0491071577514
ACH-000132,-0.030684522965400002
ACH-000133,-0.09705150087789999
ACH-000137,-0.23670440767700002
ACH-000138,0.196057032625
ACH-000142,0.271574874361
ACH-000143,0.196036012066
ACH-000146,-0.07156105234560001
ACH-000148,-0.0572549574104
ACH-000150,0.14873597661
ACH-000152,0.0678613065915
ACH-000153,-0.102319632401
ACH-000159,0.181972892596
ACH-000160,-0.0149790131865
ACH-000163,0.0788569841496
ACH-000167,-0.238334757465
ACH-000168,-0.134242637205
ACH-000169,0.024697838056
ACH-000178,0.040263585244
ACH-000182,0.0344783563605
ACH-000183,0.114496989468
ACH-000188,-0.04564541554269999
ACH-000189,0.377958127037
ACH-000190,0.181273816748
ACH-000198,0.287009761942
ACH-000204,0.145040505562
ACH-000206,0.174675921461
ACH-000207,0.257357968721
ACH-000211,-0.038175106770599994
ACH-000215,0.0335134910956
ACH-000221,-0.138040714687
ACH-000222,0.09550534946969999
ACH-000223,0.08277643063019999
ACH-000226,0.0121555192576
ACH-000227,-0.147646531415
ACH-000228,-0.0185201327327
ACH-000231,0.04751702182019999
ACH-000232,-0.0884575016147
ACH-000233,0.051131660823999996
ACH-000234,0.17655012493099997
ACH-000235,-0.047512591489699996
ACH-000237,-0.0970746368158
ACH-000238,0.21664194768800002
ACH-000243,0.016331641605100002
ACH-000244,-0.214855911567
ACH-000246,-0.011819663966700002
ACH-000248,-0.14387015654000002
ACH-000250,0.0419366367208
ACH-000251,0.0446388637055
ACH-000253,0.17961032513500003
ACH-000255,0.026300476883099996
ACH-000256,0.147220699433
ACH-000257,-0.34972897148599996
ACH-000258,0.036532649339300005
ACH-000259,0.0471429598745
ACH-000260,0.136410283721
ACH-000261,-0.0114221289919
ACH-000262,-0.0705302215675
ACH-000263,-0.282251577555
ACH-000264,-0.021023642611
ACH-000265,0.0520684592134
ACH-000266,-0.005884928446010001
ACH-000272,0.333124761958
ACH-000273,-0.004638741635640001
ACH-000274,-0.17177352273
ACH-000277,-0.00821859218962
ACH-000278,0.10183927207
ACH-000279,-0.147430508908
ACH-000280,0.28432273579399997
ACH-000281,-0.0228821134043
ACH-000288,0.110774284292
ACH-000291,0.0598998087225
ACH-000293,-0.048962583192300006
ACH-000294,0.163007105861
ACH-000295,-0.000268824808972
ACH-000296,0.05375859093740001
ACH-000302,0.23437599019400002
ACH-000304,-0.09817083158539999
ACH-000307,0.0014343549741500001
ACH-000308,0.146285154549
ACH-000310,-0.051928946026400004
ACH-000311,0.044456312782
ACH-000312,0.12015783360099999
ACH-000315,0.286947905616
ACH-000316,-0.0578973056475
ACH-000317,0.181471338616
ACH-000318,0.21969346050900002
ACH-000319,-0.015287593224299999
ACH-000320,0.246789755986
ACH-000322,0.077570764744
ACH-000323,-0.0667445029576
ACH-000324,0.0143338545674
ACH-000329,-0.0360055101674
ACH-000330,0.285262421049
