,RLTPR (146206)
ACH-000307,-0.111363657538
ACH-000308,-0.0204183606632
ACH-000310,0.144678656855
ACH-000311,0.205609300068
ACH-000312,0.122188603277
ACH-000315,-0.039197062326300006
ACH-000316,-0.215690742453
ACH-000317,0.0028208231819699995
ACH-000318,-0.014373504191399999
ACH-000319,-0.0815117911025
ACH-000320,0.17176349486499998
ACH-000322,-0.142939066393
ACH-000323,0.0941023315408
ACH-000324,0.023078527263700004
ACH-000329,-0.104688013176
ACH-000330,0.151570459189
ACH-000331,0.131090988238
ACH-000332,0.0818153793678
ACH-000334,-0.270119959504
ACH-000335,0.08878109256899999
ACH-000336,0.0939427927462
ACH-000337,-0.230737045092
ACH-000339,0.058537371233800005
ACH-000341,0.295969498422
ACH-000348,-0.147519653182
ACH-000350,-0.127950433796
ACH-000352,-0.0070557586808399995
ACH-000356,-0.289745864944
ACH-000361,-0.102141651513
ACH-000362,-0.00936754977676
ACH-000363,-0.15230181834
ACH-000364,0.08146909619739999
ACH-000365,0.0456189114108
ACH-000366,0.04642155860230001
ACH-000368,-0.117096284961
ACH-000374,-0.09232102482610001
ACH-000375,-0.291177732129
ACH-000376,-0.060519444585800004
ACH-000381,0.07604369488610001
ACH-000383,0.0032262372013000004
ACH-000387,-0.052276107345
ACH-000389,0.448391736087
ACH-000390,0.0831787635296
ACH-000393,-0.114107975805
ACH-000395,-0.20089861783799998
ACH-000397,0.013858119185500001
ACH-000401,-0.261597286167
ACH-000402,-0.0986569999171
ACH-000403,0.04278903195830001
ACH-000404,-0.0500669004287
ACH-000406,-0.050894941925800005
ACH-000407,-0.06242590483519999
ACH-000408,-0.0462902291782
ACH-000410,0.00209079780086
ACH-000411,0.0672011993268
ACH-000414,0.0785773675994
ACH-000415,0.146364580295
ACH-000416,-0.111759540384
ACH-000420,0.0961415646669
ACH-000421,-0.12226859235
ACH-000424,0.172564908257
ACH-000425,0.022158542776200003
ACH-000426,-0.0691669100885
ACH-000427,-0.00181442575798
ACH-000433,0.23617743012400003
ACH-000436,0.165090395454
ACH-000444,0.020458672933599997
ACH-000445,-0.0621329469423
ACH-000448,-0.0036005229552399996
ACH-000450,0.12219225262700001
ACH-000452,-0.0535442323632
ACH-000454,-0.0984039875114
ACH-000458,-0.246843128083
ACH-000459,-0.123523782873
ACH-000460,0.015536614021100001
ACH-000461,-0.015810081006200002
ACH-000463,-0.0401781239035
ACH-000464,0.020432006587200003
ACH-000466,-0.11198928045
ACH-000467,-0.06757754202930001
ACH-000468,-0.05160321160569999
ACH-000469,0.061811532151
ACH-000470,-0.09205442079040001
ACH-000471,-0.0668078110071
ACH-000472,-0.0052213797244
ACH-000473,0.24445028164500002
ACH-000475,-0.0325763923411
ACH-000476,-0.0633349756837
ACH-000477,-0.0994768909087
ACH-000480,0.19685806779399997
ACH-000481,-0.0693712942517
ACH-000483,0.052449316320500004
ACH-000484,-0.08829173321599999
ACH-000485,-0.173623716721
ACH-000486,0.07217448355980001
ACH-000487,-0.0706812938987
ACH-000488,0.005352320541750001
ACH-000490,0.035568128442000004
ACH-000491,0.0572273422334
ACH-000495,0.0931273638848
ACH-000496,-0.261491048531
ACH-000499,-0.325973972566
ACH-000500,-0.0720115370867
ACH-000502,-0.019687771162400003
ACH-000503,0.305162928472
ACH-000505,-0.18040354883
ACH-000507,0.014301280478299998
ACH-000510,-0.0337580061711
ACH-000511,0.019043002018900003
ACH-000512,-0.09773637568060001
ACH-000516,-0.181091770431
ACH-000517,-0.11010303828700001
ACH-000518,-0.145007043983
ACH-000520,-0.0588848708479
ACH-000521,0.265632613083
ACH-000522,-0.131677604094
ACH-000524,0.028957557308
ACH-000527,-0.0404953444666
ACH-000528,-0.07498158189830001
ACH-000537,-0.205318964457
ACH-000541,-0.307338810563
ACH-000542,-0.07357319884989999
ACH-000544,-0.00631698645467
ACH-000545,-0.100590387665
ACH-000547,0.279820103007
ACH-000548,-0.24187437053199998
ACH-000549,-0.00839531224892
ACH-000550,-0.18578215928300001
ACH-000552,0.09713895170510002
ACH-000556,-0.0278809452013
ACH-000557,0.061218408667400005
ACH-000570,-0.031961173911099997
ACH-000571,-0.24830249866700002
ACH-000573,-0.019711870799099997
ACH-000576,0.131085411471
ACH-000580,-0.061148670204800006
ACH-000584,-0.107482528489
ACH-000585,-0.007783816854240001
ACH-000588,-0.0996717862007
ACH-000589,0.174741863952
ACH-000591,-0.125449190045
ACH-000593,-0.0860785170029
ACH-000600,-0.117044014073
ACH-000601,0.11524252927100001
ACH-000604,0.092688126161
ACH-000605,0.057342266793900004
ACH-000606,-0.026121248409700003
ACH-000608,0.11541602338500001
ACH-000614,0.110240241945
ACH-000616,-0.0449015198797
ACH-000618,-0.0631524430251
ACH-000619,-0.0184367187646
ACH-000620,-0.0533486106427
ACH-000621,0.00441871906198
ACH-000622,-0.0258562479747
ACH-000623,-0.0324399852446
ACH-000624,0.07297786803510001
ACH-000627,-0.031173911843599997
ACH-000630,-0.0152568113627
ACH-000632,-0.141442394883
ACH-000633,0.114438721934
ACH-000637,-0.288939510776
ACH-000638,0.0838905894554
ACH-000646,0.0775405288894
ACH-000647,-0.07416252528469999
ACH-000648,-0.08818096770580001
ACH-000649,-0.0272208159148
ACH-000651,-0.254099122905
ACH-000652,-0.0938613413546
ACH-000653,-0.27551447888700004
ACH-000657,-0.06471878346149999
ACH-000658,0.0403535601245
ACH-000661,-0.0288532615074
ACH-000662,-0.199438525175
ACH-000663,0.17083159034200002
ACH-000665,-0.0315692756442
ACH-000671,0.077765443521
ACH-000673,0.16195502389900002
ACH-000676,-0.0405942761994
ACH-000677,0.041387360138
ACH-000681,-0.137771257134
ACH-000682,0.016069081593200002
ACH-000683,0.004153521348719999
ACH-000684,0.210402945215
ACH-000688,-0.16866695292999997
ACH-000693,0.10073060857300001
ACH-000694,0.114727320083
ACH-000695,-0.142288129812
ACH-000696,0.0175517462279
ACH-000697,-0.0314148814714
ACH-000699,-0.016705324994299997
ACH-000701,-0.213984700898
ACH-000706,0.0356813135544
ACH-000711,-0.013238775176799998
ACH-000713,-0.325962287527
ACH-000714,-0.230995158155
ACH-000718,-0.00513079838028
ACH-000720,-0.020955107287700003
ACH-000721,-0.140944527817
ACH-000724,-0.00911721599973
ACH-000725,-0.10588205736999999
ACH-000732,0.18937525178800002
ACH-000734,0.00304708520646
ACH-000735,-0.0170795616068
ACH-000736,-0.13860999441299998
ACH-000738,-0.0363613220431
ACH-000746,-0.0788229813579
ACH-000747,-0.0462320532173
ACH-000748,-0.160421907537
ACH-000753,-0.012629371348299999
ACH-000756,0.142150655296
ACH-000757,-0.0330643183104
ACH-000758,-0.233355456936
ACH-000760,-0.07888114385139999
ACH-000763,0.08802912894670001
ACH-000764,-0.24035705269299998
ACH-000765,-0.0743087966503
ACH-000766,-0.083143640918
ACH-000767,-0.111984384208
ACH-000768,0.129800584111
ACH-000769,0.017055458303799998
ACH-000770,-0.0327195476953
ACH-000771,-0.063574943169
ACH-000773,-0.041704579953000004
ACH-000776,0.0868948530833
ACH-000777,0.119521732258
ACH-000778,-0.071942396002
ACH-000781,0.048490196435
ACH-000782,-0.112696746899
ACH-000783,0.0539246557676
ACH-000784,-0.0700721001843
ACH-000785,-0.0600126739754
ACH-000787,-0.0723706192969
ACH-000788,0.10793233107999999
ACH-000791,0.12335317746300001
ACH-000792,-0.181476857042
ACH-000794,-0.17744767694400002
ACH-000796,0.039685975163
ACH-000799,0.124683106702
ACH-000800,-0.0175373395182
ACH-000802,-0.0655940482534
ACH-000804,0.109986279615
ACH-000805,-0.0415016813094
ACH-000809,0.08913767758999999
ACH-000810,-0.184439682246
ACH-000811,0.0553475703685
ACH-000817,-0.034804111947
ACH-000819,0.0904393542597
ACH-000820,0.10360635137
ACH-000821,0.121453638306
ACH-000822,0.025007755898700003
ACH-000823,-0.0331547137599
ACH-000824,-0.050757699246300005
ACH-000827,-0.018903262021700003
ACH-000829,0.0801011731443
ACH-000831,-0.062272836326
ACH-000832,0.13274405837
ACH-000833,0.33519583246999995
ACH-000834,-0.190585495278
ACH-000835,0.019233018538
ACH-000836,-0.109374349606
ACH-000837,0.0205895184908
ACH-000838,-0.0468546729098
ACH-000839,-0.12275939148800001
ACH-000840,0.128993929671
ACH-000841,-0.00556134618796
ACH-000843,-0.0569564547677
ACH-000846,0.09341469038349999
ACH-000847,-0.09596157002030001
ACH-000848,-0.12432583650599999
ACH-000849,-0.13472474909499998
ACH-000851,-0.013931217898
ACH-000855,0.06778373407510001
ACH-000856,0.020573010696
ACH-000858,-0.00226995092783
ACH-000859,-0.06332984418290001
ACH-000861,-0.0339732309689
ACH-000862,0.058013580904
ACH-000865,-0.0547609277831
ACH-000866,0.00973035375584
ACH-000867,0.0388547638543
ACH-000869,0.0616186102804
ACH-000872,-0.00472324984385
ACH-000873,0.137884753492
ACH-000876,-0.0515644502243
ACH-000878,0.011428509648500002
ACH-000880,-0.168450940346
ACH-000881,-0.06349185816309999
ACH-000882,0.141146609482
ACH-000884,0.058183469117599994
ACH-000885,-0.031249902337700003
ACH-000887,-0.00219183893934
ACH-000888,0.0402375661557
ACH-000889,-0.130803936477
ACH-000890,-0.034915294778400004
ACH-000896,-0.0638682606108
ACH-000898,0.0272299145353
ACH-000900,0.05908148242380001
ACH-000901,-0.009101249398379998
ACH-000905,-0.0683988282707
ACH-000906,0.054506157247
ACH-000907,0.14492426296299998
ACH-000910,-0.071405173492
ACH-000911,0.0140504275291
ACH-000912,-0.0771268129417
ACH-000913,-0.0041209391001
ACH-000915,0.130759096828
ACH-000916,-0.439060824926
ACH-000917,-0.125056601603
ACH-000921,-0.231259779617
ACH-000924,0.06952404832299999
ACH-000926,-0.131791815869
ACH-000928,-0.130385913684
ACH-000929,0.0953573133576
ACH-000932,-0.0712933313922
ACH-000935,0.315614489181
ACH-000936,0.064297036639
ACH-000937,-0.178827025651
ACH-000938,-0.018973933614599998
ACH-000939,-0.195766178817
ACH-000941,-0.103079204846
ACH-000943,-0.129645614401
ACH-000946,0.18451710969500001
ACH-000947,0.06620648033149999
ACH-000948,-0.0633940589178
ACH-000950,-0.052635970771000004
ACH-000953,-0.252673430478
ACH-000957,-0.0143869702741
ACH-000958,0.0730734404158
ACH-000960,-0.176008341601
ACH-000963,-0.401279863757
ACH-000968,-0.07208170385769999
ACH-000969,-0.005435713928930001
ACH-000973,-0.0595132030786
ACH-000974,-0.008743139600200001
ACH-000975,0.0752197256767
ACH-000976,-0.0730783637938
ACH-000978,0.292232908723
ACH-000980,-0.0864659319582
ACH-000984,0.056519424028900006
ACH-000986,0.128911088823
ACH-000988,0.0790277292731
ACH-000993,0.023308193683099998
ACH-000994,-0.0645313777181
ACH-000996,-0.271853295409
ACH-001001,0.0177671325329
ACH-001020,0.29261774775
ACH-001028,0.045209378799400006
ACH-001031,-0.07885439568819999
ACH-001038,-0.023535680728599996
ACH-001048,0.0406463054181
ACH-001050,-0.0951125585706
ACH-001053,-0.14472952409
ACH-001054,0.19444457039000002
ACH-001061,-0.156794227491
ACH-001067,-0.199091216074
ACH-001075,-0.135087768182
ACH-001096,-0.175624465431
ACH-001128,0.533017155704
ACH-001134,0.0134024515931
ACH-001151,-0.068865375804
ACH-001163,-0.0400538446105
ACH-001164,0.08913363692510001
ACH-001173,-0.0656337950524
ACH-001183,-0.00490189156382
ACH-001184,0.12231489539200001
ACH-001190,-0.102870770784
ACH-001192,-0.103234489878
ACH-001193,-0.341177058075
ACH-001196,0.180863451176
ACH-001197,-0.09621913923910001
ACH-001205,-0.228396412929
ACH-001211,0.0739800838037
ACH-001212,0.0038850036271
ACH-001228,-0.213429747007
ACH-001232,0.09291346273019999
ACH-001239,-0.119163950106
ACH-001274,0.0394666635492
ACH-001275,-0.0416707009327
ACH-001277,-0.020870332558
ACH-001278,-0.190301098326
ACH-001280,-0.105494899133
ACH-001283,0.0739829904676
ACH-001289,-0.112172082302
ACH-001295,-0.0396878857333
ACH-001300,-0.2927513059
ACH-001301,-0.204477239021
ACH-001302,-0.227811852299
ACH-001303,-0.103846218
ACH-001306,-0.0177209264941
ACH-001318,-0.125009640068
ACH-001322,-0.0697849571051
ACH-001328,0.138847019022
ACH-001332,-0.04713963868940001
ACH-001333,-0.153291634263
ACH-001336,-0.155465375066
ACH-001340,-0.0814877167397
ACH-001346,-0.0358269412331
ACH-001353,-0.065930872239
ACH-001354,0.182150869507
ACH-001367,-0.00135727155933
ACH-001368,-0.112133199225
ACH-001374,-0.354469348891
ACH-001375,-0.13134374905500001
ACH-001377,-0.0267806763245
ACH-001380,0.0404890295093
ACH-001391,-0.09820887869799999
ACH-001407,-0.027550436904700003
ACH-001408,0.0158767740579
ACH-001413,0.140705138761
ACH-001430,-0.0272686931315
ACH-001431,0.044653059647000004
ACH-001450,0.00176296513224
ACH-001496,0.060975364382800004
ACH-001500,-0.271040487388
ACH-001521,0.2292640417
ACH-001523,-0.0992540723312
ACH-001532,0.025354982209999998
ACH-001536,0.0167955418093
ACH-001550,0.0060322153636499995
ACH-001552,0.055772188431
ACH-001554,-0.0209979661092
ACH-001645,0.0642701016746
ACH-001654,-0.030984539591
ACH-001715,0.22711030793200002
ACH-001735,-0.08556191160860001
ACH-001736,-0.268270128908
ACH-001737,-0.196628374315
ACH-001740,0.0327271338171
ACH-001745,-0.056140380858899996
ACH-001750,-0.132733617793
ACH-001765,-0.0076597188066099995
ACH-001956,-0.0763842811339
ACH-001957,-0.0599488173677
