,GOLGA6B (55889)
ACH-000469,-0.621279088898
ACH-000470,-0.478039577992
ACH-000471,-0.19829313493700002
ACH-000472,-0.373205291565
ACH-000473,-0.45104533375100003
ACH-000475,-0.402823846664
ACH-000476,-0.24407468743900002
ACH-000477,-0.483952913877
ACH-000480,-0.426479635907
ACH-000481,-0.5401644797999999
ACH-000483,-0.8994351532200001
ACH-000484,-0.22398709555500002
ACH-000485,-0.556726743005
ACH-000486,-0.406996790726
ACH-000487,-0.22468650429499998
ACH-000488,-0.308382867828
ACH-000490,-0.166630390604
ACH-000491,-0.146562339371
ACH-000495,-0.476401097479
ACH-000496,-0.287507276262
ACH-000499,-0.130185666303
ACH-000500,-0.168332314923
ACH-000502,-0.308268642534
ACH-000503,-0.39018969108
ACH-000505,-0.41107506790700005
ACH-000507,-0.7131301648280001
ACH-000510,-0.16942338789099998
ACH-000511,-0.37372561629900003
ACH-000512,-0.33124878768800003
ACH-000516,-0.43352307642
ACH-000517,-0.443546043066
ACH-000518,-0.358206556432
ACH-000520,-0.171211528506
ACH-000521,-0.140690862498
ACH-000522,-0.311876176858
ACH-000524,-0.36757283459299994
ACH-000527,-0.405630609693
ACH-000528,-0.619616976459
ACH-000537,-0.18535051584000004
ACH-000541,-0.514045901613
ACH-000542,-0.37260215317900003
ACH-000544,-0.24206298792800002
ACH-000545,-0.161078360143
ACH-000547,-0.391820785193
ACH-000548,-0.38768102842299995
ACH-000549,-0.145498881919
ACH-000550,-0.40960655719899997
ACH-000552,-0.36217845502499996
ACH-000556,-0.39557079324600003
ACH-000557,-0.6279962625419999
ACH-000570,-0.325073004284
ACH-000571,-0.230501871134
ACH-000573,-0.443435192916
ACH-000576,-0.41318351305600004
ACH-000580,-0.264795386303
ACH-000584,-0.35459473204499997
ACH-000585,-0.19362972992
ACH-000588,-0.172035340062
ACH-000589,-0.287969075534
ACH-000591,-0.194434527439
ACH-000593,-0.197664520829
ACH-000600,-0.4903648436
ACH-000601,-0.396923850171
ACH-000604,-0.207073536123
ACH-000605,-0.7899239935519999
ACH-000606,-0.406787069842
ACH-000608,-0.396478936847
ACH-000614,-0.143505965791
ACH-000616,-0.180140676661
ACH-000618,-0.35630008705
ACH-000619,-0.479894325342
ACH-000620,-0.588654313404
ACH-000621,-0.328491292837
ACH-000622,-0.277500131757
ACH-000623,-0.377111864841
ACH-000624,-0.43700668804799997
ACH-000627,-0.123532007782
ACH-000630,-0.397048186778
ACH-000632,-0.43665864147100003
ACH-000633,-0.216703104336
ACH-000637,-0.44897251205300004
ACH-000638,-0.330442635424
ACH-000646,-0.398500690446
ACH-000647,-0.34960139012599994
ACH-000648,-0.208163671424
ACH-000649,-0.635320670216
ACH-000651,-0.276564513418
ACH-000652,-0.6422138177610001
ACH-000653,-0.26221395562
ACH-000657,-0.42604419852700004
ACH-000658,-0.225021880427
ACH-000661,-0.20316481145100002
ACH-000662,-0.5511077354730001
ACH-000663,-0.44392601377199997
ACH-000665,-0.426910746864
ACH-000671,-0.668910537272
ACH-000673,-0.579490525599
ACH-000676,-0.37118828410099997
ACH-000677,-0.37806802811800005
ACH-000681,-0.656619669146
ACH-000682,-0.174975842568
ACH-000683,-0.333787789361
ACH-000684,-0.35331690409500005
ACH-000688,-0.481117107261
ACH-000693,-0.52269838077
ACH-000694,-0.26003216656100003
ACH-000695,-0.207766790662
ACH-000696,-0.189829291752
ACH-000697,-0.394405617146
ACH-000699,-0.270271426964
ACH-000701,-0.827392306669
ACH-000706,-0.333317230579
ACH-000711,-0.352869897905
ACH-000713,-0.272047619827
ACH-000714,-0.33899928177199995
ACH-000718,-0.567328463735
ACH-000720,-0.216163095488
ACH-000721,-0.305674060136
ACH-000724,-0.32544933084100003
ACH-000725,-0.204641300541
ACH-000732,-0.22077663574499998
ACH-000734,-0.278418858271
ACH-000735,-0.09769836699239999
ACH-000736,-0.445797563579
ACH-000738,-0.287793017007
ACH-000746,-0.555276196975
ACH-000747,-0.24512455359000002
ACH-000748,-0.599579830017
ACH-000753,-0.401845025101
ACH-000756,-0.43095271847800004
ACH-000757,-0.613044694768
ACH-000758,-0.272558105678
ACH-000760,-0.225034261955
ACH-000763,-0.313496804454
ACH-000764,-0.452806396132
ACH-000765,-0.41607126133100003
ACH-000766,-0.244261417256
ACH-000767,-0.24575788608899998
ACH-000768,-0.35269941018
ACH-000769,-0.483860839054
ACH-000770,-0.38255047591200003
ACH-000771,-0.226358698262
ACH-000773,-0.437916490896
ACH-000776,-0.47685822544900003
ACH-000777,-0.466624715804
ACH-000778,-0.520684588997
ACH-000781,-0.397982285663
ACH-000782,-0.08723472507369999
ACH-000783,-0.62952338273
ACH-000784,-0.687552373414
ACH-000785,-0.365140218036
ACH-000787,-0.348503314985
ACH-000788,-0.391755826162
ACH-000791,-0.438365409172
ACH-000792,-0.479478190761
ACH-000794,-0.337509209701
ACH-000796,-0.496023798692
ACH-000799,-0.404476144457
ACH-000800,-0.41241189820600005
ACH-000802,-0.38407778569
ACH-000804,-0.35710467257
ACH-000805,-0.471865445989
ACH-000809,-0.509813721912
ACH-000810,-0.310128210066
ACH-000811,-0.16229877918299998
ACH-000817,-0.19673570892099998
ACH-000819,-0.25885922262600003
ACH-000820,-0.289973565449
ACH-000821,-0.696117760977
ACH-000822,-0.418677205433
ACH-000823,-0.559324895416
ACH-000824,-0.40571210147299996
ACH-000827,-0.273753550221
ACH-000829,-0.355925891826
ACH-000831,-0.46425682034599997
ACH-000832,-0.27640913130100003
ACH-000833,-0.223975539237
ACH-000834,-0.492588062381
ACH-000835,-0.255957410095
ACH-000836,-0.620336596966
ACH-000837,-0.365596365568
ACH-000838,-0.5796691948899999
ACH-000839,-0.407462332461
ACH-000840,-0.345128794266
ACH-000841,-0.34793988233
ACH-000843,-0.313604479557
ACH-000846,-0.133127143161
ACH-000847,0.0100665627824
ACH-000848,-0.437029299903
ACH-000849,-0.145289293513
ACH-000851,-0.569781487567
ACH-000855,-0.297743544232
ACH-000856,-0.356626013113
ACH-000858,-0.0973701238364
ACH-000859,-0.219519516129
ACH-000861,-0.32133235609
ACH-000862,-0.41770840049999997
ACH-000865,-0.256613005985
ACH-000866,-0.398937652248
ACH-000867,-0.573020656985
ACH-000869,-0.456105215325
ACH-000872,-0.08897599043439999
ACH-000873,-0.140966030611
ACH-000876,-0.44144806859200003
ACH-000878,-0.0899115350705
ACH-000880,-0.324587691264
ACH-000881,-0.39845277064999995
ACH-000882,-0.275419922207
ACH-000884,-0.37879063487400005
ACH-000885,-0.305169031113
ACH-000887,-0.274881001334
ACH-000888,-0.336230540875
ACH-000889,-0.355390039085
ACH-000890,-0.105730749606
ACH-000896,-0.461889080859
ACH-000898,-0.369616136766
ACH-000900,-0.18218110612500002
ACH-000901,-0.35403811524499995
ACH-000905,-0.275698354747
ACH-000906,-0.28977012609
ACH-000907,-0.534945909299
ACH-000910,-0.24686611181200002
ACH-000911,-0.36121851294600005
ACH-000912,-0.24534304190499998
ACH-000913,-0.23886283346599999
ACH-000915,-0.33908924977399996
ACH-000916,-0.532884517149
ACH-000917,-0.0873138178443
ACH-000921,-0.335462469692
ACH-000924,-0.368274442791
ACH-000926,-0.513946206132
ACH-000928,-0.45791582862499997
ACH-000929,-0.263014808717
ACH-000932,-0.40047235590400004
ACH-000935,-0.5252470832639999
ACH-000936,-0.315259905346
ACH-000937,-0.311126962015
ACH-000938,-0.286649942654
ACH-000939,-0.360571318783
ACH-000941,-0.224946260154
ACH-000943,-0.429604484025
ACH-000946,-0.297311848084
ACH-000947,-0.35205328955
ACH-000948,-0.34113639345299995
ACH-000950,-0.299783303484
ACH-000953,-0.160910007095
ACH-000957,-0.306164224847
ACH-000958,-0.277296783998
ACH-000960,-0.393547580483
ACH-000963,-0.257567864129
ACH-000968,-0.6763908403409999
ACH-000969,-0.244721328943
ACH-000973,-0.466718941508
ACH-000974,-0.231700209916
ACH-000975,-0.431942487354
ACH-000976,-0.165441925893
ACH-000978,-0.421683999821
ACH-000980,-0.197618775053
ACH-000984,-0.550013548489
ACH-000986,-0.5364596581059999
ACH-000988,-0.608277957394
ACH-000993,-0.415140195085
ACH-000994,-0.58266118936
ACH-000996,-0.506604187952
ACH-001001,-0.423313127319
ACH-001020,-0.410958611083
ACH-001028,-0.5504938395000001
ACH-001031,-0.570222968441
ACH-001038,-0.357170768094
ACH-001048,-0.348543885398
ACH-001050,-0.393003392932
ACH-001053,-0.525777259097
ACH-001054,-0.26335437211999996
ACH-001061,-0.25313528204
ACH-001067,-0.519445855121
ACH-001075,-0.183008295319
ACH-001096,-0.21548958142900002
ACH-001128,-0.298846476789
ACH-001134,-0.38555430628799997
ACH-001151,-0.304660555192
ACH-001163,-0.468066592078
ACH-001164,-0.58103105222
ACH-001173,-0.350403199245
ACH-001183,-0.664865305978
ACH-001184,-0.28608919446
ACH-001190,-0.35169037607299997
ACH-001192,-0.246578009388
ACH-001193,-0.173867206498
ACH-001196,-0.317327748518
ACH-001197,-0.24107142653900002
ACH-001205,-0.316442024449
ACH-001211,-0.302718440355
ACH-001212,-0.456749026863
ACH-001228,-0.18910205206
ACH-001232,-0.27775656399099996
ACH-001239,-0.224230534734
ACH-001274,-0.41909126250900003
ACH-001275,-0.332041515251
ACH-001277,-0.39311614388899996
ACH-001278,-0.428550284704
ACH-001280,-0.388239189094
ACH-001283,-0.2516553139
ACH-001289,-0.451327417926
ACH-001295,-0.332336171831
ACH-001300,-0.407603263178
ACH-001301,-0.276037130222
ACH-001302,-0.36644923008599994
ACH-001303,-0.489063648213
ACH-001306,-0.164427851548
ACH-001318,-0.110520408353
ACH-001322,-0.328781852091
ACH-001328,-0.229184149267
ACH-001332,-0.36957740677900003
ACH-001333,-0.257887662231
ACH-001336,-0.353597481081
ACH-001340,-0.5168378993899999
ACH-001346,-0.24364894801999998
ACH-001353,-0.335638412357
ACH-001354,-0.6871649426700001
ACH-001367,-0.29016036563700004
ACH-001368,-0.357117401109
ACH-001374,-0.165255175122
ACH-001375,-0.284993148831
ACH-001377,-0.683739455744
ACH-001380,-0.46832187300800004
ACH-001391,-0.417359323408
ACH-001407,-0.318168745625
ACH-001408,-0.234399105567
ACH-001413,-0.378292400396
ACH-001430,-0.523175596292
ACH-001431,-0.606762841638
ACH-001450,-0.32577341030400003
ACH-001496,-0.247241698804
ACH-001500,-0.010305738419100001
ACH-001521,-0.37659944630000003
ACH-001523,-0.136291043058
ACH-001532,-0.311710380573
ACH-001536,-0.60085049305
ACH-001550,-0.367102339772
ACH-001552,-0.5534507891439999
ACH-001554,-0.34669808904700006
ACH-001645,-0.563999292438
ACH-001654,-0.281368204367
ACH-001715,-0.38885279662699995
ACH-001735,-0.303090599774
ACH-001736,-0.330693309973
ACH-001737,0.44757244306599997
ACH-001740,-0.251399606855
ACH-001745,-0.46325783422399996
ACH-001750,-0.333986332152
ACH-001765,-0.490457938396
ACH-001956,-0.349364694576
ACH-001957,-0.400588206679
