,CDRT1 (374286)
ACH-000004,-0.175496628801
ACH-000007,0.07480542658
ACH-000009,-0.13492851882
ACH-000011,-0.0669544645146
ACH-000012,0.00556931371469
ACH-000013,-0.196295191914
ACH-000014,-0.19230266911600002
ACH-000015,-0.0636198330738
ACH-000017,-0.0157221543462
ACH-000018,0.051335261323300005
ACH-000019,0.24817162735
ACH-000021,-0.0596331306802
ACH-000022,-0.06868718351
ACH-000025,-0.151789603816
ACH-000028,0.0430371872047
ACH-000030,-0.06858687628959999
ACH-000035,-0.144064896043
ACH-000036,-0.022335598980999998
ACH-000037,0.042285654947499994
ACH-000039,0.0130605315652
ACH-000040,-0.18757890711300002
ACH-000041,-0.0393792807893
ACH-000042,-0.309343070577
ACH-000045,0.0298700794855
ACH-000047,-0.0395521436755
ACH-000052,0.235845576041
ACH-000053,-0.0577125511101
ACH-000054,-0.00846321087393
ACH-000055,-0.207604701198
ACH-000060,-0.154328811495
ACH-000067,0.0197120022851
ACH-000070,0.272746800614
ACH-000075,0.08803010404589999
ACH-000078,-0.153831626543
ACH-000082,-0.335084027467
ACH-000085,0.333778251468
ACH-000086,0.150755354974
ACH-000087,-0.114780471341
ACH-000092,0.060487441667800006
ACH-000095,-0.147965365239
ACH-000097,-0.00028557855657999995
ACH-000098,-0.0897589413375
ACH-000099,-0.15136363499000002
ACH-000108,-0.109840843314
ACH-000113,-0.019991147843900003
ACH-000115,-0.009184547356489998
ACH-000116,-0.0019079290939000002
ACH-000118,-0.11361350950600001
ACH-000120,-0.056052031356300006
ACH-000123,-0.0248008972125
ACH-000127,-0.0160086516833
ACH-000128,0.10807481840199999
ACH-000132,0.0142023245222
ACH-000133,-0.10908446000399999
ACH-000137,0.22049044840100002
ACH-000138,-0.28684402564100003
ACH-000142,-0.18081567892900002
ACH-000143,-0.0799390481055
ACH-000146,-0.070568836597
ACH-000148,-0.120090747756
ACH-000150,0.096571866121
ACH-000152,-0.45709793058700005
ACH-000153,-0.437874788504
ACH-000159,0.00125441057901
ACH-000160,-0.0578483381991
ACH-000163,0.17925686414099998
ACH-000167,-0.12569045706499998
ACH-000168,0.139596238159
ACH-000169,0.006175530554590001
ACH-000178,0.0287394718679
ACH-000182,-0.052847939039199994
ACH-000183,-0.044872204817
ACH-000188,-0.145308430572
ACH-000189,0.00435631937857
ACH-000190,-0.07809369744410001
ACH-000198,-0.12254114046299999
ACH-000204,-0.49128820698299996
ACH-000206,0.00180260060486
ACH-000207,-0.08817866815099999
ACH-000211,0.0145374790506
ACH-000215,-0.0408930830271
ACH-000221,0.062351444268500006
ACH-000222,-0.247094320096
ACH-000223,-0.0717583244517
ACH-000226,-0.18254874829
ACH-000227,0.08975358072619999
ACH-000228,-0.211959610249
ACH-000231,-0.128004448833
ACH-000232,-0.0899027329596
ACH-000233,-0.103252232559
ACH-000234,-0.255656197379
ACH-000235,-0.186489334322
ACH-000237,-0.144472865467
ACH-000238,-0.278373931317
ACH-000243,-0.159506406105
ACH-000244,0.150818838746
ACH-000246,0.0229656140992
ACH-000248,-0.069311477905
ACH-000250,-0.151715041241
ACH-000251,0.11993216733300001
ACH-000253,0.07746999692819999
ACH-000255,0.0227873376265
ACH-000256,-0.010873868457500001
ACH-000257,-0.155140660722
ACH-000258,0.122168393797
ACH-000259,-0.060083899367500006
ACH-000260,0.00216980131119
ACH-000261,0.00464334088055
ACH-000262,-0.02178165605
ACH-000263,-0.25317659639400003
ACH-000264,-0.056940798583500006
ACH-000265,-0.18855072168900003
ACH-000266,-0.224888621182
ACH-000272,-0.12048069769200001
ACH-000273,0.0232044263623
ACH-000274,-0.213090835002
ACH-000277,-0.027186972600199998
ACH-000278,-0.160518176235
ACH-000279,-0.06850155906830001
ACH-000280,-0.0656857905039
ACH-000281,-0.0199837780005
ACH-000288,-0.11562814338199999
ACH-000291,-0.0816291351665
ACH-000293,0.0219441121605
ACH-000294,-0.14275497200099999
ACH-000295,0.11035706214000002
ACH-000296,-0.209197355348
ACH-000302,-0.061870362424099996
ACH-000304,0.232835382761
ACH-000307,-0.0049698329448699995
ACH-000308,0.021132892329700004
ACH-000310,-0.259946461774
ACH-000311,-0.116077199332
ACH-000312,-0.250155779496
ACH-000315,0.07272159458039999
ACH-000316,-0.11536765739600001
ACH-000317,0.10386596775599999
ACH-000318,-0.024441467752000002
ACH-000319,-0.0629893713241
ACH-000320,-0.379011351845
ACH-000322,-0.044243464792999995
ACH-000323,-0.15371778099199998
ACH-000324,0.0323197766367
ACH-000329,-0.18696234965
