,PLA2G4D (283748)
ACH-000178,-0.269080851022
ACH-000182,-0.261126399884
ACH-000183,-0.2521606479
ACH-000188,-0.250202813776
ACH-000189,-0.185011509242
ACH-000190,-0.221542924954
ACH-000198,-0.360342329073
ACH-000204,-0.369664466496
ACH-000206,-0.479763299011
ACH-000207,-0.371103157041
ACH-000211,-0.0541014967517
ACH-000215,-0.24302889652600002
ACH-000221,-0.334271613213
ACH-000222,-0.363369462517
ACH-000223,-0.354309699085
ACH-000226,-0.38624022365000005
ACH-000227,-0.620297798152
ACH-000228,-0.118828646652
ACH-000231,-0.176444387667
ACH-000232,-0.24299347431200002
ACH-000233,-0.310422052104
ACH-000234,-0.061100307640399996
ACH-000235,-0.24605356704
ACH-000237,-0.16909154046
ACH-000238,-0.0394930229704
ACH-000243,-0.350943706525
ACH-000244,-0.303378034103
ACH-000246,-0.0487401235422
ACH-000248,-0.183201137159
ACH-000250,-0.385335255359
ACH-000251,-0.654856030576
ACH-000253,-0.254849421114
ACH-000255,-0.407002632115
ACH-000256,-0.436198443512
ACH-000257,-0.167248063287
ACH-000258,-0.018398700826
ACH-000259,-0.0661184218675
ACH-000260,-0.183204212414
ACH-000261,-0.362089522357
ACH-000262,-0.296302461515
ACH-000263,-0.14007175292000001
ACH-000264,-0.22874650343800002
ACH-000265,-0.491102464379
ACH-000266,-0.162179623258
ACH-000272,-0.320689930138
ACH-000273,-0.157825354738
ACH-000274,-0.450236675583
ACH-000277,-0.11807851306099999
ACH-000278,-0.273125913336
ACH-000279,-0.282383044559
ACH-000280,-0.058290337532400004
ACH-000281,-0.106922527278
ACH-000288,-0.237750180658
ACH-000291,-0.36288263039700003
ACH-000293,-0.054347521701
ACH-000294,-0.201664393744
ACH-000295,-0.622998045854
ACH-000296,-0.192540040591
ACH-000302,-0.249534657732
ACH-000304,-0.039694117719699995
ACH-000307,-0.123934098348
ACH-000308,-0.21081569790899998
ACH-000310,-0.33651051955
ACH-000311,-0.148269479606
ACH-000312,-0.286001909571
ACH-000315,-0.185804661223
ACH-000316,-0.36514997502499996
ACH-000317,-0.122592814016
ACH-000318,-0.396087673639
ACH-000319,-0.255305406715
ACH-000320,-0.0614340330938
ACH-000322,-0.33590499492299997
ACH-000323,-0.19116180426399998
ACH-000324,-0.27896979633
ACH-000329,-0.18839059969900002
ACH-000330,-0.39415054101999997
ACH-000331,-0.370244147802
ACH-000332,-0.182346667561
ACH-000334,-0.310613915933
ACH-000335,-0.48026493003
ACH-000336,0.00881398533286
ACH-000337,-0.17126878067600002
ACH-000339,-0.341098249833
ACH-000341,-0.158464591983
ACH-000348,-0.290979242007
ACH-000350,-0.305859414876
ACH-000352,-0.33796128921400004
ACH-000356,-0.063030865694
ACH-000361,-0.446471739494
ACH-000362,-0.28473734794100003
ACH-000363,-0.471347311624
ACH-000364,-0.108766335943
ACH-000365,-0.22710422180700002
ACH-000366,-0.268053857124
ACH-000368,-0.353500264287
ACH-000374,-0.193386492382
ACH-000375,-0.5194507673600001
ACH-000376,-0.240139684586
ACH-000381,-0.0391711432258
ACH-000383,-0.20030385607999998
ACH-000387,-0.221306635644
ACH-000389,-0.164746809738
ACH-000390,-0.287858841217
ACH-000393,-0.212235875666
ACH-000395,-0.22785805765099998
ACH-000397,-0.130538289793
ACH-000401,-0.167734882815
ACH-000402,-0.176847550718
ACH-000403,-0.17340080313200001
ACH-000404,-0.197604919003
ACH-000406,-0.208804396169
ACH-000407,-0.362766844263
ACH-000408,-0.00915239774074
ACH-000410,-0.279368299938
ACH-000411,-0.06661159354469999
ACH-000414,-0.047624091901799996
ACH-000415,-0.22991235734999999
ACH-000416,-0.132281854521
ACH-000420,-0.221979305456
ACH-000421,-0.413152465985
ACH-000424,-0.37819501702299996
ACH-000425,-0.221250406435
ACH-000426,-0.0831152820058
ACH-000427,-0.170089903499
ACH-000433,-0.0343062349104
ACH-000436,-0.0234311346543
ACH-000444,-0.218437821723
ACH-000445,-0.20283438300999998
ACH-000448,-0.232367934431
ACH-000450,-0.34725562001800003
ACH-000452,-0.22597058924600003
ACH-000454,-0.312998413993
ACH-000458,-0.195701182436
ACH-000459,0.171278442372
ACH-000460,-0.31039946448399997
ACH-000461,-0.21783264676999997
ACH-000463,-0.223371802236
ACH-000464,-0.328682413773
ACH-000466,-0.36509889607199997
ACH-000467,-0.32807907397
ACH-000468,-0.615053335629
ACH-000469,-0.30685859426
ACH-000470,-0.219046109991
ACH-000471,-0.134763930014
ACH-000472,-0.219891700421
ACH-000473,-0.270796511213
ACH-000475,-0.145030631714
ACH-000476,-0.29084045018300003
ACH-000477,0.075115981311
ACH-000480,-0.19159718124699998
ACH-000481,-0.406584161856
ACH-000483,-0.451365961796
ACH-000484,-0.439628010221
ACH-000485,-0.188284718765
ACH-000486,-0.191193430495
ACH-000487,-0.26386883984000004
ACH-000488,-0.39393114539000007
ACH-000490,-0.359022137239
ACH-000491,-0.333103376
ACH-000495,-0.402127669997
ACH-000496,-0.335053237528
ACH-000499,-0.418928449444
ACH-000500,-0.5085240924750001
ACH-000502,-0.21115104837999998
ACH-000503,-0.920948825108
ACH-000505,-0.292797268382
ACH-000507,-0.154955424064
ACH-000510,-0.340928600188
ACH-000511,-0.272226107828
ACH-000512,-0.5068299101870001
ACH-000516,-0.186025347659
ACH-000517,-0.215570901107
ACH-000518,-0.225092848363
ACH-000520,-0.32205584630600004
ACH-000521,-0.28398153823399996
ACH-000522,-0.45877023978200004
ACH-000524,-0.33583612188
ACH-000527,-0.253811822027
ACH-000528,-0.361742341077
ACH-000537,-0.291254904566
ACH-000541,-0.307599356228
ACH-000542,-0.292246777741
ACH-000544,-0.184382047164
ACH-000545,-0.165546175375
ACH-000547,-0.354707239459
ACH-000548,-0.39639905113000007
ACH-000549,-0.40943643888400005
ACH-000550,-0.18595933008999999
ACH-000552,-0.250653930821
ACH-000556,-0.237511856378
ACH-000557,-0.286447504481
ACH-000570,-0.294973769725
ACH-000571,-0.141164749659
ACH-000573,-0.398540723664
ACH-000576,-0.276120971794
ACH-000580,-0.401402964488
ACH-000584,-0.24575668236499998
ACH-000585,-0.376576196034
ACH-000588,-0.23867879791299998
ACH-000589,-0.262345195675
ACH-000591,-0.404814056539
ACH-000593,-0.394236400332
ACH-000600,-0.241395785542
ACH-000601,-0.250039749782
ACH-000604,-0.36857171779200004
ACH-000605,-0.338302103142
ACH-000606,-0.278749550566
ACH-000608,-0.13195362965
ACH-000614,-0.100015361966
ACH-000616,-0.257072500748
ACH-000618,-0.36557117660099997
ACH-000619,-0.516989914618
ACH-000620,-0.396291790205
ACH-000621,-0.276740264778
ACH-000622,-0.0567705037313
ACH-000623,-0.32525223668000003
ACH-000624,-0.28668032699
ACH-000627,-0.0611555032719
ACH-000630,-0.160983812048
ACH-000632,-0.39526709681
ACH-000633,-0.23330991670200002
ACH-000637,-0.217909925097
ACH-000638,-0.329663683676
ACH-000646,-0.338590627539
ACH-000647,-0.23604316945700002
ACH-000648,-0.283125430969
ACH-000649,-0.296819707311
ACH-000651,-0.41791128796
ACH-000652,-0.535086551568
ACH-000653,-0.369356705927
ACH-000657,-0.205340282638
ACH-000658,-0.295544094134
ACH-000661,-0.23784156563499997
ACH-000662,-0.140901178927
ACH-000663,-0.238419146926
ACH-000665,-0.353781104952
ACH-000671,-0.415167419821
ACH-000673,-0.242523251714
ACH-000676,-0.281065739366
ACH-000677,-0.365627253371
ACH-000681,-0.232373168504
ACH-000682,-0.281171301928
ACH-000683,-0.265905452383
ACH-000684,-0.592765151189
ACH-000688,-0.0129276311369
ACH-000693,-0.435386014504
ACH-000694,-0.360826859605
ACH-000695,-0.34880440392800005
ACH-000696,-0.316567435974
ACH-000697,-0.303077510307
ACH-000699,-0.202952800778
ACH-000701,-0.0327934322677
ACH-000706,-0.318969352092
ACH-000711,-0.29926681153499995
ACH-000713,-0.43117647561399997
ACH-000714,-0.444020287905
ACH-000718,-0.41409594323
ACH-000720,-0.275947981825
ACH-000721,-0.27867816311500004
ACH-000724,-0.0480406085956
ACH-000725,-0.5360207567849999
ACH-000732,-0.372916197666
ACH-000734,-0.220386386534
ACH-000735,-0.214498513641
ACH-000736,-0.311484005467
ACH-000738,-0.38652331875100004
ACH-000746,-0.21864570279800002
ACH-000747,-0.270254761571
ACH-000748,-0.255001560663
ACH-000753,-0.40315498499499997
ACH-000756,-0.43758983229599996
ACH-000757,-0.643332256241
ACH-000758,-0.22818965706799998
ACH-000760,-0.385328690378
ACH-000763,-0.367339902402
ACH-000764,-0.42325255199100004
ACH-000765,-0.283374213149
ACH-000766,-0.351634159191
ACH-000767,-0.44533034119599996
ACH-000768,-0.307813458067
ACH-000769,-0.279870197075
ACH-000770,-0.18204573313900002
ACH-000771,-0.136239312651
ACH-000773,-0.235475542962
ACH-000776,-0.11486359185999999
ACH-000777,-0.149926456906
ACH-000778,-0.32220767629
ACH-000781,-0.309932462404
ACH-000782,-0.34654766320600006
ACH-000783,-0.387847876146
ACH-000784,-0.355184996074
ACH-000785,-0.334060494675
ACH-000787,-0.35539131600699997
ACH-000788,-0.390604704657
ACH-000791,-0.482713378553
ACH-000792,-0.22020953949299998
ACH-000794,-0.307920032099
ACH-000796,-0.292032376201
ACH-000799,-0.19041489212999999
ACH-000800,-0.53467600678
ACH-000802,-0.332508822979
ACH-000804,-0.48732863366400003
ACH-000805,-0.589373475728
ACH-000809,-0.427356437541
ACH-000810,-0.37645134837300004
ACH-000811,-0.396519012892
ACH-000817,-0.40017422110399997
ACH-000819,-0.23310083699700002
ACH-000820,-0.763519479418
ACH-000821,-0.544697430336
ACH-000822,-0.205960075264
ACH-000823,-0.280519777062
ACH-000824,-0.10983599271299999
ACH-000827,-0.28643690084199996
ACH-000829,-0.38697969399099996
ACH-000831,-0.33636840875
ACH-000832,-0.283000360803
ACH-000833,-0.362952010387
ACH-000834,-0.385443452689
ACH-000835,-0.19523936028299999
ACH-000836,-0.363666550222
ACH-000837,-0.35507847313
ACH-000838,-0.134868356217
ACH-000839,-0.451665095384
ACH-000840,-0.116930228247
ACH-000841,-0.342171878686
ACH-000843,-0.27259636749099997
ACH-000846,-0.447843900282
ACH-000847,-0.548772820399
ACH-000848,-0.255311703179
ACH-000849,-0.325267412333
ACH-000851,-0.42704110162299996
ACH-000855,-0.290950248864
ACH-000856,-0.34765084192900003
ACH-000858,-0.288653545267
ACH-000859,-0.139678474147
ACH-000861,-0.152185897763
ACH-000862,-0.178758923362
ACH-000865,-0.374844201674
ACH-000866,-0.324168210425
ACH-000867,-0.314479528056
ACH-000869,-0.268183252288
ACH-000872,-0.19873341787300003
ACH-000873,-0.205726433789
ACH-000876,-0.249528314547
ACH-000878,-0.5653157725410001
ACH-000880,-0.188278172541
ACH-000881,-0.20068237783300003
ACH-000882,-0.20092791464499998
ACH-000884,-0.44177499224399996
ACH-000885,-0.28902849153
ACH-000887,-0.16558100083900001
ACH-000888,-0.252832708206
ACH-000889,-0.0647888107613
ACH-000890,-0.296079987445
ACH-000896,-0.268956286018
ACH-000898,-0.426349654838
ACH-000900,-0.323155151638
ACH-000901,-0.24851586687899999
ACH-000905,-0.494253772302
ACH-000906,-0.335231295306
ACH-000907,-0.44276271135300005
ACH-000910,-0.48307443835299996
ACH-000911,-0.283244628456
ACH-000912,-0.39066876908
ACH-000913,-0.24337728192400002
ACH-000915,-0.23015989130399997
ACH-000916,-0.338829685392
ACH-000917,-0.16055418137900002
ACH-000921,-0.0712434630894
ACH-000924,-0.20920106045200001
ACH-000926,-0.281304177261
ACH-000928,-0.20124025172899998
ACH-000929,-0.400469869286
ACH-000932,-0.41575820454400003
ACH-000935,-0.121096186154
ACH-000936,-0.321994540971
ACH-000937,-0.30279620058
ACH-000938,-0.164120091798
ACH-000939,-0.595028730834
ACH-000941,-0.112860949994
ACH-000943,-0.24029846650400002
ACH-000946,-0.19321894891600003
ACH-000947,-0.47774340009300004
ACH-000948,-0.279581147786
ACH-000950,-0.125972814426
ACH-000953,-0.250117239094
ACH-000957,-0.26801813374899996
ACH-000958,-0.1236952118
ACH-000960,-0.253909181715
ACH-000963,-0.18452363146899997
ACH-000968,-0.308987132791
ACH-000969,-0.327174116188
ACH-000973,-0.284186256606
ACH-000974,-0.20499353227800002
ACH-000975,-0.297353885291
ACH-000976,-0.22588301624200002
ACH-000978,-0.877320613955
ACH-000980,-0.26902856682
ACH-000984,-0.25577724661400003
ACH-000986,-0.365992798007
ACH-000988,-0.367575812773
ACH-000993,-0.260685303331
ACH-000994,-0.527634277808
ACH-000996,-0.17926623010200002
ACH-001001,-0.530961460348
ACH-001020,-0.145778279894
ACH-001028,-0.294941606001
ACH-001031,-0.0316541031619
ACH-001038,-0.263038551311
ACH-001048,-0.189258601117
ACH-001050,-0.22285090863
ACH-001053,-0.394476461968
ACH-001054,-0.00922613238705
ACH-001061,-0.233449166907
ACH-001067,-0.166152818079
ACH-001075,-0.38301630992299995
ACH-001096,-0.31881480255399997
ACH-001128,-0.0526806589529
ACH-001134,-0.349708341925
ACH-001151,-0.404076029817
ACH-001163,-0.588760990703
ACH-001164,-0.24567502516999998
ACH-001173,-0.286337007456
ACH-001183,-0.25100578592399997
ACH-001184,-0.426900667407
ACH-001190,-0.356601427543
ACH-001192,-0.23992066243700003
ACH-001193,-0.332263031913
ACH-001196,-0.226297794231
ACH-001197,-0.109919812636
ACH-001205,-0.165649147771
ACH-001211,0.0503693209665
ACH-001212,-0.591603889835
ACH-001228,-0.45343211876
ACH-001232,-0.258544309986
ACH-001239,-0.07513535687350001
ACH-001274,-0.105778079153
ACH-001275,-0.17595840495200002
ACH-001277,-0.412701700058
ACH-001278,-0.212038025944
ACH-001280,-0.421723912254
ACH-001283,-0.034189323321000005
ACH-001289,-0.25937799328899996
ACH-001295,-0.267775990006
ACH-001300,-0.149238913656
ACH-001301,-0.271334988772
ACH-001302,-0.281242812375
ACH-001303,-0.52444396605
ACH-001306,-0.465993750668
ACH-001318,-0.31110471865600003
ACH-001322,-0.31950948805199997
ACH-001328,-0.43096565616000004
ACH-001332,-0.027994761183
ACH-001333,-0.335777972242
ACH-001336,-0.474530122952
ACH-001340,-0.286878622628
ACH-001346,-0.239282447089
ACH-001353,-0.292210937691
ACH-001354,-0.301850704244
ACH-001367,-0.270981236468
ACH-001368,-0.20959510504099998
ACH-001374,-0.540999402558
ACH-001375,-0.226204699079
ACH-001377,-0.23784999107299998
ACH-001380,-0.251294532943
ACH-001391,-0.408882753734
ACH-001407,-0.316505678157
ACH-001408,-0.349625766246
ACH-001413,-0.187122559966
ACH-001430,-0.24883413594700002
ACH-001431,-0.00253262907925
ACH-001450,-0.349054345072
ACH-001496,-0.34855293450900005
ACH-001500,-0.238652282935
ACH-001521,-0.310720542049
ACH-001523,-0.0550201338808
ACH-001532,-0.23694412750799998
ACH-001536,-0.387943316691
ACH-001550,-0.40666315377800005
ACH-001552,-0.334767105308
ACH-001554,-0.262031018196
ACH-001645,-0.254376380162
ACH-001654,-0.378960873184
ACH-001715,-0.381419883505
ACH-001735,-0.407406630296
ACH-001736,-0.284168297588
ACH-001737,0.0909407333185
ACH-001740,-0.395111535594
ACH-001745,-0.355896025914
ACH-001750,-0.606750171209
ACH-001765,-0.424021335295
ACH-001956,-0.292101456922
ACH-001957,-0.220251257619
