,DepMap_ID
8723,ACH-000026
31330,ACH-000086
42514,ACH-000132
47185,ACH-000151
78116,ACH-000255
88919,ACH-000290
100200,ACH-000319
101496,ACH-000323
102717,ACH-000327
109675,ACH-000348
110940,ACH-000351
120217,ACH-000376
156449,ACH-000469
157807,ACH-000472
192248,ACH-000558
227581,ACH-000635
252650,ACH-000681
261346,ACH-000698
264373,ACH-000703
273916,ACH-000722
300335,ACH-000769
336008,ACH-000786
336009,ACH-000786
336010,ACH-000786
361370,ACH-000804
382295,ACH-000830
391375,ACH-000843
407366,ACH-000862
409951,ACH-000865
425312,ACH-000879
433384,ACH-000885
436652,ACH-000888
451252,ACH-000901
455524,ACH-000906
469718,ACH-000915
486977,ACH-000924
505056,ACH-000933
522642,ACH-000940
531537,ACH-000943
531538,ACH-000943
585641,ACH-000961
589043,ACH-000962
618208,ACH-000970
642564,ACH-000977
693551,ACH-000986
708407,ACH-000988
708408,ACH-000988
785246,ACH-000992
785247,ACH-000992
785248,ACH-000992
785249,ACH-000992
785250,ACH-000992
811527,ACH-000993
811528,ACH-000993
811529,ACH-000993
821489,ACH-000994
821490,ACH-000994
821491,ACH-000994
821492,ACH-000994
882690,ACH-000999
901491,ACH-001064
914386,ACH-001081
937181,ACH-001145
944332,ACH-001197
981662,ACH-001367
1059061,ACH-001650
1072716,ACH-001750
1075612,ACH-001820
1089942,ACH-002067
1122500,ACH-002173
1145781,ACH-002222
1155511,ACH-002238
1168278,ACH-002256
1178350,ACH-002272
1187702,ACH-002287
1210175,ACH-002343
1214112,ACH-002362
1214479,ACH-002363
1215671,ACH-002369
