,RAB40C (57799)
ACH-000004,0.115688555628
ACH-000007,-0.160860380721
ACH-000009,0.487185931234
ACH-000011,-0.0714868352545
ACH-000012,-0.19249557458099997
ACH-000013,-0.0498048457983
ACH-000014,0.222148677258
ACH-000015,0.11181436394300001
ACH-000017,-0.123248270164
ACH-000018,0.124376054461
ACH-000019,0.23703502662599998
ACH-000021,-0.0779391671915
ACH-000022,-0.0148989541909
ACH-000025,0.149373923383
ACH-000028,0.0207434662192
ACH-000030,0.15622917797900002
ACH-000035,0.213383736406
ACH-000036,-0.405773757857
ACH-000037,-0.271429348686
ACH-000039,-0.22896673132
ACH-000040,-0.19413027512699998
ACH-000041,-0.131238629675
ACH-000042,0.150581681459
ACH-000045,0.193912460728
ACH-000047,-0.0105475394117
ACH-000052,0.08412358847269999
ACH-000053,-0.066233610274
ACH-000054,0.122185329386
ACH-000055,0.121932511325
ACH-000060,0.0667900524429
ACH-000067,-0.0640473656467
ACH-000070,0.07271565674460001
ACH-000075,-0.282152847898
ACH-000078,-0.291970580521
ACH-000082,0.0509484178515
ACH-000085,0.201013302841
ACH-000086,0.131150573015
ACH-000087,0.047940760837199996
ACH-000092,-0.0438465863571
ACH-000095,0.0842868484258
ACH-000097,0.153316832776
ACH-000098,0.0930984229829
ACH-000099,0.0367391080827
ACH-000108,0.0835196500186
ACH-000113,-0.04321243142969999
ACH-000115,0.070811318282
ACH-000116,-0.0143169994187
ACH-000118,0.049693790607
ACH-000120,-0.117283562948
ACH-000123,0.09015931720289999
ACH-000127,-0.0436412752775
ACH-000128,0.243905838345
ACH-000132,0.0467991472164
ACH-000133,-0.12069686183
ACH-000137,-0.104680840142
ACH-000138,0.133760792119
ACH-000142,0.0281049849419
ACH-000143,0.238032428594
ACH-000146,0.06931721278769999
ACH-000148,-0.07230554874419999
ACH-000150,0.0342124318136
ACH-000152,-0.020981889469499998
ACH-000153,-0.19739823392
ACH-000159,0.0342367205908
ACH-000160,0.0779368455152
ACH-000163,-0.229006003485
ACH-000167,0.370000064482
ACH-000168,0.182594674171
ACH-000169,-0.0280538908696
ACH-000178,0.035985114565599996
ACH-000182,-0.0214426737926
ACH-000183,-0.0719287449927
ACH-000188,-0.17487475638799999
ACH-000189,0.00233583920779
ACH-000190,0.0530791515924
ACH-000198,0.149713348218
ACH-000204,-0.131831461292
ACH-000206,-0.033604362416400003
ACH-000207,-0.0097193581868
ACH-000211,0.24393740240800002
ACH-000215,0.0890617427179
ACH-000221,0.068021978491
ACH-000222,0.0452974480963
ACH-000223,0.0708861204532
ACH-000226,0.210232651903
ACH-000227,0.029935641461400004
ACH-000228,0.062351268165100004
ACH-000231,-0.0106353815714
ACH-000232,0.133788690376
ACH-000233,-0.25447514735300003
ACH-000234,-0.292562330801
ACH-000235,-0.00337668542807
ACH-000237,0.0707412561174
ACH-000238,0.0857972937675
ACH-000243,0.175131119491
ACH-000244,-0.415323180792
ACH-000246,0.0430379934542
ACH-000248,-0.136035519615
ACH-000250,-0.123482470888
ACH-000251,0.486184295963
ACH-000253,-0.0241787560292
ACH-000255,0.207949898051
ACH-000256,-0.19024769017
ACH-000257,0.150754287731
ACH-000258,0.20172407632
ACH-000259,-0.0584820638179
ACH-000260,-0.0361778244961
ACH-000261,0.013460630335
ACH-000262,0.00931411220209
ACH-000263,0.29510610651
ACH-000264,0.0100723375899
ACH-000265,0.08831405199819999
ACH-000266,0.34392741026600004
ACH-000272,0.142932141866
ACH-000273,0.16044237209599999
ACH-000274,0.0926957841894
ACH-000277,-0.188575001322
ACH-000278,0.178359839067
ACH-000279,-0.0197069120894
ACH-000280,0.167357291165
ACH-000281,-0.0109884744458
ACH-000288,-0.029063393352000002
ACH-000291,0.0956059704784
ACH-000293,0.045641958874699996
ACH-000294,0.414747517139
ACH-000295,-0.112998095263
ACH-000296,0.021101227260599997
ACH-000302,0.014178602053399998
ACH-000304,-0.259527771394
ACH-000307,0.0762442213877
ACH-000308,-0.07941633837050001
ACH-000310,0.10740082970899999
ACH-000311,-0.22564795761700002
ACH-000312,-0.07585747166939999
ACH-000315,-0.454686383865
ACH-000316,-0.18006455374699998
ACH-000317,0.228021568664
ACH-000318,0.16731476957
ACH-000319,-0.324768498669
ACH-000320,0.42444411556999995
ACH-000322,0.076842992186
ACH-000323,-0.176182410099
ACH-000324,0.10421750016100001
ACH-000329,0.164934019262
ACH-000330,0.0959401837325
ACH-000331,0.0329128260587
ACH-000332,-0.065088000773
ACH-000334,0.004570337795880001
ACH-000335,0.08218520646110002
ACH-000336,0.276089557745
ACH-000337,-0.0267069322267
ACH-000339,0.20103217981899998
ACH-000341,0.148884289443
ACH-000348,0.161067604593
ACH-000350,-0.0565163124851
ACH-000352,0.019166405976900003
ACH-000356,-0.239877866189
ACH-000361,0.367217743593
ACH-000362,0.0546520443877
ACH-000363,-0.15809666386600002
ACH-000364,0.12577630706100001
ACH-000365,0.136686714784
ACH-000366,-0.0606511823161
ACH-000368,0.14978681822
ACH-000374,0.191132388599
ACH-000375,-0.39423205744499995
ACH-000376,0.102685173544
ACH-000381,0.0548210047406
ACH-000383,0.138435756036
ACH-000387,0.16863500234099998
ACH-000389,0.00763087874801
ACH-000390,0.0387345004303
ACH-000393,0.00965192951932
ACH-000395,0.159206735327
ACH-000397,-0.012415065260700001
ACH-000401,-0.0887613326203
ACH-000402,0.385010271836
ACH-000403,0.07706423116510001
ACH-000404,-0.0288927387577
ACH-000406,-0.00215729445384
ACH-000407,-0.0484531689576
ACH-000408,0.0539561215546
ACH-000410,0.0305479339968
ACH-000411,-0.013929813484700002
ACH-000414,0.07408829437239998
ACH-000415,0.106130116358
ACH-000416,-0.115839654618
ACH-000420,-0.24031722308400003
ACH-000421,-0.00246567042827
ACH-000424,0.0367961417013
ACH-000425,-0.0271889994895
ACH-000426,-0.150929188899
ACH-000427,0.181745357062
ACH-000433,0.18179983547400003
ACH-000436,0.116362817929
ACH-000444,-0.0500229252431
ACH-000445,0.37314541229000003
ACH-000448,-0.0526412103281
ACH-000450,-0.082710330432
ACH-000452,0.0648365071022
ACH-000454,0.0589471107709
ACH-000458,0.150137226315
ACH-000459,0.11737751790300001
ACH-000460,0.34584512399499995
ACH-000461,0.030136348825400002
ACH-000463,0.0844724670314
ACH-000464,-0.0442496077663
ACH-000466,0.124404971403
ACH-000467,-0.069376311015
ACH-000468,0.296469262761
ACH-000469,0.147150373957
ACH-000470,0.163621957073
ACH-000471,0.18546591402600002
ACH-000472,-0.127381544593
ACH-000473,-0.186324298305
ACH-000475,-0.09519482534469999
ACH-000476,0.133537655298
ACH-000477,0.105795374175
ACH-000480,0.0761146321222
ACH-000481,-0.069785734403
ACH-000483,-0.09878668809180001
ACH-000484,0.149872362457
ACH-000485,-0.102951861514
ACH-000486,-0.00152468482268
ACH-000487,-0.24435736318000004
ACH-000488,-0.0137858404287
ACH-000490,0.000419720606127
ACH-000491,0.0253403652853
ACH-000495,0.129746706932
ACH-000496,0.0457898858034
ACH-000499,-0.104068325536
ACH-000500,0.0012950491391800001
ACH-000502,-0.0989559186182
ACH-000503,0.149374023317
ACH-000505,-0.174535439745
ACH-000507,-0.0329455771953
ACH-000510,0.017420499926900004
ACH-000511,0.07213984457110001
ACH-000512,0.0010998280332
ACH-000516,-0.0149903069871
ACH-000517,0.154831612912
ACH-000518,-0.195440825348
ACH-000520,0.013580265002600001
ACH-000521,0.389396149678
ACH-000522,-0.0664922549795
ACH-000524,0.08359970020219999
ACH-000527,0.09939637278110001
ACH-000528,0.032684257198400006
ACH-000537,0.21131148692200002
ACH-000541,0.0719653771832
ACH-000542,0.0618031361421
ACH-000544,0.142529832005
ACH-000545,0.047478710187
ACH-000547,0.17548778636
ACH-000548,0.185555218904
ACH-000549,-0.028265081427599998
ACH-000550,-0.017469489237400004
ACH-000552,-0.0919076842333
ACH-000556,-0.219627614921
ACH-000557,-0.18117000136300002
ACH-000570,-0.0112219131458
ACH-000571,0.027491676886
ACH-000573,0.17682717084199998
ACH-000576,0.177462345841
ACH-000580,0.00038838740435800007
ACH-000584,0.095022971384
ACH-000585,0.46818020008100003
ACH-000588,0.059748579324000003
ACH-000589,-0.0179614280535
ACH-000591,0.190798411746
ACH-000593,0.11188562031600001
ACH-000600,-0.06761266829530001
ACH-000601,-0.106623502794
ACH-000604,0.146014093379
ACH-000605,0.222126702392
ACH-000606,0.247925860891
ACH-000608,-0.17154277906399998
ACH-000614,-0.10682589897299999
ACH-000616,-0.0845806902467
ACH-000618,-0.0163761110142
ACH-000619,0.187352129483
ACH-000620,-0.167040120081
ACH-000621,-0.0274009907768
ACH-000622,0.00159251295072
ACH-000623,0.0633552328875
ACH-000624,-0.11469354002999999
ACH-000627,0.29607196844
ACH-000630,0.171699191735
ACH-000632,0.11959820268799999
ACH-000633,0.035331701365199995
ACH-000637,0.00847863046739
ACH-000638,0.0428692923391
ACH-000646,-0.16611602633199998
ACH-000647,-0.0241477891587
ACH-000648,0.037449967909
ACH-000649,0.0259793025348
ACH-000651,0.117452981533
ACH-000652,0.0390368079523
ACH-000653,-0.05063270402969999
ACH-000657,0.20471897633000002
ACH-000658,-0.022960348807900002
ACH-000661,0.171520818845
ACH-000662,-0.103090336284
ACH-000663,-0.0941968107624
ACH-000665,0.0802930659754
ACH-000671,0.0833594150402
ACH-000673,-0.0933359515522
ACH-000676,-0.091461691266
ACH-000677,0.051876339984099996
ACH-000681,-0.00199982913025
ACH-000682,0.0120287384172
ACH-000683,-0.06829789704940001
ACH-000684,0.11894839134400001
ACH-000688,0.0749226832842
ACH-000693,0.10528121840099999
ACH-000694,-0.0032319688909
ACH-000695,0.0437864991259
ACH-000696,-0.0321126807102
ACH-000697,0.197016350266
ACH-000699,-0.0296890917239
ACH-000701,0.182956148134
ACH-000706,0.039306104616900005
ACH-000711,-0.038506581062
ACH-000713,0.13115544684
ACH-000714,-0.118413202229
ACH-000718,0.114565785383
ACH-000720,0.063433612569
ACH-000721,0.0979151563546
ACH-000724,-0.261389965514
ACH-000725,-0.167561814801
ACH-000732,0.175280531947
ACH-000734,-0.0979468311784
ACH-000735,0.0437405617756
ACH-000736,-0.09340256232110002
ACH-000738,0.0879063237036
ACH-000746,-0.207289729372
ACH-000747,0.17598080617800002
ACH-000748,-0.0570232596093
ACH-000753,-0.003978017299
ACH-000756,0.0516975254737
ACH-000757,0.15869439442299998
ACH-000758,-0.006464452934119999
ACH-000760,0.118285553209
ACH-000763,0.268510187789
ACH-000764,-0.146787592841
ACH-000765,-0.055657524926000006
ACH-000766,0.0068500115360299995
ACH-000767,-0.0668910786625
ACH-000768,0.306235160336
ACH-000769,0.0302653847466
ACH-000770,0.123753195183
ACH-000771,0.0220042645193
ACH-000773,0.161539834731
ACH-000776,-0.014544275942200001
ACH-000777,0.0193338827598
ACH-000778,-0.0239946648795
ACH-000781,0.004982372509560001
ACH-000782,0.17737502447
ACH-000783,-0.24908633967399998
ACH-000784,0.174574127493
ACH-000785,0.013859314439399998
ACH-000787,0.0417736385292
ACH-000788,-0.008489047717060001
ACH-000791,0.15697384145999999
ACH-000792,-0.144593141464
ACH-000794,0.0118857218026
ACH-000796,0.21227558127300003
ACH-000799,0.0541010174176
ACH-000800,0.058299721232500004
ACH-000802,0.141305658848
ACH-000804,0.0533210999269
ACH-000805,0.136138426853
ACH-000809,0.046956717952500004
ACH-000810,0.106184456898
ACH-000811,-0.07858030762339999
ACH-000817,-0.0946102232034
ACH-000819,0.0302478824105
ACH-000820,-0.23585329605500002
ACH-000821,-0.0400530819812
ACH-000822,0.00815101289491
ACH-000823,0.037006595377599996
ACH-000824,-0.11873189680299999
ACH-000827,0.138868150536
ACH-000829,-0.20445301570500002
ACH-000831,-0.220762364705
ACH-000832,0.20519164254500002
ACH-000833,0.24488544188
ACH-000834,0.111579922832
ACH-000835,0.15362716983
ACH-000836,0.136596949172
ACH-000837,0.026177636479000004
ACH-000838,-0.23434723821999998
ACH-000839,-0.10941866023399999
ACH-000840,0.04930647037600001
ACH-000841,0.038920253215
ACH-000843,0.38117801430200005
ACH-000846,-0.151100487574
ACH-000847,0.182484456211
ACH-000848,0.143309894034
ACH-000849,0.100574793851
ACH-000851,0.383175480528
ACH-000855,0.163935274109
ACH-000856,0.266217735874
ACH-000858,0.04518820942269999
ACH-000859,0.114955785422
ACH-000861,0.29730484649
ACH-000862,0.0608087539592
ACH-000865,-0.04841763256
ACH-000866,-0.00911850720215
ACH-000867,0.0315965355207
ACH-000869,-0.043715990733400004
ACH-000872,0.031657644015
