,RDH5 (5959)
ACH-000004,-0.25589604372200003
ACH-000007,0.053411415821
ACH-000009,-0.0749433013784
ACH-000011,-0.0822490744346
ACH-000012,-0.103903872412
ACH-000013,-0.0383447994337
ACH-000014,-0.040597970613599994
ACH-000015,-0.215121131257
ACH-000017,-0.08577331661399999
ACH-000018,-0.0048043136357500005
ACH-000019,-0.07905107857089999
ACH-000021,-0.0740471685095
ACH-000022,-0.12307479738600001
ACH-000025,-0.23187644078800002
ACH-000028,-0.14724250982999998
ACH-000030,-0.163262692924
ACH-000035,-0.39385569342200005
ACH-000036,-0.13097820228
ACH-000037,-0.450074869142
ACH-000039,-0.33911448745300005
ACH-000040,-0.154635795975
ACH-000041,-0.250233368329
ACH-000042,-0.111934911415
ACH-000045,-0.0883371868777
ACH-000047,-0.055658456885699994
ACH-000052,-0.19579916177499998
ACH-000053,-0.201188112661
ACH-000054,-0.28983260175700004
ACH-000055,-0.25383665840799996
ACH-000060,-0.0663274596667
ACH-000067,-0.061345243416
ACH-000070,-0.174847791492
ACH-000075,-0.325469521519
ACH-000078,-0.16434272611099998
ACH-000082,-0.194134619729
ACH-000085,0.289669832949
ACH-000086,-0.422634446972
ACH-000087,-0.0920741542736
ACH-000092,-0.0562407152072
ACH-000095,-0.0157507303754
ACH-000097,-0.116008061348
ACH-000098,-0.04495365384930001
ACH-000099,-0.144899759292
ACH-000108,0.203511088549
ACH-000113,-0.197569924451
ACH-000115,-0.14412795417500002
ACH-000116,0.21660492762800002
ACH-000118,-0.128068948681
ACH-000120,-0.19265154212900001
ACH-000123,-0.261573176187
ACH-000127,-0.0065897179312200006
ACH-000128,-0.375530394385
ACH-000132,-0.0259984891825
ACH-000133,-0.173979605728
ACH-000137,-0.00171033156446
ACH-000138,-0.188937898932
ACH-000142,-0.0660016338455
ACH-000143,-0.0803263287407
ACH-000146,-0.08485953889499999
ACH-000148,-0.284461745388
ACH-000150,-0.338221143429
ACH-000152,-0.189017729377
ACH-000153,-0.716271518346
ACH-000159,-0.0906345394945
ACH-000160,0.139132039323
ACH-000163,-0.189654956439
ACH-000167,0.0275946361806
ACH-000168,-0.431110663134
ACH-000169,-0.051368391752399996
ACH-000178,-0.059642461570699995
ACH-000182,-0.18693794907800002
