,DNAI2 (64446)
ACH-000004,0.200793926631
ACH-000007,0.161784433714
ACH-000009,-0.09625805328169999
ACH-000011,0.07459831669389999
ACH-000012,0.0034326221677199995
ACH-000013,0.045301094980600004
ACH-000014,0.0346577297215
ACH-000015,0.0130127122396
ACH-000017,-0.23546488218400002
ACH-000018,-0.066525248045
ACH-000019,0.06762410702600001
ACH-000021,0.0352990033784
ACH-000022,0.0908255549807
ACH-000025,-0.050018590163900006
ACH-000028,0.09623648541680001
ACH-000030,-0.0351636979902
ACH-000035,-0.023277165003
ACH-000036,0.050062699265900006
ACH-000037,0.07006782178330001
ACH-000039,-0.109013314837
ACH-000040,-0.147746240975
ACH-000041,0.12209818181299999
ACH-000042,-0.0631790068986
ACH-000045,0.11011601243699999
ACH-000047,0.0462186010784
ACH-000052,-0.023760867331900002
ACH-000053,-0.0829631561561
ACH-000054,0.112060444057
ACH-000055,0.0906541378514
ACH-000060,0.0902297259043
ACH-000067,0.000389347085597
ACH-000070,-0.00865332730375
ACH-000075,-0.092832802176
ACH-000078,-0.0206658120674
ACH-000082,0.0878325824927
ACH-000085,0.146793201829
ACH-000086,0.0372370002073
ACH-000087,-0.06895787983410001
ACH-000092,0.10394610337000001
ACH-000095,-0.0156917603959
ACH-000097,0.143429120894
ACH-000098,0.08516113737669999
ACH-000099,-0.216179176667
ACH-000108,0.106459219818
ACH-000113,0.0428907411998
ACH-000115,-0.0313556264868
ACH-000116,-0.038018907864
ACH-000118,0.0722057383629
ACH-000120,-0.239493058473
ACH-000123,-0.0111795851433
ACH-000127,-0.163329919584
ACH-000128,0.195916887845
ACH-000132,-0.0570604096416
ACH-000133,-0.10710533287599999
ACH-000137,-0.022650409384099998
ACH-000138,0.0202673923321
ACH-000142,0.0219946108726
ACH-000143,-0.057702874649
ACH-000146,0.0266985373099
ACH-000148,-0.11722364311899999
ACH-000150,-0.158243252202
ACH-000152,0.0391111887891
ACH-000153,0.20861469174800001
ACH-000159,-0.08786472415650001
ACH-000160,0.014580024607299999
ACH-000163,-0.09996658405389999
ACH-000167,-0.196869693193
ACH-000168,0.052654351462900005
ACH-000169,0.13613880007999998
ACH-000178,0.145428318792
ACH-000182,0.14060443871300002
ACH-000183,-0.128395016169
ACH-000188,0.09750402250050001
ACH-000189,-0.06609765645139999
ACH-000190,0.0675305730357
ACH-000198,0.00873409449468
ACH-000204,-0.13677248939
ACH-000206,0.133751904351
ACH-000207,0.113486919406
ACH-000211,0.0201778343339
ACH-000215,0.00818934992438
ACH-000221,0.0681297114226
ACH-000222,0.204412371505
ACH-000223,0.0846703791299
ACH-000226,-0.00749142515651
ACH-000227,-0.195250691642
ACH-000228,-0.0891737562776
ACH-000231,-0.0008763611809489998
ACH-000232,0.15179410700999998
ACH-000233,-0.0136942129525
ACH-000234,0.0137123629412
ACH-000235,-0.0373173984855
ACH-000237,0.18453877376800001
ACH-000238,-0.11998401886299999
ACH-000243,0.0656366588366
ACH-000244,-0.0741564342613
ACH-000246,0.00016720332942100002
ACH-000248,-0.291263452575
ACH-000250,0.0201897325882
ACH-000251,0.130882964484
ACH-000253,-0.134648609585
ACH-000255,-0.0618649526344
ACH-000256,0.00427547323731
ACH-000257,-0.160324121288
ACH-000258,-0.0831047318633
ACH-000259,-0.049499426707499995
ACH-000260,-0.0103045530085
ACH-000261,0.019402378492599997
ACH-000262,-0.0470722902001
ACH-000263,0.0133211095077
ACH-000264,-0.0134014450283
ACH-000265,0.0831431290866
ACH-000266,-0.0286854257896
ACH-000272,0.027425086987700003
ACH-000273,0.09295693333560001
ACH-000274,0.0954802177837
ACH-000277,-0.07385098600939999
ACH-000278,0.00736596033077
ACH-000279,-0.0776927052394
ACH-000280,0.0106067394804
ACH-000281,-0.08734889764530002
ACH-000288,-0.0409204461831
ACH-000291,-0.004177835396619999
ACH-000293,-0.09945287256030001
ACH-000294,-0.0406513150599
ACH-000295,-0.192071023513
ACH-000296,0.191584779012
ACH-000302,0.106231928568
ACH-000304,-0.0787704346845
ACH-000307,0.05098144544980001
ACH-000308,0.0601409673078
ACH-000310,-0.273229295206
ACH-000311,0.154165092123
ACH-000312,0.005418356158850001
ACH-000315,0.170380974204
ACH-000316,-0.0859102072613
ACH-000317,0.289146905652
ACH-000318,-0.08408224509430001
ACH-000319,-0.0671082199263
ACH-000320,0.0644001462569
ACH-000322,-0.15772139844
ACH-000323,-0.124772572206
ACH-000324,-0.056892907888099996
ACH-000329,-0.08132731729749999
ACH-000330,-0.017395786021900003
ACH-000331,0.137655832827
ACH-000332,0.10097228594499999
ACH-000334,0.10031628757300001
ACH-000335,-0.12316318865499999
ACH-000336,0.073047572155
ACH-000337,-0.140273395879
ACH-000339,0.019422238045599997
ACH-000341,0.323446458005
ACH-000348,-0.0812576082148
ACH-000350,-0.0247220576086
