,SEMA3G (56920)
ACH-000834,-0.408008127843
ACH-000835,-0.272839360726
ACH-000836,-0.265617349266
ACH-000837,-0.23624107309999998
ACH-000838,0.20111753701699997
ACH-000839,-0.496512946649
ACH-000840,-0.0967360159602
ACH-000841,-0.0335102827657
ACH-000843,-0.440418052909
ACH-000846,-0.359954955862
ACH-000847,-0.28478936345600003
ACH-000848,-0.120445891378
ACH-000849,-0.242125101275
ACH-000851,0.0219809611582
ACH-000855,0.015292972220299999
ACH-000856,-0.043230798158300006
ACH-000858,-0.254340486243
ACH-000859,-0.25071192524
ACH-000861,-0.0454813161258
ACH-000862,-0.19623984584000004
ACH-000865,-0.321042048994
ACH-000866,-0.145064192505
ACH-000867,-0.141274044911
ACH-000869,-0.0980496321501
ACH-000872,-0.267089653268
ACH-000873,-0.105483499825
ACH-000876,-0.09254595242930001
ACH-000878,-0.130511274022
ACH-000880,-0.37853200934799996
ACH-000881,-0.0995208436456
ACH-000882,-0.0537079381676
ACH-000884,-0.508759860271
ACH-000885,-0.0273084721043
ACH-000887,-0.322677029875
ACH-000888,-0.11148247386499999
ACH-000889,-0.053846522466199996
ACH-000890,-0.0998043325609
ACH-000896,-0.191729191985
ACH-000898,-0.177680611272
ACH-000900,-0.33504568725
ACH-000901,-0.28089610036400003
ACH-000905,-0.192841789505
ACH-000906,-0.120017073912
ACH-000907,-0.124516786817
ACH-000910,-0.149625303086
ACH-000911,-0.367136458855
ACH-000912,-0.336584877015
ACH-000913,-0.08430909424760001
ACH-000915,-0.05397730171950001
ACH-000916,-0.304587435735
ACH-000917,-0.320378044403
ACH-000921,-0.220410059373
ACH-000924,-0.258582846674
ACH-000926,-0.0651145729231
ACH-000928,-0.221226267621
ACH-000929,-0.31964089646099997
ACH-000932,-0.239377952152
ACH-000935,-0.04370977233030001
ACH-000936,-0.13458899115800002
ACH-000937,-0.29060973815900004
ACH-000938,0.0140373495774
ACH-000939,-0.178283545591
ACH-000941,-0.15269958652100002
ACH-000943,-0.20495920604
ACH-000946,-0.254278768808
ACH-000947,-0.21526782758000002
ACH-000948,-0.11128454401599999
ACH-000950,-0.392182505465
ACH-000953,-0.33212626917300003
ACH-000957,-0.192534178039
ACH-000958,0.116421754567
ACH-000960,-0.0894342162482
ACH-000963,-0.0125407413873
ACH-000968,-0.31589074648000004
ACH-000969,-0.0254707263902
ACH-000973,-0.139835476522
ACH-000974,-0.252642561223
ACH-000975,-0.23621672200899999
ACH-000976,-0.0797057608724
ACH-000978,-0.403195071235
ACH-000980,-0.173796814657
ACH-000984,-0.208878195323
ACH-000986,-0.178078319688
ACH-000988,-0.281760290264
ACH-000993,-0.409277298277
ACH-000994,-0.279241205384
ACH-000996,-0.474506594868
ACH-001001,-0.251965030155
ACH-001020,-0.28287667882399997
ACH-001028,-0.09727544442700001
ACH-001031,-0.25072769861
ACH-001038,-0.160489231762
ACH-001048,-0.0840960242289
ACH-001050,-0.157485033798
ACH-001053,-0.0367056839744
ACH-001054,-0.165024131977
ACH-001061,-0.20833945762699999
ACH-001067,-0.250575241632
ACH-001075,-0.020191627751499998
ACH-001096,-0.144954980236
ACH-001128,-0.312993432166
ACH-001134,-0.52946750047
ACH-001151,-0.19807165688499997
ACH-001163,-0.378849399375
ACH-001164,-0.245706525797
ACH-001173,-0.275541931316
ACH-001183,-0.013987741713700002
ACH-001184,-0.0699453572652
ACH-001190,-0.523605741065
ACH-001192,-0.0673172069096
ACH-001193,-0.09736468635600001
ACH-001196,-0.10429941356799999
ACH-001197,-0.183150983368
ACH-001205,-0.206568175651
ACH-001211,-0.0646007344243
ACH-001212,-0.307647079042
ACH-001228,-0.347894192064
ACH-001232,-0.343047536797
ACH-001239,-0.28703258487399996
ACH-001274,-0.122767276072
ACH-001275,-0.10037183866499999
ACH-001277,-0.17686437389899998
ACH-001278,-0.11726267614199999
ACH-001280,-0.27262070515799997
ACH-001283,-0.25352824482700004
ACH-001289,-0.165846092347
ACH-001295,-0.25074618621
ACH-001300,-0.266628577355
ACH-001301,-0.230596852389
ACH-001302,-0.27453912645
ACH-001303,-0.45780437750200004
ACH-001306,-0.25670798148
ACH-001318,-0.23697681566599998
ACH-001322,-0.40386281793799994
ACH-001328,-0.333611791517
ACH-001332,-0.23277766571699998
ACH-001333,-0.250781849486
ACH-001336,-0.31462355607299997
ACH-001340,-0.21519891788000003
ACH-001346,-0.093695365986
ACH-001353,-0.250522172188
ACH-001354,-0.128372585544
ACH-001367,-0.25042260804099997
ACH-001368,-0.149542762761
ACH-001374,-0.34515069883
ACH-001375,-0.243476223792
ACH-001377,-0.109192104012
ACH-001380,-0.37337536260799997
ACH-001391,-0.0335836869854
ACH-001407,-0.147665430239
ACH-001408,-0.31862975585000003
ACH-001413,-0.338508182378
ACH-001430,-0.0466115089924
ACH-001431,-0.09345604952860001
ACH-001450,-0.299649181111
ACH-001496,-0.444460218512
ACH-001500,-0.134374213532
ACH-001521,-0.26363442612599997
ACH-001523,-0.22996549676999997
ACH-001532,-0.239908846703
ACH-001536,-0.301709651157
ACH-001550,-0.17662301969099997
ACH-001552,0.112563773161
ACH-001554,-0.22302458959399998
ACH-001645,-0.212584875876
ACH-001654,-0.19971473562199998
ACH-001715,-0.20653132749000003
ACH-001735,-0.11678953093399999
ACH-001736,0.06547967496360001
ACH-001737,0.018579898871
ACH-001740,-0.260733268265
ACH-001745,-0.328012875489
ACH-001750,-0.17098510891199997
ACH-001765,-0.016845377816399998
ACH-001956,-0.286803292945
ACH-001957,-0.120309273452
