,CARNS1 (57571)
ACH-000255,-0.16775592181500001
ACH-000256,-0.263187830529
ACH-000257,-0.324024669557
ACH-000258,-0.148163354623
ACH-000259,-0.118125598434
ACH-000260,-0.132145371111
ACH-000261,-0.23416995564800003
ACH-000262,0.030334357090500003
ACH-000263,-0.041602181366599995
ACH-000264,-0.30071279561
ACH-000265,-0.17647146401900002
ACH-000266,-0.28119543996999996
ACH-000272,-0.0579478475504
ACH-000273,-0.18122369554900003
ACH-000274,-0.06759920419030001
ACH-000277,-0.501680630779
ACH-000278,-0.246393978101
ACH-000279,-0.317073094204
ACH-000280,-0.0220332355393
ACH-000281,0.009700886057889999
ACH-000288,-0.157146368678
ACH-000291,-0.017169231527700002
ACH-000293,-0.095318021608
ACH-000294,-0.0112140937106
ACH-000295,-0.0731267432949
ACH-000296,0.0175856451093
ACH-000302,-0.0446747134736
ACH-000304,-0.0574758003906
ACH-000307,-0.1140592627
ACH-000308,-0.316231987677
ACH-000310,0.0884017606455
ACH-000311,-0.23179583623199998
ACH-000312,-0.250345993927
ACH-000315,-0.13657241845
ACH-000316,-0.44677505888400004
ACH-000317,-0.101426275493
ACH-000318,-0.39195293403399994
ACH-000319,-0.240646755178
ACH-000320,-0.214306533966
ACH-000322,-0.16756323433
ACH-000323,-0.0471579274158
ACH-000324,-0.201859234196
ACH-000329,0.011979743945200001
ACH-000330,-0.19266362552400002
ACH-000331,-0.0351279444897
ACH-000332,-0.26783624429200004
ACH-000334,-0.683297538838
ACH-000335,-0.38628247459299997
ACH-000336,0.108101959679
ACH-000337,-0.27091857043699996
ACH-000339,-0.224636363202
ACH-000341,-0.295760224676
ACH-000348,0.00824354387297
ACH-000350,-0.10546299041200001
ACH-000352,-0.19953206763
ACH-000356,-0.42403992687700004
ACH-000361,-0.04390423096130001
ACH-000362,-0.360620740673
ACH-000363,-0.14383302365199999
ACH-000364,-0.194843615775
ACH-000365,-0.184302699367
ACH-000366,-0.327304189378
ACH-000368,-0.197537952491
ACH-000374,-0.27244675972800003
ACH-000375,-0.246795658346
ACH-000376,-0.24173912541099998
ACH-000381,-0.276980552597
ACH-000383,-0.132116574367
ACH-000387,0.0558684001172
ACH-000389,-0.119834941888
ACH-000390,-0.152861430706
ACH-000393,-0.230839195111
ACH-000395,-0.348171935348
ACH-000397,-0.289097594643
ACH-000401,-0.019507517515
ACH-000402,0.20282531139499999
ACH-000403,-0.19379171129500003
ACH-000404,-0.391613464997
ACH-000406,-0.253843516694
ACH-000407,-0.281823735497
ACH-000408,-0.168937359912
ACH-000410,-0.143998692437
ACH-000411,0.0289054193434
ACH-000414,-0.170639889629
ACH-000415,-0.279721033698
ACH-000416,-0.0783352362192
ACH-000420,-0.025327707708
ACH-000421,-0.09387743912489999
ACH-000424,-0.23396601169700001
ACH-000425,-0.0532364296312
ACH-000426,-0.19534306285300002
ACH-000427,-0.463985808987
ACH-000433,-0.239421380357
ACH-000436,-0.3767624398800001
ACH-000444,-0.2240079565
ACH-000445,0.10643635641100001
ACH-000448,-0.17958442865600002
ACH-000450,-0.29880197279
ACH-000452,-0.23569672635299999
ACH-000454,-0.119187518795
ACH-000458,-0.417503166517
ACH-000459,-0.258383067187
ACH-000460,-0.0769859267219
ACH-000461,-0.548628499255
ACH-000463,-0.191291367168
ACH-000464,-0.19971496976
ACH-000466,-0.44554593071099996
ACH-000467,-0.162392949729
ACH-000468,-0.0685229541398
ACH-000469,-0.14587118952199998
ACH-000470,-0.382565028347
ACH-000471,-0.213814969531
ACH-000472,-0.217033305084
ACH-000473,-0.0633080350564
ACH-000475,-0.188584777069
ACH-000476,-0.313127588942
ACH-000477,0.17996749822500002
ACH-000480,-0.0669354301976
ACH-000481,-0.332343409574
ACH-000483,0.006886680275720001
ACH-000484,-0.0231464909955
ACH-000485,-0.00740068242233
ACH-000486,-0.415555918019
ACH-000487,-0.276847623616
ACH-000488,-0.27854577294
ACH-000490,-0.150965104612
ACH-000491,-0.0921484772445
ACH-000495,-0.26408701210700003
ACH-000496,-0.463621315638
ACH-000499,-0.5656935884600001
ACH-000500,0.215400818027
ACH-000502,-0.152872621894
ACH-000503,-0.323469221461
ACH-000505,-0.190924375808
ACH-000507,-0.46152210228600005
ACH-000510,-0.190486059507
ACH-000511,-0.270708374009
ACH-000512,-5.4953828095999996e-05
ACH-000516,-0.293883211197
ACH-000517,-0.24094738844099997
ACH-000518,-0.0665879853628
ACH-000520,0.12933092559
ACH-000521,0.00780314730996
ACH-000522,-0.19349464510699999
ACH-000524,-0.0903700540144
ACH-000527,-0.0948414313298
ACH-000528,-0.10328272555700001
ACH-000537,-0.273116638036
ACH-000541,-0.132190914066
ACH-000542,-0.0375674180211
ACH-000544,-0.305294155624
ACH-000545,-0.297780484439
ACH-000547,0.08922436394919998
ACH-000548,-0.13582041592
ACH-000549,-0.182103669694
ACH-000550,0.061903940962
ACH-000552,-0.171503739076
ACH-000556,-0.105610032668
ACH-000557,-0.152580367067
ACH-000570,-0.261820116103
ACH-000571,-0.106734841721
ACH-000573,-0.171215063315
ACH-000576,-0.0102955250397
ACH-000580,-0.134923379191
ACH-000584,-0.226946478916
ACH-000585,-0.193126167632
ACH-000588,-0.11043041651499999
ACH-000589,-0.285001809141
ACH-000591,-0.174982384473
ACH-000593,-0.04470321450709999
ACH-000600,-0.217327945193
ACH-000601,-0.153079917932
ACH-000604,0.352538081797
ACH-000605,-0.492576753732
ACH-000606,-0.488347094986
ACH-000608,-0.261975045592
ACH-000614,-0.46946049203199997
ACH-000616,-0.106537435259
ACH-000618,-0.39690911409699997
ACH-000619,-0.657352466731
ACH-000620,-0.006028853355949999
ACH-000621,-0.038166019531900006
ACH-000622,-0.19251339982000001
ACH-000623,-0.00435100905866
ACH-000624,-0.12549241521600002
ACH-000627,0.0160262856006
ACH-000630,-0.18785482427
ACH-000632,-0.25699226828899996
ACH-000633,-0.195603163011
ACH-000637,-0.137220517943
ACH-000638,-0.447874464089
ACH-000646,-0.0605235648821
ACH-000647,-0.36659458236500003
ACH-000648,0.11298871260500001
ACH-000649,-0.181419314553
ACH-000651,-0.238309882065
ACH-000652,-0.111008370158
ACH-000653,-0.23703875667399998
ACH-000657,-0.311792101433
ACH-000658,-0.107725793079
ACH-000661,-0.6371689289970001
ACH-000662,0.0847820637703
ACH-000663,-0.038015406605
ACH-000665,-0.446701297077
ACH-000671,-0.251454068323
ACH-000673,-0.13686761343599999
ACH-000676,-0.0914090663217
ACH-000677,-0.0564083062197
ACH-000681,-0.0450764560238
ACH-000682,-0.015493690870600001
ACH-000683,-0.145237458807
ACH-000684,-0.0669043011281
ACH-000688,-0.27329038011
ACH-000693,-0.207931613549
ACH-000694,-0.522072701889
ACH-000695,-0.247000340312
ACH-000696,-0.22384889651700002
ACH-000697,-0.218916913177
ACH-000699,-0.137341210336
ACH-000701,-0.016781832397300002
ACH-000706,-0.43134678457099995
ACH-000711,-0.231645720812
ACH-000713,-0.22889122785500002
ACH-000714,-0.35836762963299995
ACH-000718,-0.046655141475
ACH-000720,-0.202245112511
ACH-000721,-0.109747660727
ACH-000724,0.190675396406
ACH-000725,-0.167120456534
ACH-000732,-0.39995354318099996
ACH-000734,-0.473638447337
ACH-000735,0.0701540595077
ACH-000736,-0.26288416361
ACH-000738,-0.254235059968
ACH-000746,-0.16261073439
ACH-000747,-0.0413382730193
ACH-000748,-0.31742067484299996
ACH-000753,-0.132927050672
ACH-000756,-0.40927205296499997
ACH-000757,-0.369273933855
ACH-000758,-0.225153857015
ACH-000760,-0.120417177734
ACH-000763,-0.25374782377099997
ACH-000764,-0.278869645523
ACH-000765,-0.44199175663400003
ACH-000766,-0.0318902631309
ACH-000767,0.0169671284748
ACH-000768,-0.259427798654
ACH-000769,-0.0770269458537
ACH-000770,-0.21908171869800003
ACH-000771,-0.11670728063899999
ACH-000773,-0.32222584437699997
ACH-000776,-0.299591282269
ACH-000777,0.0864785542037
ACH-000778,-0.664542357051
ACH-000781,-0.198901781368
ACH-000782,-0.030096300274799998
ACH-000783,-0.358028844243
ACH-000784,-0.0478511113686
ACH-000785,-0.016792485476799998
ACH-000787,-0.12214547746
ACH-000788,-0.0793459344217
ACH-000791,-0.11405324082
ACH-000792,-0.265802342754
ACH-000794,-0.373194410706
ACH-000796,-0.256718373787
ACH-000799,-0.273135816804
ACH-000800,0.12223616509099999
ACH-000802,-0.420028666944
ACH-000804,-0.23333904172800002
ACH-000805,-0.520989185643
ACH-000809,-0.233737600288
ACH-000810,-0.101677704792
ACH-000811,-0.124125361602
ACH-000817,-0.24157618423500002
ACH-000819,-0.225041511888
ACH-000820,-0.296896434847
ACH-000821,-0.326771263635
ACH-000822,-0.138438435393
ACH-000823,-0.282164248609
ACH-000824,-0.178083841974
ACH-000827,-0.150368933519
ACH-000829,-0.182124040506
ACH-000831,-0.266931653175
ACH-000832,-0.27468203760800003
ACH-000833,-0.206577271794
ACH-000834,-0.154115830791
ACH-000835,-0.09201455631489999
ACH-000836,-0.050304465706500004
ACH-000837,-0.22754735253699998
ACH-000838,-0.0973580035221
ACH-000839,-0.424644666863
ACH-000840,-0.365197005967
ACH-000841,-0.09682757200589999
ACH-000843,-0.121839323836
ACH-000846,-0.173182012409
ACH-000847,-0.227960518019
ACH-000848,-0.389733417141
ACH-000849,-0.185076136419
ACH-000851,-0.22123729105
ACH-000855,0.013263194527
ACH-000856,0.0101757621283
ACH-000858,-0.0600845052345
ACH-000859,-0.223560521594
ACH-000861,-0.25461664407900003
ACH-000862,0.00492355037141
ACH-000865,-0.275813803784
ACH-000866,-0.264508251649
ACH-000867,-0.12097289424100001
ACH-000869,0.176705279338
ACH-000872,-0.498561006097
ACH-000873,-0.197198330566
ACH-000876,-0.174654500905
ACH-000878,-0.298779419183
ACH-000880,-0.22878773663600002
ACH-000881,-0.051929561869599995
ACH-000882,-0.358796499368
ACH-000884,0.0808483874796
ACH-000885,-0.21448828644
ACH-000887,-0.32861845955200003
ACH-000888,-0.15142998383700002
ACH-000889,-0.257836098615
ACH-000890,-0.48901848343599996
ACH-000896,-0.259819616812
ACH-000898,-0.016970410594600003
ACH-000900,-0.436232798526
ACH-000901,-0.321362840445
ACH-000905,-0.057397300850400006
ACH-000906,-0.143458605527
ACH-000907,0.147172447466
ACH-000910,-0.25315721503000005
ACH-000911,-0.25356113032
ACH-000912,-0.135692311447
ACH-000913,-0.14256864237
ACH-000915,-0.0113919491209
ACH-000916,-0.010751402386000001
ACH-000917,-0.5976126635
ACH-000921,-0.0876882357799
ACH-000924,-0.0437896688145
ACH-000926,-0.128680975161
ACH-000928,0.00048331700955800004
ACH-000929,-0.0511560776594
ACH-000932,-0.048182529760999994
ACH-000935,-0.11190416576300001
ACH-000936,-0.313507074249
ACH-000937,-0.19983668624499998
ACH-000938,-0.15153646638
ACH-000939,-0.007164057106430001
ACH-000941,-0.218639176183
ACH-000943,-0.15950733165699998
ACH-000946,-0.251685427275
ACH-000947,-0.145941063802
ACH-000948,-0.0235454063978
ACH-000950,0.00145839461942
ACH-000953,-0.0634277278755
ACH-000957,-0.411654922705
ACH-000958,-0.287947171809
ACH-000960,-0.222724871094
ACH-000963,-0.508528016605
ACH-000968,-0.36126934899700003
ACH-000969,-0.206624802656
ACH-000973,-0.26600064332
ACH-000974,-0.266645951077
ACH-000975,0.00188318870621
ACH-000976,-0.208250050509
ACH-000978,0.0612868056774
ACH-000980,0.0150181155755
ACH-000984,-0.10456191143200001
ACH-000986,-0.24282679038000002
ACH-000988,0.0259529936088
ACH-000993,0.03476288610619999
ACH-000994,-0.117155743754
ACH-000996,-0.302589324298
ACH-001001,-0.196679216792
ACH-001020,-0.141606814014
ACH-001028,-0.110564086385
ACH-001031,-0.039660619405699996
ACH-001038,-0.08670973132439999
ACH-001048,-0.0924833742884
ACH-001050,-0.186766323817
ACH-001053,-0.252956190446
ACH-001054,-0.233425967247
ACH-001061,-0.17542935293200002
ACH-001067,0.0158299362911
ACH-001075,-0.117810563116
ACH-001096,-0.114352242272
ACH-001128,-0.31790662001200004
ACH-001134,-0.268532113406
ACH-001151,-0.0750457012553
ACH-001163,-0.141747304115
ACH-001164,0.07215130617019999
ACH-001173,-0.166461747623
ACH-001183,-0.10381411674699999
ACH-001184,0.0569574718716
ACH-001190,-0.23257284537599998
ACH-001192,-0.0667794670561
ACH-001193,-0.370638938411
ACH-001196,-0.015820115944100002
ACH-001197,-0.413286949073
ACH-001205,-0.117571219606
ACH-001211,0.0186852480239
ACH-001212,-0.553162945721
ACH-001228,-0.120007032083
ACH-001232,-0.00947974339941
ACH-001239,-0.116876168817
ACH-001274,-0.229377096349
ACH-001275,-0.28171839818300004
ACH-001277,-0.444226131676
ACH-001278,-0.0630303976482
ACH-001280,-0.240471388911
ACH-001283,-0.53687802688
ACH-001289,-0.28736608181
ACH-001295,-0.16376843970000002
ACH-001300,-0.282321152352
ACH-001301,-0.24968076567699998
ACH-001302,-0.34972550345700004
ACH-001303,-0.141739009672
ACH-001306,-0.104121047014
ACH-001318,-0.110615447936
ACH-001322,-0.251507756784
ACH-001328,-0.19773962275499998
ACH-001332,-0.122493181896
ACH-001333,-0.0821275569149
ACH-001336,-0.361342791829
ACH-001340,-0.258749656717
ACH-001346,-0.274574756118
ACH-001353,-0.08817352895279999
ACH-001354,-0.220156625461
ACH-001367,-0.169810541876
ACH-001368,-0.238347957975
ACH-001374,-0.040852696027699996
ACH-001375,-0.320124827282
ACH-001377,-0.202057808927
ACH-001380,-0.147340073559
ACH-001391,-0.280287197398
ACH-001407,-0.0631170770384
ACH-001408,-0.116446968999
ACH-001413,-0.324528310399
ACH-001430,-0.11159569031700001
ACH-001431,0.014263085557600001
ACH-001450,-0.0699484758893
ACH-001496,-0.108239783348
ACH-001500,0.0303910059692
ACH-001521,0.30769694975
ACH-001523,-0.220699282083
ACH-001532,-0.17593723711599998
ACH-001536,-0.294013725603
ACH-001550,-0.6360751669370001
ACH-001552,-0.140003383294
ACH-001554,-0.152124629927
ACH-001645,-0.0553702334129
ACH-001654,-0.09247974466939998
ACH-001715,0.0160420186329
ACH-001735,-0.135865771853
ACH-001736,-0.162199585291
ACH-001737,-0.660397613548
ACH-001740,-0.20023627462699997
ACH-001745,-0.162646400849
ACH-001750,-0.118064749673
ACH-001765,-0.044624613992300007
ACH-001956,-0.0934732977528
ACH-001957,-0.08818315762319999
