,EHD1 (10938)
ACH-000004,-0.20889284543900002
ACH-000007,0.165232919968
ACH-000009,-0.20454852544500002
ACH-000011,-0.261268878789
ACH-000012,-0.226446584989
ACH-000013,-0.114804157337
ACH-000014,-0.0820450871207
ACH-000015,-0.12879535818600002
ACH-000017,-0.250086998349
ACH-000018,-0.09951688444710001
ACH-000019,0.036243966269
ACH-000021,-0.07173559330080001
ACH-000022,-0.19368897107799998
ACH-000025,-0.15181176797
ACH-000028,-0.248949670101
ACH-000030,-0.137704656894
ACH-000035,0.00331670009059
ACH-000036,0.007808386605490001
ACH-000037,-0.197985728965
ACH-000039,-0.23612679861699998
ACH-000040,-0.213352708063
ACH-000041,-0.262939773572
ACH-000042,-0.149465991436
ACH-000045,-0.32054822621
ACH-000047,0.0206965368464
ACH-000052,-0.0282700428802
ACH-000053,-0.12285198708900001
ACH-000054,-0.0114146405941
ACH-000055,-0.11149246059000001
ACH-000060,0.00933277808971
ACH-000067,-0.037685071979099996
ACH-000070,-0.0554885211362
ACH-000075,-0.14729824169800002
ACH-000078,-0.09209691268060001
ACH-000082,-0.301802186408
ACH-000085,-0.0859301713583
ACH-000086,-0.0383606147804
ACH-000087,-0.08722819508549999
ACH-000092,-0.0919999189699
ACH-000095,-0.128541996879
ACH-000097,-0.180954454922
ACH-000098,-0.197448549165
ACH-000099,-0.188489629373
ACH-000108,-0.109346138657
ACH-000113,-0.201441519691
ACH-000115,-0.23522137257
ACH-000116,-0.25762991162500004
ACH-000118,-0.164976504943
ACH-000120,-0.0825178164773
ACH-000123,-0.018056691818099997
ACH-000127,-0.047118424804600004
ACH-000128,-0.0747047896383
ACH-000132,-0.241227282984
ACH-000133,-0.108510209266
ACH-000137,-0.235161530623
ACH-000138,-0.0885985657329
ACH-000142,0.030789560279200004
ACH-000143,0.0591650412342
ACH-000146,-0.0341310763953
ACH-000148,0.0589851128697
ACH-000150,-0.0114770997816
ACH-000152,0.14712744672800002
ACH-000153,-0.175153267251
ACH-000159,-0.0755722185894
ACH-000160,-0.13334454452199998
ACH-000163,0.0437039296009
ACH-000167,-0.09355346821689998
ACH-000168,-0.00317366029192
ACH-000169,-0.260763064984
ACH-000178,-0.202084156917
ACH-000182,-0.0105154874199
ACH-000183,-0.279020346762
ACH-000188,-0.302202365839
ACH-000189,-0.17963006039299997
ACH-000190,-0.20336760787099997
ACH-000198,-0.294054412048
ACH-000204,-0.0707331540631
ACH-000206,0.038528778118800004
ACH-000207,-0.155605209407
ACH-000211,-0.253967782242
ACH-000215,-0.0345830383091
ACH-000221,-0.160470454077
ACH-000222,-0.0182483188599
ACH-000223,-0.12445118703400002
ACH-000226,-0.18371650138
ACH-000227,-0.22522892006700002
ACH-000228,-0.10257197722400001
ACH-000231,-0.0932949700955
ACH-000232,-0.106864755021
ACH-000233,-0.08497480229639999
ACH-000234,-0.207719137381
ACH-000235,-0.060335457258800004
ACH-000237,-0.128252583635
ACH-000238,-0.0640690158429
ACH-000243,0.028256621000599995
ACH-000244,0.117183028625
ACH-000246,-0.0719053092888
ACH-000248,0.00326233485178
ACH-000250,-0.22412700362799998
ACH-000251,-0.034912374779099996
ACH-000253,-0.137688213509
ACH-000255,-0.214131837657
ACH-000256,-0.20465163285799998
ACH-000257,-0.08864284682630001
ACH-000258,-0.23604997681499998
ACH-000259,-0.192354520942
ACH-000260,-0.16971812701400002
ACH-000261,-0.108835703037
ACH-000262,-0.266375158895
ACH-000263,-0.19329930672
ACH-000264,-0.128008372411
ACH-000265,-0.038810530545699995
ACH-000266,-0.0971042635211
ACH-000272,-0.21177692166099998
ACH-000273,0.0654477568292
ACH-000274,0.046299681862300004
ACH-000277,-0.333891264223
ACH-000278,-0.1751064318
ACH-000279,-0.033026236116900004
ACH-000280,-0.052017524639
ACH-000281,-0.129637980317
ACH-000288,-0.17529525335700002
ACH-000291,-0.18914000592900002
ACH-000293,-0.17683620212099999
ACH-000294,-0.09041888677610001
ACH-000295,-0.501195817108
ACH-000296,-0.07375171593299999
ACH-000302,-0.151301388295
ACH-000304,-0.161772079072
ACH-000307,-0.16498736985999998
ACH-000308,-0.07457051499869999
ACH-000310,-0.219933587338
ACH-000311,-0.114180852673
ACH-000312,0.0778725568969
ACH-000315,-0.0030707952895000002
ACH-000316,0.0438146970148
ACH-000317,-0.109434176512
ACH-000318,-0.352880605214
ACH-000319,-0.286391392595
ACH-000320,0.22777964736499998
ACH-000322,-0.3431239887
ACH-000323,0.0637808295528
ACH-000324,-0.342910598206
ACH-000329,0.021569117297099996
ACH-000330,-0.101722438267
ACH-000331,-0.0678301112385
ACH-000332,-0.31576149414500004
ACH-000334,0.210408176096
ACH-000335,-0.0521844854369
ACH-000336,-0.19729548020799997
ACH-000337,-0.358047377763
ACH-000339,-0.242389419996
ACH-000341,-0.10325960842
ACH-000348,-0.0334836437485
ACH-000350,-0.15474694916200002
ACH-000352,-0.19346892712699998
ACH-000356,-0.21904944137899998
ACH-000361,0.0230196180021
