,MRAP (56246)
ACH-000004,-0.23881770298799998
ACH-000007,0.126696838758
ACH-000009,0.048704094759400005
ACH-000011,0.262976795868
ACH-000012,0.028348602089599998
ACH-000013,0.14604646308
ACH-000014,0.207017202554
ACH-000015,0.136491124426
ACH-000017,-0.028169426266299997
ACH-000018,-0.23637132711599998
ACH-000019,-0.032413866019599995
ACH-000021,0.162423381333
ACH-000022,0.0572815064908
ACH-000025,0.140346743211
ACH-000028,0.0380194087286
ACH-000030,0.08642206382989999
ACH-000035,0.14584218732999998
ACH-000036,-0.103019309496
ACH-000037,-0.0234447961657
ACH-000039,0.315111732697
ACH-000040,0.25283059099800004
ACH-000041,0.09609174061450002
ACH-000042,0.141700868384
ACH-000045,0.220576176469
ACH-000047,0.0324314965804
ACH-000052,0.07690379198269999
ACH-000053,0.0874585323305
ACH-000054,0.023542653745
ACH-000055,-0.027938875853200002
ACH-000060,-0.06437539171109999
ACH-000067,-0.0023187341660300003
ACH-000070,0.029671919599900003
ACH-000075,0.262515775461
ACH-000078,0.19890456918299998
ACH-000082,-0.0758182236942
ACH-000085,0.0350104575954
ACH-000086,-0.0512496449063
ACH-000087,-0.0181006392159
ACH-000092,0.0331757878432
ACH-000095,0.0436196316169
ACH-000097,0.0748888091011
ACH-000098,0.0479398762234
ACH-000099,0.135026917568
ACH-000108,0.185041677872
ACH-000113,0.024899967460599998
ACH-000115,0.0700687603945
ACH-000116,0.022423193341099996
ACH-000118,0.145878358283
ACH-000120,-0.08486018115800001
ACH-000123,0.0171647275061
ACH-000127,0.059468481132699993
ACH-000128,0.135055299375
ACH-000132,-0.08746356398189999
ACH-000133,0.0376591847197
ACH-000137,-0.0294227122704
ACH-000138,0.132962221395
ACH-000142,0.153031658329
ACH-000143,0.0971385322654
ACH-000146,-0.0131266799234
ACH-000148,0.0518179789717
ACH-000150,0.0831253682717
ACH-000152,0.070042080567
ACH-000153,0.116971077473
ACH-000159,0.0220731885261
ACH-000160,0.020688657651
ACH-000163,0.119263476798
ACH-000167,0.131429133671
ACH-000168,0.0648616327272
ACH-000169,0.010018625336700001
ACH-000178,0.09974997954060001
ACH-000182,-0.0012532232306
ACH-000183,-0.0008120383411549999
ACH-000188,0.0695202983165
ACH-000189,0.159697681187
ACH-000190,0.012161373089100001
ACH-000198,0.061205598265
ACH-000204,0.041658017393099996
ACH-000206,-0.07219843119
ACH-000207,0.163694645279
ACH-000211,0.0836401151172
ACH-000215,-0.0107137916078
ACH-000221,0.0434680646715
ACH-000222,0.10190536359999999
ACH-000223,0.04278065739
ACH-000226,0.0465111365269
ACH-000227,-0.17499380684799998
ACH-000228,0.154060217342
ACH-000231,0.0559734106051
ACH-000232,0.0751808451698
ACH-000233,0.32972101030699996
ACH-000234,0.0249317628675
ACH-000235,0.0357416215403
ACH-000237,0.11799012800200001
ACH-000238,-0.125200727637
ACH-000243,0.124562378676
ACH-000244,0.318817818317
ACH-000246,0.124132739111
ACH-000248,0.08652672803989998
ACH-000250,0.17026349676199998
ACH-000251,0.207914598849
ACH-000253,0.141068032459
ACH-000255,0.193341346225
ACH-000256,0.10016671827700001
ACH-000257,0.0114605782776
ACH-000258,0.123296482637
ACH-000259,-0.0534595072639
ACH-000260,0.0627208333182
ACH-000261,0.07871509673600001
ACH-000262,0.262759089716
ACH-000263,-0.05690183745
ACH-000264,-0.0310548838294
ACH-000265,-0.0139565603813
ACH-000266,0.0687668971473
ACH-000272,0.195578706489
ACH-000273,0.223596336609
ACH-000274,-0.024122482034999997
ACH-000277,0.18476727903999998
ACH-000278,-0.12013157233100001
ACH-000279,0.15681580847
ACH-000280,0.0509906387235
ACH-000281,0.20770251711100002
ACH-000288,-0.0127928061874
ACH-000291,0.21742238219300003
ACH-000293,0.154233507061
ACH-000294,0.17019651573800001
ACH-000295,0.201034833688
ACH-000296,0.119708848145
ACH-000302,-0.149564557899
ACH-000304,0.0961284215346
ACH-000307,-0.0015477699106300003
ACH-000308,0.025405769238800002
ACH-000310,-0.051949636467900004
ACH-000311,0.14565545134500002
ACH-000312,0.129043169611
ACH-000315,-0.000925444589077
