,FA2H (79152)
ACH-000221,-0.347984258301
ACH-000222,-0.32921656114799996
ACH-000223,-0.133144477288
ACH-000226,-0.188610168348
ACH-000227,-0.22509672728100003
ACH-000228,-0.272855004852
ACH-000231,-0.112762532038
ACH-000232,-0.14560115654300002
ACH-000233,-0.14402397251
ACH-000234,-0.057345295912100004
ACH-000235,-0.187767966911
ACH-000237,0.00178747161949
ACH-000238,-0.25042522175299997
ACH-000243,-0.195069456233
ACH-000244,-0.066184682905
ACH-000246,-0.131524527285
ACH-000248,-0.125706548606
ACH-000250,-0.289665821565
ACH-000251,-0.09419345256110001
ACH-000253,-0.110587204976
ACH-000255,-0.16910868449000002
ACH-000256,-0.07672633402960001
ACH-000257,-0.311018115951
ACH-000258,-0.184802988862
ACH-000259,-0.181033740755
ACH-000260,-0.181578668961
ACH-000261,-0.216339515412
ACH-000262,-0.06858942678220001
ACH-000263,0.04490606183680001
ACH-000264,-0.110381500261
ACH-000265,-0.0324654119243
ACH-000266,-0.212203351427
ACH-000272,-0.09678439569019999
ACH-000273,-0.148736159188
ACH-000274,-0.202158935052
ACH-000277,-0.0624684638627
ACH-000278,-0.13241127209
ACH-000279,-0.20021281542199998
ACH-000280,-0.22329233220199998
ACH-000281,-0.240743283
ACH-000288,-0.23236865442
ACH-000291,-0.117425167605
ACH-000293,-0.34534139518299994
ACH-000294,-0.24249135302400002
ACH-000295,-0.28068957008400003
ACH-000296,-0.11758069188100001
ACH-000302,-0.101817297237
ACH-000304,0.178809905084
ACH-000307,-0.325156263622
ACH-000308,-0.129635667214
ACH-000310,-0.220890195605
ACH-000311,-0.293545637219
ACH-000312,-0.23734279745900003
ACH-000315,-0.12179249132600001
ACH-000316,-0.25050050856600004
ACH-000317,0.117280229376
ACH-000318,-0.195866968154
ACH-000319,-0.324309849363
ACH-000320,-0.24559095113499999
ACH-000322,-0.00797985122177
ACH-000323,-0.0609932583585
ACH-000324,-0.153725326337
ACH-000329,-0.240954067625
ACH-000330,-0.10615252865599999
ACH-000331,-0.0220858123636
ACH-000332,-0.197523162546
ACH-000334,-0.045118110577
ACH-000335,-0.31871167260899996
ACH-000336,0.335737907944
ACH-000337,-0.290401865141
ACH-000339,-0.122067956196
ACH-000341,-0.16597451215700001
ACH-000348,-0.38829506730400004
ACH-000350,-0.19394886277399997
ACH-000352,-0.393543245332
ACH-000356,0.005269867680729999
ACH-000361,-0.300987105894
ACH-000362,-0.22051184155900003
ACH-000363,-0.155601909461
ACH-000364,-0.176941860895
ACH-000365,-0.18032786686799998
ACH-000366,-0.21416731651
ACH-000368,-0.36194887196000003
ACH-000374,-0.160386366191
ACH-000375,-0.429733782124
ACH-000376,-0.131989315357
ACH-000381,-0.213192789108
ACH-000383,-0.19810133582800002
ACH-000387,-0.172611933477
ACH-000389,-0.10493758814099999
ACH-000390,-0.142979448766
ACH-000393,-0.206698128279
ACH-000395,-0.115489290721
ACH-000397,-0.320739089298
ACH-000401,-0.12894217565500002
ACH-000402,-0.29473587783000005
ACH-000403,-0.225035531991
ACH-000404,-0.10420374142000001
ACH-000406,-0.12201497060999998
ACH-000407,-0.22621028150699998
ACH-000408,-0.0561050212557
ACH-000410,-0.24088474346500002
ACH-000411,-0.27501452758
ACH-000414,-0.211218103055
ACH-000415,-0.056259254662600004
ACH-000416,-0.271452490592
ACH-000420,-0.19565696845400002
ACH-000421,-0.17361146339699998
ACH-000424,-0.210572973652
ACH-000425,-0.0721212096719
ACH-000426,-0.0707843935163
ACH-000427,-0.457130542202
ACH-000433,-0.323047727887
ACH-000436,-0.19039539036400002
ACH-000444,-0.021567696640499998
ACH-000445,-0.150361628219
ACH-000448,-0.12187457815500001
ACH-000450,-0.380424242003
ACH-000452,-0.0243669921099
ACH-000454,-0.220827602003
ACH-000458,-0.18712219819899997
ACH-000459,0.0331216622187
ACH-000460,-0.195200704158
ACH-000461,-0.012762871568799999
ACH-000463,-0.312773313908
ACH-000464,-0.25856496793
ACH-000466,-0.356456197087
ACH-000467,-0.0055582192757599996
ACH-000468,-0.276375767895
ACH-000469,-0.0555072508997
ACH-000470,0.158713822231
ACH-000471,-0.12103359494100001
ACH-000472,-0.13664863714199998
ACH-000473,-0.223986311677
ACH-000475,-0.12979596121200002
ACH-000476,-0.220009851301
ACH-000477,-0.0187454457355
ACH-000480,-0.118250484662
ACH-000481,-0.0445737891787
ACH-000483,-0.16774521985500002
ACH-000484,-0.480485888697
ACH-000485,-0.08115661652369999
ACH-000486,-0.11239436277100001
ACH-000487,-0.11431663781899999
ACH-000488,-0.175076988094
ACH-000490,-0.157199975402
ACH-000491,-0.166953519551
ACH-000495,-0.25647525260299997
ACH-000496,-0.36391675535499995
ACH-000499,0.26249328895199997
ACH-000500,-0.0416539804952
ACH-000502,-0.220628539396
ACH-000503,-0.33287282131499996
ACH-000505,-0.39690202435500005
ACH-000507,-0.15111011252599998
ACH-000510,-0.2291467275
ACH-000511,-0.042298209801000006
ACH-000512,-0.0264447817442
ACH-000516,-0.326942986434
ACH-000517,-0.18493360995400002
ACH-000518,-0.0742912019127
ACH-000520,-0.276851348274
ACH-000521,-0.03839797378840001
ACH-000522,-0.238061741567
ACH-000524,-0.140981390229
ACH-000527,-0.0677598329968
ACH-000528,-0.10690344250900001
ACH-000537,-0.310763493497
ACH-000541,-0.42325937407700004
ACH-000542,-0.14687730415
ACH-000544,-0.16518718553
ACH-000545,-0.27763040558
ACH-000547,-0.172521816426
ACH-000548,-0.506278719476
ACH-000549,-0.226330059681
ACH-000550,-0.235968054366
ACH-000552,-0.0721599938955
ACH-000556,-0.264275598757
ACH-000557,-0.290380197135
ACH-000570,-0.352579909012
ACH-000571,-0.157578594964
ACH-000573,-0.144338822365
ACH-000576,0.00368777986698
ACH-000580,-0.165413529718
ACH-000584,-0.199988523493
ACH-000585,-0.155041491442
ACH-000588,-0.097604050053
ACH-000589,-0.22050371029399998
ACH-000591,-0.21571373706099997
ACH-000593,-0.386203897395
ACH-000600,-0.313345521405
ACH-000601,-0.20033466772199998
ACH-000604,-0.450128113865
ACH-000605,0.126926482368
ACH-000606,0.00324441800001
ACH-000608,-0.121196778625
ACH-000614,-0.162499975399
ACH-000616,-0.310718129934
ACH-000618,-0.0705202242484
ACH-000619,-0.08207929431989999
ACH-000620,-0.000635113240386
ACH-000621,-0.24652847555
ACH-000622,-0.0071994727469
ACH-000623,-0.31346117848099997
ACH-000624,-0.161172602842
ACH-000627,-0.0277459438359
ACH-000630,-0.10800940892000001
ACH-000632,-0.036558284665199996
ACH-000633,-0.129501795235
ACH-000637,-0.00334607779946
ACH-000638,-0.217857043926
ACH-000646,0.0151461907547
ACH-000647,-0.121453188769
ACH-000648,-0.0931853226755
ACH-000649,-0.185625300808
ACH-000651,-0.323957071174
ACH-000652,-0.301105681916
ACH-000653,-0.0746760895333
ACH-000657,-0.20485819948800002
ACH-000658,-0.126338822619
ACH-000661,-0.07007506686460001
ACH-000662,-0.16541826154300002
ACH-000663,-0.193095138615
ACH-000665,-0.106551205276
ACH-000671,-0.24415573737399998
ACH-000673,-0.1418651868
ACH-000676,-0.1066056093
ACH-000677,-0.0967204163069
ACH-000681,-0.0840308725448
ACH-000682,-0.195317206273
ACH-000683,-0.118601808206
ACH-000684,-0.08384920168519999
ACH-000688,-0.17670272361900002
ACH-000693,-0.157545291672
ACH-000694,-0.00378327431078
ACH-000695,-0.427251927394
ACH-000696,-0.204945260396
ACH-000697,0.17704832605999998
ACH-000699,-0.088066728951
ACH-000701,-0.250853618185
ACH-000706,-0.151281874043
ACH-000711,-0.15303316127
ACH-000713,-0.286703076295
ACH-000714,-0.15937540982
ACH-000718,-0.13590531165
ACH-000720,-0.129464846435
ACH-000721,-0.125399765525
ACH-000724,-0.401393436017
ACH-000725,-0.152995975509
ACH-000732,-0.136776147074
ACH-000734,-0.106003224715
ACH-000735,-0.10871881734200001
ACH-000736,-0.0101913663911
ACH-000738,-0.08990469367119999
ACH-000746,-0.419465820602
ACH-000747,-0.0374222625204
ACH-000748,-0.11815982265799999
ACH-000753,-0.183184850814
ACH-000756,-0.362163582637
ACH-000757,-0.290034780388
ACH-000758,-0.21423756682599998
ACH-000760,-0.209690244454
ACH-000763,-0.162529511558
ACH-000764,-0.0931907754006
ACH-000765,-0.144431380573
ACH-000766,-0.24644705877700002
ACH-000767,-0.125583277079
ACH-000768,-0.0863324464886
ACH-000769,-0.0047000132665399996
ACH-000770,-0.181357587094
ACH-000771,-0.349013550822
ACH-000773,-0.120801849232
ACH-000776,0.140173601334
ACH-000777,-0.192030964797
ACH-000778,-0.096087493754
ACH-000781,-0.157273675081
ACH-000782,-0.224169701842
ACH-000783,-0.15894993607000002
ACH-000784,-0.20266356111499997
ACH-000785,-0.18945717166099998
ACH-000787,-0.192718444716
ACH-000788,-0.0805252569072
ACH-000791,-0.178128877787
ACH-000792,-0.21177212406399998
ACH-000794,-0.13680228650100001
ACH-000796,0.0997391720403
ACH-000799,-0.199842944058
ACH-000800,-0.126337800177
ACH-000802,-0.335964765594
ACH-000804,-0.14306302245400002
ACH-000805,-0.026144195139900003
ACH-000809,-0.190823526793
ACH-000810,-0.39788861111199997
ACH-000811,-0.242101861379
ACH-000817,0.0395725655008
ACH-000819,-0.36586257178099996
ACH-000820,-0.263065875163
ACH-000821,-0.233893679319
ACH-000822,-0.06320891268680001
ACH-000823,0.071204732454
ACH-000824,-0.12752322239299999
ACH-000827,-0.175453743393
ACH-000829,-0.27800210504
ACH-000831,0.00972409867646
ACH-000832,-0.167005287195
ACH-000833,-0.028731878368099997
ACH-000834,-0.249870634797
ACH-000835,-0.207953319142
ACH-000836,-0.303488551343
ACH-000837,-0.0818033419098
ACH-000838,0.0445322011962
ACH-000839,-0.341873650718
ACH-000840,-0.14871957282
ACH-000841,-0.378985209894
ACH-000843,-0.0033195002644699997
ACH-000846,-0.125522930865
ACH-000847,-0.0656173458973
ACH-000848,0.0215752048298
ACH-000849,-0.056250881394300005
ACH-000851,-0.07641552801289998
ACH-000855,0.10400649211000002
ACH-000856,-0.04451082956619999
ACH-000858,0.010930102453000001
ACH-000859,-0.0770256179923
ACH-000861,-0.205548206578
ACH-000862,-0.004465192276680001
ACH-000865,-0.181901984729
ACH-000866,-0.12665182853
ACH-000867,-0.214436777704
ACH-000869,-0.301203136025
ACH-000872,-0.22484626866799998
ACH-000873,-0.205294248704
ACH-000876,-0.0957435592376
ACH-000878,-0.254405137068
ACH-000880,-0.23264844829999998
ACH-000881,-0.253727826237
ACH-000882,-0.0859830910735
ACH-000884,-0.0637767747777
ACH-000885,-0.244901139267
ACH-000887,-0.119792204974
ACH-000888,-0.11718260484200001
ACH-000889,-0.10569169491599999
ACH-000890,-0.238258067441
ACH-000896,-0.20683594657
ACH-000898,-0.177200844562
ACH-000900,-0.0689823778933
ACH-000901,-0.108846072413
ACH-000905,-0.326899872294
ACH-000906,-0.0855706827619
ACH-000907,-0.132832345183
ACH-000910,-0.09743926616569999
ACH-000911,-0.0771069868826
ACH-000912,-0.18792459043499998
ACH-000913,-0.137203166781
ACH-000915,-0.0755013032818
ACH-000916,-0.15529241805
ACH-000917,-0.0131837435378
ACH-000921,-0.308298073552
ACH-000924,-0.000251913917254
ACH-000926,-0.0889392652771
ACH-000928,-0.50033395263
ACH-000929,0.243040606666
ACH-000932,-0.19542855434099998
ACH-000935,-0.34203640056100004
ACH-000936,-0.17641398823899998
ACH-000937,-0.0808679419246
ACH-000938,-0.255406452756
ACH-000939,-0.303796387337
ACH-000941,-0.131805950055
ACH-000943,-0.114675980695
ACH-000946,-0.159222193658
ACH-000947,-0.07266144691589999
ACH-000948,-0.0369537487692
ACH-000950,-0.21123799303500002
ACH-000953,-0.21203859934099997
ACH-000957,-0.2404657968
ACH-000958,-0.0399772957229
ACH-000960,-0.149031158294
ACH-000963,-0.19315770345
ACH-000968,-0.275814415967
ACH-000969,-0.0827578030226
ACH-000973,0.0044513701100200006
ACH-000974,-0.21728986362799999
ACH-000975,-0.0893666493561
ACH-000976,-0.115007243244
ACH-000978,0.007568407746999999
ACH-000980,-0.292646819089
ACH-000984,-0.17522548991999998
ACH-000986,-0.130461775087
ACH-000988,-0.26546600730500003
ACH-000993,-0.290897312516
ACH-000994,-0.22754692223099998
ACH-000996,0.0593716367173
ACH-001001,-0.108947601557
ACH-001020,-0.31746640571699997
ACH-001028,-0.107581383333
ACH-001031,-0.0417333646327
ACH-001038,-0.0946717952647
ACH-001048,-0.301675129348
ACH-001050,-0.0113868601526
ACH-001053,-0.205752372573
ACH-001054,-0.184800777445
ACH-001061,-0.0880880649412
ACH-001067,-0.224829068046
ACH-001075,-0.196685912573
ACH-001096,-0.214571545297
ACH-001128,-0.165572357308
ACH-001134,-0.00670621106395
ACH-001151,-0.19903990524700002
ACH-001163,-0.11945936324
ACH-001164,-0.297290918455
ACH-001173,-0.07836775241499999
ACH-001183,-0.31957959101399996
ACH-001184,-0.12415583734
ACH-001190,-0.0449315859504
ACH-001192,-0.0316364137223
ACH-001193,-0.382774887108
ACH-001196,-0.102805326105
ACH-001197,-0.328885124908
ACH-001205,-0.143568282532
ACH-001211,-0.301992249949
ACH-001212,-0.464877122972
ACH-001228,0.101293611992
ACH-001232,-0.248066343686
ACH-001239,-0.10254651815600001
ACH-001274,-0.154648014493
ACH-001275,-0.0701689495813
ACH-001277,-0.373211939316
ACH-001278,-0.101212909776
ACH-001280,-0.0280897459904
ACH-001283,-0.19293884051
ACH-001289,-0.22172877049800002
ACH-001295,-0.222335332569
ACH-001300,-0.12395155406700001
ACH-001301,-0.22095418487100002
ACH-001302,0.378737136765
ACH-001303,-0.126232999787
ACH-001306,-0.34588995673600004
ACH-001318,-0.0830344621249
ACH-001322,-0.15560952273
ACH-001328,-0.09405828597000002
ACH-001332,0.14381158495899998
ACH-001333,-0.16803530649700002
ACH-001336,-0.0876052217488
ACH-001340,-0.189359601527
ACH-001346,-0.239851475227
ACH-001353,-0.138888787534
ACH-001354,0.10295707697499999
ACH-001367,-0.53943438084
ACH-001368,-0.25601473878000003
ACH-001374,-0.587244010541
ACH-001375,-0.06992339379
ACH-001377,-0.23001341755600002
ACH-001380,-0.167221298027
ACH-001391,-0.30262405202
ACH-001407,-0.146990282429
ACH-001408,-0.309834012484
ACH-001413,-0.178393904618
ACH-001430,-0.279287532742
ACH-001431,-0.0854311022883
ACH-001450,-0.360198403474
ACH-001496,-0.286198431362
ACH-001500,-0.0267283702536
ACH-001521,-0.46960625738899997
ACH-001523,-0.262438688337
ACH-001532,-0.0866128573948
ACH-001536,-0.133983239912
ACH-001550,-0.0235639341665
ACH-001552,-0.339445379521
ACH-001554,-0.416684120308
ACH-001645,-0.40590152509599997
ACH-001654,-0.174304334113
ACH-001715,-0.18090024714400002
ACH-001735,-0.231765711268
ACH-001736,-0.155782945276
ACH-001737,-0.41110040798299996
ACH-001740,0.0547149292392
ACH-001745,-0.34227421060999996
ACH-001750,-0.271783083725
ACH-001765,-0.150496293094
ACH-001956,-0.158636544005
ACH-001957,-0.062451621860699996
