,APOA4 (337)
ACH-000004,0.034547452728800006
ACH-000007,0.202913766845
ACH-000009,0.13306822415300001
ACH-000011,-0.0012955673801
ACH-000012,0.0421784908293
ACH-000013,0.117218642705
ACH-000014,0.10400008462600001
ACH-000015,0.155877016457
ACH-000017,-0.095878217407
ACH-000018,0.053978906251499995
ACH-000019,0.085143461748
ACH-000021,0.29013047726700003
ACH-000022,0.0440100742778
ACH-000025,0.0547711915877
ACH-000028,0.19946761294
ACH-000030,0.078330436731
ACH-000035,0.0742032658327
ACH-000036,0.28717230653000003
ACH-000037,0.18901881285799998
ACH-000039,-0.00477776152336
ACH-000040,0.10613059205299999
ACH-000041,0.0488550703051
ACH-000042,0.0494823733538
ACH-000045,0.25426607999
ACH-000047,0.037230647444
ACH-000052,0.26916382767200003
ACH-000053,-0.028486438013400003
ACH-000054,0.0051556343005200005
ACH-000055,0.208512798846
ACH-000060,0.0594359000895
ACH-000067,0.25424305530499997
ACH-000070,0.226016751115
ACH-000075,-0.0449397597356
ACH-000078,0.275675526396
ACH-000082,0.10362302159600001
ACH-000085,0.008337679696729999
ACH-000086,0.09076814364420001
ACH-000087,0.167272222409
ACH-000092,0.12120777180400001
ACH-000095,0.0786476014027
ACH-000097,0.22215272275400003
ACH-000098,0.10218707472100001
ACH-000099,0.17026477492400002
ACH-000108,0.23305928214899999
ACH-000113,0.15160679346
ACH-000115,0.208606878751
ACH-000116,0.040966240750699996
ACH-000118,0.18374851605999998
ACH-000120,0.282336424582
ACH-000123,0.0968697302284
ACH-000127,0.102271566589
ACH-000128,0.316721383888
ACH-000132,0.167273088621
ACH-000133,0.0500831648841
ACH-000137,-0.009629708398200001
ACH-000138,0.0386593185143
ACH-000142,0.24705029401099998
ACH-000143,0.17652431766100002
ACH-000146,0.0678066497551
ACH-000148,0.145283987414
ACH-000150,0.231434453348
ACH-000152,0.111526307904
ACH-000153,0.19735977844099997
ACH-000159,0.22461591311700002
ACH-000160,0.091667280631
ACH-000163,0.17297035547000003
ACH-000167,0.18563323235399998
ACH-000168,0.018902313890099998
ACH-000169,0.198584519392
ACH-000178,0.22529589792100002
ACH-000182,0.138996661959
ACH-000183,-0.160715635811
ACH-000188,-0.0230998158219
ACH-000189,0.18637601734499998
ACH-000190,0.384531892135
ACH-000198,0.177253829056
ACH-000204,0.0383371997369
ACH-000206,0.35392229734999997
ACH-000207,0.16711052047900002
ACH-000211,0.232620162899
ACH-000215,0.138137359479
ACH-000221,0.16820855220800002
ACH-000222,0.302536689011
ACH-000223,0.026333244304299997
ACH-000226,-0.007338618210409999
ACH-000227,0.0757722598761
ACH-000228,0.17354796165999997
ACH-000231,0.121507690607
ACH-000232,0.21559434060199997
ACH-000233,0.056963461443800004
ACH-000234,0.0320045470178
ACH-000235,0.12527883602099998
ACH-000237,0.140209602779
ACH-000238,-0.0429765652656
ACH-000243,0.21447818390299997
ACH-000244,-0.206726060795
ACH-000246,0.07551877553660001
ACH-000248,0.193805150344
ACH-000250,0.116151759502
ACH-000251,0.0433699018925
ACH-000253,0.18810964205400002
ACH-000255,0.162132692927
ACH-000256,0.135069792425
ACH-000257,0.08388641776650001
ACH-000258,-0.12200456443
ACH-000259,0.060127186045500006
ACH-000260,0.045113817815
ACH-000261,0.18092606726100002
ACH-000262,0.11402485108100001
ACH-000263,-0.09084906653960001
ACH-000264,0.139044389105
ACH-000265,0.12421339846799999
ACH-000266,0.162393411499
ACH-000272,0.11837131134199999
ACH-000273,0.160263279378
ACH-000274,0.0679038918095
ACH-000277,0.17777191739999998
ACH-000278,0.09910222192960001
ACH-000279,0.176406308776
ACH-000280,0.0380431627976
ACH-000281,0.045126755180099995
ACH-000288,0.0760599149224
ACH-000291,0.0934269898415
ACH-000293,0.0917825755442
ACH-000294,0.17513758107000002
ACH-000295,0.106903944489
ACH-000296,0.259224920039
ACH-000302,0.152976626566
ACH-000304,-0.0615116378565
ACH-000307,0.05906525892180001
ACH-000308,-0.100034752924
ACH-000310,0.111663784483
ACH-000311,0.13233198082699998
ACH-000312,0.00849798233967
ACH-000315,0.108002885852
ACH-000316,-0.14405072691
ACH-000317,0.22882106800700003
ACH-000318,0.18216714037300002
ACH-000319,0.06510275777789999
ACH-000320,0.126612495562
ACH-000322,0.0221849023984
ACH-000323,0.157682470307
ACH-000324,0.124077148246
ACH-000329,0.311147039435
ACH-000330,0.179774373575
ACH-000331,0.114552908528
ACH-000332,0.24910316777199998
ACH-000334,0.30025035411400003
ACH-000335,0.299734315658
ACH-000336,0.10984161853
ACH-000337,0.224518320744
ACH-000339,0.17222943697
ACH-000341,0.0448646859638
ACH-000348,0.08619576008760002
ACH-000350,0.0792786267142
ACH-000352,0.104521501472
ACH-000356,0.0650633578487
ACH-000361,0.0108977711695
ACH-000362,0.24183962457400002
ACH-000363,0.306505405112
ACH-000364,0.10154545218399999
ACH-000365,0.135111212114
ACH-000366,0.195239746474
ACH-000368,0.0676176344824
ACH-000374,-0.128712654618
ACH-000375,0.19514218916200002
ACH-000376,0.0416955143405
ACH-000381,0.193861714829
ACH-000383,0.14490872801100002
ACH-000387,0.0925327055198
ACH-000389,0.23289043478500002
ACH-000390,0.200701055612
ACH-000393,0.22713300695500002
ACH-000395,-0.007259552293840001
ACH-000397,0.16400182144300002
ACH-000401,0.253030744616
ACH-000402,-0.221107321671
ACH-000403,0.149878064707
ACH-000404,0.27154137931899996
ACH-000406,0.0950677072982
ACH-000407,0.033489867984099995
ACH-000408,0.22739399130600002
ACH-000410,0.191658061236
ACH-000411,0.052292543649500006
ACH-000414,0.114992539162
ACH-000415,0.0493831555246
ACH-000416,0.148522831709
ACH-000420,-0.0436345733922
ACH-000421,0.050704638402699995
ACH-000424,0.23335089119600003
ACH-000425,0.122788429024
ACH-000426,0.06235172201880001
ACH-000427,0.131854721506
ACH-000433,0.10611488618100001
ACH-000436,-0.21997503138399999
ACH-000444,0.160138181602
ACH-000445,0.356789798856
ACH-000448,0.09230975770870001
ACH-000450,-0.0750588729067
ACH-000452,0.0810504083183
ACH-000454,-0.0656885044095
ACH-000458,0.08097985289080001
ACH-000459,0.26222150074
ACH-000460,0.190592516457
ACH-000461,0.066920361501
ACH-000463,0.164244549416
ACH-000464,0.157148434713
ACH-000466,0.335322629056
ACH-000467,0.16821845624200002
ACH-000468,0.11905973071699999
ACH-000469,0.18654077397100002
ACH-000470,0.23561849433200002
ACH-000471,0.0675039084362
ACH-000472,0.24808823386999998
ACH-000473,-0.00225121315021
ACH-000475,0.0532292701432
ACH-000476,-0.00109499551221
ACH-000477,0.109289671487
ACH-000480,0.221655090331
ACH-000481,0.21674177390000002
ACH-000483,0.255898421426
ACH-000484,0.130452919667
ACH-000485,0.00306945475098
ACH-000486,-0.00696630018084
ACH-000487,0.156287284379
ACH-000488,0.14867512047700002
ACH-000490,0.0841868067211
ACH-000491,0.128933424121
ACH-000495,0.047682123581800004
ACH-000496,0.211872028448
ACH-000499,0.265478437952
ACH-000500,0.00727218980875
ACH-000502,0.08942196710830001
ACH-000503,0.152791194761
ACH-000505,0.12746611960100002
ACH-000507,0.2154258984
ACH-000510,0.150302994908
ACH-000511,0.237633728708
ACH-000512,0.331697088335
ACH-000516,0.163886929624
ACH-000517,0.11025877774599999
ACH-000518,-0.0231441454149
ACH-000520,-0.00320535496087
ACH-000521,0.20018952092099998
ACH-000522,0.194417174492
ACH-000524,0.055557944910900006
ACH-000527,0.186416385085
ACH-000528,0.13091877275900002
ACH-000537,0.0462033298023
ACH-000541,0.23939613929099998
ACH-000542,0.222447856202
ACH-000544,0.021871627413900002
ACH-000545,-0.148334413852
ACH-000547,0.020337668992999998
ACH-000548,0.111932915327
ACH-000549,0.0249779674663
ACH-000550,0.130084466368
ACH-000552,0.168443600436
ACH-000556,0.10886487613
ACH-000557,0.0549413122994
ACH-000570,0.00755452759003
ACH-000571,0.154129547401
ACH-000573,0.11267779437999999
ACH-000576,0.00263830262147
ACH-000580,-0.06411559268230001
ACH-000584,0.18765503154899998
ACH-000585,0.19815879318500002
ACH-000588,-0.0683834339538
ACH-000589,0.102803519379
ACH-000591,0.12980412989700002
ACH-000593,0.0585741929897
ACH-000600,-0.04099452681330001
ACH-000601,0.0925403274491
ACH-000604,0.34308034173600005
ACH-000605,-0.0351052276323
ACH-000606,0.131660021171
ACH-000608,0.0
ACH-000614,0.0737688862154
ACH-000616,0.26147408207600004
ACH-000618,0.09793096793810001
ACH-000619,0.0990185414774
ACH-000620,0.0905576944739
ACH-000621,0.08094101864730001
ACH-000622,-0.031240599392300002
ACH-000623,0.007784699257199999
ACH-000624,0.0731406396186
ACH-000627,0.16272545930500001
ACH-000630,0.0625397153542
ACH-000632,0.04692033227419999
ACH-000633,0.161758197217
ACH-000637,-0.00612309473084
ACH-000638,0.17925481720400002
ACH-000646,0.0808064928391
ACH-000647,0.0446178981635
ACH-000648,0.0732940260005
ACH-000649,0.0593141897762
ACH-000651,0.1701131844
