,WLS (79971)
ACH-000004,0.0898132249861
ACH-000007,0.162474182587
ACH-000009,0.15512625684
ACH-000011,0.340606599376
ACH-000012,0.051046414733800005
ACH-000013,0.151096293198
ACH-000014,0.152535299062
ACH-000015,0.12150744134000001
ACH-000017,0.314458817473
ACH-000018,0.187381257987
ACH-000019,-0.010875032982999999
ACH-000021,-0.046081181503599994
ACH-000022,-0.586790182788
ACH-000025,0.09243264278110001
ACH-000028,0.169696320813
ACH-000030,0.15832530162
ACH-000035,-0.018197567716700003
ACH-000036,0.270353414744
ACH-000037,0.161313766942
ACH-000039,0.28235363788400003
ACH-000040,0.129125463871
ACH-000041,0.3113405571
ACH-000042,0.0629706415383
ACH-000045,0.276156286151
ACH-000047,0.0649722474195
ACH-000052,0.397709666734
ACH-000053,0.08752456558760001
ACH-000054,0.11633755741599999
ACH-000055,0.206960104222
ACH-000060,0.0442771182419
ACH-000067,0.14258847542
ACH-000070,0.189125812351
ACH-000075,0.0397944482052
ACH-000078,0.218445429216
ACH-000082,0.161865980081
ACH-000085,0.21333483466699998
ACH-000086,-0.0771900642141
ACH-000087,0.14254890879899998
ACH-000092,0.0501551235437
ACH-000095,0.0615358789773
ACH-000097,0.11767170627800001
ACH-000098,0.118949688554
ACH-000099,0.271720505295
ACH-000108,0.007029167968189999
ACH-000113,0.08695644515119999
ACH-000115,0.312496563844
ACH-000116,0.220424020953
ACH-000118,0.109306466854
ACH-000120,0.102754418949
ACH-000123,0.186547753637
ACH-000127,0.240930311587
ACH-000128,0.242025407745
ACH-000132,0.40193777608900005
ACH-000133,0.210214146074
ACH-000137,0.0680818582258
ACH-000138,-0.0779731577723
ACH-000142,-0.0490750327273
ACH-000143,0.210858771324
ACH-000146,0.17162139437899998
ACH-000148,0.198209108886
ACH-000150,0.075501136734
ACH-000152,0.102171542882
ACH-000153,0.35872597984800003
ACH-000159,0.125262662427
ACH-000160,0.230479616308
ACH-000163,0.0528010879129
ACH-000167,0.08289239006730001
ACH-000168,0.111019579094
ACH-000169,0.0638254600904
ACH-000178,0.156304045029
ACH-000182,0.070663662802
ACH-000183,0.0620107964953
ACH-000188,0.304605602754
ACH-000189,0.20575618438299997
ACH-000190,0.36820682857799997
ACH-000198,0.0283372891633
ACH-000204,0.215587498761
ACH-000206,0.202928095311
ACH-000207,0.300341901282
ACH-000211,0.263129133593
ACH-000215,0.09249741967080001
