,BIN2 (51411)
ACH-000004,-0.18381224712000002
ACH-000007,0.0033172695813699997
ACH-000009,-0.10030461749399999
ACH-000011,-0.18052365158199998
ACH-000012,-0.22066717408300002
ACH-000013,-0.202986796038
ACH-000014,-0.17913209571199998
ACH-000015,-0.12495738862099999
ACH-000017,-0.248594777933
ACH-000018,-0.24578524330200002
ACH-000019,-0.14332659759299998
ACH-000021,-0.25208435366799997
ACH-000022,-0.117716860182
ACH-000025,-0.339190492893
ACH-000028,-0.22585511706
ACH-000030,-0.138659128243
ACH-000035,-0.370536884296
ACH-000036,-0.108367926256
ACH-000037,-0.006189111718170001
ACH-000039,-0.135163649829
ACH-000040,-0.23696422470800002
ACH-000041,-0.5194221115250001
ACH-000042,-0.136252873704
ACH-000045,-0.11662226193900001
ACH-000047,-0.036926450570099995
ACH-000052,-0.162376393408
ACH-000053,-0.0652124810558
ACH-000054,-0.141695356215
ACH-000055,-0.08422709001360001
ACH-000060,-0.144953291468
ACH-000067,-0.28600825188900003
ACH-000070,-0.21336160524
ACH-000075,0.0220134536038
ACH-000078,-0.17423319786400002
ACH-000082,-0.17248664760899998
ACH-000085,-0.158364688089
ACH-000086,-0.245515165477
ACH-000087,-0.20769192339
ACH-000092,-0.264275519117
ACH-000095,-0.1280919955
ACH-000097,-0.206702284905
ACH-000098,-0.13596727933900002
ACH-000099,-0.20288534982700002
ACH-000108,0.0502388271263
ACH-000113,-0.406953469325
ACH-000115,-0.242533849076
ACH-000116,-0.128947721594
ACH-000118,-0.18984488918099998
ACH-000120,-0.13057373728399999
ACH-000123,-0.16184553328
ACH-000127,-0.0982063548555
ACH-000128,-0.161348513797
ACH-000132,-0.15357817775000002
ACH-000133,-0.290708953085
ACH-000137,-0.223120309983
ACH-000138,-0.124090591511
ACH-000142,-0.127662944925
ACH-000143,-0.139183257401
ACH-000146,-0.18475162130800002
ACH-000148,-0.131714537468
ACH-000150,-0.218803905268
ACH-000152,-0.225285729124
ACH-000153,-0.6149188629469999
ACH-000159,-0.116811860653
ACH-000160,-0.302397742594
ACH-000163,-0.270397529865
ACH-000167,-0.365754730736
ACH-000168,-0.103611458721
ACH-000169,-0.13039307653100002
ACH-000178,-0.0187272953925
ACH-000182,-0.0625799866412
ACH-000183,-0.18824007360800002
ACH-000188,-0.12093892158
ACH-000189,-0.135946815213
ACH-000190,-0.108907917294
ACH-000198,-0.39531233404
ACH-000204,0.0835019926153
ACH-000206,-0.142787993965
ACH-000207,-0.0497655779473
ACH-000211,-0.170503473007
ACH-000215,-0.231343592938
ACH-000221,-0.144734805108
ACH-000222,-0.22993520970800002
ACH-000223,-0.224184160686
ACH-000226,-0.12365318254899998
ACH-000227,-0.34839133156999996
ACH-000228,-0.11386682938300001
ACH-000231,-0.137721587675
ACH-000232,-0.261999171964
ACH-000233,-0.20862730883299999
ACH-000234,-0.249219336764
ACH-000235,-0.249564969813
ACH-000237,-0.129040544588
ACH-000238,-0.12284596291699999
ACH-000243,-0.181821140197
ACH-000244,-0.07779899560110001
ACH-000246,-0.0627159893218
ACH-000248,-0.19197142562800001
ACH-000250,-0.07598314659130001
ACH-000251,-0.21282901294300002
ACH-000253,-0.176935455181
ACH-000255,-0.231583243809
ACH-000256,-0.089601352786
ACH-000257,0.0325583348973
ACH-000258,-0.338419299253
ACH-000259,-0.162951825245
ACH-000260,-0.128131099038
ACH-000261,-0.256592799896
ACH-000262,-0.022628560554900003
ACH-000263,-0.398888390688
ACH-000264,-0.243761239136
ACH-000265,-0.289829718521
ACH-000266,-0.220370746023
ACH-000272,-0.18659330304699998
ACH-000273,-0.263428654204
ACH-000274,-0.23196861435899999
ACH-000277,-0.0139196866041
ACH-000278,-0.128172414869
ACH-000279,-0.31840233751200003
ACH-000280,-0.0770213780789
ACH-000281,-0.26786474207
ACH-000288,-0.122580831301
ACH-000291,-0.130282461776
ACH-000293,-0.140776162746
ACH-000294,0.18907830386
ACH-000295,-0.044363759106599995
ACH-000296,-0.00855048273741
ACH-000302,-0.18110200997099998
ACH-000304,-0.310048669191
ACH-000307,-0.11870967164000001
ACH-000308,-0.17934152718199997
ACH-000310,-0.0974288457516
ACH-000311,-0.199201634538
ACH-000312,-0.234158398479
ACH-000315,0.0824096784209
ACH-000316,-0.0834545725173
ACH-000317,-0.225674473387
ACH-000318,-0.375724383368
ACH-000319,-0.336371646548
ACH-000320,-0.250635083863
ACH-000322,-0.18676089804499998
ACH-000323,-0.164150794712
ACH-000324,-0.151954160428
ACH-000329,-0.11700092937699999
ACH-000330,-0.110538026356
ACH-000331,-0.14038226546399998
ACH-000332,-0.17940635085599999
ACH-000334,-0.23697370558400002
ACH-000335,-0.052774123157900005
