,LSM3 (27258)
ACH-000004,-0.915505185925
ACH-000007,-0.93288451082
ACH-000009,-1.13252058856
ACH-000011,-1.06258320486
ACH-000012,-1.1036351154200001
ACH-000013,-1.13659511159
ACH-000014,-1.2149425144
ACH-000015,-1.02892689861
ACH-000017,-1.22275029427
ACH-000018,-1.1188386225799998
ACH-000019,-1.21875925874
ACH-000021,-1.06085995274
ACH-000022,-1.0195720891600002
ACH-000025,-1.23689191882
ACH-000028,-1.32709581146
ACH-000030,-1.15815762854
ACH-000035,-1.05540306641
ACH-000036,-1.1137407945
ACH-000037,-1.5504356233899999
ACH-000039,-1.54541350167
ACH-000040,-1.1413629473
ACH-000041,-1.15412791392
ACH-000042,-1.33370013374
ACH-000045,-1.1734947618
ACH-000047,-1.21168316417
ACH-000052,-1.6129515691
ACH-000053,-1.02645456213
ACH-000054,-1.17472545992
ACH-000055,-1.33703313535
ACH-000060,-1.1935871977399999
ACH-000067,-1.45885792412
ACH-000070,-1.2232109255399999
ACH-000075,-0.976149130237
ACH-000078,-1.25567477505
ACH-000082,-0.7940143100720001
ACH-000085,-0.9753104365809999
ACH-000086,-1.12337317308
ACH-000087,-1.25375195205
ACH-000092,-1.3468921414300001
ACH-000095,-1.29221647988
ACH-000097,-1.20433298362
ACH-000098,-0.922081746795
ACH-000099,-1.1104192864700002
ACH-000108,-1.01566062945
ACH-000113,-1.28674705635
ACH-000115,-1.14962391329
ACH-000116,-1.20762677065
ACH-000118,-1.0155816110100002
ACH-000120,-1.22539720222
ACH-000123,-1.28652893993
ACH-000127,-1.18783118662
ACH-000128,-1.55061280988
ACH-000132,-1.06397076016
ACH-000133,-1.20648328767
ACH-000137,-1.35255429196
ACH-000138,-1.0876991577
ACH-000142,-1.3945586994699999
ACH-000143,-0.7307931146250001
ACH-000146,-1.07387976492
ACH-000148,-0.9531179453
ACH-000150,-1.38545209087
ACH-000152,-1.0249391810100001
ACH-000153,-1.12548893293
ACH-000159,-1.1078399431700001
ACH-000160,-1.4564603081999998
ACH-000163,-0.96719117855
ACH-000167,-0.558343171588
ACH-000168,-1.15260480469
ACH-000169,-1.05307849612
ACH-000178,-1.2480356563400001
ACH-000182,-1.1331604032
ACH-000183,-0.9033667855769999
ACH-000188,-1.16025786936
ACH-000189,-1.36390349285
ACH-000190,-1.4301355239700002
ACH-000198,-1.0151090223299999
ACH-000204,-0.958585935415
ACH-000206,-1.48135974387
ACH-000207,-1.1155788161799998
ACH-000211,-1.28940846911
ACH-000215,-1.27100333996
ACH-000221,-1.1863043267
ACH-000222,-1.30258781865
ACH-000223,-1.06771464182
ACH-000226,-1.2128498327
ACH-000227,-1.10972217044
ACH-000228,-1.34111197882
ACH-000231,-1.1696246130299999
ACH-000232,-1.20729382628
ACH-000233,-1.2980476947600001
ACH-000234,-1.0348356303100001
ACH-000235,-1.22833355862
ACH-000237,-1.2844512375700001
ACH-000238,-1.32073495438
ACH-000243,-1.3814955242500002
ACH-000244,-1.4253484254
ACH-000246,-1.29356525658
ACH-000248,-1.0297807335100002
ACH-000250,-1.10344642285
ACH-000251,-0.946501542698
ACH-000253,-1.1626180636599999
ACH-000255,-1.12043355927
ACH-000256,-1.25515271734
ACH-000257,-1.00855785968
ACH-000258,-0.9979544968449999
ACH-000259,-1.1885231848
ACH-000260,-1.39496443967
ACH-000261,-0.993903238061
ACH-000262,-0.9352935516329999
ACH-000263,-1.27297455846
