,IKZF3 (22806)
ACH-000004,-0.07138066717500001
ACH-000007,-0.295713633948
ACH-000009,-0.233052365238
ACH-000011,-0.10262657847300001
ACH-000012,-0.25024389362599997
ACH-000013,-0.07582104390489999
ACH-000014,-0.261280040253
ACH-000015,-0.105824757526
ACH-000017,-0.33853506796300004
ACH-000018,0.08361232768730001
ACH-000019,-0.175833168077
ACH-000021,-0.129807560868
ACH-000022,-0.21825458181999996
ACH-000025,-0.0890936015958
ACH-000028,-0.181822790233
ACH-000030,-0.285410152194
ACH-000035,-0.325573177021
ACH-000036,-0.19502421749499999
ACH-000037,-0.399000098696
ACH-000039,-0.427307007505
ACH-000040,-0.344530134515
ACH-000041,-0.328227742449
ACH-000042,-0.07973723862160001
ACH-000045,0.0222825414242
ACH-000047,-0.174313718299
ACH-000052,0.0233067311333
ACH-000053,-0.22389904390999998
ACH-000054,-0.366048656804
ACH-000055,-0.303318528787
ACH-000060,-0.287264610389
ACH-000067,-0.315670844846
ACH-000070,-0.208995584862
ACH-000075,-0.0372162201049
ACH-000078,-0.359646287444
ACH-000082,-0.33881804621699996
ACH-000085,-0.0499912332472
ACH-000086,-0.20851445636399998
ACH-000087,-0.110721924141
ACH-000092,-0.0113371926367
ACH-000095,-0.255232624694
ACH-000097,-0.07933945483760001
ACH-000098,-0.127595205873
ACH-000099,-0.160536207009
ACH-000108,-0.303306606589
ACH-000113,0.08937823821689998
ACH-000115,-0.0562354425459
ACH-000116,-0.115183212439
ACH-000118,-0.110784918812
ACH-000120,-0.216478625661
ACH-000123,-0.26356873188
ACH-000127,-0.103114525316
ACH-000128,0.0594947197644
ACH-000132,-0.323430926158
ACH-000133,-0.127783552542
ACH-000137,0.11914065306
ACH-000138,-0.383595283539
ACH-000142,-0.377664896471
ACH-000143,0.058394880507100004
ACH-000146,-0.28839603189
ACH-000148,-0.22064317106999998
ACH-000150,0.139420453523
ACH-000152,-0.328188806008
ACH-000153,-0.0827123317196
ACH-000159,-0.154716908127
ACH-000160,-0.08725793707049999
ACH-000163,-0.0722694919543
ACH-000167,-0.0023184014813400003
ACH-000168,-0.062508813134
ACH-000169,-0.108841514388
ACH-000178,-0.16323738720699998
ACH-000182,-0.12907206398
ACH-000183,-0.694354952271
ACH-000188,-0.28459958838300004
ACH-000189,-0.0301119301285
ACH-000190,-0.345669975459
ACH-000198,0.0516325677967
ACH-000204,-0.193525807668
ACH-000206,-0.27035548680599997
ACH-000207,-0.446740568017
ACH-000211,-0.174308761028
ACH-000215,-0.0928360763967
ACH-000221,-0.177114817542
ACH-000222,-0.133134819879
ACH-000223,-0.109685752685
ACH-000226,-0.07613740240019999
ACH-000227,-0.28851432922
ACH-000228,-0.46276878506499997
ACH-000231,-0.18327800977699998
ACH-000232,-0.140042006844
ACH-000233,-0.0176320692373
ACH-000234,-0.225320330724
ACH-000235,-0.279445849358
ACH-000237,-0.10400409666200001
ACH-000238,-0.363615771585
ACH-000243,-0.43507237280100003
ACH-000244,-0.296595652101
ACH-000246,-0.225626185205
ACH-000248,-0.533676218196
ACH-000250,-0.308043885244
ACH-000251,-0.321136058993
ACH-000253,-0.132475526246
ACH-000255,-0.29399803110399997
ACH-000256,-0.276106293459
ACH-000257,-0.22285658607900002
ACH-000258,0.00089755576191
ACH-000259,-0.161707989026
ACH-000260,-0.08920406873560001
ACH-000261,-0.18348970391199998
ACH-000262,-0.35580247932099995
ACH-000263,-0.298540500481
ACH-000264,-0.254810999928
ACH-000265,-0.331670344377
ACH-000266,-0.200004682958
ACH-000272,-0.124026999085
ACH-000273,-0.283943782036
ACH-000274,-0.37690219113799994
ACH-000277,-0.11608872017
ACH-000278,-0.34179291270900003
ACH-000279,-0.265945083219
ACH-000280,-0.0396162332665
ACH-000281,-0.030736888201900004
ACH-000288,-0.29662643000300004
ACH-000291,-0.202114533112
ACH-000293,-0.22337662393899999
ACH-000294,-0.25663542712299997
ACH-000295,-0.28867266790199997
ACH-000296,-0.198266313601
ACH-000302,-0.10440984877000001
ACH-000304,-0.17075733789099998
ACH-000307,-0.148643354383
ACH-000308,-0.201314407639
ACH-000310,-0.314687241821
ACH-000311,-0.28883234664900004
ACH-000312,-0.291537912222
ACH-000315,-0.676207950835
ACH-000316,-0.323894637705
ACH-000317,-0.307231609692
ACH-000318,-0.294312020198
ACH-000319,-0.20055480063900002
ACH-000320,-0.068545400073
ACH-000322,-0.0462224568734
ACH-000323,-0.42893277939499996
ACH-000324,-0.19412207065
ACH-000329,-0.18920842863899998
ACH-000330,-0.24190043279399998
ACH-000331,-0.254511445275
ACH-000332,-0.123420840651
ACH-000334,-0.210877291448
ACH-000335,-0.237492085381
ACH-000336,0.00351322087948
ACH-000337,-0.539751937389
ACH-000339,-0.234382950642
ACH-000341,-0.0717897014091
ACH-000348,-0.100117073562
ACH-000350,-0.306628273845
ACH-000352,-0.0680975200309
ACH-000356,-0.3051173802
ACH-000361,-0.144112916458
ACH-000362,-0.10761890073899999
ACH-000363,-0.678762500624
ACH-000364,-0.148018362357
ACH-000365,-0.111978515288
ACH-000366,-0.128756951945
ACH-000368,-0.019251115705
ACH-000374,-0.242147933816
ACH-000375,0.021925820159400002
ACH-000376,-0.139492977056
ACH-000381,-0.232442261578
ACH-000383,-0.20642371290800002
ACH-000387,-0.321477796946
ACH-000389,-0.270241516835
