,OR6N1 (128372)
ACH-000004,0.145221645402
ACH-000007,-0.11356681411800001
ACH-000009,-0.165391382213
ACH-000011,0.127107220825
ACH-000012,0.0323059491162
ACH-000013,0.0778137973889
ACH-000014,-0.0168499998313
ACH-000015,0.00505330739534
ACH-000017,0.1277471087
ACH-000018,0.0358504755925
ACH-000019,0.0167852822989
ACH-000021,0.0744414120365
ACH-000022,-0.0278799877478
ACH-000025,-0.220374081075
ACH-000028,0.139967570786
ACH-000030,0.052107254755600005
ACH-000035,-0.0577645674168
ACH-000036,-0.00587028105683
ACH-000037,0.358429837372
ACH-000039,-0.00917270733839
ACH-000040,-0.022248689819999997
ACH-000041,0.0647221687604
ACH-000042,0.17931353279800002
ACH-000045,-0.08642409246419999
ACH-000047,-0.040981971947
ACH-000052,-0.148840773027
ACH-000053,0.0429750600494
ACH-000054,0.0137070487795
ACH-000055,0.177551371482
ACH-000060,0.0344158043293
ACH-000067,0.050246628242800004
ACH-000070,0.00038208505083
ACH-000075,0.112351780939
ACH-000078,-0.0632370641156
ACH-000082,0.0596500995105
ACH-000085,-0.129768298983
ACH-000086,-0.171767035629
ACH-000087,-0.168627433745
ACH-000092,0.0702037495263
ACH-000095,0.0854838830249
ACH-000097,0.0166147810921
ACH-000098,-0.0755855004992
ACH-000099,0.177439702176
ACH-000108,0.00672284154489
ACH-000113,-0.060088112475399996
ACH-000115,0.24353537636300002
ACH-000116,0.015192601671500001
ACH-000118,0.137745123266
ACH-000120,0.025877842163400003
ACH-000123,-0.0673647604852
ACH-000127,0.11582854168199999
ACH-000128,0.0011387719291099999
ACH-000132,-0.0214633082464
ACH-000133,-0.07641053045889999
ACH-000137,-0.015325281456
ACH-000138,0.039541503516099995
ACH-000142,-0.0784256042566
ACH-000143,0.0658096055241
ACH-000146,-0.031581498513
ACH-000148,0.00645197691808
ACH-000150,0.0513599483469
ACH-000152,0.111434861622
ACH-000153,0.042785828091000004
ACH-000159,0.0456128166627
ACH-000160,0.102952686042
ACH-000163,0.0495301337246
ACH-000167,0.31416910334000003
ACH-000168,0.04324754309619999
ACH-000169,0.137722369857
ACH-000178,0.168804406422
ACH-000182,0.0360306677228
ACH-000183,0.264062208437
ACH-000188,0.127368416746
ACH-000189,0.195735026744
ACH-000190,0.0938352513572
ACH-000198,0.10134350874800001
ACH-000204,-0.250524088435
ACH-000206,-0.0440380117463
ACH-000207,0.222503733394
ACH-000211,0.0488477145567
ACH-000215,0.0024609931090000003
ACH-000221,0.0823171771352
ACH-000222,0.17490596395
ACH-000223,-0.11096515968599999
ACH-000226,-0.038484652688800004
ACH-000227,-0.032237508401
ACH-000228,-0.0687577703032
ACH-000231,0.0961425391856
ACH-000232,-0.06033919285159999
ACH-000233,0.0761750207653
ACH-000234,0.23559499981100002
ACH-000235,0.161843916259
ACH-000237,-0.011586256292299998
ACH-000238,-0.024334400174099997
ACH-000243,0.118202314088
ACH-000244,-0.0967214313985
ACH-000246,0.055783814369099995
ACH-000248,0.019352844817700002
ACH-000250,0.0388992396335
ACH-000251,0.012079178368200001
ACH-000253,0.027441250632199998
ACH-000255,0.0843038918468
ACH-000256,0.07817579135769999
ACH-000257,-0.227222560648
ACH-000258,0.020328642795
ACH-000259,0.0251856839962
ACH-000260,0.00817610168584
ACH-000261,0.08922773344039998
ACH-000262,-0.025328860412599997
ACH-000263,0.0802804324433
ACH-000264,0.025788903279200002
ACH-000265,0.152261987517
ACH-000266,0.0174079196525
ACH-000272,-0.14357413815099998
ACH-000273,-0.0401366793818
ACH-000274,0.198238304811
ACH-000277,0.021589364449800003
ACH-000278,0.07177820366389999
ACH-000279,0.13747631289999998
ACH-000280,0.153763796361
ACH-000281,0.21801151306400002
ACH-000288,0.00822562494135
ACH-000291,0.0606777756223
ACH-000293,0.022995815581299997
ACH-000294,0.09831784730189999
ACH-000295,-0.098722629022
ACH-000296,-0.006298160207060001
ACH-000302,0.0076933044516
ACH-000304,-0.0549767328146
ACH-000307,0.023740954693400002
ACH-000308,0.0566060833588
ACH-000310,0.174719738617
ACH-000311,0.0367780919708
ACH-000312,0.17832398521200002
ACH-000315,0.165971854932
ACH-000316,0.11437899109500001
ACH-000317,0.0643789130721
ACH-000318,-0.108289612024
ACH-000319,0.0033463675456500003
ACH-000320,0.255227119534
ACH-000322,0.0124441793165
ACH-000323,0.00104495313407
ACH-000324,0.0897787535879
ACH-000329,0.00398704412185
ACH-000330,-0.051738136898999997
ACH-000331,-0.0012150949027700001
ACH-000332,0.0184658826099
ACH-000334,-0.17233264592999997
ACH-000335,-0.0321606016958
ACH-000336,-0.159123335879
ACH-000337,0.0846457714436
ACH-000339,0.0141715854993
ACH-000341,0.182081154547
ACH-000348,-0.040726768674400005
ACH-000350,-0.146187050418
ACH-000352,0.026877859621799997
ACH-000356,-0.06709583750669999
ACH-000361,0.0790397552609
ACH-000362,0.0377708530292
ACH-000363,-0.186119791338
ACH-000364,-0.0450444405571
ACH-000365,0.0439050108404
ACH-000366,0.0671346692223
ACH-000368,0.056932982426000006
ACH-000374,0.0813823206657
ACH-000375,-0.16742991877
ACH-000376,-0.0425919271777
ACH-000381,-0.0987114138268
ACH-000383,-0.056990372176599996
ACH-000387,-0.027201454888800002
ACH-000389,-0.110280071322
ACH-000390,0.0440346019592
ACH-000393,0.17083085570700002
ACH-000395,-0.021595267195099997
ACH-000397,0.037243037552300004
ACH-000401,-0.117252558635
ACH-000402,-0.376451618774
ACH-000403,0.07603090827549999
ACH-000404,-0.08560695434419999
ACH-000406,0.034676962557699996
ACH-000407,-0.026399489469400003
ACH-000408,0.165338754242
ACH-000410,-0.0879261611088
ACH-000411,-0.105345133132
ACH-000414,0.208813808895
ACH-000415,0.0933089100529
ACH-000416,-0.027732029435200003
ACH-000420,0.051234132295699994
ACH-000421,-0.044065343155699994
ACH-000424,0.0432179027559
ACH-000425,-0.0852753654244
ACH-000426,0.23880018603599998
ACH-000427,0.245278420385
ACH-000433,-0.007664183033850001
ACH-000436,-0.0513712087152
ACH-000444,0.145923282103
ACH-000445,0.137299123991
ACH-000448,-0.013205078151399999
ACH-000450,0.021846144922799998
ACH-000452,0.12254070721100001
ACH-000454,0.05105316794459999
ACH-000458,0.06769551678539999
ACH-000459,0.05209438534369999
ACH-000460,0.108593160852
ACH-000461,-0.00412841785881
ACH-000463,0.09452610222860001
ACH-000464,0.057258866781099996
ACH-000466,-0.17489711982099998
ACH-000467,0.0214377230093
ACH-000468,0.023874143306800003
ACH-000469,0.151321870689
ACH-000470,-0.017843166650799998
ACH-000471,0.017079489649700002
ACH-000472,0.0192281232606
ACH-000473,0.0572409412098
ACH-000475,0.00535922893381
ACH-000476,0.0672022120318
ACH-000477,-0.0939420580865
ACH-000480,-0.013653867622200002
ACH-000481,-0.09440805638699999
ACH-000483,0.023849725322199998
ACH-000484,-0.180694023677
ACH-000485,0.041647880181699994
ACH-000486,0.06609350546869999
ACH-000487,0.021593864608499998
ACH-000488,0.0614499569506
ACH-000490,0.0889039613488
ACH-000491,0.022754818306200002
ACH-000495,-0.28456654807500004
ACH-000496,0.219297520099
ACH-000499,0.18055261065
ACH-000500,-0.274756420468
ACH-000502,0.118461718831
ACH-000503,0.100640142971
ACH-000505,-0.0798851184871
ACH-000507,0.1399848375
ACH-000510,-0.157259517782
ACH-000511,0.00726981759975
ACH-000512,-0.0956336326566
ACH-000516,-0.08826112494650001
ACH-000517,-0.00671530131504
ACH-000518,0.0287601436464
ACH-000520,0.0127525417868
ACH-000521,0.131757971976
ACH-000522,-0.080365575483
ACH-000524,0.0702110661049
ACH-000527,0.117057908121
ACH-000528,0.042091301627400005
ACH-000537,0.012953490597399999
ACH-000541,0.11431139675100001
ACH-000542,0.0218176317809
ACH-000544,-0.06922619247060001
ACH-000545,0.00503605951825
ACH-000547,-0.121739054914
ACH-000548,-0.027176166553700004
ACH-000549,-0.12345167172700001
ACH-000550,-0.0809025518815
ACH-000552,0.0073853785875
ACH-000556,0.0410253372582
ACH-000557,0.10261937953400001
ACH-000570,0.08138036482239999
ACH-000571,0.116432425061
ACH-000573,0.10415308852399999
ACH-000576,0.0164628229795
ACH-000580,-0.0162560295483
ACH-000584,0.107900522399
ACH-000585,0.102398101992
ACH-000588,0.048104437328500005
ACH-000589,0.08235136902250001
ACH-000591,0.216821610254
ACH-000593,0.17080358471
ACH-000600,0.15552487555800001
ACH-000601,0.10078252328
ACH-000604,0.0627026142155
ACH-000605,0.0309669728179
ACH-000606,-0.0105809506488
ACH-000608,0.14733679209699999
ACH-000614,0.181569735658
ACH-000616,-0.0244197137382
ACH-000618,-0.0222602871674
ACH-000619,0.0484713421334
ACH-000620,0.022765226100499997
ACH-000621,0.255678260585
ACH-000622,0.0551907518589
ACH-000623,0.111326504257
ACH-000624,0.022514114706700002
ACH-000627,0.017140446512799997
ACH-000630,0.0825148929671
ACH-000632,0.18881258184799998
ACH-000633,0.0940065837951
ACH-000637,0.17227297917800002
ACH-000638,0.08265323516800001
ACH-000646,0.19461876264800002
ACH-000647,-0.135342781445
ACH-000648,0.305576877166
ACH-000649,0.0631874196747
ACH-000651,0.056769266809400004
ACH-000652,0.0528103159594
ACH-000653,0.00804345119826
ACH-000657,-0.0036207605609800005
ACH-000658,-0.215354921858
ACH-000661,0.0033288438262500004
ACH-000662,-0.542908538845
ACH-000663,-0.235693705902
ACH-000665,0.0339553888717
ACH-000671,-0.00969542926232
ACH-000673,0.08757995437249999
ACH-000676,-0.1071021518
ACH-000677,0.0503509160706
ACH-000681,0.194398680459
ACH-000682,-0.018640226740599997
ACH-000683,-0.253193997025
ACH-000684,0.194744424379
ACH-000688,0.017820502558799998
ACH-000693,0.0629655408529
ACH-000694,0.0858870832684
ACH-000695,0.312837049113
ACH-000696,-0.021354185683499997
ACH-000697,-0.07981387665680001
ACH-000699,0.07111404126530001
ACH-000701,-0.045301175114199996
ACH-000706,0.018812626927200003
ACH-000711,0.0112580752821
ACH-000713,0.00220106477788
ACH-000714,-0.087191931645
ACH-000718,0.122158301859
ACH-000720,0.175562325759
ACH-000721,0.025320615787400004
ACH-000724,-0.056197985322500005
ACH-000725,-0.222251539259
ACH-000732,-0.113953381085
ACH-000734,-0.026694447546399998
ACH-000735,0.0772098921508
ACH-000736,-0.014590581354100001
ACH-000738,0.0696223161385
ACH-000746,-0.08368781896380001
ACH-000747,0.0635597898401
ACH-000748,0.06883522669560001
ACH-000753,-0.109421439429
ACH-000756,-0.091316787699
ACH-000757,0.0759689244176
ACH-000758,-0.0189545086554
ACH-000760,-0.0471591124139
ACH-000763,0.050169686135
ACH-000764,0.129663753121
ACH-000765,-0.229431025579
ACH-000766,-0.04611503887130001
ACH-000767,0.0610877496983
ACH-000768,-0.0531677896919
ACH-000769,0.0630658321044
ACH-000770,0.0424993149776
ACH-000771,0.011179627801999999
ACH-000773,0.07194870454130001
ACH-000776,0.105933547996
ACH-000777,0.025607037186799998
ACH-000778,0.132028842019
ACH-000781,0.0555102849971
ACH-000782,0.258643960458
ACH-000783,0.0999206534164
ACH-000784,0.07667717526060001
ACH-000785,0.040962730163800004
ACH-000787,-0.07160404597730001
ACH-000788,0.0402763134769
ACH-000791,0.047196766282199994
ACH-000792,0.0761619641499
ACH-000794,0.13078961265900002
ACH-000796,0.0699295072135
ACH-000799,0.189477123451
ACH-000800,0.15949425706599998
ACH-000802,-0.023540532634400004
ACH-000804,-0.140978846422
ACH-000805,0.129719845019
ACH-000809,0.0615043883345
ACH-000810,0.21747160591200002
ACH-000811,0.12885285136900002
ACH-000817,-0.18608437574499997
ACH-000819,-0.106405074489
ACH-000820,0.220466290629
ACH-000821,0.0246951068598
ACH-000822,-0.0290609149876
ACH-000823,0.04236283234
ACH-000824,-0.0250235328002
ACH-000827,0.0732129823915
ACH-000829,0.0734717860767
ACH-000831,0.176444540478
ACH-000832,0.0763955292534
ACH-000833,0.00976481520183
ACH-000834,-0.036854087931099996
ACH-000835,0.0230490124602
ACH-000836,0.0234682976744
ACH-000837,0.0882768122504
ACH-000838,-0.134520168601
ACH-000839,0.10187473588500001
ACH-000840,0.00895657065063
ACH-000841,0.06361657889359999
ACH-000843,-0.0067772875482200005
ACH-000846,-0.0499313839744
ACH-000847,0.0756126308307
ACH-000848,-0.0420860684982
ACH-000849,0.105845021509
ACH-000851,-0.09683603302480001
ACH-000855,-0.0058955702868
ACH-000856,0.0537751178434
ACH-000858,0.0515870882964
ACH-000859,-0.232709617352
ACH-000861,-0.00655967499362
ACH-000862,0.19829681774500002
ACH-000865,0.0123555577382
ACH-000866,0.07326589350939999
ACH-000867,0.0701692479688
ACH-000869,0.121498903637
ACH-000872,0.25396943599599997
ACH-000873,-0.00140416724288
ACH-000876,0.0433307423208
ACH-000878,-0.0846224722552
ACH-000880,0.0306783146594
ACH-000881,-0.004171492598800001
ACH-000882,0.07528480608350001
ACH-000884,0.06927208065719999
ACH-000885,0.09413391416719999
ACH-000887,-0.0207866738359
ACH-000888,-0.0616791653877
ACH-000889,0.115300472083
ACH-000890,0.103620113062
ACH-000896,0.147834922544
ACH-000898,0.0164887596041
ACH-000900,0.0533730693403
ACH-000901,0.121962242896
ACH-000905,0.0376549614471
ACH-000906,0.0109623016863
ACH-000907,0.063654308834
ACH-000910,0.09026158045539999
ACH-000911,0.181954437518
ACH-000912,-0.0434828863162
ACH-000913,-0.0747172776533
ACH-000915,0.078220057331
ACH-000916,0.295439827263
ACH-000917,0.00515187965912
ACH-000921,-0.0352611952759
ACH-000924,-0.11954326701
ACH-000926,0.043560001664
ACH-000928,0.0186804066502
ACH-000929,0.146686716775
ACH-000932,-0.062170808858699994
ACH-000935,0.07626306327719999
ACH-000936,-0.16926517826999998
ACH-000937,0.059845577442199996
ACH-000938,-0.07297383890980001
ACH-000939,0.0907897184916
ACH-000941,-0.050974332093699996
ACH-000943,0.159822700354
ACH-000946,-0.0030142518872399997
ACH-000947,0.102365960339
ACH-000948,-0.079314304554
ACH-000950,0.0270887443478
ACH-000953,-0.039379954831
ACH-000957,0.139524763036
ACH-000958,-0.0203189040341
ACH-000960,0.07621797353069999
ACH-000963,-0.07974303603539999
ACH-000968,-0.180112247541
ACH-000969,-0.0569799351872
ACH-000973,0.07781320056010001
ACH-000974,0.0674629941167
ACH-000975,-0.00206092233369
ACH-000976,0.0316905123515
ACH-000978,-0.138542688413
ACH-000980,0.061505615117800005
ACH-000984,-0.049036064216499996
ACH-000986,0.00914846259722
ACH-000988,-0.0016209430361500002
ACH-000993,0.0402738154522
ACH-000994,0.118282245041
ACH-000996,0.0704790826803
ACH-001001,-0.0883381352104
ACH-001020,0.273145284951
ACH-001028,0.0676089499169
ACH-001031,0.0227409028221
ACH-001038,0.0456506081762
ACH-001048,0.059990372707299996
ACH-001050,0.11541731155
ACH-001053,-0.292239923411
ACH-001054,-0.0323729095958
ACH-001061,0.0773723017612
ACH-001067,0.0968648178622
ACH-001075,-0.010727897339299998
ACH-001096,0.160594726311
ACH-001128,-0.0920606895049
ACH-001134,0.00209053665742
ACH-001151,-0.0073279885334799994
ACH-001163,-0.055069855526300004
ACH-001164,-0.251650128351
ACH-001173,0.114585181598
ACH-001183,0.169574284509
ACH-001184,-0.05173499787819999
ACH-001190,-0.056652039450000004
ACH-001192,0.102815250251
ACH-001193,-0.215336904417
ACH-001196,0.10665727840500001
ACH-001197,-0.0200740182098
ACH-001205,0.163629970602
ACH-001211,0.0352262934031
ACH-001212,-0.09490982001599998
ACH-001228,0.116474568244
ACH-001232,-0.0023256440675
ACH-001239,0.0548320892593
ACH-001274,0.00943077227117
ACH-001275,0.0659198937317
ACH-001277,-0.06310471176719999
ACH-001278,0.0753764542797
ACH-001280,-0.014295295544200002
ACH-001283,0.0170479522185
ACH-001289,0.011081528139299999
ACH-001295,0.0761005087765
ACH-001300,0.288558597882
ACH-001301,0.164996485247
ACH-001302,-0.116175701865
ACH-001303,0.286011106764
ACH-001306,0.0240637675789
ACH-001318,-0.15114337918
ACH-001322,0.36935261831999994
ACH-001328,0.026430742502599996
ACH-001332,0.230432206111
ACH-001333,0.045133303396199996
ACH-001336,0.0818137753364
ACH-001340,0.0614774418708
ACH-001346,0.0130603380223
ACH-001353,0.00853603043069
ACH-001354,-0.112147122776
ACH-001367,-0.133464196293
ACH-001368,0.0184214653945
ACH-001374,-0.336421266779
ACH-001375,0.144664499947
ACH-001377,-0.050908065647
ACH-001380,0.0620099949689
ACH-001391,-0.13976688119300001
ACH-001407,-0.000854382946114
ACH-001408,0.0857711775804
ACH-001413,0.131682900211
ACH-001430,0.08907048103019999
ACH-001431,0.0654226694785
ACH-001450,-0.111324733279
ACH-001496,-0.0720833232473
ACH-001500,0.082539717859
ACH-001521,0.247246865053
ACH-001523,0.0360158365966
ACH-001532,0.048119916979800004
ACH-001536,0.0628037917402
ACH-001550,0.151847821719
ACH-001552,0.0549011885435
ACH-001554,0.0846984406808
ACH-001645,0.19661199364
ACH-001654,0.0044388532656199995
ACH-001715,0.080132407854
ACH-001735,0.141191606477
ACH-001736,0.101021516722
ACH-001737,0.35937209376900003
ACH-001740,0.07354645308619999
ACH-001745,0.0005244002066380001
ACH-001750,0.185562589896
ACH-001765,-0.00436097852923
ACH-001956,0.0584056026942
ACH-001957,-0.11577053405099999
