,TMEM86A (144110)
ACH-000004,-0.0688929027362
ACH-000007,0.183297822324
ACH-000009,0.0369582751735
ACH-000011,0.049679776864
ACH-000012,-0.216860303709
ACH-000013,-0.12660253705
ACH-000014,-0.176777423257
ACH-000015,-0.17296081864799998
ACH-000017,-0.14633950562200002
ACH-000018,-0.279481803759
ACH-000019,-0.171820956759
ACH-000021,-0.051904994316099996
ACH-000022,-0.126687640165
ACH-000025,-0.156926175279
ACH-000028,-0.155054875634
ACH-000030,-0.275150429126
ACH-000035,-0.054224746293199996
ACH-000036,0.07045019622769999
ACH-000037,-0.105309272238
ACH-000039,0.101558896582
ACH-000040,-0.24228025242400003
ACH-000041,-0.281190304458
ACH-000042,-0.15796256842
ACH-000045,0.0007322823213160002
ACH-000047,0.00035362789086999997
ACH-000052,-0.118234625474
ACH-000053,-0.19473166543900003
ACH-000054,0.070476219401
ACH-000055,-0.0111113587721
ACH-000060,-0.014549118760899999
ACH-000067,-0.074452642867
ACH-000070,-0.133957211786
ACH-000075,-0.21510453634399998
ACH-000078,-0.220978630161
ACH-000082,-0.0182230795332
ACH-000085,0.134683081311
ACH-000086,-0.16798796246
ACH-000087,-0.391505202501
ACH-000092,0.057452842359800006
ACH-000095,-0.068591373001
ACH-000097,-0.0932047104909
ACH-000098,-0.133129746098
ACH-000099,-0.0567495162541
ACH-000108,-0.06472440347280001
ACH-000113,-0.0778448049852
ACH-000115,-0.18979875217
ACH-000116,-0.238653042097
ACH-000118,0.0291434680736
ACH-000120,-0.14246262860099998
ACH-000123,-0.027666916847799997
ACH-000127,-0.163127715088
ACH-000128,6.88702300415e-05
ACH-000132,-0.0221152231818
ACH-000133,-0.114666669056
ACH-000137,-0.21383578718899998
ACH-000138,-0.0865785515591
ACH-000142,-0.123710386317
ACH-000143,0.0020444861925699997
ACH-000146,-0.138283208514
ACH-000148,-0.156777558007
ACH-000150,-0.053271901217099994
ACH-000152,-0.188242085139
ACH-000153,-0.00987353554919
ACH-000159,0.09915532491080001
ACH-000160,-0.18876518573800002
ACH-000163,0.173253621042
ACH-000167,0.0457204807373
ACH-000168,0.0878355852518
ACH-000169,-0.11796752724500001
ACH-000178,-0.19471171032499998
ACH-000182,-0.0935864962412
ACH-000183,-0.17511072908599998
ACH-000188,-0.18593097411899998
ACH-000189,0.0599473021401
ACH-000190,-0.014814133127099999
ACH-000198,-0.101777001322
ACH-000204,-0.29266019929000003
ACH-000206,-0.122436142372
ACH-000207,-0.20457224471000002
ACH-000211,-0.173132711309
ACH-000215,-0.196434082082
ACH-000221,-0.21143862220400003
ACH-000222,-0.10423771762299999
ACH-000223,-0.109446239344
ACH-000226,-0.149330284966
ACH-000227,0.134538299176
ACH-000228,0.184939931189
ACH-000231,-0.178694392331
ACH-000232,-0.0629294271251
ACH-000233,-0.123851538808
ACH-000234,-0.37368156659400004
ACH-000235,-0.192481114624
ACH-000237,-0.137815230855
ACH-000238,-0.049198158832599995
ACH-000243,-0.204628973785
ACH-000244,0.28481297574700004
ACH-000246,-0.16469940242999997
ACH-000248,0.132027596404
ACH-000250,-0.104276701667
ACH-000251,-0.115249553277
ACH-000253,-0.0121763755495
ACH-000255,-0.021059547245800003
ACH-000256,-0.0254622364908
ACH-000257,-0.233875555801
ACH-000258,0.050306725254800004
ACH-000259,-0.23918835516800002
ACH-000260,-0.131008405223
ACH-000261,-0.0182360057903
ACH-000262,-0.2933518612
ACH-000263,-0.175855718491
ACH-000264,-0.0266791343806
ACH-000265,-0.20871828906599998
ACH-000266,-0.16782515777399998
ACH-000272,-0.011464588248100002
ACH-000273,-0.0989496050152
ACH-000274,-0.256814612157
ACH-000277,-0.0225498630499
ACH-000278,-0.290519509494
ACH-000279,-0.11881196341700001
ACH-000280,0.00788206435691
ACH-000281,-0.214500742899
ACH-000288,-0.05423776556030001
ACH-000291,-0.138287895025
ACH-000293,-0.231485925097
ACH-000294,0.0481990658104
ACH-000295,-0.0274326516243
ACH-000296,-0.10839110080499999
ACH-000302,-0.18383570238
ACH-000304,-0.453667722129
ACH-000307,-0.30230559535999996
ACH-000308,-0.147212642852
ACH-000310,-0.16584190939500001
ACH-000311,-0.28062634767
ACH-000312,-0.0734194383911
ACH-000315,-0.11725976645700001
ACH-000316,-0.10461353163899999
ACH-000317,-2.54791303104e-05
ACH-000318,-0.220452892499
ACH-000319,-0.408274735009
ACH-000320,-0.0718979506793
ACH-000322,-0.0702440374608
ACH-000323,-0.134642373097
ACH-000324,-0.0232992831459
ACH-000329,-0.10479142971000001
ACH-000330,-0.0283614624305
ACH-000331,-0.152872156166
ACH-000332,-0.199070068476
ACH-000334,-0.255542638082
ACH-000335,-0.17877375809700002
ACH-000336,-0.412356020474
ACH-000337,-0.106163535364
ACH-000339,-0.209247811607
ACH-000341,0.08057936053129999
ACH-000348,0.0369468806284
ACH-000350,-0.183236523718
ACH-000352,-0.06886180125010001
ACH-000356,0.0236820764683
ACH-000361,-0.0754233824647
ACH-000362,-0.19267777942000003
ACH-000363,-0.20221659598299999
ACH-000364,-0.198993290913
ACH-000365,-0.126859808436
ACH-000366,-0.10430311587300001
ACH-000368,-0.37845488513899994
ACH-000374,-0.0485526199798
ACH-000375,-0.35475415403099997
ACH-000376,-0.0855537280286
ACH-000381,-0.227904310807
ACH-000383,-0.11733220427
ACH-000387,-0.0967074935682
ACH-000389,0.00406232245789
ACH-000390,-0.198860934556
ACH-000393,-0.24239746771200002
ACH-000395,0.0273759126027
ACH-000397,-0.166194478364
ACH-000401,0.0217937304291
ACH-000402,-0.17115278359900002
ACH-000403,-0.10903589527999999
ACH-000404,-0.354020559046
ACH-000406,-0.123752325843
ACH-000407,-0.27102098256499996
ACH-000408,-0.0599797999221
ACH-000410,-0.0682707832783
ACH-000411,0.0921129330446
ACH-000414,0.0329018479842
ACH-000415,-0.380964529382
ACH-000416,-0.17081605562399998
ACH-000420,-0.29795384261
ACH-000421,-0.0988657178156
ACH-000424,-0.361737200525
ACH-000425,-0.100379823302
ACH-000426,-0.46157838452
ACH-000427,-0.414999930796
ACH-000433,-0.0797921785951
ACH-000436,-0.36004353396600003
ACH-000444,-0.187227610794
ACH-000445,0.0501015041336
ACH-000448,0.0115309319273
ACH-000450,-0.22788690083799998
ACH-000452,-0.0397159775789
ACH-000454,-0.378927549674
ACH-000458,-0.18490329114700002
ACH-000459,-0.147329599492
ACH-000460,-0.12421536962999999
ACH-000461,0.026774410377799998
ACH-000463,-0.263022961283
ACH-000464,-0.33045065153700004
ACH-000466,0.027891657167
ACH-000467,-0.106609720066
ACH-000468,-0.015385945518399998
ACH-000469,0.0130269894086
ACH-000470,-0.228662395119
ACH-000471,-0.226145042981
ACH-000472,-0.0919074985888
ACH-000473,-0.227056700033
ACH-000475,-0.08494197989319999
ACH-000476,0.009528360979370001
ACH-000477,0.0147666797762
ACH-000480,-0.109170844057
