,METTL25 (84190)
ACH-000004,-0.102676672709
ACH-000007,-0.240574321802
ACH-000009,-0.23875638956999998
ACH-000011,-0.43037546527500004
ACH-000012,-0.160897184189
ACH-000013,-0.18521880780400002
ACH-000014,-0.14437682944900002
ACH-000015,-0.273018246636
ACH-000017,-0.24367507746999997
ACH-000018,-0.41112929552599997
ACH-000019,-0.107265569442
ACH-000021,-0.48080532600299997
ACH-000022,-0.269127275753
ACH-000025,-0.466565365793
ACH-000028,-0.44263479100500003
ACH-000030,-0.25311911501999995
ACH-000035,-0.0243934810733
ACH-000036,-0.108175897785
ACH-000037,-0.403524101937
ACH-000039,-0.0382639108146
ACH-000040,-0.265185251555
ACH-000041,-0.293283247029
ACH-000042,-0.389244878388
ACH-000045,-0.159453464437
ACH-000047,-0.260141626995
ACH-000052,-0.38037958389700005
ACH-000053,-0.253510939131
ACH-000054,-0.26258109327
ACH-000055,-0.144218471392
ACH-000060,-0.259392524518
ACH-000067,-0.46324457246100004
ACH-000070,-0.15895556892
ACH-000075,-0.344510130436
ACH-000078,-0.24703098996199999
ACH-000082,-0.113247172586
ACH-000085,-0.124456358056
ACH-000086,-0.28484731253199996
ACH-000087,-0.36880096600199996
ACH-000092,-0.318561789375
ACH-000095,-0.287623588574
ACH-000097,-0.281479976295
ACH-000098,-0.16613289579
ACH-000099,-0.38455437670299997
ACH-000108,-0.24759753763099998
ACH-000113,-0.20139283027199997
ACH-000115,-0.5987447715959999
ACH-000116,-0.421103989555
ACH-000118,-0.280664574316
ACH-000120,-0.0096379661361
ACH-000123,-0.302479423522
ACH-000127,-0.19493243562399998
ACH-000128,-0.523316576513
ACH-000132,-0.12232177452500001
ACH-000133,-0.316281348502
ACH-000137,-0.36772184914300005
ACH-000138,-0.21643401542
ACH-000142,-0.35131056221900003
ACH-000143,-0.465662915962
ACH-000146,-0.28102455349100003
ACH-000148,-0.291815582701
ACH-000150,-0.380434404368
ACH-000152,-0.34444105557599997
ACH-000153,-0.408430170014
ACH-000159,-0.187483059594
ACH-000160,-0.302062150031
ACH-000163,-0.29468603200800003
ACH-000167,-0.34348713194700004
ACH-000168,0.0119312847576
ACH-000169,-0.193544639359
ACH-000178,-0.062006590334900004
ACH-000182,-0.423839366599
ACH-000183,-0.244405749476
ACH-000188,-0.375579704966
ACH-000189,-0.240478691097
ACH-000190,-0.146067219253
ACH-000198,-0.177089020836
ACH-000204,-0.369516302941
ACH-000206,-0.00829006419604
ACH-000207,-0.115452367347
ACH-000211,-0.278830242636
ACH-000215,-0.31176163831500003
ACH-000221,-0.17883327700800003
ACH-000222,-0.596392708762
ACH-000223,-0.38193163605400005
ACH-000226,-0.20755681963300002
ACH-000227,0.0221319974157
ACH-000228,-0.24010870292199998
ACH-000231,-0.311679233289
ACH-000232,-0.252626216096
ACH-000233,-0.2406690959
ACH-000234,-0.528774351906
ACH-000235,-0.328350187696
ACH-000237,-0.262479143731
ACH-000238,-0.376516314039
ACH-000243,-0.215308763056
ACH-000244,-0.0483628922908
ACH-000246,-0.281151729424
ACH-000248,-0.355124735219
ACH-000250,-0.170941412536
ACH-000251,-0.0738927580804
ACH-000253,-0.214689961386
ACH-000255,-0.050551048112
ACH-000256,-0.277682354445
ACH-000257,-0.33272598225
ACH-000258,-0.40851056965099997
ACH-000259,-0.25070997857599997
ACH-000260,-0.28082197968
ACH-000261,-0.282084878546
ACH-000262,-0.022260839813900004
ACH-000263,-0.324634897099
