,POLR1D (51082)
ACH-000004,-0.175136324775
ACH-000007,-0.192861135346
ACH-000009,0.11579150625600002
ACH-000011,0.05661187869659999
ACH-000012,0.0898088260996
ACH-000013,-0.0703500825299
ACH-000014,0.0485176315819
ACH-000015,-0.08225771161060001
ACH-000017,-0.21164969889199997
ACH-000018,0.103929882324
ACH-000019,-0.156954905325
ACH-000021,-0.0990474327695
ACH-000022,0.0570226445244
ACH-000025,0.07827851019
ACH-000028,-0.11988050478599999
ACH-000030,-0.00126999563588
ACH-000035,0.0175001947608
ACH-000036,0.28324961985999997
ACH-000037,0.184049554197
ACH-000039,0.09921861654729999
ACH-000040,0.193356755059
ACH-000041,-0.149615845169
ACH-000042,-0.100216949622
ACH-000045,-0.08093591343949999
ACH-000047,0.139374927891
ACH-000052,-0.0184887360785
ACH-000053,0.060323560554
ACH-000054,-0.029382520854
ACH-000055,0.0194081374054
ACH-000060,0.0986081346417
ACH-000067,-0.00904540598419
ACH-000070,0.0466782764185
ACH-000075,0.15260991925200001
ACH-000078,0.0610718096646
ACH-000082,0.0935361230685
ACH-000085,0.164228846017
ACH-000086,-0.045023475871199994
ACH-000087,-0.10313701136
ACH-000092,0.0191659316251
ACH-000095,-0.020022899773799997
ACH-000097,-0.10145764533500001
ACH-000098,0.140823165212
ACH-000099,-0.12023391700099999
ACH-000108,0.0773757388808
ACH-000113,-0.0631179655131
ACH-000115,-0.064075081644
ACH-000116,0.0196725646508
ACH-000118,0.009730848293959999
ACH-000120,-0.136510481455
ACH-000123,-0.0730477520862
ACH-000127,-0.016656619961899998
ACH-000128,-0.132657354009
ACH-000132,-0.167667875141
ACH-000133,0.0260934288398
ACH-000137,0.024625331771800003
ACH-000138,-0.0402632777885
ACH-000142,-0.054479079648
ACH-000143,-0.08002149173739999
ACH-000146,0.00809022414937
ACH-000148,0.0349476945361
ACH-000150,0.08253872937580001
ACH-000152,-0.17203197356
ACH-000153,-0.066777902897
ACH-000159,0.0833032969452
ACH-000160,0.37587790743
ACH-000163,-0.0558269716114
ACH-000167,0.6143233902530001
ACH-000168,-0.0189993766602
ACH-000169,0.013130711007199999
ACH-000178,0.198888437344
ACH-000182,0.027181288251799995
ACH-000183,-0.015711891343200002
ACH-000188,-0.0664185470693
ACH-000189,0.00731529661237
ACH-000190,0.31066778979000004
ACH-000198,-0.0133094154447
ACH-000204,0.186443042952
ACH-000206,-0.20608773501400002
ACH-000207,0.100515961734
ACH-000211,-0.0295537868872
ACH-000215,0.0438951250096
ACH-000221,-0.197694086264
ACH-000222,0.0400488585671
ACH-000223,-0.0266547419231
ACH-000226,-0.113145710492
ACH-000227,0.138269804595
ACH-000228,-0.22852661350200001
ACH-000231,0.199512676061
ACH-000232,0.04564572939730001
ACH-000233,-0.09704308659739999
ACH-000234,0.161764387192
ACH-000235,-0.007625726029159999
ACH-000237,0.038141280995800005
ACH-000238,-0.0961831968418
ACH-000243,0.0254867935434
ACH-000244,0.0506510746335
ACH-000246,0.0345027613895
ACH-000248,0.010253241543
ACH-000250,0.037999720997599996
ACH-000251,-0.360096222575
ACH-000253,0.11966955650000001
ACH-000255,0.0347193067511
ACH-000256,0.184228449652
ACH-000257,-0.402824988296
