,DDRGK1 (65992)
ACH-000518,-0.264579923288
ACH-000520,-0.314382099322
ACH-000521,-0.8154694878409999
ACH-000522,-0.22917765517299998
ACH-000524,-0.656197976805
ACH-000527,-0.49256917594800004
ACH-000528,-0.545476487895
ACH-000537,-0.509420913071
ACH-000541,-0.287176247973
ACH-000542,-0.312929718418
ACH-000544,-0.39528131245399994
ACH-000545,-0.323845775598
ACH-000547,-0.632305051342
ACH-000548,-0.296792750186
ACH-000549,-0.443642524819
ACH-000550,-0.34006539279299997
ACH-000552,-0.363290216314
ACH-000556,-0.143366496311
ACH-000557,-0.615602189176
ACH-000570,-0.298966904202
ACH-000571,-0.6206870876389999
ACH-000573,-0.44364761658699997
ACH-000576,-0.592229112167
ACH-000580,-0.441722907718
ACH-000584,-0.243957709017
ACH-000585,-0.07857017201449999
ACH-000588,-0.318401170823
ACH-000589,-0.335402132399
ACH-000591,-0.476075821603
ACH-000593,-0.23472754643399998
ACH-000600,-0.836110592892
ACH-000601,-0.16135987118200001
ACH-000604,-0.23680621168299998
ACH-000605,-0.352221758606
ACH-000606,-0.231291366862
ACH-000608,-0.336469117197
ACH-000614,-0.46064421043700005
ACH-000616,-0.520200385683
ACH-000618,-0.122725891573
ACH-000619,-0.0649081840879
ACH-000620,-0.378563796403
ACH-000621,-0.303860324393
ACH-000622,-0.36929023523000004
ACH-000623,-0.17030681574700002
ACH-000624,-0.339460870054
ACH-000627,-0.249933875365
ACH-000630,-0.328720234788
ACH-000632,-0.37692507265600006
ACH-000633,-0.575517976807
ACH-000637,-0.370274212323
ACH-000638,-0.507302076799
ACH-000646,-0.798372455981
ACH-000647,-0.173721804162
ACH-000648,-0.24969233192200002
ACH-000649,-0.6987981028370001
ACH-000651,-0.5143466227669999
ACH-000652,-0.846380498265
ACH-000653,-0.446839212579
ACH-000657,-0.38370028429700004
ACH-000658,-0.402258560946
ACH-000661,-0.22361073628400002
ACH-000662,0.187432630289
ACH-000663,-0.53812784354
ACH-000665,-0.40861982771
ACH-000671,-0.39873917549099996
ACH-000673,-0.350274879789
ACH-000676,-0.302712537619
ACH-000677,-0.30784146828000003
ACH-000681,-0.269181690057
ACH-000682,-0.36131404294200004
ACH-000683,-0.256893893991
ACH-000684,-0.417740143119
ACH-000688,-0.23662631109
ACH-000693,-0.442601822752
ACH-000694,-0.28033813172600003
ACH-000695,-0.44467256282300005
ACH-000696,-0.337533220263
ACH-000697,-0.30663619870000003
ACH-000699,-0.43797623964500004
ACH-000701,-0.7095175536339999
ACH-000706,-0.22565144939100001
ACH-000711,-0.321844793356
ACH-000713,-0.35757393532399995
ACH-000714,-0.206958631541
ACH-000718,-0.7663773786660001
ACH-000720,-0.187154372992
ACH-000721,-0.458720058759
ACH-000724,-0.318879107194
ACH-000725,-0.179088300966
ACH-000732,-0.465358833396
ACH-000734,-0.299902509472
ACH-000735,-0.251504769753
ACH-000736,-0.39200465277900004
ACH-000738,-0.277724551204
ACH-000746,0.059645200044499996
ACH-000747,-0.131124591634
ACH-000748,-0.561947867095
ACH-000753,-0.286880375462
ACH-000756,-0.0851451541302
ACH-000757,-0.34991186523
ACH-000758,-0.279982372578
ACH-000760,-0.538148503514
ACH-000763,-0.607534234414
ACH-000764,-0.0441889246354
ACH-000765,-0.41259402894
ACH-000766,-0.591305047729
ACH-000767,-0.318733147849
ACH-000768,-0.40361446437700005
ACH-000769,-0.127463642773
ACH-000770,-0.509621237807
ACH-000771,-0.406086572438
ACH-000773,-0.482951493628
ACH-000776,-0.10572477940300001
ACH-000777,-0.398979299469
ACH-000778,-0.43925696615599996
ACH-000781,-0.26719147388500003
ACH-000782,-0.25366268373100004
ACH-000783,-0.18352483604800002
ACH-000784,-0.24369791347199998
ACH-000785,-0.475838646942
ACH-000787,-0.453943701298
ACH-000788,-0.273547095537
ACH-000791,-0.616703321683
ACH-000792,-0.37934049911300005
ACH-000794,-0.192649654579
ACH-000796,-0.328653997426
ACH-000799,-0.459193038596
ACH-000800,-0.466081169345
ACH-000802,-0.203609310407
ACH-000804,-0.12428621760099999
ACH-000805,-0.156900586456
ACH-000809,-0.3904998419
ACH-000810,-0.394818612377
ACH-000811,-0.429551095144
ACH-000817,-0.549602503772
ACH-000819,-0.34101132623999997
ACH-000820,-0.646330447303
ACH-000821,-0.32803075071
ACH-000822,-0.37047738354599996
ACH-000823,-0.6743173503030001
ACH-000824,-0.315207647266
ACH-000827,-0.654772749089
ACH-000829,-0.419534824377
ACH-000831,-0.36922767975599996
ACH-000832,-0.394480562013
ACH-000833,-0.36997497698200005
ACH-000834,-0.241079651353
ACH-000835,-0.48319065551299994
ACH-000836,-0.47842849194
ACH-000837,-0.763262551151
ACH-000838,-0.0215144329855
ACH-000839,-0.576359855962
ACH-000840,-0.37592260980400005
ACH-000841,-0.454155352905
ACH-000843,-0.0849977498213
ACH-000846,-0.171926990186
ACH-000847,-0.565815172349
ACH-000848,-0.601847090925
ACH-000849,-0.136785496221
ACH-000851,-0.430190889093
ACH-000855,-0.332343197068
ACH-000856,-0.616193986805
ACH-000858,-0.37260177876500006
ACH-000859,-0.364537008042
ACH-000861,-0.25385600348299997
ACH-000862,-0.621947106753
ACH-000865,-0.523254235663
ACH-000866,-0.175707213063
ACH-000867,-0.366410816421
ACH-000869,-0.616472031545
ACH-000872,-0.28000284871
ACH-000873,-0.239444242506
ACH-000876,-0.35750521413099995
ACH-000878,-0.648152916048
ACH-000880,-0.458240917475
ACH-000881,-0.437705479423
ACH-000882,-0.270946627789
ACH-000884,-0.569365500321
ACH-000885,-0.43756009083400005
ACH-000887,-0.22706068016800002
ACH-000888,-0.352357049948
ACH-000889,-0.146074741641
ACH-000890,-0.0955101185209
ACH-000896,0.0042944921871699996
ACH-000898,-0.217120850905
ACH-000900,-0.299647187639
ACH-000901,-0.419479829827
ACH-000905,-0.205464906847
ACH-000906,-0.390351317542
ACH-000907,-0.42775577499399997
ACH-000910,-0.220315589851
ACH-000911,-0.422525446358
ACH-000912,-0.25288440810699997
ACH-000913,-0.596182545164
ACH-000915,-0.24970238774099998
ACH-000916,-0.748017363516
ACH-000917,-0.24602090144000002
ACH-000921,-0.47256791317
ACH-000924,-0.583008857173
ACH-000926,-0.47298602105899995
ACH-000928,-0.389953323056
ACH-000929,-0.676268756763
ACH-000932,-0.297299721352
ACH-000935,-0.20485853476799998
ACH-000936,-0.21303975502099998
ACH-000937,-0.430169796787
ACH-000938,-0.34700389384499997
ACH-000939,-0.345721512989
ACH-000941,-0.038596066795900004
ACH-000943,-0.23242925335
ACH-000946,-0.163910620511
ACH-000947,-0.146021279201
ACH-000948,-0.46077339442500004
ACH-000950,-0.43846047010899997
ACH-000953,0.0743542809098
ACH-000957,-0.29155302605
ACH-000958,-0.38578223273699996
ACH-000960,-0.286119159494
ACH-000963,-0.232207933367
ACH-000968,-0.186401935683
ACH-000969,-0.18951200814599997
ACH-000973,-0.230492863714
ACH-000974,-0.43040429379100004
ACH-000975,-0.27160286844799997
ACH-000976,-0.393359416168
ACH-000978,-0.9872005740440001
ACH-000980,-0.271278683301
ACH-000984,-0.25037617908000004
ACH-000986,-0.25127863169
ACH-000988,-0.37101245448799997
ACH-000993,-0.533924707584
ACH-000994,-0.514271941149
ACH-000996,-0.274484471772
ACH-001001,-0.12015215681
ACH-001020,-0.24013523891199998
ACH-001028,-0.27208871345400004
ACH-001031,-0.31524215812
ACH-001038,-0.274585261673
ACH-001048,-0.26065407702599996
ACH-001050,-0.180941682084
ACH-001053,-0.39573603706699995
ACH-001054,-0.186726876144
ACH-001061,-0.25117795136300003
ACH-001067,-0.694070452622
ACH-001075,-0.555430351613
ACH-001096,-0.223172429912
ACH-001128,-0.3653191748
ACH-001134,-0.292664740105
ACH-001151,-0.5113694563100001
ACH-001163,-0.33917147602
ACH-001164,-0.433086984446
ACH-001173,-0.276338015596
ACH-001183,-0.447947951921
ACH-001184,-0.119502076293
ACH-001190,-0.19745500521200002
ACH-001192,-0.278142908997
ACH-001193,-0.0200679955382
ACH-001196,-0.329908864997
ACH-001197,-0.297002887106
ACH-001205,-0.22616884479000002
ACH-001211,-0.06461118524569999
ACH-001212,-0.647823034024
ACH-001228,-0.251851081721
ACH-001232,-0.437099372521
ACH-001239,-0.339489192805
ACH-001274,-0.436747991116
ACH-001275,-0.561767471975
ACH-001277,-0.38446041033399997
ACH-001278,-0.6492022952350001
ACH-001280,-0.508576437848
ACH-001283,-0.230720107611
ACH-001289,-0.35596752280199995
ACH-001295,-0.154164039964
ACH-001300,-0.224658277374
ACH-001301,-0.519071950132
ACH-001302,-0.21132284976399998
ACH-001303,-0.718431016997
ACH-001306,-0.381895346614
ACH-001318,-0.138116121435
ACH-001322,-0.33066417404599996
ACH-001328,-0.300137010486
ACH-001332,-0.124656843782
ACH-001333,-0.388887416348
ACH-001336,-0.150572154806
ACH-001340,-0.385402565801
ACH-001346,-0.39504607826099997
ACH-001353,-0.435737731433
ACH-001354,-0.200941196125
ACH-001367,0.14681735976500002
ACH-001368,-0.276246346506
ACH-001374,-0.600570325665
ACH-001375,-0.227967684113
ACH-001377,-0.761851304677
ACH-001380,-0.428703428292
ACH-001391,-0.596536918473
ACH-001407,-0.11775640249399999
ACH-001408,-0.5556130911980001
ACH-001413,-0.654885631456
ACH-001430,-0.350354937926
ACH-001431,-0.288559775416
ACH-001450,-0.24891810825
ACH-001496,-0.554092038169
ACH-001500,-0.365820183798
ACH-001521,-0.12011284946499999
ACH-001523,-0.461484322175
ACH-001532,-0.44651463162699995
ACH-001536,-0.474962620454
ACH-001550,-0.20082531278299998
ACH-001552,-0.42458954871
ACH-001554,-0.356263197996
ACH-001645,-0.195162060481
ACH-001654,-0.36276260124
ACH-001715,0.663175893409
ACH-001735,-0.408371612426
ACH-001736,-0.224688770888
ACH-001737,0.22033246246399998
ACH-001740,-0.258690267734
ACH-001745,-0.11995569064200001
ACH-001750,-0.598516666686
ACH-001765,0.058718148354
ACH-001956,-0.251440885237
ACH-001957,-0.19764889741500002
