,GNB2 (2783)
ACH-000004,-0.10713256515000001
ACH-000007,-0.029041181941200003
ACH-000009,-0.428851041585
ACH-000011,-0.46885140346
ACH-000012,-0.23435442146299998
ACH-000013,-0.22841766370799998
ACH-000014,-0.636091054748
ACH-000015,-0.08084458327880001
ACH-000017,-0.42065275978699995
ACH-000018,-0.059343983920599995
ACH-000019,0.0921998356728
ACH-000021,-0.447430390964
ACH-000022,-0.13366218747199998
ACH-000025,-0.184396775654
ACH-000028,-0.522212212532
ACH-000030,-0.495704306205
ACH-000035,-0.45629486495099997
ACH-000036,-0.232039291778
ACH-000037,-0.294683746479
ACH-000039,-0.269340776088
ACH-000040,-0.53518520108
ACH-000041,-0.369962617471
ACH-000042,-0.36626201545000003
ACH-000045,-0.240578404857
ACH-000047,-0.22970019221500002
ACH-000052,-0.369752079068
ACH-000053,-0.159185105213
ACH-000054,-0.364555516765
ACH-000055,-0.40324323199699996
ACH-000060,-0.413582033212
ACH-000067,-0.290872565268
ACH-000070,-0.18470576885499998
ACH-000075,-0.193426186318
ACH-000078,-0.233082900275
ACH-000082,-0.36601388719800004
ACH-000085,-0.11938651151900001
ACH-000086,-0.253635297148
ACH-000087,-0.04616270978130001
ACH-000092,-0.43056513063699997
ACH-000095,-0.39832442182899996
ACH-000097,-0.296476570652
ACH-000098,-0.391567263969
ACH-000099,-0.34873791647299995
ACH-000108,-0.308191620939
ACH-000113,-0.5749266531139999
ACH-000115,-0.5337329694740001
ACH-000116,-0.239802484595
ACH-000118,-0.32435148446400003
ACH-000120,-0.307766559067
ACH-000123,-0.0389708516691
ACH-000127,-0.34854894724200003
ACH-000128,-0.214744209124
ACH-000132,-0.38833686354
ACH-000133,-0.22248421565999998
ACH-000137,-0.158182766448
ACH-000138,-0.17678624610899998
ACH-000142,-0.177428739111
ACH-000143,-0.33559773253200004
ACH-000146,-0.335912668663
ACH-000148,-0.335812787755
ACH-000150,-0.222607170229
ACH-000152,-0.534316624763
ACH-000153,0.0915216345855
ACH-000159,-0.650475837462
ACH-000160,-0.460969817596
ACH-000163,-0.5003768431660001
ACH-000167,-0.333023083048
ACH-000168,-0.524540961532
ACH-000169,-0.247112820129
ACH-000178,-0.424446976795
ACH-000182,-0.152830858984
ACH-000183,-0.11967442955499999
ACH-000188,-0.305188899828
ACH-000189,-0.339174020622
ACH-000190,-0.25043522064
ACH-000198,-0.220007644197
ACH-000204,-0.34793462985600004
ACH-000206,-0.569771559138
ACH-000207,-0.171721464648
ACH-000211,-0.272640503777
ACH-000215,-0.200487684135
ACH-000221,-0.245540466867
ACH-000222,-0.509075583908
ACH-000223,-0.18191862955200003
ACH-000226,-0.15480383054400002
ACH-000227,-0.22353879785100003
ACH-000228,-0.029421273185999998
ACH-000231,-0.412945544462
ACH-000232,-0.431950919252
ACH-000233,-0.119695322157
ACH-000234,-0.38725631114299996
ACH-000235,-0.44802515968999995
ACH-000237,-0.13424780932
ACH-000238,-0.558745561704
ACH-000243,0.0122251769908
ACH-000244,-0.25535518625
ACH-000246,-0.650817356367
ACH-000248,-0.370107942849
ACH-000250,-0.585487373369
ACH-000251,-0.561990152532
ACH-000253,-0.328427043313
ACH-000255,-0.365505003627
ACH-000256,-0.148566046755
ACH-000257,-0.30959405229000003
ACH-000258,-0.22443082515
ACH-000259,-0.309867116489
ACH-000260,-0.235685874796
ACH-000261,-0.300740551068
ACH-000262,-0.452192463605
ACH-000263,-0.21515341002399999
ACH-000264,-0.147021701261
ACH-000265,-0.23013735231199997
ACH-000266,-0.396495449066
ACH-000272,-0.644265562913
ACH-000273,-0.194402822323
ACH-000274,-0.308547018027
ACH-000277,-0.249293824911
ACH-000278,-0.246569701191
ACH-000279,-0.29023932655699997
ACH-000280,-0.32237894224
ACH-000281,-0.5935574950460001
ACH-000288,-0.530973643697
ACH-000291,-0.377297523553
ACH-000293,-0.404404376391
ACH-000294,-0.024397896314
ACH-000295,0.028822406464900002
ACH-000296,-0.212092800258
ACH-000302,-0.284579932045
ACH-000304,-0.681992018199
ACH-000307,-0.295728137496
ACH-000308,-0.288473129885
ACH-000310,-0.239321673103
ACH-000311,-0.296561102606
ACH-000312,-0.42553814294200004
ACH-000315,0.016974058504299998
ACH-000316,-0.5848532311
ACH-000317,-0.49285153594
ACH-000318,-0.244378683438
ACH-000319,-0.189174516534
ACH-000320,-0.0892290325789
ACH-000322,-0.329018927362
ACH-000323,-0.37549417463699997
ACH-000324,-0.394328715255
ACH-000329,-0.287477438809
ACH-000330,-0.28864478227699997
ACH-000331,-0.272396435948
ACH-000332,-0.300688498025
ACH-000334,-0.451701375701
ACH-000335,-0.341436392037
ACH-000336,-0.95419599561
ACH-000337,-0.21372920736499998
ACH-000339,-0.230139202896
ACH-000341,-0.0335683160901
ACH-000348,-0.269193319789
ACH-000350,-0.141244866973
ACH-000352,-0.135862583461
ACH-000356,-0.45537953721100005
ACH-000361,-0.163712247403
ACH-000362,-0.238065726067
ACH-000363,-0.162889889547
ACH-000364,-0.528241986888
ACH-000365,-0.273425309319
ACH-000366,-0.16811795213199998
ACH-000368,-0.422587905536
ACH-000374,-0.35202490205
ACH-000375,-0.0358514551997
ACH-000376,-0.430498208379
ACH-000381,-0.181878942016
ACH-000383,-0.501519548464
ACH-000387,-0.24481688286400002
ACH-000389,-0.38543452601800005
ACH-000390,-0.33369796552299996
ACH-000393,-0.0160156455178
ACH-000395,-0.592305067288
ACH-000397,-0.174831772386
ACH-000401,-0.363974289789
ACH-000402,-0.079769203082
ACH-000403,-0.38106782979000003
ACH-000404,-0.406183932416
ACH-000406,-0.381376209873
ACH-000407,-0.148777430958
ACH-000408,-0.21174949443
ACH-000410,-0.310984255101
ACH-000411,-0.37470986061399997
ACH-000414,-0.27942543961800004
ACH-000415,-0.249220652467
ACH-000416,-0.297319909668
ACH-000420,-0.506796987621
ACH-000421,-0.217590688818
ACH-000424,-0.195092046606
ACH-000425,-0.6129474157320001
ACH-000426,0.0329215855229
ACH-000427,-0.390186354741
ACH-000433,-0.7019784663899999
ACH-000436,-0.294591136135
ACH-000444,-0.259404633407
ACH-000445,-0.539427172493
ACH-000448,-0.361368057156
ACH-000450,-0.15335831396
ACH-000452,-0.143189322625
ACH-000454,-0.271561262109
ACH-000458,-0.369222352609
ACH-000459,-0.0745720657668
ACH-000460,-0.412241427723
ACH-000461,-0.329745857355
ACH-000463,-0.285415555742
ACH-000464,-0.380762112282
ACH-000466,-0.400567041532
ACH-000467,-0.10133951119899999
ACH-000468,-0.46466113450499996
ACH-000469,-0.578883744341
ACH-000470,-0.22440917124899998
ACH-000471,-0.26896835469700003
ACH-000472,-0.315385004147
ACH-000473,-0.37609909100100003
ACH-000475,-0.25563291821999995
ACH-000476,-0.412796289825
ACH-000477,-0.25716696833
ACH-000480,-0.0345353342496
ACH-000481,-0.20723494521699998
ACH-000483,-0.148517813535
ACH-000484,-0.112147326359
ACH-000485,-0.308594685206
ACH-000486,-0.0394410715831
ACH-000487,-0.239578316207
ACH-000488,-0.14123072522500002
ACH-000490,-0.0763088200451
ACH-000491,-0.486908390184
ACH-000495,-0.492456496513
ACH-000496,-0.21471570683
ACH-000499,-0.0337589626952
ACH-000500,-0.681718957649
ACH-000502,-0.588243627417
ACH-000503,-0.44804357990800003
ACH-000505,-0.316345267411
ACH-000507,-0.512280069751
ACH-000510,-0.160301057934
ACH-000511,-0.262095501151
ACH-000512,-0.033864714161900004
ACH-000516,-0.286495977108
ACH-000517,-0.167294126185
ACH-000518,-0.133052136232
ACH-000520,-0.139478126875
ACH-000521,-0.536304400764
ACH-000522,-0.522151087274
ACH-000524,-0.19537443732
ACH-000527,-0.104825865758
ACH-000528,-0.11540887464000002
ACH-000537,-0.36376985063600004
ACH-000541,-0.409255007822
ACH-000542,-0.451737566605
ACH-000544,-0.25662223705299997
ACH-000545,-0.409154103673
ACH-000547,-0.18819652741700002
ACH-000548,-0.0451625769144
ACH-000549,-0.22267308185600002
ACH-000550,-0.514577277923
ACH-000552,-0.258680345044
ACH-000556,-0.27361757844900003
ACH-000557,-0.45038997001599995
ACH-000570,-0.273969340245
ACH-000571,-0.312272238461
ACH-000573,-0.049851805273000004
ACH-000576,-0.23463372164000001
ACH-000580,-0.411566592177
ACH-000584,-0.245459931157
ACH-000585,-0.462723176315
ACH-000588,-0.0618269627885
ACH-000589,-0.347375349611
ACH-000591,-0.6056101885540001
ACH-000593,-0.35134876691600003
ACH-000600,-0.58650902417
ACH-000601,-0.15835107943
ACH-000604,-0.336456088266
ACH-000605,-0.226999926014
ACH-000606,-0.301155536204
ACH-000608,-0.39696478206
ACH-000614,-0.524747236263
ACH-000616,-0.37653601737099995
ACH-000618,-0.05012866002
ACH-000619,-0.383328641099
ACH-000620,-0.351175460193
ACH-000621,-0.313075607609
ACH-000622,-0.517870057087
ACH-000623,-0.119554599671
ACH-000624,-0.27628781630399996
ACH-000627,-0.379170106729
ACH-000630,-0.357574765728
ACH-000632,-0.189016946983
ACH-000633,-0.33045730090500003
ACH-000637,-0.0537276885644
ACH-000638,-0.23927289780699998
ACH-000646,-0.480651850324
ACH-000647,-0.16032527877900002
ACH-000648,-0.551850605796
ACH-000649,-0.521778554744
ACH-000651,-0.09789994592219999
ACH-000652,-0.410858240014
ACH-000653,0.048386443574900004
ACH-000657,-0.27057251387
ACH-000658,-0.131099527186
ACH-000661,-0.19016919295899998
ACH-000662,-0.674597765815
ACH-000663,-0.828465018546
ACH-000665,-0.14160743101099998
ACH-000671,-0.26907172319
ACH-000673,-0.386869706232
ACH-000676,-0.165215009648
ACH-000677,-0.29934141443000006
ACH-000681,-0.408593171108
ACH-000682,-0.228053189001
ACH-000683,-0.07485932599589999
ACH-000684,-0.64580444323
ACH-000688,0.0913480634478
ACH-000693,-0.24559423611099998
ACH-000694,-0.20467277463599998
ACH-000695,-0.187834997757
ACH-000696,-0.373769549692
ACH-000697,-0.258484468857
ACH-000699,-0.442995279068
ACH-000701,-0.32339557196400004
ACH-000706,-0.19962470758900003
ACH-000711,-0.15565669966499998
ACH-000713,-0.18902358069699998
ACH-000714,-0.229127996018
ACH-000718,-0.387801240656
ACH-000720,-0.165021355955
ACH-000721,-0.188163043381
ACH-000724,-0.268561469419
ACH-000725,-0.317421469069
ACH-000732,0.07913141309169999
ACH-000734,-0.21530192537099999
ACH-000735,-0.37097735914999996
ACH-000736,-0.20081606213300002
ACH-000738,-0.265374615719
ACH-000746,-0.212301707098
ACH-000747,-0.22817583594500002
ACH-000748,-0.0756018167832
ACH-000753,-0.047982480982999995
ACH-000756,-0.07483538211410001
ACH-000757,-0.114313582864
ACH-000758,-0.176343184072
ACH-000760,-0.265530534296
ACH-000763,-0.132800799482
ACH-000764,-0.10604885087200001
ACH-000765,-0.100285921573
ACH-000766,-0.30897621911999995
ACH-000767,-0.570141729217
ACH-000768,-0.205034776952
ACH-000769,-0.228470624791
ACH-000770,-0.675617572931
ACH-000771,-0.137693618648
ACH-000773,-0.21156269274
ACH-000776,-0.526154972262
ACH-000777,-0.249818508925
ACH-000778,0.146526278437
ACH-000781,-0.09257242889869999
ACH-000782,-0.236571815062
ACH-000783,-0.261036493614
ACH-000784,-0.310993151238
ACH-000785,-0.0710266835876
ACH-000787,-0.145975156448
ACH-000788,-0.46841710024300004
ACH-000791,-0.270477245938
ACH-000792,-0.204107977855
ACH-000794,-0.258240707846
ACH-000796,-0.318475935559
ACH-000799,-0.37444911342
ACH-000800,-0.142289217256
ACH-000802,-0.21550122231999996
ACH-000804,-0.262431884327
ACH-000805,-0.570649003476
ACH-000809,-0.429769820796
ACH-000810,-0.399624250234
ACH-000811,-0.21935973387
ACH-000817,-0.0961315140254
ACH-000819,-0.19146641593699998
ACH-000820,-0.283482580158
ACH-000821,-0.0158475208817
ACH-000822,-0.217499876776
ACH-000823,-0.141505079112
ACH-000824,-0.22668461052900002
ACH-000827,-0.55854992479
ACH-000829,-0.29258592627700003
ACH-000831,-0.390246666345
ACH-000832,-0.158818055812
ACH-000833,-0.35766442254
ACH-000834,-0.07230293201310001
ACH-000835,-0.052054022329
ACH-000836,-0.335050451973
ACH-000837,-0.22788827537300002
ACH-000838,0.00513654074387
ACH-000839,-0.236723625843
ACH-000840,-0.15689000803300002
ACH-000841,-0.577532593365
ACH-000843,-0.0505354811422
ACH-000846,-0.133562377427
ACH-000847,-0.261341476007
ACH-000848,-0.309487555359
ACH-000849,-1.17301229435
ACH-000851,-0.45986683278800006
ACH-000855,0.233167488239
ACH-000856,-0.23603879066599998
ACH-000858,-0.305842953515
ACH-000859,-0.0939375146819
ACH-000861,-0.142242409396
ACH-000862,-0.108317741229
ACH-000865,-0.0989864592887
ACH-000866,-0.134053249774
ACH-000867,-0.130158590251
ACH-000869,-0.301795849409
ACH-000872,-0.155880124822
ACH-000873,-0.155269633198
ACH-000876,-0.49179831962399995
ACH-000878,-0.108571502888
ACH-000880,-0.274476079165
ACH-000881,-0.280801431039
ACH-000882,-0.201641781307
ACH-000884,-0.270068134191
ACH-000885,-0.302963115013
ACH-000887,-0.299868897982
ACH-000888,-0.405047714723
ACH-000889,-0.238461170906
ACH-000890,-0.320023333606
ACH-000896,-0.7508112272849999
ACH-000898,-0.218093641015
ACH-000900,-0.155876170173
ACH-000901,-0.191550531948
ACH-000905,-0.253614289105
ACH-000906,-0.19541020765099998
ACH-000907,-0.575725007232
ACH-000910,-0.202870509652
ACH-000911,-0.08640651639159999
ACH-000912,-0.311509370126
ACH-000913,-0.27026347463100003
ACH-000915,-0.27181966509100003
ACH-000916,0.124156785211
ACH-000917,-0.128988006163
ACH-000921,-0.36394317819600003
ACH-000924,-0.18270091900199997
ACH-000926,-0.42496613155900004
ACH-000928,-0.302839114474
ACH-000929,-0.258779829502
ACH-000932,-0.501474984083
ACH-000935,-0.611230854907
ACH-000936,-0.393138892176
ACH-000937,-0.252731274956
ACH-000938,-0.186655230161
ACH-000939,-0.18936505179699997
ACH-000941,-0.258800233668
ACH-000943,-0.19011146738899998
ACH-000946,-0.211659729545
ACH-000947,-0.134382302276
ACH-000948,-0.278869734692
ACH-000950,-0.348210291834
ACH-000953,-0.191597516223
ACH-000957,-0.306122833149
ACH-000958,-0.179226287905
ACH-000960,-0.252353132383
ACH-000963,-0.034441365559300004
ACH-000968,-0.47634250531499994
ACH-000969,-0.201810085854
ACH-000973,-0.11793790665300001
ACH-000974,-0.163892096842
ACH-000975,-0.0918519857352
ACH-000976,-0.504759255308
ACH-000978,-0.180283228904
ACH-000980,-0.113857832195
ACH-000984,-0.272874993702
ACH-000986,-0.332534035539
ACH-000988,-0.127637377101
ACH-000993,-0.231308696079
ACH-000994,-0.27005108522
ACH-000996,-0.301347169227
ACH-001001,-0.20045446690299998
ACH-001020,-0.150324853104
ACH-001028,-0.169199916476
ACH-001031,-0.155535723516
ACH-001038,-0.22352071251800001
ACH-001048,-0.179662045642
ACH-001050,-0.48985504169
ACH-001053,-0.40195545131899996
ACH-001054,-0.17256281452
ACH-001061,-0.25744958842099996
ACH-001067,-0.335036742106
ACH-001075,-0.275589347458
ACH-001096,-0.0661355740063
ACH-001128,-0.379996997359
ACH-001134,-0.322763539527
ACH-001151,-0.32303105902199997
ACH-001163,-0.32352447746
ACH-001164,-0.0934344608677
ACH-001173,-0.282325670857
ACH-001183,-0.292640515383
ACH-001184,-0.136056836437
ACH-001190,-0.207663816364
ACH-001192,-0.547806478632
ACH-001193,-0.49356299034100004
ACH-001196,-0.0736299570299
ACH-001197,-0.6237080680100001
ACH-001205,-0.33584552950499996
ACH-001211,-0.08580026835000001
ACH-001212,-0.0706507795368
ACH-001228,-0.262174071891
ACH-001232,-0.267254118115
ACH-001239,-0.913129475318
ACH-001274,-0.645215561806
ACH-001275,-0.12540325426100002
ACH-001277,-0.106032422884
ACH-001278,-0.177368909642
ACH-001280,-0.321699262969
ACH-001283,-0.12107956579700001
ACH-001289,-0.279660722845
ACH-001295,-0.14789973129200001
ACH-001300,-0.315382141522
ACH-001301,-0.0755526942977
ACH-001302,-0.178225012135
ACH-001303,-0.267262139969
ACH-001306,-0.611248589889
ACH-001318,0.153443181683
ACH-001322,-0.133201665519
ACH-001328,-0.30484079573899997
ACH-001332,-0.402334363204
ACH-001333,-0.246617986577
ACH-001336,-0.32351230615800003
ACH-001340,-0.45337582333899995
ACH-001346,-0.258778124591
ACH-001353,-0.16764247741
ACH-001354,-0.164522233256
ACH-001367,-0.37271854036700003
ACH-001368,-0.305771412308
ACH-001374,-0.6301650062449999
ACH-001375,-0.48561310173100003
ACH-001377,-0.150361448103
ACH-001380,-0.291446838764
ACH-001391,-0.26022024608399996
ACH-001407,-0.188806387599
ACH-001408,-0.0813661727893
ACH-001413,-0.390951849882
ACH-001430,-0.36183685427
ACH-001431,-0.405503859375
ACH-001450,-0.173879764785
