,EIF3A (8661)
ACH-000232,-1.4045907357499998
ACH-000233,-1.6492529907700002
ACH-000234,-1.75330078762
ACH-000235,-1.44454220462
ACH-000237,-1.5981115176700003
ACH-000238,-1.61400422007
ACH-000243,-1.54702259704
ACH-000244,-1.3594110144999998
ACH-000246,-1.39950268486
ACH-000248,-1.52644915707
ACH-000250,-1.5468413860699999
ACH-000251,-1.27985485839
ACH-000253,-1.66947548379
ACH-000255,-1.2363104877700002
ACH-000256,-1.7363123188799998
ACH-000257,-1.72812380414
ACH-000258,-1.99947976289
ACH-000259,-1.4942473742500002
ACH-000260,-1.57011690634
ACH-000261,-1.4050864411300001
ACH-000262,-1.2427459487799999
ACH-000263,-1.70932879076
ACH-000264,-1.3914372161000002
ACH-000265,-1.47867834666
ACH-000266,-1.53260997074
ACH-000272,-1.3655056540000001
ACH-000273,-1.8354004666400001
ACH-000274,-1.6131397358500001
ACH-000277,-1.1623731236200001
ACH-000278,-1.40580244645
ACH-000279,-1.991635245
ACH-000280,-1.3536139862999998
ACH-000281,-1.65882079396
ACH-000288,-1.7945103495599997
ACH-000291,-1.52116606671
ACH-000293,-1.8828572731400002
ACH-000294,-1.66299370352
ACH-000295,-1.7432169247099998
ACH-000296,-1.64102503475
ACH-000302,-2.00178001283
ACH-000304,-1.7997226442299998
ACH-000307,-1.57536659179
ACH-000308,-1.8373973387
ACH-000310,-1.61843974921
ACH-000311,-1.2800444447200001
ACH-000312,-1.53380366148
ACH-000315,-1.6369717307499998
ACH-000316,-1.5919127690900001
ACH-000317,-1.15481130689
ACH-000318,-1.43143530538
ACH-000319,-1.5536562197400001
ACH-000320,-1.68002694777
ACH-000322,-1.80779736458
ACH-000323,-1.49510035007
ACH-000324,-1.7325043187599998
ACH-000329,-1.92678773698
ACH-000330,-1.7149616139200001
ACH-000331,-1.2460215081700001
ACH-000332,-1.57077781116
ACH-000334,-1.70759257949
ACH-000335,-1.7321793887299999
ACH-000336,-1.5266554140600002
ACH-000337,-1.58959156166
ACH-000339,-1.4609139780000002
ACH-000341,-1.32511167817
ACH-000348,-1.3750195440700002
ACH-000350,-1.4185512162799998
ACH-000352,-1.45447455743
ACH-000356,-1.3940565724599998
ACH-000361,-1.5017243656400001
ACH-000362,-1.3821364626600001
ACH-000363,-1.6501761907700003
ACH-000364,-1.61343917503
ACH-000365,-1.71312264595
ACH-000366,-1.69183964666
ACH-000368,-1.80712540774
ACH-000374,-1.14209567119
ACH-000375,-2.0071882840799997
ACH-000376,-1.33186854347
ACH-000381,-1.6818013306
ACH-000383,-1.7713455743400002
ACH-000387,-1.03281910816
ACH-000389,-1.97344541302
ACH-000390,-1.4771678931799999
ACH-000393,-1.75185128205
ACH-000395,-1.9489906458400001
ACH-000397,-1.62839741436
ACH-000401,-1.25444324858
ACH-000402,-1.7522299419099998
ACH-000403,-1.9069452954099997
ACH-000404,-1.46734365407
ACH-000406,-1.55377720692
ACH-000407,-1.50563964569
ACH-000408,-1.4690899595
ACH-000410,-1.5399743631600002
ACH-000411,-1.32889433636
ACH-000414,-1.53330273666
ACH-000415,-1.4905210662200001
ACH-000416,-1.5068539646799999
ACH-000420,-1.43206605468
ACH-000421,-1.37480071072
ACH-000424,-1.7846422224400003
ACH-000425,-1.4112223553
ACH-000426,-1.17963953419
ACH-000427,-1.2959240045
ACH-000433,-1.5689889191100002
ACH-000436,-1.64499525337
ACH-000444,-1.3466796773199998
ACH-000445,-1.53429912405
ACH-000448,-1.38811245101
ACH-000450,-1.7656123360499998
ACH-000452,-1.70243642847
ACH-000454,-1.3073197186799999
ACH-000458,-1.61861537414
ACH-000459,-1.48385709544
ACH-000460,-1.7670890366
ACH-000461,-1.3686235981400001
ACH-000463,-1.3364846504999999
ACH-000464,-1.5930626812200002
ACH-000466,-1.47858621231
ACH-000467,-1.4726991743399998
ACH-000468,-1.3203579837100001
ACH-000469,-1.5590212496399998
ACH-000470,-1.57515751377
ACH-000471,-1.4060887011200003
ACH-000472,-1.77549645072
ACH-000473,-1.46599652179
ACH-000475,-1.30396144772
ACH-000476,-1.53468159795
ACH-000477,-1.72652915026
ACH-000480,-1.5460433788499999
ACH-000481,-1.87135712905
ACH-000483,-1.97611706039
ACH-000484,-1.3290690466
ACH-000485,-1.70755857576
ACH-000486,-1.71992697993
ACH-000487,-1.45861324102
ACH-000488,-1.64860419132
ACH-000490,-1.4722968872600002
ACH-000491,-1.94873972002
ACH-000495,-1.6878149681799999
ACH-000496,-1.8148496796200002
ACH-000499,-1.4791416696000002
ACH-000500,-1.50384660159
ACH-000502,-1.6227395665200002
ACH-000503,-1.81026258027
ACH-000505,-1.8787913882799998
ACH-000507,-1.66196022845
ACH-000510,-1.66934657662
ACH-000511,-1.41611448374
ACH-000512,-1.5660688896700001
ACH-000516,-1.38312120669
ACH-000517,-1.6458132967899999
ACH-000518,-1.46913300693
ACH-000520,-1.75910074406
ACH-000521,-1.59594245152
ACH-000522,-1.40808852609
ACH-000524,-1.8421239462099999
ACH-000527,-1.56049921417
ACH-000528,-1.4516018556099999
ACH-000537,-1.1255614109
ACH-000541,-1.45907825402
ACH-000542,-1.6489803066
ACH-000544,-1.69856420972
ACH-000545,-1.33441614717
ACH-000547,-1.7188790412400001
ACH-000548,-1.4808498590999999
ACH-000549,-1.4907993501499999
ACH-000550,-1.6936536296200002
ACH-000552,-1.6556130980300001
ACH-000556,-1.6846044700299998
ACH-000557,-1.48595143086
ACH-000570,-1.40555782461
ACH-000571,-1.8324278698099998
ACH-000573,-1.5374793362999999
ACH-000576,-1.27645438214
ACH-000580,-1.4709991228200001
ACH-000584,-1.4318460190200002
ACH-000585,-1.3944867974200001
ACH-000588,-1.2735126
ACH-000589,-1.5915718559099998
ACH-000591,-1.78060023495
ACH-000593,-1.59574376509
ACH-000600,-1.7695324344499999
ACH-000601,-1.63213839523
ACH-000604,-1.60517458924
ACH-000605,-1.7930171732599998
ACH-000606,-1.27744410413
ACH-000608,-2.09369209092
ACH-000614,-1.33558640437
ACH-000616,-1.3941509265099998
ACH-000618,-1.48420759012
ACH-000619,-1.50839761475
ACH-000620,-1.45329492613
ACH-000621,-1.75095802437
ACH-000622,-1.6676220671899997
ACH-000623,-1.7050146152899999
ACH-000624,-1.57625712054
ACH-000627,-1.64258202188
ACH-000630,-1.60076626559
ACH-000632,-1.40981145421
ACH-000633,-2.04937922146
ACH-000637,-1.45029463853
ACH-000638,-1.4253285397100002
ACH-000646,-2.02179215487
ACH-000647,-1.7203091920400002
ACH-000648,-1.55890751277
ACH-000649,-1.4390672363299999
ACH-000651,-1.55488077829
ACH-000652,-1.61409305779
ACH-000653,-1.57806645
ACH-000657,-1.58016115476
ACH-000658,-1.74430750535
ACH-000661,-1.6518784594999998
ACH-000662,-1.4156825016699999
ACH-000663,-1.57493525322
ACH-000665,-1.5140730893799998
ACH-000671,-1.46902630028
ACH-000673,-1.44031493069
ACH-000676,-1.7933365677000002
ACH-000677,-2.14241321307
ACH-000681,-1.73958429474
ACH-000682,-1.54805916198
ACH-000683,-1.66107262136
ACH-000684,-1.4659060782299997
ACH-000688,-1.8996614373099998
ACH-000693,-1.6612342512600002
ACH-000694,-1.5716410638799998
ACH-000695,-2.0764471347
ACH-000696,-1.55528694616
ACH-000697,-1.4353169738
ACH-000699,-1.62582606607
ACH-000701,-1.9683362126900001
ACH-000706,-1.47309976932
ACH-000711,-1.77264734099
ACH-000713,-1.34499912675
ACH-000714,-1.93126637816
ACH-000718,-1.7047828894600001
ACH-000720,-1.46559300389
ACH-000721,-1.67143788674
ACH-000724,-1.5043878824799999
ACH-000725,-1.7227617976900003
ACH-000732,-1.20544254714
ACH-000734,-1.83664721322
ACH-000735,-1.4801673582600001
ACH-000736,-1.52347885709
ACH-000738,-1.2828877645999999
ACH-000746,-1.52868524806
ACH-000747,-1.6902764705000002
ACH-000748,-1.52885641177
ACH-000753,-1.3308149634
ACH-000756,-1.50034529241
ACH-000757,-1.47411395774
ACH-000758,-1.29273276729
ACH-000760,-1.46305837696
ACH-000763,-1.35884793292
ACH-000764,-1.54635338692
ACH-000765,-1.4616500483200001
ACH-000766,-1.47202295026
ACH-000767,-1.9720962961300001
ACH-000768,-1.0151631314799998
ACH-000769,-1.76564320283
ACH-000770,-1.53518467913
ACH-000771,-1.42490452086
ACH-000773,-1.74480703387
ACH-000776,-1.61025276919
ACH-000777,-1.53101540856
ACH-000778,-1.5272174010799997
ACH-000781,-1.37195975835
ACH-000782,-1.4125025296899998
ACH-000783,-1.9458365289500001
ACH-000784,-1.7978057167
ACH-000785,-1.7914940170099998
ACH-000787,-1.4303245123800001
ACH-000788,-1.5131802934399998
ACH-000791,-1.53570448038
ACH-000792,-1.46163574664
ACH-000794,-1.5614810151499998
ACH-000796,-1.32954785601
ACH-000799,-1.7121112895200001
ACH-000800,-1.58708575829
ACH-000802,-1.45324583276
ACH-000804,-1.8440536495299997
ACH-000805,-1.8018614092900003
ACH-000809,-1.74761610729
ACH-000810,-1.6404925660699998
ACH-000811,-1.72411472893
ACH-000817,-1.49190426845
ACH-000819,-1.4090018788799998
ACH-000820,-1.4391508768099999
ACH-000821,-1.76133689153
ACH-000822,-1.41316825085
ACH-000823,-1.66258259762
ACH-000824,-1.9332182852500002
ACH-000827,-1.42974929122
ACH-000829,-1.8495525105400001
ACH-000831,-1.70193699736
ACH-000832,-1.3438276470100001
ACH-000833,-1.5383878498899999
ACH-000834,-1.62497112766
ACH-000835,-1.56935058964
ACH-000836,-1.6170820560899999
ACH-000837,-1.31162946565
ACH-000838,-1.3236955603899998
ACH-000839,-1.4327263301299997
ACH-000840,-1.4628907104700002
ACH-000841,-1.4212497530200001
ACH-000843,-1.5638598841799998
ACH-000846,-1.4298972242399999
ACH-000847,-1.54945075961
ACH-000848,-1.3883886793200002
ACH-000849,-1.75255010591
ACH-000851,-1.5320765882799998
ACH-000855,-1.4031394267299997
ACH-000856,-1.8279801763900003
ACH-000858,-1.69754713838
ACH-000859,-1.3668833458399998
ACH-000861,-2.00310914365
ACH-000862,-1.8958882492400002
ACH-000865,-1.69690787484
ACH-000866,-1.29917490058
ACH-000867,-1.83691257743
ACH-000869,-1.41359439725
ACH-000872,-1.33676416867
ACH-000873,-1.28043278379
ACH-000876,-1.3144434000799998
ACH-000878,-1.19484951271
ACH-000880,-1.68435213175
ACH-000881,-1.5191848346799999
ACH-000882,-1.4822447492700002
ACH-000884,-1.4179416154299997
ACH-000885,-1.3608839505399999
ACH-000887,-1.70226709386
ACH-000888,-1.5111920497600002
ACH-000889,-1.5250764520500002
ACH-000890,-1.59784815657
ACH-000896,-1.5500753375799998
ACH-000898,-1.29844374802
ACH-000900,-1.62322809041
ACH-000901,-1.5876736033
ACH-000905,-1.69122660206
ACH-000906,-1.70713501039
ACH-000907,-1.5664942498199999
ACH-000910,-1.67286244174
ACH-000911,-1.31205083241
ACH-000912,-1.2603219298000001
ACH-000913,-1.45455141145
ACH-000915,-1.6969659582899999
ACH-000916,-1.55973662349
ACH-000917,-1.17252063532
ACH-000921,-1.3794854991299998
ACH-000924,-1.684051384
ACH-000926,-1.87036517439
ACH-000928,-1.56254046652
ACH-000929,-1.40771019838
ACH-000932,-1.61932101661
ACH-000935,-1.3928806603
ACH-000936,-1.6779132643099999
ACH-000937,-1.6646231467500001
ACH-000938,-1.5878510587399999
ACH-000939,-1.6487929585499999
ACH-000941,-1.4672561215
ACH-000943,-1.47270756306
ACH-000946,-1.39437615199
ACH-000947,-1.30392622946
ACH-000948,-1.29164318777
ACH-000950,-1.8205968484200001
ACH-000953,-1.9541086383099997
ACH-000957,-1.35230403246
ACH-000958,-1.5023978163299998
ACH-000960,-1.6320114160499999
ACH-000963,-1.25458179293
ACH-000968,-1.6818122754
ACH-000969,-1.57542268734
ACH-000973,-1.49026312776
ACH-000974,-1.5571984135699999
ACH-000975,-1.5835949491799999
ACH-000976,-1.34221826921
ACH-000978,-1.51621614849
ACH-000980,-1.6077749352700001
ACH-000984,-1.5071124473100002
ACH-000986,-1.29001369616
ACH-000988,-1.4435821344400002
ACH-000993,-1.09575021333
ACH-000994,-1.5741982942200001
ACH-000996,-1.3235170754
ACH-001001,-1.5975610809799998
ACH-001020,-1.6880890428200002
ACH-001028,-1.89868379884
ACH-001031,-1.6232310355000001
ACH-001038,-1.447527279
ACH-001048,-1.6602626359700001
ACH-001050,-1.3802739982499999
ACH-001053,-1.50209484245
ACH-001054,-1.74396647085
ACH-001061,-1.5032940778200001
ACH-001067,-1.1784240644
ACH-001075,-1.5951736421200002
ACH-001096,-1.59320285161
ACH-001128,-1.6295694072799998
ACH-001134,-1.34852970704
ACH-001151,-1.50053852368
ACH-001163,-1.7041658685799999
ACH-001164,-1.6730043489500002
ACH-001173,-1.6242885280500001
ACH-001183,-1.45818547838
ACH-001184,-1.78682467338
ACH-001190,-1.42684518467
ACH-001192,-1.6219124988299998
ACH-001193,-1.65610720261
ACH-001196,-1.38479674042
ACH-001197,-1.9879549220299997
ACH-001205,-1.65573320316
ACH-001211,-1.60563819736
ACH-001212,-1.40329319752
ACH-001228,-1.870701133
ACH-001232,-1.53281568551
ACH-001239,-1.78303625199
ACH-001274,-1.4600376297600002
ACH-001275,-1.6246280512399998
ACH-001277,-1.56105930971
ACH-001278,-1.5008796602599999
ACH-001280,-1.5887244655300001
ACH-001283,-1.46479214815
ACH-001289,-1.5806906533200002
ACH-001295,-1.6614821846799999
ACH-001300,-1.50510210821
ACH-001301,-1.3567085344299998
ACH-001302,-1.3166315813299998
ACH-001303,-1.51721455124
ACH-001306,-1.72052601288
ACH-001318,-1.2911429320899999
ACH-001322,-1.34007315025
ACH-001328,-1.2798710236700002
ACH-001332,-1.39167031039
ACH-001333,-1.3225553099299998
ACH-001336,-1.43574261768
ACH-001340,-1.40746775933
ACH-001346,-1.46375121701
ACH-001353,-1.5028389006600003
ACH-001354,-1.93166780137
ACH-001367,-1.31620866103
ACH-001368,-1.60089113941
ACH-001374,-1.68154180478
ACH-001375,-1.4071752534
ACH-001377,-1.55944808487
ACH-001380,-1.5530423694600002
ACH-001391,-1.86278064521
ACH-001407,-1.56623247943
ACH-001408,-1.51689420454
ACH-001413,-1.63991243871
ACH-001430,-1.5733273083500001
ACH-001431,-1.5677458179100001
ACH-001450,-1.68034747245
ACH-001496,-1.79681941811
ACH-001500,-1.6247240042299997
ACH-001521,-1.3990674912999999
ACH-001523,-1.55513852468
ACH-001532,-1.60263904458
ACH-001536,-1.97157865509
ACH-001550,-1.58167864445
ACH-001552,-1.60859978599
ACH-001554,-1.5559902573500002
ACH-001645,-1.8668284590200002
ACH-001654,-1.7018024162099998
ACH-001715,-1.29301360793
ACH-001735,-1.58318552271
ACH-001736,-1.61986128778
ACH-001737,-1.27067259268
ACH-001740,-1.4155987958
ACH-001745,-1.6938876061200001
ACH-001750,-1.44165979293
ACH-001765,-1.63320985139
ACH-001956,-1.2110273512799998
ACH-001957,-1.7131006664200001
