,CACNA1D (776)
ACH-000221,0.00246160685485
ACH-000222,-0.0369203545199
ACH-000223,0.0768812909273
ACH-000226,-0.053384462448800005
ACH-000227,-0.226619105003
ACH-000228,0.04211364523299999
ACH-000231,0.0246756029507
ACH-000232,-0.061398148586
ACH-000233,-0.0164188278186
ACH-000234,0.0939538977989
ACH-000235,0.028429402884
ACH-000237,0.0502915297504
ACH-000238,-0.0620129184205
ACH-000243,0.0124168448607
ACH-000244,-0.0421010019405
ACH-000246,-0.141571304499
ACH-000248,-0.0543055595957
ACH-000250,0.0026276106206100003
ACH-000251,0.0852832826618
ACH-000253,-0.005944513973279999
ACH-000255,-0.045290254293300004
ACH-000256,-0.11912219485600001
ACH-000257,-0.049365712107499994
ACH-000258,-0.109052002611
ACH-000259,-0.0506313221904
ACH-000260,-0.0160298678985
ACH-000261,-0.0424987753053
ACH-000262,0.168473639797
ACH-000263,-0.240871567697
ACH-000264,-0.120921423172
ACH-000265,-0.182967117321
ACH-000266,-0.060625626836
ACH-000272,-0.0598807930937
ACH-000273,0.111489734251
ACH-000274,-0.118370391719
ACH-000277,-0.026364740125700004
ACH-000278,-0.154682264691
ACH-000279,-0.120067129017
ACH-000280,-0.0287925020639
ACH-000281,-0.157368930603
ACH-000288,-0.049878070064599996
ACH-000291,-0.0514894004155
ACH-000293,-0.0527574992971
ACH-000294,-0.16619225708
ACH-000295,-0.151647125686
ACH-000296,0.146073096671
ACH-000302,-0.121103075733
ACH-000304,0.0641344411911
ACH-000307,-0.0760120007758
ACH-000308,-0.011418083894400001
ACH-000310,0.07414856416339999
ACH-000311,0.148273710437
ACH-000312,0.06915195613080001
ACH-000315,-0.127317043042
ACH-000316,-0.309174810881
ACH-000317,-0.192198901361
ACH-000318,0.0101037848268
ACH-000319,-0.0835218717192
ACH-000320,0.114658347083
ACH-000322,-0.07318786586369999
ACH-000323,0.101119216473
ACH-000324,-0.0026105802394
ACH-000329,-0.221078718851
ACH-000330,0.00373930748226
ACH-000331,0.015020325146200001
ACH-000332,0.0166397024889
ACH-000334,-0.0763156636714
ACH-000335,-0.168761955002
ACH-000336,0.0603785866472
ACH-000337,-0.22350984785300002
ACH-000339,-0.106171891661
ACH-000341,-0.0516471735716
ACH-000348,-0.0131574122168
ACH-000350,0.127329955475
ACH-000352,0.085738303809
ACH-000356,0.018786020004
ACH-000361,-0.174481540024
ACH-000362,-0.034127175048
ACH-000363,0.115857375253
ACH-000364,-0.0914717234437
ACH-000365,-0.16842225106800002
ACH-000366,-0.0481586645689
ACH-000368,-0.0791967671826
ACH-000374,-0.22329305408000003
ACH-000375,-0.156907640817
ACH-000376,-0.10267102784900001
ACH-000381,-0.00416717372376
ACH-000383,-0.217231279788
ACH-000387,-0.184876268423
ACH-000389,-0.11409689893200001
ACH-000390,-0.169936503626
ACH-000393,-0.0644534824947
ACH-000395,-0.0542879663513
ACH-000397,0.013115569984500001
ACH-000401,-0.21791284520999998
ACH-000402,-0.16978799272
ACH-000403,-0.0517073329156
ACH-000404,-0.24205385317800002
ACH-000406,-0.0722641957066
ACH-000407,-0.0969960842887
ACH-000408,0.0349476991979
ACH-000410,-0.0257939295548
ACH-000411,0.138021669603
ACH-000414,0.0807037121806
ACH-000415,-0.087376698716
ACH-000416,0.00985204787429
ACH-000420,-0.0453736294768
ACH-000421,-0.0412324379347
ACH-000424,0.0373780724067
ACH-000425,0.047877462562800004
ACH-000426,0.10545332410199999
ACH-000427,-0.00297482032861
ACH-000433,-0.11466630617000001
ACH-000436,-0.106470168905
ACH-000444,-0.042923689110599995
ACH-000445,0.0831565251729
ACH-000448,-0.0501344789364
ACH-000450,0.153050863054
ACH-000452,-0.154685225342
ACH-000454,-0.412298219757
ACH-000458,-0.0927919885133
ACH-000459,-0.13669565093900002
ACH-000460,-0.0744816383992
ACH-000461,-0.149846371424
ACH-000463,0.028979934056000002
ACH-000464,-0.0850447044711
ACH-000466,-0.0756060469035
ACH-000467,-0.0778852413397
ACH-000468,-0.017922417370799998
ACH-000469,-0.00562545036613
ACH-000470,-0.0499509186046
ACH-000471,-0.0849186784515
ACH-000472,-0.08468610052789999
ACH-000473,0.0361747144529
ACH-000475,-0.0124031339959
ACH-000476,0.00901463812298
ACH-000477,0.119524952377
ACH-000480,-0.0115389800898
ACH-000481,-0.05560975960199999
ACH-000483,-0.259656983134
ACH-000484,0.232973662541
ACH-000485,0.0452026579803
ACH-000486,-0.105802337251
ACH-000487,-0.0334679349411
ACH-000488,-0.0250389033358
ACH-000490,0.0008618547417510001
ACH-000491,-0.125952607816
ACH-000495,-0.0786761201342
ACH-000496,0.05747619242330001
ACH-000499,-0.16516496617999998
ACH-000500,-0.18466937008200002
ACH-000502,-0.000584716614165
ACH-000503,0.210927870473
ACH-000505,-0.186928101342
ACH-000507,-0.07918655318010001
ACH-000510,-0.200312388771
ACH-000511,0.0934901024578
ACH-000512,-0.18995024741799998
ACH-000516,-0.13588195076600001
ACH-000517,0.00962798888252
ACH-000518,0.032310233994700004
ACH-000520,-0.0726386154644
ACH-000521,0.108893020379
ACH-000522,0.08330907733189999
ACH-000524,0.0656608919744
ACH-000527,-0.104308695296
ACH-000528,0.061733038672900004
ACH-000537,-0.0482425399331
ACH-000541,-0.07730583808119999
ACH-000542,0.0224007490879
ACH-000544,-0.052959195981999996
ACH-000545,0.014590469392899999
ACH-000547,0.007615217289550001
ACH-000548,0.0022401629588400004
ACH-000549,-0.08507188337200002
ACH-000550,-0.0214202772651
ACH-000552,-0.0056462240717
ACH-000556,-0.0786718071634
ACH-000557,-0.014197893615600001
ACH-000570,0.07489635627619999
ACH-000571,-0.150713128249
ACH-000573,0.0428090661708
ACH-000576,-0.11505734092900001
ACH-000580,-0.0525626804852
ACH-000584,-0.0986938988049
ACH-000585,-0.06378574180390001
ACH-000588,0.00350175207186
ACH-000589,0.037476736025
ACH-000591,0.118710115442
ACH-000593,-0.132698179352
ACH-000600,-0.015416559007899998
ACH-000601,0.008396785385199999
ACH-000604,-0.0580076076397
ACH-000605,-0.018152733044400002
ACH-000606,-0.0900460412337
ACH-000608,-0.240538875336
ACH-000614,0.0647609307742
ACH-000616,0.0433574552472
ACH-000618,0.0157949636374
ACH-000619,-0.178752772375
ACH-000620,-0.0567358914166
ACH-000621,0.08149661867060001
ACH-000622,-0.06435026845269999
ACH-000623,-0.0159307721231
ACH-000624,-0.0321626274247
ACH-000627,-0.046603662287999996
ACH-000630,-0.0362155132485
ACH-000632,0.0602521918599
ACH-000633,-0.05947410470219999
ACH-000637,0.07915261767319999
ACH-000638,-0.037023601307800004
ACH-000646,0.0584330113901
ACH-000647,-0.00288037042842
ACH-000648,-0.104553765305
ACH-000649,0.00924489273057
ACH-000651,-0.00871127074107
ACH-000652,-0.288535689373
ACH-000653,-0.0237228238533
ACH-000657,0.0697137977257
ACH-000658,-0.0946511941392
ACH-000661,0.151802760888
ACH-000662,-0.418365418063
ACH-000663,-0.0163783436082
ACH-000665,-0.0033606408034499995
ACH-000671,-0.17093767608899998
ACH-000673,-0.0735900250634
ACH-000676,-0.00712300247356
ACH-000677,-0.123556546842
ACH-000681,-0.11188977765000001
ACH-000682,-0.058217816949300005
ACH-000683,-0.08760650713919999
ACH-000684,-0.208661430777
ACH-000688,-0.017705733055499998
ACH-000693,-0.000824910429764
ACH-000694,0.00339690263178
ACH-000695,-0.09762042495960001
ACH-000696,-0.08072191860689999
ACH-000697,-0.148213858304
ACH-000699,-0.0275676646893
ACH-000701,-0.0965524896532
ACH-000706,-0.10347126818199999
ACH-000711,-0.0416951302034
ACH-000713,-0.0986419588109
ACH-000714,0.111030017391
ACH-000718,-0.016722397651
ACH-000720,-0.045283793646800005
ACH-000721,-0.229390186416
ACH-000724,-0.15892920880699998
ACH-000725,0.0645465794489
ACH-000732,-0.11396747406999999
ACH-000734,-0.117799393115
ACH-000735,-0.165015883599
ACH-000736,0.047241711871499996
ACH-000738,-0.0718837319771
ACH-000746,-0.11424259705800001
ACH-000747,0.036883540244100003
ACH-000748,0.009459556970499999
ACH-000753,-0.11339412231599999
ACH-000756,-0.153711722287
ACH-000757,-0.130962445782
ACH-000758,-0.101777079164
ACH-000760,-0.0502243059031
ACH-000763,0.115531086839
ACH-000764,-0.0935493945317
ACH-000765,0.0336252452482
ACH-000766,-0.071256101896
ACH-000767,0.0482613833062
ACH-000768,-0.00169216728282
ACH-000769,-0.0744737757151
ACH-000770,0.0444613104996
ACH-000771,0.0351168969785
ACH-000773,-0.024292214937999997
ACH-000776,0.00699451538739
ACH-000777,-0.114845752418
ACH-000778,0.0511578683801
ACH-000781,-0.106867782824
ACH-000782,0.07110962866960001
ACH-000783,0.08160348515539999
ACH-000784,-0.0828204218911
ACH-000785,0.00035867836363999997
ACH-000787,0.11798514187100001
ACH-000788,-0.047194100725
ACH-000791,-0.007923939730330001
ACH-000792,-0.0460972277664
ACH-000794,-0.140895839593
ACH-000796,-0.011675163530299999
ACH-000799,0.208278093924
ACH-000800,-0.00454654478229
ACH-000802,-0.153749524413
ACH-000804,0.0798000264294
ACH-000805,-0.01769586562
ACH-000809,-0.0825066590832
ACH-000810,0.087494677503
ACH-000811,-0.23234002776700002
ACH-000817,-0.0383057256304
ACH-000819,-0.147527145915
ACH-000820,-0.26491437885499997
ACH-000821,-0.253197994758
ACH-000822,-0.219624778464
ACH-000823,-0.058325402301199994
ACH-000824,0.007854363896069999
ACH-000827,0.0463915842985
ACH-000829,0.0038880592686800003
ACH-000831,-0.0561871423959
ACH-000832,-0.024721371078499997
ACH-000833,0.0896121896432
ACH-000834,-0.100603839855
ACH-000835,-0.000615508292768
ACH-000836,0.0023206101278800003
ACH-000837,0.0351444132839
ACH-000838,-0.0994102156611
ACH-000839,-0.129029597307
ACH-000840,-0.0149007520164
ACH-000841,0.020681813643099997
ACH-000843,-0.130352923859
ACH-000846,-0.12778793342800002
ACH-000847,-0.047670174268899995
ACH-000848,-0.293365787693
ACH-000849,-0.0533700918772
ACH-000851,0.100047938755
ACH-000855,0.025161513995599998
ACH-000856,-0.12363698538699999
ACH-000858,-0.0627014610764
ACH-000859,0.195267331362
ACH-000861,0.09370687199580001
ACH-000862,-0.21817830045400002
ACH-000865,0.00590343861465
ACH-000866,-0.0570508472145
ACH-000867,-0.0032920219782
ACH-000869,-0.109963802329
ACH-000872,-0.141932208966
ACH-000873,-0.0384604727396
ACH-000876,-0.07100460382939999
ACH-000878,-0.0765304112393
ACH-000880,-0.193456526736
ACH-000881,0.09661879671049999
ACH-000882,-0.0708809395
ACH-000884,-0.22158031849800003
ACH-000885,0.0089128338724
ACH-000887,-0.09967593503569999
ACH-000888,-0.0999844598905
ACH-000889,-0.0130035752724
ACH-000890,-0.010451285719399999
ACH-000896,-0.0650214119536
ACH-000898,-0.12879053606
ACH-000900,0.0415727505197
ACH-000901,0.033069128972999996
ACH-000905,-0.11426361798399999
ACH-000906,-0.0366581469194
ACH-000907,0.019141844874400002
ACH-000910,0.109523664164
ACH-000911,-0.0958434827876
ACH-000912,0.055960256811300006
ACH-000913,0.00243873612019
ACH-000915,-0.13067309692600002
ACH-000916,-0.551019341624
ACH-000917,-0.175145168583
ACH-000921,-0.0085065789096
ACH-000924,-0.15343441266
ACH-000926,-0.195196253288
ACH-000928,0.09067106745829999
ACH-000929,-0.0156091009316
ACH-000932,-0.0377347387702
ACH-000935,0.193290749269
ACH-000936,-0.0411074142449
ACH-000937,-0.030629718418200003
ACH-000938,-0.11754372784000001
ACH-000939,-0.0592504634945
ACH-000941,0.0672438539675
ACH-000943,-0.116804166719
ACH-000946,-0.0806053976842
ACH-000947,-0.033533862512599995
ACH-000948,-0.0457761209861
ACH-000950,0.0124218207212
ACH-000953,0.12111359775599999
ACH-000957,0.24386876986900002
ACH-000958,0.153441755569
ACH-000960,-0.23369970577799998
ACH-000963,0.38808582441
ACH-000968,-0.0218366275947
ACH-000969,-0.00237136427169
ACH-000973,-0.0018839880261099999
ACH-000974,0.061219176553
ACH-000975,-0.0348350547626
ACH-000976,0.0351190697048
ACH-000978,-0.365675410658
ACH-000980,-0.04779603898519999
ACH-000984,0.018582198331500002
ACH-000986,0.00866186372823
ACH-000988,-0.026542953207
ACH-000993,-0.19122521196800002
ACH-000994,0.162818204874
ACH-000996,-0.164384414573
ACH-001001,0.0704700837406
ACH-001020,0.0888697957038
ACH-001028,-0.040663430447
ACH-001031,-0.0494636091876
ACH-001038,-0.0774572641027
ACH-001048,0.0245232746252
ACH-001050,0.0141690194707
ACH-001053,-0.147041449755
ACH-001054,0.032953812632299996
ACH-001061,0.0406092163116
ACH-001067,-0.123024846677
ACH-001075,-0.348870186935
ACH-001096,-0.14930308994000002
ACH-001128,-0.011298880592
ACH-001134,-0.0400858142197
ACH-001151,-0.122222091548
ACH-001163,-0.160175620116
ACH-001164,-0.145117745242
ACH-001173,-0.026712122146400005
ACH-001183,0.0507924430233
ACH-001184,-0.188555411071
ACH-001190,-0.117768481175
ACH-001192,-0.18220862592099998
ACH-001193,0.211775289998
ACH-001196,0.012618264223499999
ACH-001197,0.057514801878199996
ACH-001205,0.0900676038278
ACH-001211,0.0318815789287
ACH-001212,0.159396053659
ACH-001228,-0.174552309617
ACH-001232,-0.09196120399160002
ACH-001239,0.015105318635200001
ACH-001274,-0.0747875535506
ACH-001275,0.0536721614757
ACH-001277,-0.0383816309056
ACH-001278,-0.00793218224494
ACH-001280,-0.0107197424973
ACH-001283,-0.0198909098497
ACH-001289,-0.0443624733683
ACH-001295,-0.0275307117075
ACH-001300,-0.123724540148
ACH-001301,-0.132634213285
ACH-001302,-0.06627331160489999
ACH-001303,-0.00507808094711
ACH-001306,0.0455767485654
ACH-001318,-0.035141068218099994
ACH-001322,-0.039907837404199994
ACH-001328,0.08700453627999999
ACH-001332,-0.0624708692638
ACH-001333,0.0685131928048
ACH-001336,-0.08070154774419999
ACH-001340,-0.004640369996899999
ACH-001346,-0.16728264306399998
ACH-001353,-0.0311667819421
ACH-001354,-0.101606687552
ACH-001367,-0.233197111085
ACH-001368,-0.165504590395
ACH-001374,-0.09492717829679999
ACH-001375,-0.0192608226096
ACH-001377,-0.0778209898212
ACH-001380,-0.14717788029999998
ACH-001391,-0.1071925801
ACH-001407,-0.00982855963325
ACH-001408,0.0686411230309
ACH-001413,0.0036748806784099998
ACH-001430,-0.14940730333
ACH-001431,-0.10240922504899999
ACH-001450,-0.059861961154
ACH-001496,-0.165559998744
ACH-001500,-0.209951443829
ACH-001521,0.14450022858
ACH-001523,-0.102515668785
ACH-001532,0.0541286114178
ACH-001536,-0.25002574427700003
ACH-001550,0.119100437316
ACH-001552,-0.305866045973
ACH-001554,0.005155385337369999
ACH-001645,0.130765209172
ACH-001654,-0.072519678403
ACH-001715,0.221084149587
ACH-001735,-0.0357653373611
ACH-001736,-0.103562911737
ACH-001737,-0.0392606213089
ACH-001740,-0.115712286653
ACH-001745,-0.100805233365
ACH-001750,-0.046611105232999994
ACH-001765,0.0630140186016
ACH-001956,0.0366824899024
ACH-001957,-0.0424841184844
