,OBFC1 (79991)
ACH-000294,-1.32041340839
ACH-000295,-0.7909294065270001
ACH-000296,-0.333557328521
ACH-000302,-0.41336849900300005
ACH-000304,-0.679438712647
ACH-000307,-0.94341720948
ACH-000308,-0.47872904023
ACH-000310,-0.213626516311
ACH-000311,-0.305448728773
ACH-000312,-0.666204131332
ACH-000315,-0.5358832542890001
ACH-000316,-0.8195851208380001
ACH-000317,-0.8148208926680001
ACH-000318,-0.719513713962
ACH-000319,-0.37899072149400004
ACH-000320,-0.758277032139
ACH-000322,-0.329627001706
ACH-000323,-0.34335594984300005
ACH-000324,-0.825655508946
ACH-000329,-1.00142063713
ACH-000330,-0.441699354831
ACH-000331,-0.536005696582
ACH-000332,-0.526285514009
ACH-000334,-0.44151134157
ACH-000335,-1.11758636496
ACH-000336,-0.5280850000940001
ACH-000337,-0.46966299961900004
ACH-000339,-0.704295636301
ACH-000341,-0.7245852439489999
ACH-000348,-0.707226371486
ACH-000350,-0.611670538633
ACH-000352,-0.09563236057980001
ACH-000356,-0.6976071354180001
ACH-000361,-0.69575698994
ACH-000362,-0.808044716735
ACH-000363,-0.493727398543
ACH-000364,-0.27903303677499997
ACH-000365,-0.189335244267
ACH-000366,-1.13728209634
ACH-000368,-0.7688777584250001
ACH-000374,-1.01236057856
ACH-000375,-0.7831517909929999
ACH-000376,-0.694559705712
ACH-000381,-0.858887282957
ACH-000383,-0.35627384019599995
ACH-000387,-0.443801240935
ACH-000389,-0.620015694382
ACH-000390,-0.38442600695600004
ACH-000393,-0.17186663171500002
ACH-000395,-0.666200149479
ACH-000397,-0.697895339375
ACH-000401,-0.523469138393
ACH-000402,-0.30535819152800003
ACH-000403,-1.05668733094
ACH-000404,-0.62464571279
ACH-000406,-0.366034004079
ACH-000407,-0.278089136302
ACH-000408,-0.885580925697
ACH-000410,-0.73078735998
ACH-000411,-0.122118664618
ACH-000414,-0.360808306411
ACH-000415,-0.73914220168
ACH-000416,-0.846250914305
ACH-000420,-0.532553634909
ACH-000421,-0.223810013676
ACH-000424,-0.46975328874300004
ACH-000425,-0.358528039594
ACH-000426,-0.631720701878
ACH-000427,-0.311501038742
ACH-000433,-0.313237317148
ACH-000436,-0.627724349898
ACH-000444,-0.545463390878
ACH-000445,-0.36366671391500005
ACH-000448,-0.19858545314599998
ACH-000450,-0.435145637817
ACH-000452,-0.5391530746190001
ACH-000454,-0.48247525577399997
ACH-000458,-0.855076640385
ACH-000459,-0.531898438961
ACH-000460,-0.698470291705
ACH-000461,-0.8840390020730001
ACH-000463,-0.878833941947
ACH-000464,-0.931708484953
ACH-000466,-0.6426845169550001
ACH-000467,-0.510071558902
ACH-000468,-0.514122576764
ACH-000469,-0.7495095483230001
ACH-000470,-1.29537216668
ACH-000471,-1.02464515133
ACH-000472,-0.7162187773950001
ACH-000473,-0.030671029007
ACH-000475,-0.253899899908
ACH-000476,-0.548694836591
ACH-000477,-0.797659372969
ACH-000480,-0.502103457578
ACH-000481,-0.36425341185099996
ACH-000483,-0.131008204048
ACH-000484,-0.398305725617
ACH-000485,-0.495931745704
ACH-000486,-0.188449600015
ACH-000487,-0.11523067769300001
ACH-000488,-0.500016788598
ACH-000490,-0.687463943857
ACH-000491,-0.421130656338
ACH-000495,-0.687786128434
ACH-000496,-0.590158663993
ACH-000499,-0.45720446965000006
ACH-000500,-0.42265367115099994
ACH-000502,-0.6560451846450001
ACH-000503,-1.18815928861
ACH-000505,-0.501352234697
ACH-000507,-0.43895433097900005
ACH-000510,-0.12840337662
ACH-000511,-0.30287600206799997
ACH-000512,-0.942908006278
ACH-000516,-0.293001519006
ACH-000517,-0.601889911185
ACH-000518,-0.734795794541
ACH-000520,-0.533621919864
ACH-000521,-0.702987816342
ACH-000522,-0.515600407532
ACH-000524,-0.407555454636
ACH-000527,-0.388098339942
ACH-000528,-0.27206319858399997
ACH-000537,-0.164559638323
ACH-000541,-0.645212196987
ACH-000542,-0.582508204375
ACH-000544,-0.502034063369
ACH-000545,-0.333550895952
ACH-000547,-0.0646105252726
ACH-000548,-0.7483708451209999
ACH-000549,-0.87451818838
ACH-000550,-0.8232790091600001
ACH-000552,-0.236367197752
ACH-000556,-0.255100904733
ACH-000557,-0.8284398610379999
ACH-000570,-1.0164195591
ACH-000571,-0.54819477463
ACH-000573,-0.608011875029
ACH-000576,-0.881876629158
ACH-000580,-0.328327662323
ACH-000584,-0.100893876744
ACH-000585,-1.17411677349
ACH-000588,-0.6841793051
ACH-000589,-0.219286081463
ACH-000591,-0.8168728524590001
ACH-000593,-0.8918663683020001
ACH-000600,-0.551356352707
ACH-000601,-0.534205628022
ACH-000604,-0.39365067942299997
ACH-000605,-1.1801937479200002
ACH-000606,-0.7293498259110001
ACH-000608,-0.35732207439
ACH-000614,-0.390472970071
ACH-000616,-0.493283650822
ACH-000618,-0.562023674617
ACH-000619,-1.01048922191
ACH-000620,-0.362944814705
ACH-000621,-0.489360453535
ACH-000622,-0.522052751372
ACH-000623,-1.09575265823
ACH-000624,-0.0383404676043
ACH-000627,-0.249487102736
ACH-000630,-0.331244517076
ACH-000632,-0.0872965140779
ACH-000633,-0.340212722126
ACH-000637,-0.64266060493
ACH-000638,-0.897873454727
ACH-000646,-0.42171863232100004
ACH-000647,-0.7725458326010001
ACH-000648,-0.860918975871
ACH-000649,-0.966342793155
ACH-000651,-0.737076939489
ACH-000652,-0.471935794067
ACH-000653,-0.193640680232
ACH-000657,-0.6108702081790001
ACH-000658,-0.254058245128
ACH-000661,-0.824306374448
ACH-000662,-0.339877942684
ACH-000663,-0.415579755031
ACH-000665,-0.25255292704300003
ACH-000671,-0.8429388161229999
ACH-000673,-0.357249502588
ACH-000676,-0.672330725199
ACH-000677,-0.401360408746
ACH-000681,-0.349623199141
ACH-000682,-0.40826927477499997
ACH-000683,-0.955127142463
ACH-000684,-0.65549199951
ACH-000688,-0.748928057811
ACH-000693,-0.717427930846
ACH-000694,-0.6636185537529999
ACH-000695,-0.536570427295
ACH-000696,-0.325320346014
ACH-000697,-0.378471856284
ACH-000699,-0.813322035645
ACH-000701,-0.483953267125
ACH-000706,-0.34306744078100004
ACH-000711,-0.326545357782
ACH-000713,-0.38995753828100005
ACH-000714,-0.668038629012
ACH-000718,-0.611450175164
ACH-000720,-0.375556297011
ACH-000721,-0.6077656219600001
ACH-000724,-0.25019183780000004
ACH-000725,-0.36752950802699996
ACH-000732,-0.504723432659
ACH-000734,-0.11687308343
ACH-000735,-0.7002649212350001
ACH-000736,-0.39530395391999995
ACH-000738,-0.7791583745180001
ACH-000746,-0.45378752742600004
ACH-000747,-0.425752911275
ACH-000748,-0.606636069592
ACH-000753,-0.558117708488
ACH-000756,-0.8395753247
ACH-000757,-0.275304744759
ACH-000758,-0.372235499983
ACH-000760,-0.457006330064
ACH-000763,-0.479707146478
ACH-000764,-0.69399710648
ACH-000765,-0.271763057463
ACH-000766,-1.10842396564
ACH-000767,-0.34710241007799997
ACH-000768,-0.641136904772
ACH-000769,-0.675616817948
ACH-000770,-0.9989979063150001
ACH-000771,-0.745019286749
ACH-000773,-0.345816756211
ACH-000776,-0.453886020903
ACH-000777,-0.832340987052
ACH-000778,-0.5636263701500001
ACH-000781,-0.636546839252
ACH-000782,-0.424298346219
ACH-000783,-0.49165269359700003
ACH-000784,-0.634292720403
ACH-000785,-0.606553487564
ACH-000787,-0.7390794425660001
ACH-000788,-0.262415990622
ACH-000791,-0.6111802498300001
ACH-000792,-0.9324756422299999
ACH-000794,-1.3542954255200002
ACH-000796,-0.478529762347
ACH-000799,-0.147056638201
ACH-000800,-0.671586284084
ACH-000802,-0.59239905057
ACH-000804,-0.892232677002
ACH-000805,-0.482659790727
ACH-000809,-0.422784395616
ACH-000810,-1.03001216365
ACH-000811,-0.39594251744099995
ACH-000817,-0.8689429376410001
ACH-000819,-0.388712177359
ACH-000820,-0.903453219814
ACH-000821,-0.643786293553
ACH-000822,-0.343426204714
ACH-000823,-0.7661287534899999
ACH-000824,-0.542868190782
ACH-000827,-0.054946081183400004
ACH-000829,-0.769774104593
ACH-000831,-0.742383504232
ACH-000832,-0.8284539287989999
ACH-000833,-0.649952160361
ACH-000834,-1.1069398158900001
ACH-000835,-0.37232552164300003
ACH-000836,-1.03096517846
ACH-000837,-0.610144315493
ACH-000838,-0.970980916066
ACH-000839,-1.0412344093299999
ACH-000840,-0.363507491106
ACH-000841,-0.77532387614
ACH-000843,-0.732742607817
ACH-000846,-0.537652735774
ACH-000847,-0.884148236321
ACH-000848,-0.302017893015
ACH-000849,-0.930250276259
ACH-000851,-0.16241661815400002
ACH-000855,-0.394937427947
ACH-000856,-0.784883169829
ACH-000858,-0.470115674833
ACH-000859,-0.7571349917389999
ACH-000861,-0.664213078587
ACH-000862,-0.347446695796
ACH-000865,-0.69615325454
ACH-000866,-0.42713674316600003
ACH-000867,-0.24237709138
ACH-000869,-0.320550954763
ACH-000872,-0.253159594798
ACH-000873,-0.758204369208
ACH-000876,-0.710451002962
ACH-000878,-1.0437803653
ACH-000880,-0.903068049664
ACH-000881,-0.412005988069
ACH-000882,-0.375588387089
ACH-000884,-0.422125169661
ACH-000885,-0.550723426682
ACH-000887,-0.512722538577
ACH-000888,-0.71740741038
ACH-000889,-0.6720815151909999
ACH-000890,-0.435671517253
ACH-000896,-0.475071405019
ACH-000898,-0.43298395108599996
ACH-000900,-0.411022581191
ACH-000901,-0.554200238419
ACH-000905,-0.81573037419
ACH-000906,-0.416181838826
ACH-000907,-0.473013873465
ACH-000910,-0.215673315895
ACH-000911,-0.324157350458
ACH-000912,-0.300607921429
ACH-000913,-0.878164469314
ACH-000915,-0.372904745784
ACH-000916,-0.145117221063
ACH-000917,-0.5348201644730001
ACH-000921,-0.39582396447800006
ACH-000924,-0.304963406391
ACH-000926,-0.9279316204000001
ACH-000928,-0.49738447754500004
ACH-000929,-0.723074529198
ACH-000932,-0.311937769571
ACH-000935,-0.668526021879
ACH-000936,-0.6908274105050001
ACH-000937,-1.03017653845
ACH-000938,-0.910601113906
ACH-000939,-0.741025023433
ACH-000941,-0.42805722847499994
ACH-000943,-0.736083331606
ACH-000946,-0.644051954382
ACH-000947,-0.523073364611
ACH-000948,-0.44759939183700004
ACH-000950,-0.780410015724
ACH-000953,-0.37998630681999995
ACH-000957,-0.21972856663100002
ACH-000958,-0.534253788212
ACH-000960,-0.46890414683700005
ACH-000963,-0.329761594631
ACH-000968,-0.463415699557
ACH-000969,-0.43317139765900003
ACH-000973,-0.345872841809
ACH-000974,-0.6580108846280001
ACH-000975,-0.41904451084399996
ACH-000976,-0.428786380104
ACH-000978,-0.7976363845190001
ACH-000980,-0.591684634498
ACH-000984,-0.330168558638
ACH-000986,-0.45261601871600005
ACH-000988,-0.555735595174
ACH-000993,-0.436931415419
ACH-000994,-0.303990310546
ACH-000996,-0.0443290927833
ACH-001001,-0.633076134652
ACH-001020,-0.282381238787
ACH-001028,-0.434624316326
ACH-001031,-0.262768200673
ACH-001038,-0.637500293957
ACH-001048,-0.43430853515600004
ACH-001050,-0.0753941169264
ACH-001053,-0.5874837647950001
ACH-001054,-0.408293168093
ACH-001061,-0.396546366544
ACH-001067,-0.7081624280500001
ACH-001075,-0.7690967239290001
ACH-001096,-1.01152112659
ACH-001128,-0.406172969141
ACH-001134,-0.22353768843000002
ACH-001151,-0.832496598082
ACH-001163,-0.278992464036
ACH-001164,-0.6855148116869999
ACH-001173,-0.165939588141
ACH-001183,-0.408728611038
ACH-001184,-1.04960463388
ACH-001190,-0.523497673751
ACH-001192,-1.02045917762
ACH-001193,-0.33885394684000003
ACH-001196,-0.238759515315
ACH-001197,-0.7270161870649999
ACH-001205,-0.674876987778
ACH-001211,-0.47483826778399996
ACH-001212,-0.457514242299
ACH-001228,-0.554391318957
ACH-001232,-0.816816525142
ACH-001239,-0.616972630053
ACH-001274,-0.209853568957
ACH-001275,-0.8214679189149999
ACH-001277,-0.5157437212070001
ACH-001278,-0.6000278011869999
ACH-001280,-0.389468728684
ACH-001283,-0.438624414129
ACH-001289,-0.578470225451
ACH-001295,-0.385312319685
ACH-001300,-0.6360861966610001
ACH-001301,-0.42527733689
ACH-001302,-0.792310270951
ACH-001303,-0.125180991558
ACH-001306,-0.656320971011
ACH-001318,-0.492241562046
ACH-001322,-0.7366412722419999
ACH-001328,-0.621432418888
ACH-001332,-0.248037300323
ACH-001333,-0.466213540634
ACH-001336,-0.31362743036999996
ACH-001340,-0.832045661296
ACH-001346,-0.688629672579
ACH-001353,-0.793233678679
ACH-001354,-0.794567579435
ACH-001367,-0.47876497531400003
ACH-001368,-0.644302154187
ACH-001374,-0.7366355857469999
ACH-001375,-0.6467813293810001
ACH-001377,-0.387201224857
ACH-001380,-0.51669786157
ACH-001391,-0.39884048951300005
ACH-001407,-0.640130786867
ACH-001408,-0.717824594745
ACH-001413,-0.43225327031800004
ACH-001430,-0.649054891898
ACH-001431,-0.324827562579
ACH-001450,-0.278765220427
ACH-001496,-0.6684764018930001
ACH-001500,-0.25412032062199996
ACH-001521,-0.6173450804999999
ACH-001523,-0.737826397834
ACH-001532,-0.18354717252799999
ACH-001536,-0.6952291369120001
ACH-001550,-0.407884270497
ACH-001552,-0.40768555843599996
ACH-001554,-0.719988937635
ACH-001645,-0.235038946838
ACH-001654,-0.9504692613339999
ACH-001715,-0.440757186785
ACH-001735,-0.789055788319
ACH-001736,-0.968385550954
ACH-001737,-0.848730959416
ACH-001740,-0.601824653109
ACH-001745,-0.702622539355
ACH-001750,-0.518444086524
ACH-001765,-0.595501503508
ACH-001956,-0.43499111441000005
ACH-001957,-0.284074249694
