,PLA2G4C (8605)
ACH-000004,0.244671773358
ACH-000007,0.144176852774
ACH-000009,-0.0472135214991
ACH-000011,0.346366038555
ACH-000012,0.210573268321
ACH-000013,0.009249905917
ACH-000014,0.37899147363200003
ACH-000015,0.0194222543577
ACH-000017,0.144919712042
ACH-000018,0.238058536701
ACH-000019,0.36012507210600003
ACH-000021,0.0479812629466
ACH-000022,0.137734522735
ACH-000025,0.202278474046
ACH-000028,0.119204972412
ACH-000030,0.06353173214459999
ACH-000035,-0.11271364365599999
ACH-000036,0.136860902092
ACH-000037,0.340217235493
ACH-000039,-0.143948672524
ACH-000040,0.245479848662
ACH-000041,0.034866334711
ACH-000042,0.161060082101
ACH-000045,0.0604129519398
ACH-000047,0.23333608081
ACH-000052,0.303770223151
ACH-000053,-0.09540409109419999
ACH-000054,0.172040736435
ACH-000055,0.0853593927813
ACH-000060,0.355769198702
ACH-000067,0.19686374636700002
ACH-000070,0.160826750569
ACH-000075,0.24363117344000002
ACH-000078,0.21488929321
ACH-000082,0.216059396912
ACH-000085,0.22023754847600002
ACH-000086,0.13285856994
ACH-000087,0.22039902152399998
ACH-000092,0.0742593974583
ACH-000095,0.24430764301600003
ACH-000097,0.143594646472
ACH-000098,0.0989648494077
ACH-000099,0.0163464184962
ACH-000108,0.014853905974000001
ACH-000113,0.193624655359
ACH-000115,0.13075456430500002
ACH-000116,0.132704775334
ACH-000118,0.186884216607
ACH-000120,0.0655413420299
ACH-000123,0.129024254672
ACH-000127,0.12011564672700001
ACH-000128,0.324197131729
ACH-000132,0.212351422773
ACH-000133,0.0936940805068
ACH-000137,0.121377395459
ACH-000138,-0.0183644855826
ACH-000142,0.143022987821
ACH-000143,0.126538449187
ACH-000146,0.165274404095
ACH-000148,0.23465571224100001
ACH-000150,0.22165980816300002
ACH-000152,-0.021306427033
ACH-000153,0.34936589731299994
ACH-000159,0.0885086076712
ACH-000160,0.0586285608805
ACH-000163,0.256225268594
ACH-000167,0.285625747789
ACH-000168,0.0778948824202
ACH-000169,0.15116986748199998
ACH-000178,0.061535004289999994
ACH-000182,0.152967446566
ACH-000183,-0.0220499472222
ACH-000188,0.298830163058
ACH-000189,0.47064775945500004
ACH-000190,0.0655782746016
ACH-000198,0.18075169193799998
ACH-000204,-0.0320299581737
ACH-000206,0.255267088084
ACH-000207,0.301225612523
ACH-000211,0.172735454749
ACH-000215,0.162853243027
ACH-000221,0.16114579279400001
ACH-000222,-0.0189424096278
ACH-000223,0.167335973376
ACH-000226,0.16209983597000002
ACH-000227,0.355330410074
ACH-000228,0.0341093155432
ACH-000231,0.260050994095
ACH-000232,0.10341129519200001
ACH-000233,0.144717530146
ACH-000234,0.24632347545400002
ACH-000235,0.0622292243662
ACH-000237,-0.00996685612296
ACH-000238,0.22025877924400003
ACH-000243,0.147673603294
ACH-000244,0.0109999907454
ACH-000246,0.206515877899
ACH-000248,0.23120351992199997
ACH-000250,0.19237330949700002
ACH-000251,0.0419495689083
ACH-000253,0.117700098028
ACH-000255,0.26098025501600003
ACH-000256,0.10528416463099999
ACH-000257,0.0290416895127
ACH-000258,0.145553600713
ACH-000259,0.022967306381399998
ACH-000260,0.16059210412799999
ACH-000261,0.23398448205800002
ACH-000262,0.174215799018
ACH-000263,0.21487995383000003
ACH-000264,0.164772378333
ACH-000265,0.0230265491696
ACH-000266,0.08691958913680001
ACH-000272,0.137129371652
ACH-000273,0.07294542603319999
ACH-000274,0.264982413817
ACH-000277,0.252697526329
ACH-000278,0.152766157933
ACH-000279,0.18414696029
ACH-000280,0.0973342297545
ACH-000281,-0.017217180098500002
ACH-000288,0.360117459973
ACH-000291,-0.12144808023499999
ACH-000293,0.35746001941600003
ACH-000294,-0.424932017445
ACH-000295,0.159484092567
ACH-000296,0.264243240215
ACH-000302,0.0640804945922
ACH-000304,0.045710764763799996
ACH-000307,0.295343866006
ACH-000308,0.120793834022
ACH-000310,-0.106660456351
ACH-000311,0.0342637809425
ACH-000312,0.16218320958
ACH-000315,0.009362171058399999
ACH-000316,0.31981394521400003
ACH-000317,0.34770363744000005
ACH-000318,0.0546811666619
ACH-000319,0.159023436224
ACH-000320,0.132160904848
ACH-000322,0.29518030789599997
ACH-000323,0.303658192057
ACH-000324,0.128225767719
ACH-000329,0.10784848445499999
ACH-000330,0.0678558617389
ACH-000331,0.180457359776
ACH-000332,0.139254491919
ACH-000334,0.17141454105099999
ACH-000335,0.07412589324060001
ACH-000336,0.469922026294
ACH-000337,0.37929386551
ACH-000339,0.044438654414300005
ACH-000341,0.178452201019
ACH-000348,0.163200692729
ACH-000350,0.27241067657699997
ACH-000352,0.17241238214000001
ACH-000356,-0.0522031542742
ACH-000361,0.21341734279
ACH-000362,0.155258363469
ACH-000363,0.034845524179
ACH-000364,0.149009652641
ACH-000365,0.263453699944
ACH-000366,0.124776330705
ACH-000368,0.31209776245000004
ACH-000374,0.122774428357
ACH-000375,0.05553820105499999
ACH-000376,0.24582466145100001
ACH-000381,0.166609754829
ACH-000383,0.0614448662983
ACH-000387,0.152761217026
ACH-000389,0.279247266047
ACH-000390,0.108714142214
ACH-000393,0.18645569762400002
ACH-000395,-0.11930689978
ACH-000397,0.125444980574
ACH-000401,-0.26254913591400003
ACH-000402,-0.152261306254
ACH-000403,0.325751146882
ACH-000404,0.541581715038
ACH-000406,0.0791665702335
ACH-000407,0.27321184055
ACH-000408,0.0828086859123
ACH-000410,0.13236180092900002
ACH-000411,0.149542621386
