,SRI (6717)
ACH-000190,-0.078388864914
ACH-000198,-0.173002985891
ACH-000204,-0.309233410763
ACH-000206,-0.187514792906
ACH-000207,-0.0393866869209
ACH-000211,-0.09308236462539998
ACH-000215,-0.0950433683237
ACH-000221,-0.292306390479
ACH-000222,-0.15068950244999998
ACH-000223,-0.17790893848900002
ACH-000226,-0.22446124699499997
ACH-000227,-0.100220326036
ACH-000228,-0.145748646488
ACH-000231,-0.130605513283
ACH-000232,-0.119918898737
ACH-000233,-0.102621274014
ACH-000234,-0.20698783891300002
ACH-000235,-0.214352060378
ACH-000237,-0.18441557951999998
ACH-000238,-0.29268925688499997
ACH-000243,-0.11376924872199999
ACH-000244,-0.317295403572
ACH-000246,-0.155688315054
ACH-000248,0.0252815027973
ACH-000250,-0.231086015083
ACH-000251,0.130320265317
ACH-000253,-0.0716413235358
ACH-000255,-0.110501336534
ACH-000256,-0.101813565548
ACH-000257,-0.0983371910616
ACH-000258,-0.633908186373
ACH-000259,-0.120373244672
ACH-000260,-0.132132592013
ACH-000261,-0.255580721347
ACH-000262,-0.296400601352
ACH-000263,0.0527990609998
ACH-000264,-0.0722872341369
ACH-000265,-0.16590036986099999
ACH-000266,-0.287188076619
ACH-000272,-0.30850657251499997
ACH-000273,-0.190593019579
ACH-000274,-0.257348503898
ACH-000277,-0.369871882868
ACH-000278,-0.296369915625
ACH-000279,-0.212824719545
ACH-000280,-0.0456332317126
ACH-000281,0.014099388147799999
ACH-000288,-0.0961618313535
ACH-000291,-0.0500075518492
ACH-000293,-0.29853572186
ACH-000294,-0.274376159685
ACH-000295,-0.0832353063393
ACH-000296,-0.0664359542526
ACH-000302,-0.146869206315
ACH-000304,-0.264097679162
ACH-000307,-0.18725342095
ACH-000308,-0.12291407644
ACH-000310,-0.13128500773600002
ACH-000311,-0.291419276597
ACH-000312,-0.14172711269000002
ACH-000315,-0.148263130635
ACH-000316,0.21458952534200001
ACH-000317,0.116940795857
ACH-000318,-0.15512516190700001
ACH-000319,-0.23496955906199998
ACH-000320,-0.38794162030100005
ACH-000322,-0.400555246736
ACH-000323,-0.276953501599
ACH-000324,-0.24688500007
ACH-000329,-0.06618398037380001
ACH-000330,-0.15846788763800002
ACH-000331,-0.323852825998
ACH-000332,-0.202066542509
ACH-000334,-0.33875059087700005
ACH-000335,-0.187860144258
ACH-000336,-0.031579588024
ACH-000337,0.274505004213
ACH-000339,-0.313202753847
ACH-000341,0.06501633580630001
ACH-000348,-0.238728357527
ACH-000350,-0.05490389502740001
ACH-000352,-0.129609374472
ACH-000356,-0.307072516751
ACH-000361,-0.146837591763
ACH-000362,-0.09527446911319999
ACH-000363,-0.105505362588
ACH-000364,-0.383397556935
ACH-000365,-0.0729380234728
ACH-000366,-0.140877577138
ACH-000368,-0.13561508723500001
ACH-000374,-0.286465820169
ACH-000375,-0.0996910535763
ACH-000376,-0.17492569431899999
ACH-000381,-0.367552991893
ACH-000383,-0.258692779193
ACH-000387,-0.23885018467099997
ACH-000389,-0.237644774515
ACH-000390,-0.195272595528
ACH-000393,-0.40982913916599994
ACH-000395,-0.424092884292
ACH-000397,-0.11955840778200001
ACH-000401,-0.069902364955
ACH-000402,-0.331183353703
ACH-000403,-0.402785838049
ACH-000404,-0.270679068581
ACH-000406,-0.152172032781
ACH-000407,-0.157417618502
ACH-000408,-0.554515576782
ACH-000410,-0.132794792882
ACH-000411,-0.301550528371
ACH-000414,-0.21146061017999998
ACH-000415,-0.37001847892899997
ACH-000416,-0.0786619843873
ACH-000420,-0.28136697703499997
ACH-000421,-0.286278145442
ACH-000424,-0.174564204345
ACH-000425,-0.305793409859
ACH-000426,0.0861835071235
ACH-000427,0.0723235539586
ACH-000433,0.0631228124447
ACH-000436,-0.192094256465
ACH-000444,-0.16505016914999998
ACH-000445,-0.15216436968
ACH-000448,-0.18536523262200003
ACH-000450,-0.5219930700050001
ACH-000452,-0.21682930423
ACH-000454,-0.0438287170108
ACH-000458,-0.107772607192
ACH-000459,-0.00289953715448
ACH-000460,-0.33062043788
ACH-000461,0.29458435228700003
ACH-000463,-0.357653721452
ACH-000464,-0.403353940219
ACH-000466,-0.23999398329799998
ACH-000467,-0.25200334170899996
ACH-000468,-0.12196214358100001
ACH-000469,-0.19288344063299998
ACH-000470,-0.45281032633999996
ACH-000471,-0.185751449847
ACH-000472,-0.320975540628
ACH-000473,-0.23815859301999998
ACH-000475,-0.223194453891
ACH-000476,-0.20451558900699998
ACH-000477,-0.401953942375
ACH-000480,0.0319663407063
ACH-000481,-0.349880104811
ACH-000483,-0.12436985724000002
ACH-000484,0.14252167264
ACH-000485,-0.025581673059499998
ACH-000486,-0.164138343691
ACH-000487,-0.137065625248
ACH-000488,-0.0992196545127
ACH-000490,-0.19033417392700003
ACH-000491,-0.172688172399
ACH-000495,-0.353787895221
ACH-000496,-0.304540911566
ACH-000499,-0.07599484852419999
ACH-000500,-0.00323925923351
ACH-000502,-0.108491112339
ACH-000503,-0.185461448086
ACH-000505,-0.18628076201299998
ACH-000507,-0.0624170601564
ACH-000510,-0.24327792152
ACH-000511,-0.322968059648
ACH-000512,-0.0577799275032
ACH-000516,-0.307598477892
ACH-000517,-0.0579355368826
ACH-000518,-0.0974733828359
ACH-000520,-0.159852455403
ACH-000521,-0.226996820932
ACH-000522,-0.403137292047
ACH-000524,-0.170836342641
ACH-000527,-0.292118959978
ACH-000528,-0.196352308982
ACH-000537,-0.196569496725
ACH-000541,-0.210841945839
ACH-000542,-0.232395779821
ACH-000544,-0.40296518341
ACH-000545,-0.349948923516
ACH-000547,-0.320609891568
ACH-000548,-0.125594735081
ACH-000549,-0.172240426887
ACH-000550,-0.271354446532
ACH-000552,-0.045368090480699994
ACH-000556,-0.23885006558000002
ACH-000557,-0.00346016903648
ACH-000570,-0.0682908660194
ACH-000571,-0.308971459921
ACH-000573,-0.168986707399
ACH-000576,-0.0316636318627
ACH-000580,-0.48741498729099997
ACH-000584,-0.089777510671
ACH-000585,-0.23126592326900003
ACH-000588,-0.30169653374600003
ACH-000589,-0.175946164724
ACH-000591,-0.44892665497400003
ACH-000593,-0.0816271919315
ACH-000600,-0.042603969355699996
ACH-000601,-0.166168961601
ACH-000604,-0.268929188318
ACH-000605,-0.33475968792
ACH-000606,-0.111417717788
ACH-000608,-0.188909631006
ACH-000614,-0.608727184925
ACH-000616,-0.259231959445
ACH-000618,-0.04449633614569999
ACH-000619,-0.11170138818099999
ACH-000620,-0.100131769213
ACH-000621,-0.31306895327100004
ACH-000622,-0.581426952699
ACH-000623,-0.13770450218
ACH-000624,-0.195081332572
ACH-000627,-0.27587569746199997
ACH-000630,-0.174396133512
ACH-000632,-0.23494053740200002
ACH-000633,-0.08991838278380002
ACH-000637,-0.12182872953
ACH-000638,-0.231432158862
ACH-000646,0.220548577216
ACH-000647,-0.0603230764961
ACH-000648,-0.021219367693500003
ACH-000649,-0.144671309148
ACH-000651,-0.08189076434039999
ACH-000652,-0.0101094944452
ACH-000653,-0.151550329195
ACH-000657,-0.0702405772783
ACH-000658,-0.205253198499
ACH-000661,-0.344096587658
ACH-000662,0.023997562796299998
ACH-000663,-0.209527017192
ACH-000665,-0.154293277102
ACH-000671,-0.114913575219
ACH-000673,-0.195797821283
ACH-000676,-0.272832237304
ACH-000677,-0.251645242068
ACH-000681,-0.218507419484
ACH-000682,-0.252512171341
ACH-000683,-0.17457836341699998
ACH-000684,-0.527653037375
ACH-000688,-0.441566116117
ACH-000693,-0.08812061974410001
ACH-000694,-0.332828345443
ACH-000695,-0.275009613182
ACH-000696,-0.35712173129600006
ACH-000697,-0.237937588576
ACH-000699,-0.213943440653
ACH-000701,-0.14144986700200002
ACH-000706,-0.202920021611
ACH-000711,-0.182238662725
ACH-000713,-0.147299191302
ACH-000714,-0.142325535008
ACH-000718,-0.0941982956844
ACH-000720,-0.0844261106039
ACH-000721,-0.253128825788
ACH-000724,0.142163136193
ACH-000725,-0.423332762376
ACH-000732,-0.28889743298
ACH-000734,-0.18788579868900002
ACH-000735,-0.21897753623799998
ACH-000736,-0.259614998492
ACH-000738,-0.09458059568539999
ACH-000746,-0.0888714876612
ACH-000747,-0.19106623469599998
ACH-000748,-0.34425903876900005
ACH-000753,-0.0659282280617
ACH-000756,-0.082043641429
ACH-000757,-0.234094834435
ACH-000758,-0.15845651319700002
ACH-000760,-0.218145432859
ACH-000763,-0.12657769541
ACH-000764,-0.0614713412576
ACH-000765,-0.00591762340768
ACH-000766,-0.324104601756
ACH-000767,-0.0386421137106
ACH-000768,-0.19718563380800003
ACH-000769,-0.417563822604
ACH-000770,-0.358143924243
ACH-000771,-0.24618720426600002
ACH-000773,-0.0249490029897
ACH-000776,-0.09442545551100001
ACH-000777,0.043451232725599996
ACH-000778,0.16768878220300001
ACH-000781,-0.184035566628
ACH-000782,-0.21097455998700002
ACH-000783,0.00590142672827
ACH-000784,-0.149852343945
ACH-000785,-0.18362980114900002
ACH-000787,-0.110999673553
ACH-000788,-0.275861348972
ACH-000791,-0.267447729245
ACH-000792,0.0658373279693
ACH-000794,-0.0564206714964
ACH-000796,-0.178773843013
ACH-000799,-0.728003102813
ACH-000800,-0.352088638725
ACH-000802,0.039369759886
ACH-000804,-0.0794442464542
ACH-000805,-0.296998605117
ACH-000809,-0.154719737018
ACH-000810,-0.108250780799
ACH-000811,-0.379517570782
ACH-000817,-0.09306342188319999
ACH-000819,-0.323662973845
ACH-000820,-0.32007415013
ACH-000821,-0.0919247116931
ACH-000822,-0.205621030336
ACH-000823,-0.0862610448154
ACH-000824,-0.0764771941264
ACH-000827,-0.312093699439
ACH-000829,-0.24622079045
ACH-000831,-0.0853424516306
ACH-000832,-0.12020394541
ACH-000833,-0.207026889517
ACH-000834,-0.228056237362
ACH-000835,-0.11099983858899999
ACH-000836,-0.17027586151299998
ACH-000837,-0.07600441148380001
ACH-000838,-0.288618911442
ACH-000839,-0.1598178304
ACH-000840,-0.373995578806
ACH-000841,-0.311945984877
ACH-000843,-0.050029008086099995
ACH-000846,-0.127078703844
ACH-000847,-0.22953365181899998
ACH-000848,-0.319426926276
ACH-000849,-0.12131045725199999
ACH-000851,-0.23771887585999998
ACH-000855,-0.372140694572
ACH-000856,-0.171877811999
ACH-000858,-0.0899834993863
ACH-000859,-0.117696596682
ACH-000861,-0.10741976483799999
ACH-000862,-0.0646095185004
ACH-000865,-0.0420610541735
ACH-000866,-0.222072243727
ACH-000867,-0.23390626865400002
ACH-000869,-0.247428422523
ACH-000872,-0.191800235391
ACH-000873,-0.14630930565300002
ACH-000876,-0.0882005969419
ACH-000878,-0.349443565753
ACH-000880,-0.248871669381
ACH-000881,-0.152943283383
ACH-000882,-0.33304666633200003
ACH-000884,-0.230276616587
ACH-000885,-0.259286175846
ACH-000887,-0.184193633932
ACH-000888,-0.14366589034000002
ACH-000889,-0.0277610068585
ACH-000890,-0.291712982622
ACH-000896,-0.149049170744
ACH-000898,-0.134796647876
ACH-000900,-0.20003292799000003
ACH-000901,-0.18653686367199998
ACH-000905,-0.144031013459
ACH-000906,-0.20588551927
ACH-000907,-0.146988467741
ACH-000910,-0.0898007445285
ACH-000911,-0.24616683805700001
ACH-000912,-0.151130989646
ACH-000913,-0.025221413626700002
ACH-000915,-0.13857532570800002
ACH-000916,0.0886775280143
ACH-000917,-0.042778344305
ACH-000921,-0.252394202891
ACH-000924,-0.0732315955696
ACH-000926,-0.244447227157
ACH-000928,-0.263785956858
ACH-000929,-0.206723988891
ACH-000932,-0.194556788847
ACH-000935,-0.231130746761
ACH-000936,-0.12879402902999998
ACH-000937,-0.08533079992920001
ACH-000938,-0.10327509968000001
ACH-000939,-0.192455227646
ACH-000941,-0.200215021708
ACH-000943,-0.28293659653000003
ACH-000946,-0.271591163294
ACH-000947,-0.325410509668
ACH-000948,-0.119720730381
ACH-000950,-0.22899964035700002
ACH-000953,-0.0379801702794
ACH-000957,-0.161803672435
ACH-000958,-0.0652318866036
ACH-000960,-0.0511375835083
ACH-000963,-0.24829542027399998
ACH-000968,-0.146468994065
ACH-000969,-0.429319005191
ACH-000973,-0.192679241794
ACH-000974,-0.198186009282
ACH-000975,-0.25254005068700003
ACH-000976,-0.188802093975
ACH-000978,0.11704665430099999
ACH-000980,-0.116603999899
ACH-000984,0.019959337525400002
ACH-000986,-0.19554329311500002
ACH-000988,-0.032651466991
ACH-000993,-0.0664553875542
ACH-000994,-0.0108889412929
ACH-000996,-0.058120924517900005
ACH-001001,-0.117391260912
ACH-001020,0.09662501317029999
ACH-001028,-0.215411357155
ACH-001031,0.09630376468530001
ACH-001038,-0.304034099908
ACH-001048,-0.154667307609
ACH-001050,-0.243700442637
ACH-001053,-0.23383773294799998
ACH-001054,-0.353412186601
ACH-001061,-0.124804585027
ACH-001067,-0.24792799824
ACH-001075,-0.435915821071
ACH-001096,0.00632850625276
ACH-001128,-0.363503436096
ACH-001134,-0.374885858234
ACH-001151,-0.21317260844
ACH-001163,-0.26346602512899997
ACH-001164,-0.0853018076193
ACH-001173,-0.249535992606
ACH-001183,-0.228109372205
ACH-001184,-0.37915928248999997
ACH-001190,-0.6095992241570001
ACH-001192,0.0472398285348
ACH-001193,0.018596912304400002
ACH-001196,-0.063267235034
ACH-001197,-0.34150149723300005
ACH-001205,-0.474362105794
ACH-001211,-0.36109214220299996
ACH-001212,-0.126157675285
ACH-001228,-0.245484997699
ACH-001232,-0.183933737755
ACH-001239,-0.137249414934
ACH-001274,-0.174647784788
ACH-001275,-0.06855608979780001
ACH-001277,-0.18929371111499999
ACH-001278,-0.24693810199900001
ACH-001280,-0.262596128783
ACH-001283,-0.0768760676189
ACH-001289,-0.12908052028300002
ACH-001295,-0.243029519782
ACH-001300,-0.130409058224
ACH-001301,-0.350476694192
ACH-001302,-0.370758434196
ACH-001303,-0.0736378047955
ACH-001306,-0.261544570778
ACH-001318,0.0797101327317
ACH-001322,-0.16124146992900001
ACH-001328,-0.09148852690860002
ACH-001332,-0.595190377518
ACH-001333,-0.18198620120200001
ACH-001336,-0.260864618959
ACH-001340,-0.152504095619
ACH-001346,-0.335145838963
ACH-001353,-0.163267904431
ACH-001354,0.07451562692630001
ACH-001367,-0.0909950355318
ACH-001368,-0.263104385463
ACH-001374,-0.00574357939901
ACH-001375,-0.24212451616099998
ACH-001377,-0.10606990512299999
ACH-001380,-0.33335212964
ACH-001391,-0.214348094221
ACH-001407,-0.017252326297500002
ACH-001408,-0.13820854587
ACH-001413,-0.36453437362499996
ACH-001430,-0.140626989287
ACH-001431,0.0656792322551
ACH-001450,-0.174356129666
ACH-001496,-0.08981461005550001
ACH-001500,0.0163744577764
ACH-001521,-0.268276608588
ACH-001523,-0.08134927700130001
ACH-001532,-0.33148445904
ACH-001536,-0.34354114247100004
ACH-001550,-0.326205317913
ACH-001552,-0.290031129052
ACH-001554,-0.163864830506
ACH-001645,-0.256858410639
ACH-001654,-0.016880363130799998
ACH-001715,-0.440957213909
ACH-001735,-0.12051577572899999
ACH-001736,-0.152887917707
ACH-001737,-0.533319194914
ACH-001740,0.0375674465523
ACH-001745,-0.215734112272
ACH-001750,-0.186741651656
ACH-001765,-0.361841142408
ACH-001956,-0.263925634687
ACH-001957,-0.176854634504
