,DAGLB (221955)
ACH-000263,-0.45654634780299996
ACH-000264,-0.10783287373299999
ACH-000265,-0.17354983648800001
ACH-000266,-0.319917280931
ACH-000272,-0.10678348264399999
ACH-000273,-0.197567471681
ACH-000274,-0.275467028592
ACH-000277,-0.191302429096
ACH-000278,-0.12081591942099999
ACH-000279,-0.0213951824572
ACH-000280,-0.136581914955
ACH-000281,-0.62993451775
ACH-000288,-0.24104461323600002
ACH-000291,0.0132343656262
ACH-000293,0.0440207207029
ACH-000294,-0.253507617354
ACH-000295,-0.0367005008634
ACH-000296,-0.042295267981500004
ACH-000302,-0.0975059715471
ACH-000304,-0.104409002443
ACH-000307,-0.265392202125
ACH-000308,-0.0900741329583
ACH-000310,-0.20832086390500001
ACH-000311,-0.33936402258599996
ACH-000312,-0.29664824612
ACH-000315,0.0519700235267
ACH-000316,-0.119976550458
ACH-000317,-0.059972260549099994
ACH-000318,-0.204691080997
ACH-000319,-0.30549459360500003
ACH-000320,-0.354571028068
ACH-000322,-0.37229661892399996
ACH-000323,-0.0494983918507
ACH-000324,-0.119999660987
ACH-000329,-0.256289164982
ACH-000330,-0.164202228926
ACH-000331,-0.18562059762299998
ACH-000332,-0.215557083948
ACH-000334,-0.405698852146
ACH-000335,-0.11852982085899999
ACH-000336,-0.0773450614052
ACH-000337,-0.361328742849
ACH-000339,-0.24448845619100001
ACH-000341,-0.10369738340399999
ACH-000348,-0.00239226947688
ACH-000350,-0.120984898618
ACH-000352,-0.061379444815300006
ACH-000356,-0.0672457916794
ACH-000361,-0.0243261540846
ACH-000362,-0.13779843982999998
ACH-000363,-0.217217776093
ACH-000364,-0.136692228512
ACH-000365,-0.16641070249
ACH-000366,-0.206219473108
ACH-000368,-0.335635564887
ACH-000374,-0.058655475905200004
ACH-000375,-0.263941847637
ACH-000376,-0.318735785658
ACH-000381,-0.11551930086100001
ACH-000383,-0.105209407512
ACH-000387,-0.0302938511736
ACH-000389,-0.448086663573
ACH-000390,-0.0382181365578
ACH-000393,-0.0884313267571
ACH-000395,-0.424758718384
ACH-000397,-0.23073789530799999
ACH-000401,-0.176313453607
ACH-000402,-0.217333548343
ACH-000403,-0.410195680429
ACH-000404,-0.0875740883746
ACH-000406,-0.09073167243540001
ACH-000407,-0.158967482384
ACH-000408,-0.240753625695
ACH-000410,-0.123053712827
ACH-000411,-0.572384974141
ACH-000414,-0.23974793368099998
ACH-000415,-0.09553245969969999
ACH-000416,-0.134099599349
ACH-000420,-0.309996264063
ACH-000421,-0.260644613888
ACH-000424,-0.10170465090900001
ACH-000425,-0.0354300720866
ACH-000426,0.248472022639
ACH-000427,-0.129129058702
ACH-000433,-0.44608255028399996
ACH-000436,-0.06256776929050001
ACH-000444,-0.172248718686
ACH-000445,-0.462830238218
ACH-000448,-0.146401017689
ACH-000450,-0.48910965491700004
ACH-000452,-0.303652002613
ACH-000454,-0.268448442033
ACH-000458,0.0246124882424
ACH-000459,-0.189893420845
ACH-000460,-0.195831149626
ACH-000461,-0.0653281202695
ACH-000463,-0.218375966686
ACH-000464,-0.305923646319
ACH-000466,-0.0751432066808
ACH-000467,-0.197968669516
ACH-000468,-0.228202038452
ACH-000469,-0.0522102236778
ACH-000470,0.120207974846
ACH-000471,-0.298502451791
ACH-000472,-0.0536508125026
ACH-000473,-0.0207430017594
ACH-000475,-0.09259394170610001
ACH-000476,-0.31512463019000003
ACH-000477,0.11431577603700001
ACH-000480,-0.0778178833898
ACH-000481,-0.00297822443125
ACH-000483,-0.138792755873
ACH-000484,-0.22990516474800002
ACH-000485,-0.17422200860999998
ACH-000486,-0.027997978933599996
ACH-000487,-0.343443990523
ACH-000488,-0.258654117562
ACH-000490,-0.21997663690299998
ACH-000491,0.0247743854808
ACH-000495,-0.27212523135600003
ACH-000496,-0.453365123798
ACH-000499,-0.00998158359592
ACH-000500,-0.0163979301533
ACH-000502,-0.205328345763
ACH-000503,-0.19536655295699998
ACH-000505,-0.16999053499699998
ACH-000507,-0.0652144911496
ACH-000510,-0.0909940809268
ACH-000511,-0.21960316675500002
ACH-000512,-0.480612784904
ACH-000516,-0.139489681733
ACH-000517,-0.06930640784360001
ACH-000518,-0.43795545406499997
ACH-000520,-0.284845437659
ACH-000521,-0.19369071901299997
ACH-000522,-0.160639330199
ACH-000524,-0.0984779021904
ACH-000527,-0.0872417881804
ACH-000528,-0.10875175012
ACH-000537,-0.460795523102
ACH-000541,-0.217942696769
ACH-000542,-0.236929153335
ACH-000544,-0.334307935005
ACH-000545,-0.19717288112700002
ACH-000547,-0.11761535538699999
ACH-000548,-0.24186918542599997
ACH-000549,-0.054658512928
ACH-000550,-0.275060668702
ACH-000552,-0.0113232236769
ACH-000556,-0.14488989683599998
ACH-000557,-0.000139022880885
ACH-000570,0.23717191001899998
ACH-000571,-0.25785659194000005
ACH-000573,-0.302267714842
ACH-000576,0.0709264104572
ACH-000580,-0.37234612740199996
ACH-000584,-0.225356830332
ACH-000585,-0.254749402098
ACH-000588,-0.22968071811500002
ACH-000589,-0.192170850226
ACH-000591,-0.390378239623
ACH-000593,-0.142216378082
ACH-000600,-0.151056458341
ACH-000601,-0.203655817975
ACH-000604,0.148567815841
ACH-000605,-0.08664035720280001
ACH-000606,-0.36977255546300003
ACH-000608,-0.229536453743
ACH-000614,0.00513164191442
ACH-000616,-0.0722494011305
ACH-000618,-0.509535619116
ACH-000619,-0.18581065598700003
ACH-000620,-0.200422391263
ACH-000621,-0.33241392259
ACH-000622,-0.10894444904100001
ACH-000623,-0.198054407301
ACH-000624,-0.0697058086215
ACH-000627,-0.178353748481
ACH-000630,-0.273243161957
ACH-000632,-0.199004904421
ACH-000633,-0.18543682933800001
ACH-000637,-0.016048233534
ACH-000638,-0.00565942483558
ACH-000646,-0.186610602672
ACH-000647,0.0495695945166
ACH-000648,-0.0978411532436
ACH-000649,-0.112441513682
ACH-000651,-0.0327221793345
ACH-000652,-0.056411102089400006
ACH-000653,-0.0374065327666
ACH-000657,-0.236243552999
ACH-000658,0.009678709262440001
ACH-000661,-0.153899317494
ACH-000662,-0.22841614824700002
ACH-000663,-0.19529618048300001
ACH-000665,-0.054733817265
ACH-000671,0.00211776895876
ACH-000673,-0.151532163127
ACH-000676,-0.150966877611
ACH-000677,-0.17229398420000003
ACH-000681,-0.160642931302
ACH-000682,-0.240586659034
ACH-000683,-0.103166175727
ACH-000684,-0.145911184763
ACH-000688,-0.242899720794
ACH-000693,-0.135113807679
ACH-000694,-0.21173771945
ACH-000695,-0.187270959104
ACH-000696,-0.229426651772
ACH-000697,-0.0725269293473
ACH-000699,-0.212710209372
ACH-000701,-0.317038251218
ACH-000706,-0.0463760887914
ACH-000711,-0.14877443175799998
ACH-000713,-0.425976159608
ACH-000714,-0.09892808815089998
ACH-000718,-0.145306140459
ACH-000720,-0.235868533555
ACH-000721,-0.180591055202
ACH-000724,-0.283695000634
ACH-000725,-0.0188491396694
ACH-000732,-0.168161737005
ACH-000734,-0.16292622991800002
ACH-000735,-0.153369531973
ACH-000736,-0.06163290732480001
ACH-000738,-0.19371387179699998
ACH-000746,-0.29122364314300003
ACH-000747,-0.115135975804
ACH-000748,-0.37442448314300003
ACH-000753,-0.0770894118392
ACH-000756,-0.26540470354400003
ACH-000757,-0.289992758142
ACH-000758,-0.271925671001
ACH-000760,-0.12906280471200002
ACH-000763,0.09835617112060001
ACH-000764,-0.022945577336
ACH-000765,-0.0434945275814
ACH-000766,-0.21341452941199998
ACH-000767,0.0318400267203
ACH-000768,-0.13944588006
ACH-000769,-0.103956489986
ACH-000770,-0.115241667566
ACH-000771,-0.181758296016
ACH-000773,-0.21417295051
ACH-000776,-0.0016842302001400002
ACH-000777,-0.148834766199
ACH-000778,-0.0174123641394
ACH-000781,-0.242475654366
ACH-000782,-0.17893288751699998
ACH-000783,-0.188449486872
ACH-000784,-0.21809255831
ACH-000785,-0.0566648727424
ACH-000787,-0.11296821497500001
ACH-000788,-0.17061884885899997
ACH-000791,-0.210842187222
ACH-000792,-0.301392934291
ACH-000794,-0.172465127683
ACH-000796,-0.268502102114
ACH-000799,-0.256856155336
ACH-000800,-0.409540167679
ACH-000802,-0.242562554667
ACH-000804,-0.187839430939
ACH-000805,0.136394431522
ACH-000809,-0.25222875375799997
ACH-000810,-0.617797214988
ACH-000811,-0.340148063047
ACH-000817,0.227901824591
ACH-000819,-0.11829722866699999
ACH-000820,-0.373049597102
ACH-000821,-0.34629194416299997
ACH-000822,-0.165083523455
ACH-000823,-0.210695768987
ACH-000824,-0.200862887982
ACH-000827,-0.11030658410599999
ACH-000829,-0.243367341142
ACH-000831,-0.14085390294000003
ACH-000832,-0.280771017241
ACH-000833,-0.217835258262
ACH-000834,-0.18319855064800003
ACH-000835,-0.186855399976
ACH-000836,-0.282145480551
ACH-000837,-0.035845033125
ACH-000838,-0.244364587425
ACH-000839,-0.302962152763
ACH-000840,-0.208700441219
ACH-000841,-0.279385075569
ACH-000843,0.048231059712699996
ACH-000846,0.0662005304351
ACH-000847,-0.286721540161
ACH-000848,-0.203211388579
ACH-000849,-0.309606123058
ACH-000851,-0.168078105783
ACH-000855,-0.294996634143
ACH-000856,-0.269505104113
ACH-000858,-0.252449469518
ACH-000859,-0.23947351778700002
ACH-000861,-0.12046679284000002
ACH-000862,-0.138033404806
ACH-000865,-0.0904097363367
ACH-000866,-0.12187184219799999
ACH-000867,-0.136186421282
ACH-000869,-0.0153561780122
ACH-000872,0.048224861329100005
ACH-000873,-0.252378808017
ACH-000876,-0.111796005859
ACH-000878,-0.312363101725
ACH-000880,0.0165137995135
ACH-000881,-0.19852633488200003
ACH-000882,-0.11774848775800001
ACH-000884,-0.163457053458
ACH-000885,-0.235485295192
ACH-000887,-0.0708939920058
ACH-000888,-0.194728811006
ACH-000889,-0.0692359804768
ACH-000890,-0.255576070982
ACH-000896,-0.36408545812700005
ACH-000898,-0.0880403804938
ACH-000900,-0.590777808959
ACH-000901,-0.036817521181800004
ACH-000905,-0.280562766607
ACH-000906,-0.19323312875100002
ACH-000907,-0.00351849027871
ACH-000910,-0.0203807590349
ACH-000911,-0.347526670367
ACH-000912,-0.134841933985
ACH-000913,-0.0757400082577
ACH-000915,-0.21261127862399998
ACH-000916,-0.023218647211
ACH-000917,-0.00827595265029
ACH-000921,-0.21366295219099998
ACH-000924,0.034420657632
ACH-000926,-0.308720330704
ACH-000928,-0.485207144559
ACH-000929,-0.28259169354200003
ACH-000932,-0.249273360576
ACH-000935,-0.151887434728
ACH-000936,-0.159914863146
ACH-000937,-0.18166742197299998
ACH-000938,-0.0614744541627
ACH-000939,0.139607541961
ACH-000941,0.068300480714
ACH-000943,-0.017021495321
ACH-000946,-0.26461054867199996
ACH-000947,-0.158684730378
ACH-000948,-0.128683664867
ACH-000950,-0.108905312602
ACH-000953,-0.170470380915
ACH-000957,-0.195110460449
ACH-000958,-0.123017979067
ACH-000960,-0.12092874883400001
ACH-000963,0.07708059595689999
ACH-000968,-0.0889285984366
ACH-000969,-0.0954177548454
ACH-000973,-0.22124546346
ACH-000974,-0.09588127865419999
ACH-000975,0.09330605736610001
ACH-000976,-0.141025320694
ACH-000978,-0.0469417757972
ACH-000980,-0.20233068890500003
ACH-000984,-0.251453161939
ACH-000986,-0.237034410546
ACH-000988,-0.241953847406
ACH-000993,-0.109767299031
ACH-000994,-0.00598770081947
ACH-000996,-0.0864109231065
ACH-001001,-0.08257509415469999
ACH-001020,-0.344442370743
ACH-001028,-0.152725765168
ACH-001031,-0.287574564808
ACH-001038,-0.20176663640999998
ACH-001048,-0.302952282839
ACH-001050,-0.15920420252599998
ACH-001053,0.120259840568
ACH-001054,-0.22575959166600001
ACH-001061,-0.140158897643
ACH-001067,-0.174989429953
ACH-001075,-0.154765673864
ACH-001096,-0.096782684466
ACH-001128,-0.22869175505
ACH-001134,-0.184974746029
ACH-001151,-0.0684955725814
ACH-001163,-0.0928271456309
ACH-001164,-0.323581560916
ACH-001173,-0.188474872513
ACH-001183,0.00511846525237
ACH-001184,-0.194840040214
ACH-001190,-0.0633981758682
ACH-001192,-0.06439671357940001
ACH-001193,-0.17599381031800002
ACH-001196,-0.236385212694
ACH-001197,-0.318196069724
ACH-001205,-0.18774686744000002
ACH-001211,-0.12237541701099999
ACH-001212,-0.33864837421899996
ACH-001228,0.034690380809699994
ACH-001232,0.009149042350469998
ACH-001239,-0.0897897541653
ACH-001274,-0.0608498101408
ACH-001275,-0.07337126746839999
ACH-001277,-0.262053846296
ACH-001278,-0.118930732997
ACH-001280,-0.603107055208
ACH-001283,-0.0679030157102
ACH-001289,-0.16329799955600002
ACH-001295,-0.14127426541899998
ACH-001300,-0.13163304627
ACH-001301,-0.22458571387499998
ACH-001302,-0.173485785486
ACH-001303,0.0553057315754
ACH-001306,-0.46283553319700005
ACH-001318,-0.0540827186799
ACH-001322,-0.256785648132
ACH-001328,-0.23924062328200002
ACH-001332,0.114455457388
ACH-001333,0.0751013540383
ACH-001336,-0.22023312223900002
ACH-001340,-0.239478247136
ACH-001346,-0.165596125922
ACH-001353,-0.321963712189
ACH-001354,-0.29013613076
ACH-001367,-0.08618625531020001
ACH-001368,-0.37470475317
ACH-001374,-0.420286425925
ACH-001375,0.025553226211599996
ACH-001377,-0.18890254279
ACH-001380,-0.0873717012469
ACH-001391,-0.122359851754
ACH-001407,0.04823882090369999
ACH-001408,-0.17384662244600002
ACH-001413,-0.32330179965399997
ACH-001430,0.122190600622
ACH-001431,-0.168581716247
ACH-001450,0.134931454889
ACH-001496,-0.298652700966
ACH-001500,-0.264387281519
ACH-001521,-0.348175851984
ACH-001523,-0.174505547053
ACH-001532,-0.148402992898
ACH-001536,-0.22366820065499998
ACH-001550,-0.17650457879599998
ACH-001552,-0.275251056851
ACH-001554,-0.136448252781
ACH-001645,-0.37741148251
ACH-001654,-0.11921720318399999
ACH-001715,-0.21150367742400003
ACH-001735,-0.154512373718
ACH-001736,-0.17519931870299998
ACH-001737,-0.199817731969
ACH-001740,-0.130053820624
ACH-001745,0.00487552902683
ACH-001750,-0.24732030231199997
ACH-001765,-0.0423952842656
ACH-001956,-0.12270571821699999
ACH-001957,-0.252706695083
