,MAD2L1 (4085)
ACH-000004,-0.37986513763999996
ACH-000007,-0.579325515295
ACH-000009,-0.760295691827
ACH-000011,-0.5720117039729999
ACH-000012,-0.6801809050769999
ACH-000013,-0.7869315605580001
ACH-000014,-0.840181502701
ACH-000015,-0.5167774108550001
ACH-000017,-0.8241573776250001
ACH-000018,-0.945656464058
ACH-000019,-0.9291698667110001
ACH-000021,-1.06567461451
ACH-000022,-1.0558190765100002
ACH-000025,-0.596991002111
ACH-000028,-0.656371168042
ACH-000030,-0.923410141539
ACH-000035,-0.529276442638
ACH-000036,-1.1410488279000002
ACH-000037,-0.647004378747
ACH-000039,-0.825591477546
ACH-000040,-1.01475176978
ACH-000041,-0.867934557278
ACH-000042,-0.774500787454
ACH-000045,-0.833553985563
ACH-000047,-0.5688464288849999
ACH-000052,-0.722915029036
ACH-000053,-1.0135894385
ACH-000054,-0.940317842753
ACH-000055,-0.607068817866
ACH-000060,-0.7185420802689999
ACH-000067,-0.801658819255
ACH-000070,-0.900533259491
ACH-000075,-1.1196362328799998
ACH-000078,-1.3082753573
ACH-000082,-0.6776950838670001
ACH-000085,-0.588941551534
ACH-000086,-1.06539006704
ACH-000087,-0.5072439650680001
ACH-000092,-1.00074503528
ACH-000095,-1.19279180459
ACH-000097,-0.579414925507
ACH-000098,-0.820790091542
ACH-000099,-0.977177171153
ACH-000108,-0.782818473546
ACH-000113,-0.648245056213
ACH-000115,-1.23897373345
ACH-000116,-0.936361898836
ACH-000118,-0.768663522699
ACH-000120,-0.8235477218230001
ACH-000123,-0.630925259117
ACH-000127,-0.884103435297
ACH-000128,-1.20833607778
ACH-000132,-1.19332335752
ACH-000133,-0.631883554638
ACH-000137,-0.7762375807809999
ACH-000138,-0.8390321577509999
ACH-000142,-0.7657632757289999
ACH-000143,-0.8250345358589999
ACH-000146,-0.773073873735
ACH-000148,-0.700711165338
ACH-000150,-0.880135079533
ACH-000152,-0.898827317293
ACH-000153,-0.697525248228
ACH-000159,-0.782601436854
ACH-000160,-0.5911423502040001
ACH-000163,-0.943190542581
ACH-000167,-0.897943112888
ACH-000168,-0.5874551950779999
ACH-000169,-0.801474931401
ACH-000178,-0.768036846734
ACH-000182,-0.502831649494
ACH-000183,-0.698149406759
ACH-000188,-0.782130410325
ACH-000189,-0.9857580714299999
ACH-000190,-0.927781587784
ACH-000198,-0.7007909833529999
ACH-000204,-0.8965331443119999
ACH-000206,-0.703567230357
ACH-000207,-1.52482806349
ACH-000211,-0.9348893879260001
ACH-000215,-0.773107936843
ACH-000221,-0.663175594165
ACH-000222,-0.983050043562
ACH-000223,-0.867468908899
ACH-000226,-0.902316913097
ACH-000227,-1.40414048598
ACH-000228,-0.351293413229
ACH-000231,-1.11407382004
ACH-000232,-1.08611899448
ACH-000233,-1.0720904876700001
ACH-000234,-0.779582600107
ACH-000235,-0.779725253369
ACH-000237,-0.671905491046
ACH-000238,-0.47312677893700006
ACH-000243,-0.9660633811849999
ACH-000244,-0.946800437481
ACH-000246,-0.6831867815199999
ACH-000248,-0.876098830118
ACH-000250,-0.886430293039
ACH-000251,-1.00242824073
ACH-000253,-0.857518170545
ACH-000255,-0.720100609787
ACH-000256,-0.9281566617810001
ACH-000257,-0.966541895887
ACH-000258,-0.9139218695219999
ACH-000259,-0.835537859356
ACH-000260,-0.818965107047
ACH-000261,-0.8730416824089999
ACH-000262,-0.8283188084
ACH-000263,-0.9342100653190001
ACH-000264,-1.01086021829
ACH-000265,-0.774828458021
ACH-000266,-1.08512375471
ACH-000272,-0.966053761364
ACH-000273,-1.11454447479
ACH-000274,-1.03142917484
ACH-000277,-0.748369619899
ACH-000278,-0.893094515787
ACH-000279,-1.03260659418
ACH-000280,-0.599366403588
ACH-000281,-1.0891116288
ACH-000288,-0.800457474756
ACH-000291,-0.864286132629
ACH-000293,-0.9638185832680001
ACH-000294,-0.414762634868
ACH-000295,-0.8729970160860001
ACH-000296,-0.7620161078290001
ACH-000302,-0.899202398347
ACH-000304,-0.8821347428030001
ACH-000307,-0.803623775253
ACH-000308,-0.843804073855
ACH-000310,-1.5750526223299999
ACH-000311,-0.961549292065
ACH-000312,-1.10289766652
ACH-000315,-0.45606263633599997
ACH-000316,-0.45768664596600006
ACH-000317,-1.00253052654
ACH-000318,-0.6042381186060001
ACH-000319,-0.935729535694
ACH-000320,-1.15548780387
ACH-000322,-0.7673177376070001
ACH-000323,-0.66627078766
ACH-000324,-1.0761471914799998
ACH-000329,-0.8311946006450001
ACH-000330,-0.670104528789
ACH-000331,-0.609872244545
ACH-000332,-0.948618682448
ACH-000334,-0.382545831123
ACH-000335,-0.968341954734
ACH-000336,-0.593347802012
ACH-000337,-1.00196915793
ACH-000339,-0.971475302828
ACH-000341,-0.589656295592
ACH-000348,-0.656999150334
ACH-000350,-0.701378823653
ACH-000352,-0.560235683935
ACH-000356,-0.74631729413
ACH-000361,-0.510395368169
ACH-000362,-0.961941804723
ACH-000363,-1.02141303869
ACH-000364,-0.62563502832
ACH-000365,-0.776868084885
ACH-000366,-0.992820448347
ACH-000368,-1.14379750178
ACH-000374,-1.15203884123
ACH-000375,-0.559586860383
ACH-000376,-0.827819839522
ACH-000381,-0.935176450745
ACH-000383,-1.1070100547600001
ACH-000387,-0.741631787242
ACH-000389,-0.8977033469140001
ACH-000390,-1.1668786041399999
ACH-000393,-0.8265549297120001
ACH-000395,-1.04320709864
ACH-000397,-0.6272074561600001
ACH-000401,-0.5148686848080001
ACH-000402,-0.642790853545
ACH-000403,-1.2268556229
ACH-000404,-0.63457215361
ACH-000406,-0.45657658914399996
ACH-000407,-0.923706479798
ACH-000408,-0.77598710737
ACH-000410,-0.7539339781409999
ACH-000411,-0.8482067016339999
ACH-000414,-0.719171097969
ACH-000415,-0.828422413424
ACH-000416,-0.758246024039
ACH-000420,-1.0394321067499999
ACH-000421,-0.729618820944
ACH-000424,-0.9291230369310001
ACH-000425,-0.7187538339470001
ACH-000426,-0.8820073010789999
ACH-000427,-1.21677969595
ACH-000433,-0.710402232705
ACH-000436,-1.02557224222
ACH-000444,-0.884806489713
ACH-000445,-0.49278799526
ACH-000448,-0.807836798827
ACH-000450,-0.6950314579510001
ACH-000452,-0.835271448636
ACH-000454,-0.767671535158
ACH-000458,-0.585105497046
ACH-000459,0.151941165029
ACH-000460,-0.811631016806
ACH-000461,-0.818333638521
ACH-000463,-1.02858368854
ACH-000464,-1.01147280485
ACH-000466,-1.02716631016
ACH-000467,-0.914821749399
ACH-000468,-1.7804547208200001
ACH-000469,-0.8558108905930001
ACH-000470,-1.16927778822
ACH-000471,-0.844561568757
ACH-000472,-1.11592367028
ACH-000473,-0.8704611382340001
ACH-000475,-1.0666745430600002
ACH-000476,-0.823349746488
ACH-000477,-0.651638627559
ACH-000480,-0.8653235515119999
ACH-000481,-0.7701857521600001
ACH-000483,-0.505391424474
ACH-000484,-1.19317415451
ACH-000485,-1.26646740191
ACH-000486,-0.810082059702
ACH-000487,-0.588303890679
ACH-000488,-0.899019434323
ACH-000490,-0.8200959418610001
ACH-000491,-0.8940116347679999
ACH-000495,-0.617900818485
ACH-000496,-0.8740977823289999
ACH-000499,-0.6497428125779999
ACH-000500,-0.6926891001109999
ACH-000502,-0.748284994298
ACH-000503,-0.993602247141
ACH-000505,-1.15436138476
ACH-000507,-1.0148880263200002
ACH-000510,-1.0047187724200002
ACH-000511,-0.737170342922
ACH-000512,-0.641188223607
ACH-000516,-0.9583995014569999
ACH-000517,-1.0495064280600002
ACH-000518,-0.45484215181500004
ACH-000520,-0.861896272307
ACH-000521,-0.538891376447
ACH-000522,-0.88339077296
ACH-000524,-0.921045320654
ACH-000527,-0.74951864266
ACH-000528,-0.760017092047
ACH-000537,-0.957092596218
ACH-000541,-0.836876189426
ACH-000542,-0.995047096941
ACH-000544,-0.82579072364
ACH-000545,-1.0350186716
ACH-000547,-0.93140502267
ACH-000548,-0.8554300589120001
ACH-000549,-0.999645768977
ACH-000550,-0.977430331462
ACH-000552,-0.7877823278630001
ACH-000556,-1.08131298654
ACH-000557,-1.3301236436200001
ACH-000570,-0.9129439083449999
ACH-000571,-0.9954418421969999
ACH-000573,-1.0654425124200002
ACH-000576,-0.752827633835
ACH-000580,-0.646227909452
ACH-000584,-0.876443063418
ACH-000585,-1.13068491218
ACH-000588,-0.814261465727
ACH-000589,-0.919143609818
ACH-000591,-1.03997414787
ACH-000593,-0.9158465152590001
ACH-000600,-0.991795046562
ACH-000601,-0.918432874153
ACH-000604,-0.6593178085270001
ACH-000605,-0.612429658974
ACH-000606,-0.872698283675
ACH-000608,-1.30079813208
ACH-000614,-0.45591507363399997
ACH-000616,-0.7835570056610001
ACH-000618,-0.744757678252
ACH-000619,-0.9384270973700001
ACH-000620,-0.889761349039
ACH-000621,-0.8772653746889999
ACH-000622,-0.967630714533
ACH-000623,-0.619391481321
ACH-000624,-0.963279512637
ACH-000627,-1.04775076581
ACH-000630,-0.8310608604790001
ACH-000632,-0.650492245896
ACH-000633,-1.1288963896100002
ACH-000637,-0.475183074885
ACH-000638,-0.569728748222
ACH-000646,-0.816494894742
ACH-000647,-1.17164155183
ACH-000648,-1.2462197681799998
ACH-000649,-0.8617226378239999
ACH-000651,-1.0943320539399999
ACH-000652,-0.7056221339309999
ACH-000653,-0.903126363298
ACH-000657,-0.6876019533059999
ACH-000658,-1.14408915015
ACH-000661,-0.509925299433
ACH-000662,-0.566698213925
ACH-000663,-0.595293943054
ACH-000665,-0.9923823473569999
ACH-000671,-0.846553963362
ACH-000673,-1.21201978876
ACH-000676,-0.7402664959
ACH-000677,-0.746838916789
ACH-000681,-0.620783586991
ACH-000682,-1.18482684388
ACH-000683,-1.11451594164
ACH-000684,-0.6637342361509999
ACH-000688,-0.41663662376000005
ACH-000693,-0.817519920421
ACH-000694,-0.5479438663539999
ACH-000695,-1.04584522301
ACH-000696,-0.816665318281
ACH-000697,-1.02242568617
ACH-000699,-0.540166351052
ACH-000701,-0.40532813895900005
ACH-000706,-0.717554307594
ACH-000711,-0.811623334974
ACH-000713,-1.06557874149
ACH-000714,-0.975558285853
ACH-000718,-1.0927826025
ACH-000720,-1.0327165866799999
ACH-000721,-1.0244543438
ACH-000724,-1.04770067912
ACH-000725,-0.8209141477959999
ACH-000732,-0.925397873621
ACH-000734,-0.8385071050740001
ACH-000735,-1.0048637920799999
ACH-000736,-0.7248894469339999
ACH-000738,-0.633629853339
ACH-000746,-0.7737033051250001
ACH-000747,-0.6439576843020001
ACH-000748,-0.7746749248810001
ACH-000753,-1.08426758589
ACH-000756,-1.00954576017
ACH-000757,-0.8998765560169999
ACH-000758,-0.736626273535
ACH-000760,-1.07264448664
ACH-000763,-1.0737794270799998
ACH-000764,-0.934313908849
ACH-000765,-0.554384506792
ACH-000766,-0.875472830494
ACH-000767,-1.07269627882
ACH-000768,-0.7336342522079999
ACH-000769,-1.14457349802
ACH-000770,-0.868655995016
ACH-000771,-0.581623630249
ACH-000773,-0.971093202358
ACH-000776,-0.931383764801
ACH-000777,-0.829517315558
ACH-000778,-0.783109178617
ACH-000781,-0.6983994353640001
ACH-000782,-0.599310784165
ACH-000783,-1.02945955166
ACH-000784,-0.7941586219560001
ACH-000785,-1.13454646171
ACH-000787,-0.967889047665
ACH-000788,-0.928048567026
ACH-000791,-1.19400623894
ACH-000792,-0.689135803927
ACH-000794,-1.12344574323
ACH-000796,-1.18552510888
ACH-000799,-1.0912395914700002
ACH-000800,-0.864956560812
ACH-000802,-0.478385472007
ACH-000804,-0.988948382895
ACH-000805,-1.0168758093899999
ACH-000809,-0.8778034982619999
ACH-000810,-0.25031229496999996
ACH-000811,-0.543907167667
ACH-000817,-1.1434569131299999
ACH-000819,-0.701643878712
ACH-000820,-1.72635426122
ACH-000821,-1.0212652926799999
ACH-000822,-0.7552053592039999
ACH-000823,-0.9555393686429999
ACH-000824,-1.15473038848
ACH-000827,-0.6793876442640001
ACH-000829,-0.9093581441449999
ACH-000831,-0.651692967815
ACH-000832,-0.7810432029150001
ACH-000833,-0.667378702815
ACH-000834,-0.8211280749429999
ACH-000835,-0.626773502852
ACH-000836,-1.05525246328
ACH-000837,-0.7350637957680001
ACH-000838,-0.7690755614110001
ACH-000839,-1.0529023213
